"Bacteroides.Otu0001"	"Bacteroides.Otu2520"	"Prevotella.Otu1987"	"Bacteroides.Otu2654"	"Bacteroides.Otu0863"	"Bacteroides.Otu2038"	"Faecalibacterium.Otu0067"	"Alistipes.Otu2508"	"Ruminococcus.Otu1859"	"Bacteroides.Otu2065"	"Bacteroides.Otu0848"	"Prevotella.Otu1994"	"Bacteroides.Otu2431"	"Alistipes.Otu1466"	"Bacteroides.Otu2625"	"Erysipelotrichaceae_incertae_sedis.Otu0818"	"Blautia.Otu2475"	"Bacteroides.Otu0480"	"Bacteroides.Otu0929"	"Clostridium_XI.Otu1804"	"Bacteroides.Otu0069"	"Escherichia_Shigella.Otu2393"	"Bacteroides.Otu2765"	"Bacteroides.Otu0661"	"Bacteroides.Otu2481"	"Bacteroides.Otu1201"	"Bacteroides.Otu0006"	"Bacteroides.Otu2437"	"Akkermansia.Otu1935"	"Bacteroides.Otu1726"	"Faecalibacterium.Otu0751"	"Bifidobacterium.Otu1244"	"Prevotella.Otu1633"	"Dorea.Otu1142"	"Lactobacillus.Otu0959"	"Megamonas.Otu2657"	"Prevotella.Otu2602"	"Clostridium_XlVa.Otu0236"	"Ruminococcaceae.Otu1504"	"Sutterella.Otu0171"	"Lachnospiraceae.Otu2512"	"Lactobacillales.Otu0504"	"Bacteroides.Otu2104"	"Prevotella.Otu1803"	"Lachnospiraceae.Otu0220"	"Bacteroides.Otu1565"	"Enterococcus.Otu1019"	"Gemmiger.Otu0907"	"Clostridium_XI.Otu2681"	"Bacteroides.Otu2216"	"Megamonas.Otu1877"	"Ruminococcus.Otu0422"	"Parabacteroides.Otu1736"	"Lachnospiraceae.Otu2222"	"Sutterella.Otu1997"	"Clostridium_IV.Otu1864"	"Bacteroides.Otu0877"	"Lachnospiraceae.Otu0898"	"Phascolarctobacterium.Otu1814"	"Prevotella.Otu0634"	"Prevotella.Otu0738"	"Parabacteroides.Otu1378"	"Clostridiales.Otu1597"	"Lachnospiracea_incertae_sedis.Otu1152"	"Prevotella.Otu1319"	"Klebsiella.Otu1452"	"Lachnospiracea_incertae_sedis.Otu0113"	"Blautia.Otu2495"	"Roseburia.Otu1051"	"Bacteroidales.Otu1168"	"Alistipes.Otu0529"	"Bacteroides.Otu2375"	"Prevotella.Otu1563"	"Bacteroides.Otu2120"	"Lachnospiraceae.Otu2599"	"Parabacteroides.Otu1107"	"Streptococcus.Otu0749"	"Bacteroides.Otu1624"	"Bacteroides.Otu2534"	"Lachnospiraceae.Otu0272"	"Lachnospiracea_incertae_sedis.Otu1990"	"Prevotella.Otu0882"	"Bacteroides.Otu0786"	"Lachnospiraceae.Otu0875"	"Lachnospiracea_incertae_sedis.Otu0778"	"Ruminococcaceae.Otu0064"	"Bacteroides.Otu1411"	"Prevotella.Otu0773"	"Lachnospiracea_incertae_sedis.Otu2549"	"Roseburia.Otu2084"	"Coprococcus.Otu0802"	"Prevotella.Otu2666"	"Lachnospiracea_incertae_sedis.Otu2746"	"Catenibacterium.Otu2320"	"Lachnospiraceae.Otu0790"	"Bacteroides.Otu2460"	"Prevotellaceae.Otu2503"	"Ruminococcus.Otu1429"	"Lachnospiraceae.Otu0578"	"Blautia.Otu0591"	"Ruminococcaceae.Otu2510"	"Ruminococcus.Otu1027"	"Lachnospiraceae.Otu1734"	"Prevotella.Otu2501"	"Lachnospiraceae.Otu2612"	"Oscillibacter.Otu1518"	"Ruminococcaceae.Otu2507"	"Bacteroides.Otu1669"	"Bacteroides.Otu0752"	"Lachnospiracea_incertae_sedis.Otu0651"	"Bacteroides.Otu2343"	"Bacteroides.Otu0775"	"Bacteroides.Otu2383"	"Blautia.Otu0620"	"Prevotella.Otu2702"	"Prevotella.Otu2220"	"Ruminococcus.Otu1915"	"Ruminococcus.Otu2545"	"Prevotella.Otu2327"	"Roseburia.Otu2637"	"Bacteroides.Otu0801"	"Bacteroides.Otu2277"	"other"
0.180038387715931	0.0261036468330134	0	0.0886756238003839	0.000767754318618042	0.00345489443378119	0.00460652591170825	0	0	0	0	0	0.0161228406909789	0.00767754318618042	0	0.00307101727447217	0.00652591170825336	0	0.00921305182341651	0.00153550863723608	0.0226487523992322	0.000383877159309021	0.00191938579654511	0.00652591170825336	0	0.00690978886756238	0.0072936660268714	0	0	0	0.00268714011516315	0	0	0.0119001919385797	0	0.0207293666026871	0	0.00499040307101727	0	0	0.00115163147792706	0	0.00153550863723608	0	0.0203454894433781	0.000383877159309021	0	0	0	0	0.0284069097888676	0	0.000767754318618042	0.00575815738963532	0	0.000383877159309021	0.0445297504798464	0.00575815738963532	0.00921305182341651	0	0	0.00652591170825336	0	0.0145873320537428	0	0	0	0.000383877159309021	0.00345489443378119	0	0	0.00230326295585413	0	0.00268714011516315	0.00383877159309021	0.00844529750479846	0	0.0195777351247601	0.0610364683301344	0.00844529750479846	0	0	0.00383877159309021	0.00844529750479846	0.00268714011516315	0	0	0	0.00153550863723608	0.00345489443378119	0.000383877159309021	0	0	0	0.00153550863723608	0.00191938579654511	0	0	0.00767754318618042	0.00115163147792706	0	0	0.00153550863723608	0	0.000383877159309021	0	0.000767754318618042	0.000383877159309021	0.000767754318618042	0.00115163147792706	0.00345489443378119	0.00383877159309021	0.00191938579654511	0.000767754318618042	0	0	0	0	0	0.00191938579654511	0	0	0.267178502879079
0.062679288582903	0.0195065978198508	0	0.0246701090074584	0.0141996557659208	0.00372920252438325	0.00774526678141136	0.0993975903614458	0.0160642570281124	0.025530694205393	0.0238095238095238	0	0.0111876075731497	0.1438611589214	0.0057372346528973	0	0.0103270223752151	0.00358577165806081	0.00788869764773379	0.0057372346528973	0.00745840504876649	0.000286861732644865	0.00989672977624785	0.00631095811818703	0	0.00473321858864028	0.0061675272518646	0.00301204819277108	0.00545037292025244	0	0.00344234079173838	0	0	0.00200803212851406	0	0	0	0.000860585197934596	0	0.00129087779690189	0.0162076878944349	0	0.00444635685599541	0	0.00415949512335055	0.000143430866322433	0	0.0107573149741824	0.000717154331612163	0.00229489386115892	0	0	0.0176419965576592	0.00143430866322433	0	0	0.00100401606425703	0	0	0.00215146299483649	0	0.000717154331612163	0	0.00286861732644865	0	0	0.00444635685599541	0.00143430866322433	0.00057372346528973	0.0061675272518646	0.0200803212851406	0.00200803212851406	0	0.000860585197934596	0.000286861732644865	0.00243832472748135	0	0.014916810097533	0	0.000430292598967298	0.00458978772231784	0	0	0.00172117039586919	0.00186460126219162	0.00903614457831325	0.00100401606425703	0	0.000860585197934596	0.00114744693057946	0	0	0.00157773952954676	0	0.000717154331612163	0.00172117039586919	0	0.000717154331612163	0	0.00186460126219162	0	0.00215146299483649	0.00057372346528973	0	0.000860585197934596	0.0127653471026965	0.0057372346528973	0.00100401606425703	0.000860585197934596	0.000286861732644865	0	0.00286861732644865	0.00186460126219162	0.00143430866322433	0	0	0.00229489386115892	0.00172117039586919	0	0.00057372346528973	0	0	0.283419391853127
0.061381074168798	0.0266410912190963	0	0.000213128729752771	0.079923273657289	0.00213128729752771	0.0155583972719523	0.0922847399829497	0.00660699062233589	0	0.00468883205456096	0	0.0343137254901961	0.0140664961636829	0.0208866155157715	0.000639386189258312	0.00127877237851662	0.0867433930093777	0.00447570332480818	0.0072463768115942	0.00980392156862745	0.00468883205456096	0.00127877237851662	0.00383631713554987	0.000213128729752771	0.030690537084399	0.00127877237851662	0.0291986359761296	0.0208866155157715	0.000639386189258312	0.00298380221653879	0	0.000426257459505541	0.0036231884057971	0	0	0	0.00255754475703325	0.0351662404092072	0	0.000213128729752771	0	0.000639386189258312	0	0.00191815856777494	0.000639386189258312	0	0.00383631713554987	0.00341005967604433	0	0	0.00341005967604433	0.00937766410912191	0.00106564364876385	0	0.0051150895140665	0.00213128729752771	0.000426257459505541	0.0245098039215686	0	0	0.0104433077578858	0.0100170502983802	0.00234441602728048	0	0.000213128729752771	0.000213128729752771	0.00213128729752771	0.00191815856777494	0	0.00618073316283035	0.000852514919011083	0	0.000852514919011083	0.000639386189258312	0	0	0	0	0.000852514919011083	0.000426257459505541	0	0.00277067348678602	0.00170502983802217	0	0.00127877237851662	0.000852514919011083	0	0.00170502983802217	0.00170502983802217	0.00554134697357204	0	0.000426257459505541	0	0.00127877237851662	0.00213128729752771	0	0.00277067348678602	0.00277067348678602	0.000213128729752771	0.000213128729752771	0.000639386189258312	0.00106564364876385	0	0.000213128729752771	0.00916453537936914	0.00170502983802217	0.000426257459505541	0.00298380221653879	0	0.00127877237851662	0.00468883205456096	0.000426257459505541	0	0	0	0	0	0	0.000426257459505541	0	0	0.251491901108269
0.0593607305936073	0.24174053182917	0	0.0016116035455278	0.0094010206822455	0.0016116035455278	0.0008058017727639	0.0002686005909213	0.210582863282299	0	0.0013430029546065	0	0.0002686005909213	0.10529143164115	0.0005372011818426	0.0008058017727639	0.0016116035455278	0	0.0002686005909213	0.0048348106365834	0.010744023636852	0	0	0	0	0.0008058017727639	0.0051034112275047	0	0.0002686005909213	0	0	0.0002686005909213	0	0.0042976094547408	0	0	0	0.0016116035455278	0	0	0	0	0	0	0.0069836153639538	0	0.0002686005909213	0	0.0005372011818426	0	0	0.0819231802309965	0	0	0.0002686005909213	0.0252484555466022	0.0013430029546065	0.002686005909213	0	0	0	0.0096696212731668	0.0051034112275047	0.0085952189094816	0	0	0.0005372011818426	0	0.0005372011818426	0	0	0.0008058017727639	0	0.0010744023636852	0.0002686005909213	0.0037604082728982	0	0	0	0	0.0008058017727639	0	0.0067150147730325	0.005372011818426	0	0	0	0	0	0.0005372011818426	0.0002686005909213	0	0.0013430029546065	0	0.0010744023636852	0	0	0.0021488047273704	0	0.0005372011818426	0	0	0.0008058017727639	0	0	0	0.0005372011818426	0.0045662100456621	0.0016116035455278	0.0008058017727639	0.0010744023636852	0	0	0.0016116035455278	0	0	0.0091324200913242	0.0045662100456621	0	0	0	0	0.143432715551974
0.103671706263499	0	0	0	0	0.00359971202303816	0.00647948164146868	0.000719942404607631	0.02735781137509	0.38588912886969	0	0	0.0190784737221022	0.0269978401727862	0	0	0.000719942404607631	0.160907127429806	0	0.00179985601151908	0.0107991360691145	0	0	0	0	0	0.00287976961843053	0.0147588192944564	0	0	0.000359971202303816	0	0	0.000359971202303816	0	0	0	0.000719942404607631	0	0	0.000719942404607631	0	0	0	0.000719942404607631	0.000359971202303816	0	0	0	0.0755939524838013	0	0	0	0	0	0.00431965442764579	0	0	0	0	0	0.00287976961843053	0	0.000719942404607631	0	0	0.00143988480921526	0	0	0	0	0.00107991360691145	0	0.00143988480921526	0	0.00215982721382289	0	0	0	0	0	0	0.00143988480921526	0	0	0	0.00107991360691145	0	0	0.000359971202303816	0	0	0	0	0.000359971202303816	0.000359971202303816	0	0.00611951043916487	0	0.000359971202303816	0	0	0	0	0	0	0	0	0.0046796256299496	0.000359971202303816	0.00143988480921526	0.00323974082073434	0	0	0	0	0.00107991360691145	0.000719942404607631	0	0	0	0	0.119870410367171
0.00290155440414508	0.00414507772020725	0.0773056994818653	0.000829015544041451	0.0016580310880829	0	0.070880829015544	0.023419689119171	0.0592746113989637	0	0.000207253886010363	0.218652849740933	0.000829015544041451	0	0.000829015544041451	0.000621761658031088	0.0174093264248705	0	0.000621761658031088	0.00683937823834197	0	0.000414507772020725	0.000414507772020725	0	0.000207253886010363	0.00124352331606218	0	0.00518134715025907	0	0	0.0140932642487047	0.00186528497409326	0.0194818652849741	0.00476683937823834	0	0	0.00145077720207254	0.00538860103626943	0	0.00352331606217617	0.00186528497409326	0	0.000207253886010363	0.00186528497409326	0.00124352331606218	0	0	0.00932642487046632	0.000207253886010363	0	0	0	0.000414507772020725	0.0118134715025907	0.00145077720207254	0.00849740932642487	0.000207253886010363	0	0	0.00227979274611399	0.000414507772020725	0	0.0277720207253886	0.00186528497409326	0.00227979274611399	0	0.00518134715025907	0.0190673575129534	0.00145077720207254	0	0	0	0.00103626943005181	0.000829015544041451	0.000621761658031088	0.000414507772020725	0	0	0	0.00248704663212435	0.00766839378238342	0.000829015544041451	0.000207253886010363	0.000207253886010363	0.00103626943005181	0.0358549222797927	0.000207253886010363	0.000621761658031088	0.00393782383419689	0.00124352331606218	0.0169948186528497	0	0.00290155440414508	0	0.00580310880829016	0.000207253886010363	0.027979274611399	0.00290155440414508	0.00145077720207254	0.00601036269430052	0	0.00393782383419689	0.000207253886010363	0.000207253886010363	0.00704663212435233	0.000414507772020725	0	0.000207253886010363	0.000621761658031088	0	0.000207253886010363	0	0	0.00124352331606218	0	0.000207253886010363	0.000621761658031088	0.00103626943005181	0.000207253886010363	0.000414507772020725	0	0	0.220103626943005
0.158461538461538	0.0928205128205128	7.32600732600733e-05	0.012014652014652	0.0052014652014652	0.0324542124542125	0.0272527472527473	0	0.0181684981684982	0.0258608058608059	0.0813186813186813	0	0.0199267399267399	0.000732600732600733	0.00417582417582418	0.00556776556776557	0.00666666666666667	7.32600732600733e-05	0.0266666666666667	0.0112820512820513	0.0137728937728938	0.000659340659340659	0.0234432234432234	0.0182417582417582	0	0.000146520146520147	0.0257142857142857	0.000146520146520147	0	0	0.0118681318681319	0.00021978021978022	0	0.00945054945054945	0	0	7.32600732600733e-05	0.00542124542124542	0	0	0.0128937728937729	0	0.0115018315018315	0	0.00461538461538462	7.32600732600733e-05	0	0.00131868131868132	0.00344322344322344	0.00981684981684982	0	0	0.00769230769230769	0.00278388278388278	0.00608058608058608	0	0.00879120879120879	0.000805860805860806	0	7.32600732600733e-05	0	0.000293040293040293	0	0.00293040293040293	0	0	0.00271062271062271	0.00227106227106227	0.0032967032967033	0.000366300366300366	0.00490842490842491	0.00835164835164835	0	0	0.00146520146520147	0.0010989010989011	0	0	0	0.0019047619047619	0.00593406593406593	0	0	0.00256410256410256	0.00673992673992674	0.0213919413919414	0.000146520146520147	0	0.000366300366300366	0.00424908424908425	0	0	0.00344322344322344	0	0.000805860805860806	0.00102564102564103	0	0.00336996336996337	0.000366300366300366	0.00124542124542125	0	0.00234432234432234	0.00139194139194139	0	0.00827838827838828	0	0	0.00424908424908425	0.00117216117216117	0.00820512820512821	7.32600732600733e-05	0.00197802197802198	0.000366300366300366	0.0032967032967033	0	0	0.00234432234432234	0.00256410256410256	0	0.00703296703296703	0	0	0.167692307692308
0.0803529958197863	0.0315838365071993	0	0.00774113639882335	0.0108375909583527	0.00278680910357641	0.0311193683232699	0.0312741910512463	0.0184239046291996	0.0402539092738814	0.0184239046291996	0	0.0226041182845642	0.00263198637559994	0.00371574547143521	0	0.0108375909583527	0	0.0191980182690819	0.00696702275894101	0.00897971822263508	0	0.016256386437529	0.0130051091500232	0	0.0018578727357176	0.00526397275119988	0	0	0	0.0128502864220468	0	0	0.00294163183155287	0	0	0	0.0133147546059762	0.00805078185477628	0	0.018578727357176	0	0.00913454095061155	0	0.00464468183929401	0	0	0.00882489549465862	0.000154822727976467	0.00263198637559994	0	0	0.00541879547917634	0.00743149094287041	0.0257005728440935	0.00805078185477628	0.00201269546369407	0	0	0.000774113639882335	0	0.00309645455952934	0	0.00170305000774114	0	0	0.00557361820715281	0.00371574547143521	0.00526397275119988	0.000309645455952934	0.00402539092738814	0.000928936367858802	0	0.00356092274345874	0.00201269546369407	0.00108375909583527	0	0.00510915002322341	0	0.00495432729524694	0.00356092274345874	0	0	0.00201269546369407	0.00665737730298808	0	0.00340610001548227	0	0.002322340919647	0.00247716364762347	0.0246168137482582	0	0.00263198637559994	0	0.000464468183929401	0.000619290911905868	0	0.00247716364762347	0.000928936367858802	0.0013934045517882	0.0554265366155752	0.000309645455952934	0.00263198637559994	0	0.00418021365536461	0.00340610001548227	0.00108375909583527	0.00123858182381174	0.000619290911905868	0.0222944728286112	0	0.000154822727976467	0.00278680910357641	0.000774113639882335	0	0	0.00263198637559994	0.00247716364762347	0	0.00464468183929401	0	0	0.285802755844558
0.0275066038819341	0.0108533363960032	0	0.00068910072355576	0.00792465832089124	0.00298610313540829	0.0206155966463765	0	0.00918800964741013	5.74250602963133e-05	0.00166532674859309	0	0.0452509475134949	0	0.00155047662800046	0	0.00499598024577926	0.00275640289422304	0.0218215229125991	0.0025841277133341	0.00367520385896405	0	0.00143562650740783	0.0352589870219364	0.272883886528081	0.0125186631445963	0.00338807855748249	0.0480647754680142	0	0.212989548639026	0.00815435856207649	0	0	0.00189502698977834	0	0.0109681865165958	0	0.000918800964741013	0.000746525783852073	0.00166532674859309	0.0118869874813369	0	0.000746525783852073	0	0.00608705639140921	0.00143562650740783	0	0.0056276559090387	5.74250602963133e-05	0	0	0.00315837831629723	0.00315837831629723	0.00166532674859309	0	0.00017227518088894	0.000574250602963133	0	0	5.74250602963133e-05	0	0.000287125301481567	0	0.00149305156770415	0	0	0.00528310554726082	0.00206730217066728	0.00103365108533364	0	0	0.00292867807511198	0	0.000803950844148386	0.000918800964741013	0.00034455036177788	0	0.000287125301481567	0	0.000229700241185253	0.00189502698977834	0	0.000631675663259446	0.00223957735155622	0.000918800964741013	0	0.0208452968875617	0	0.000803950844148386	0.00114850120592627	5.74250602963133e-05	0	0.00132077638681521	0	0.00017227518088894	0.000918800964741013	0	0.000574250602963133	0.00287125301481567	0.00068910072355576	0	0.00132077638681521	0.000976226025037326	0	0.00189502698977834	0.000459400482370506	0.000114850120592627	0.000574250602963133	0.00671873205466866	5.74250602963133e-05	0.00034455036177788	0.00453657976340875	0.00275640289422304	0.000401975422074193	0	0	0.00137820144711152	0.00212472723096359	0	0.000918800964741013	0.0251521764097852	0.000459400482370506	0.0894108188813598
0.0332496320027708	0.100268421508356	0	0.00225127716685427	0.160013854013334	0.157849164429821	0.00614771841717898	0.000519525500043294	0.00216468958351372	0	0.00588795566715733	0	0.0298727162524894	0.0083124080006927	0.00121222616676769	0.000952463416746039	0.0106502727508875	0	0.087540046757295	0.00086587583340549	0.00207810200017318	0	0.00103905100008659	0.0582734435881895	0	0.0268421508355702	0.0200883193350074	0	0	0	0.00337691575028141	0	0	0.000346350333362196	0	0	0	0.00519525500043294	0	0	0.000173175166681098	0	0.00121222616676769	0	0.000519525500043294	0	0	0.00744653216728721	0	0	0	0	0	0	0	0	0.00372326608364361	0.00086587583340549	0	0	0	0	0	0	0	0	0.000346350333362196	0.00649406875054117	0.00121222616676769	0	0	0.00735994458394666	0	0	8.6587583340549e-05	0	0	0.000173175166681098	0	8.6587583340549e-05	8.6587583340549e-05	0	0.00259762750021647	0.00320374058360031	0.0129881375010823	0	8.6587583340549e-05	0	0.000259762750021647	0.00337691575028141	0	0	0	0	0.00311715300025976	0.00121222616676769	0	0	0	0.00138540133344878	0	0	0.000173175166681098	0	0.00735994458394666	0	0	0.00216468958351372	0.000606113083383843	8.6587583340549e-05	0.00251103991687592	8.6587583340549e-05	0.0147198891678933	0.0045891419170491	0	0	0.000432937916702745	0.000606113083383843	0	0.00121222616676769	0	0	0.182440038098537
0.53472501003613	0.0152549177037334	0	0.0806904857486953	0.0301083902047371	0.00160578081091931	0.0180650341228422	0	0	0	0.0505820955439582	0	0	0	0	0	0	0	0	0	0.0618225612203934	0	0.0457647531112003	0	0	0	0.0164592533119229	0	0.000802890405459655	0	0.00200722601364914	0	0	0	0	0	0	0.000401445202729827	0	0	0	0	0.0285026093938177	0	0	0	0.000401445202729827	0	0	0	0	0	0	0	0	0	0.00321156162183862	0	0	0	0	0	0	0	0	0	0	0	0.000401445202729827	0	0	0.00281011641910879	0	0.0104375752709755	0	0	0	0	0.000401445202729827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000401445202729827	0	0	0	0	0	0	0	0	0.0951425130469691
0.194063926940639	0.045662100456621	0.0418569254185693	0.00494672754946728	0.0251141552511416	0.0197869101978691	0.0331050228310502	0.0197869101978691	0.000380517503805175	0	0.0175038051750381	0.0643074581430746	0.00570776255707763	0	0.0220700152207002	0	0.000380517503805175	0.00076103500761035	0.0197869101978691	0.00418569254185693	0.0175038051750381	0	0.0201674277016743	0.00570776255707763	0	0.0460426179604262	0.012937595129376	0.00076103500761035	0	0	0.0091324200913242	0	0.00114155251141553	0	0	0	0.00532724505327245	0.000380517503805175	0	0	0	0	0.0076103500761035	0.00418569254185693	0	0.000380517503805175	0	0.00190258751902588	0	0	0	0	0.00570776255707763	0	0.0578386605783866	0	0.00114155251141553	0	0	0.00228310502283105	0	0.0361491628614916	0	0	0.00380517503805175	0	0	0	0	0.0513698630136986	0.0076103500761035	0.000380517503805175	0.00875190258751903	0.012937595129376	0	0	0	0	0	0	0	0.0186453576864536	0	0	0	0	0	0.000380517503805175	0	0	0	0	0	0	0	0.00722983257229833	0	0	0	0.00076103500761035	0	0	0	0	0	0	0	0.00342465753424658	0.0045662100456621	0	0	0	0.00076103500761035	0	0	0.00076103500761035	0	0	0.00114155251141553	0	0	0	0.121765601217656
0.151217143204031	0.00862016633278698	0.106780792812481	0.0342985491410186	0.0275602501062344	0.0156012869544102	0.00267103745522977	0.0383051053238633	0	0	0.00528136951374977	0	0.00412796697626419	0.0353912462817945	0.000667759363807442	0	0.00254962666181023	0	0.0146907060037637	0.000303526983548838	0.0183330298063498	0	0.00661688824136466	0.0133551872761488	0	0.0136587142596977	0.0180902082195107	6.07053967097675e-05	0	0	0.000849875553936745	0	0.0447398773750986	0.00254962666181023	0	0	0.0114733199781461	0.00048564317367814	0	0	0.00139622412432465	0	0.00455290475323256	0.0109876768044679	0.000303526983548838	0	6.07053967097675e-05	0.000667759363807442	0.000182116190129302	0	0	0	0.000182116190129302	0	0.0126267225156316	0.000546348570387907	0.000910580950646512	0.00072846476051721	0.000303526983548838	0.0149335275906028	0.0971893401323378	0.0106234444242093	0.000849875553936745	0.000121410793419535	0.000182116190129302	0	0.000607053967097675	0.000303526983548838	0.000607053967097675	0.000789170157226977	0	0.00339950221574698	0.00285315364535907	0.00862016633278698	0.00048564317367814	0.00127481333090512	0	6.07053967097675e-05	0.00024282158683907	0	0.000121410793419535	0.00813452315910885	0.0125053117222121	0.000789170157226977	0.000546348570387907	0.000121410793419535	6.07053967097675e-05	0.000121410793419535	0	0.00163904571116372	6.07053967097675e-05	6.07053967097675e-05	6.07053967097675e-05	0	0.00115340253748558	0.00072846476051721	0	0.00072846476051721	0	0.000667759363807442	0	0	0.000849875553936745	0.0259819097917805	0.00121410793419535	0.000667759363807442	0	0.000364232380258605	0.000607053967097675	0.000121410793419535	0.0105627390274995	0.000182116190129302	0.00327809142232745	0.00048564317367814	0	0.0348448977114065	0	0	0.00072846476051721	0.000607053967097675	0	0	0.137133491167365
0.0438003220611916	0.143961352657005	0	0.0115942028985507	0.0183574879227053	0.000644122383252818	0.0151368760064412	0.0122383252818035	0	0	0.0553945249597423	0	0.0209339774557166	0.00257648953301127	0.00193236714975845	0.00611916264090177	0.00161030595813205	0	0.00644122383252818	0.007085346215781	0.00772946859903382	0	0.0405797101449275	0.00676328502415459	0	0.00483091787439614	0.00193236714975845	0.00869565217391304	0.171980676328502	0	0.00289855072463768	0.000322061191626409	0	0.01256038647343	0	0	0	0.00225442834138486	0	0.00418679549114332	0	0	0.0161030595813204	0	0.00418679549114332	0.0122383252818035	0	0.00837359098228663	0.000644122383252818	0.000322061191626409	0	0	0.00483091787439614	0	0	0	0.00547504025764895	0.00128824476650564	0.0173913043478261	0	0	0.00515297906602254	0	0	0	0	0.000966183574879227	0	0	0	0	0.0035426731078905	0	0.00161030595813205	0.000322061191626409	0.0177133655394525	0	0.000322061191626409	0	0.000322061191626409	0	0	0.00257648953301127	0.0144927536231884	0	0	0.000644122383252818	0	0	0.000966183574879227	0.000644122383252818	0	0	0	0.00128824476650564	0.000644122383252818	0	0	0	0.000644122383252818	0	0	0	0	0	0	0.00128824476650564	0.00515297906602254	0.00193236714975845	0.00611916264090177	0.00386473429951691	0.000644122383252818	0.000644122383252818	0.000644122383252818	0	0	0	0	0	0	0	0	0.244444444444444
0.117877600241182	0.171540548688574	0	0.0608984021706361	0.00180886343081097	0.00964727163099186	0.0066324992463069	0	0.00211034066927947	0.0976786252637926	0.10823032861019	0	0.00753693096171239	0	0.185107024419656	0.00391920410009044	0.00482363581549593	0	0.00331624962315345	0.000301477238468496	0.0162797708772988	0	0.0111546578233343	0.00391920410009044	0	0.00180886343081097	0.00723545372324389	0	0	0	0.00211034066927947	0	0	0	0	0	0	0.00422068133855894	0	0	0.000301477238468496	0	0	0	0	0	0.00331624962315345	0.000301477238468496	0	0.034669882423877	0	0	0	0	0.00180886343081097	0	0.00391920410009044	0.000301477238468496	0	0	0	0	0	0	0	0	0	0	0.00211034066927947	0.000602954476936991	0	0.00542659029243292	0	0	0.000602954476936991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000301477238468496	0.0141694302080193	0	0	0	0.000904431715405487	0	0	0	0	0	0	0	0.00391920410009044	0.00241181790774797	0.00120590895387398	0	0	0	0.000602954476936991	0	0	0	0.000301477238468496	0	0	0	0	0.0946638528791076
0.149232416993931	0.0674759014637629	0	0.0189218136379864	0.00892538379150304	0.00821135308818279	0.0203498750446269	0.0178507675830061	0.00357015351660121	0	0.0514102106390575	0	0.0153516601213852	0.00107104605498036	0.000357015351660121	0.000714030703320243	0.00321313816494109	0	0.0135665833630846	0.0167797215280257	0.0153516601213852	0.000357015351660121	0.0192788289896466	0.0128525526597644	0	0.00892538379150304	0.0103534451981435	0.00642627632988218	0.0171367368796858	0	0.00214209210996073	0	0	0.00107104605498036	0	0	0	0.000714030703320243	0.0796144234202071	0	0.0210639057479472	0	0.0099964298464834	0	0.00142806140664049	0.00357015351660121	0	0.0132095680114245	0.00357015351660121	0.000357015351660121	0	0	0.00464119957158158	0.00606926097822206	0	0.0257051053195287	0.00142806140664049	0.000714030703320243	0.0121385219564441	0	0	0.000357015351660121	0	0.00107104605498036	0	0	0.00464119957158158	0.000714030703320243	0.000357015351660121	0	0	0.000714030703320243	0	0.00285612281328097	0.000357015351660121	0.000357015351660121	0	0.000357015351660121	0	0.000357015351660121	0.00392716886826134	0	0.00249910746162085	0.000357015351660121	0.00321313816494109	0.00142806140664049	0.00357015351660121	0	0.00285612281328097	0.00321313816494109	0	0	0.00285612281328097	0	0.000714030703320243	0	0	0	0	0.000714030703320243	0	0.000714030703320243	0.00142806140664049	0	0.00642627632988218	0	0	0.00678329168154231	0.00214209210996073	0.00392716886826134	0.00357015351660121	0.000714030703320243	0.000714030703320243	0.00249910746162085	0	0	0.00178507675830061	0.00142806140664049	0	0.00249910746162085	0	0	0.252766868975366
