"Bacteroides"	"Prevotella"	"Unclassified_Lachnospiraceae"	"Faecalibacterium"	"Parabacteroides"	"Lachnospiracea_incertae_sedis"	"Alistipes"	"Blautia"	"Roseburia"	"Unclassified_Clostridiales"	"Lactobacillus"	"Clostridium_XI"	"Erysipelotrichaceae_incertae_sedis"	"Enterococcus"	"Unclassified_Ruminococcaceae"	"Sutterella"	"Escherichia_Shigella"	"Megamonas"	"Ruminococcus"	"Clostridium_XlVa"	"Haemophilus"	"Unclassified_Bacteroidales"	"Unclassified_Bacteria"	"Unclassified_Firmicutes"	"Clostridium_XVIII"	"Veillonella"	"Dorea"	"Akkermansia"	"Unclassified_Clostridiaceae_1"	"Clostridium_IV"	"Clostridium_sensu_stricto"	"Streptococcus"	"Turicibacter"	"Klebsiella"	"Bifidobacterium"	"Flavonifractor"	"Barnesiella"	"Gemmiger"	"Phascolarctobacterium"	"Unclassified_Burkholderiales"	"Odoribacter"	"Paraprevotella"
0.143048613045469	0.638012121425047	0.0140188334184971	0.0280349126951696	0.0312489333020984	0.00784557867711837	0.00334404521440045	0.0077169652075392	0.000900321421778133	0.0029581950424243	0	0.00308681181818824	0	0	0.00385851132599113	0.0366477446660032	0.000128617362989444	0	0.00115755601158797	0.00218649343466742	0.00115755601158797	0.00218649343466742	0.00385851132599113	0.000900321421778133	0.00180064211377597	0.000257234723851245	0.00475882448199415	0	0.000643086772394365	0.000900321421778133	0.00218649343466742	0.000643086772394365	0.000514469430681347	0	0.00038585208045776	0	0.000514469430681347	0.00270096134621853	0.000128617362989444	0	0.000771704103469173	0.000514469430681347
0.437895066391679	0	0.0842043957340448	0.0930437297848282	0.000277315581581442	0.0982887005016265	0.000831946659437717	0.010260496615344	0.0582034053162131	0.0152517658738803	0.00554628326756546	0.00554628326756546	0	0	0.034380359173669	0	0	0	0.0487881856990502	0.00748745083832773	0.00277315229692792	0.000831946659437717	0.00831937158709825	0.0152517658738803	0.0011092621130593	0.0091512865782715	0.0013865774813744	0	0.000277315581581442	0.0374288642411921	0.0013865774813744	0.0013865774813744	0.000277315581581442	0	0	0.00194120787677923	0	0	0	0	0	0
0.808991123333689	0	0.0112779564089974	0.00626562316431304	0.0225544786679753	0.000417710931879531	0.00751872615179185	0.00375938964098548	0.00334168133287687	0.0112779564089974	0	0.000417710931879531	0.00584791988496049	0	0.000417710931879531	0	0	0	0	0.0020885532017362	0	0.00167084299868688	0.00167084299868688	0.000417710931879531	0.000417710931879531	0	0.00125313250410593	0	0	0.00543021558529531	0	0	0	0	0	0	0	0	0	0	0	0
0.251552874986923	0.0445604299547613	0.155387061288642	0.00633551593769738	0.00690117839148636	0.141063546335267	0	0.121659163596792	0.0140282761678592	0.0170825496410089	0.00101821455423225	0.14610258267114	0.000226269938107701	0.000678809767984763	0.00158388891801774	0	0	0	0.00610925037843658	0.00497791812229369	0	0.000905079636584973	0.00214956277497954	0.00486478452236841	0.000113134969777887	0.000339404903541369	0.00248896677058256	0	0	0.00169702373574822	0	0.00610925037843658	0.0335947665168427	0	0	0.000339404903541369	0	0.00169702373574822	0	0	0	0
0.065763441856333	0.00276242742587547	0.324005437129527	0.0194982770037572	0.000162495936886444	0.0618714698597018	0	0.0738684554740918	0.0608983282985528	0.0160864040273628	0	0.0349295233977517	0.00259993207252023	0.00146246291709524	0.000649983704638848	0	0	0	0	0.00698726846141734	0.172686116515276	0.000162495936886444	0.0232348284388174	0.00357490301272682	0.00812470749327878	0.000162495936886444	0.000649983704638848	0	0	0.000162495936886444	0	0.0042248818088691	0	0.0771091348184156	0.0149490694633751	0.00048748779349656	0.000162495936886444	0.00048748779349656	0	0	0	0
0.173789474650614	0	0.00393390016027896	0	0.489640470906122	0	0	0	0	0.00078678198019593	0	0.0444385589193378	0.0102279884689053	0.000393391020537864	0.000393391020537864	0	0.173789474650614	0	0	0	0.000393391020537864	0.00629421493106899	0.00078678198019593	0	0.00157356347335398	0.00275373373450699	0	0	0	0	0.000393391020537864	0.000393391020537864	0	0.00078678198019593	0	0	0	0	0.000393391020537864	0	0	0
0.000321853872782431	0	0.102171677932589	0.250353704793075	0	0.00643703311319065	0	0.0205971918092451	0.128707755379403	0.0611141867703187	0.000321853872782431	0.0251019662661401	0.180859831481256	0	0.0251019662661401	0.000643707712224053	0	0	0	0.0135174512316868	0.000643707712224053	0	0.000643707712224053	0.0212407587361014	0.0627203761412264	0.00354038526566868	0.000321853872782431	0	0.0431150606307426	0.000321853872782431	0.00868994534432521	0.000321853872782431	0	0.00450593904902153	0	0.0167356204411719	0	0	0	0	0	0
0.869149610256667	0.00010276436113862	0.00113040773377118	0.00200390370457388	0.000256910900472579	0.000513821783988215	0	0	0.000359675256863255	0	0	0.000411057433702037	0.000205528721191996	0.00349398117582708	0.00128455416322426	0	0	0	0.000565203957164299	0.00010276436113862	0	0.0013359362997734	0.000205528721191996	0	5.13821806371379e-05	0	0.00010276436113862	0	0	0.000256910900472579	0.00190113953918567	5.13821806371379e-05	0	0	5.13821806371379e-05	5.13821806371379e-05	0	0.00010276436113862	0	0	0	0
0.398858552907427	0.396835396922507	0.0113516653866412	0.00473500325001137	0.0200921344384073	0.0031566753864043	0.0785327401533474	0.00406725036577964	0.00339949566799114	0.00309597028636672	0	0.000485643154588376	0.000971286194638213	0.000121410793121257	0.0021853925420004	0.0128084884817171	0	0	0.00163904497728986	0.000849875451627561	0.000424937764179721	0.00503852660824743	0.00418866012471111	0.00030352697888825	0.000424937764179721	0	0.00394584054689586	0	0	0.00224609778968377	6.07053966724828e-05	6.07053966724828e-05	0	0	6.07053966724828e-05	0.000121410793121257	0.000182116189122616	0.000667759314181517	0.00030352697888825	0	0.00959130562374098	6.07053966724828e-05
0.645095171823348	0.000277495140273631	0.0492816865197371	0.00480989728019966	9.24983811464257e-05	0.0585180717602962	0.0218278846006407	0.00379242454165741	0.00601235856011323	0.00647484144797474	0	9.24983811464257e-05	9.24983811464257e-05	0	0.000924983680881398	0.0831526852907727	0	0.0283007266977	0.00462490257633393	0.0147067124714407	9.24983811464257e-05	0.000554990259179153	0.00110998034741352	0.000832485335348472	0.00138747527400629	9.24983811464257e-05	0.000369993516671588	0.000369993516671588	0.000832485335348472	0	0.000554990259179153	0.000462491889903899	0	0	0.00018499676150144	0.000924983680881398	0.00887972790847487	0	0	0	0.00601235856011323	0
0.48452206210261	0	0.0299472143323071	0.0322005542121544	0.0328443360871904	0.00740733966872872	0.0151362980265417	0.00322060634874251	0.00354266569752654	0.00708528693387374	0	0.00772939163532543	0.00676323346415788	0	0.0218984107932029	0.0051529562616202	0	0	0.00128824441018286	0.00837349313015808	0.000322061186058862	0.00289854666591085	0.00611912445373646	0.00289854666591085	0.0112719030119702	0.000322061186058862	0.0125600562355201	0.1743171324882	0.00128824441018286	0.00998373108504851	0.019322469109339	0.00483089908412044	0.00225442643172042	0	0.0209324487694104	0.00161030526218941	0	0.0119159820952091	0.0173904277788171	0	0.00128824441018286	0
0.644499532128364	0.000499375759519256	0.0532415926313447	0.0403552546116486	0.0135659592578474	0.0715162171393657	0.00174781434107461	0.00540987789798681	0.0122344014057331	0.00632538436977597	0	0.00715765840016632	0.000332917180700022	0	0.00291302126509978	0.00940477188629725	8.3229296616353e-05	0	0.0206394002082056	0.00749056665640256	0.00732411262974713	0.000499375759519256	0.00141489757202262	0.000832292871034628	0.000166458592656167	8.3229296616353e-05	0.0208890342805566	0	0.00124843912638369	0.00274656333834212	0.0020807309164104	0.000249687887542903	8.3229296616353e-05	0	0.000665834324501559	0.000249687887542903	0	0.000915522135941355	8.3229296616353e-05	0.000249687887542903	0.00416145282448702	0
0.618685027261404	7.45212012127902e-05	0.0326344931752251	0.0386668674343302	0.0157233256012404	0.0277183373785956	0.0351667580966859	0.00633425975077631	0.0228760135259164	0.00566358101971986	0	0.00558906099794229	0.000447127192792107	0	0.0264519415868633	0.0390391923801954	0	0	0.00558906099794229	0.00134138122081306	0.000223563601982984	0.00722849357468662	0.00797368404289043	0.000968775465126122	0.00417317515885549	0	0.000223563601982984	0	0	0.0108053639196492	7.45212012127902e-05	0.000298084800712694	0.000149042402011734	0	0.000894254296193357	0.00178850787726083	0	0.0111779474165603	0.015499789238636	0	0.00581262096850872	0
0	0	0	0	0	0	0	0	0	0	0.879335521999966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00268816880544559	0	0	0	0	0	0	0	0	0	0
0.83037961539764	0	0.00633097971543305	0.0111544265139826	0	0.00120590866159874	0	0.00693392092167811	0.00211033910286897	0.00602950823553877	0	0.000301477233901692	0.00391919406689228	0.00331624354476794	0.00120590866159874	0.00180886244438285	0	0	0.00331624354476794	0.00602950823553877	0	0.00301476781790003	0.00180886244438285	0.000602954440402568	0	0	0	0	0	0.000602954440402568	0.000301477233901692	0	0	0	0.000301477233901692	0.00422066880735031	0	0.000301477233901692	0	0	0	0
0.509009985170973	0.0594665559326528	0.0217816307257355	0.0239000809236498	0.154914473479029	0.00254280112483782	0.000169520256858871	0.0150867306124681	0.00389895604785783	0.0115271222430597	0	0.00135616164566333	0.00339039865808462	0.000678080978720259	0.00186472175371408	0.0346599527054605	0.019663082786668	0	0.00101712137064998	0.00305135990297314	0.00101712137064998	0.0052551038001685	0.00101712137064998	0.00245804126099177	0.0023732813794866	0.00381419654937026	0.000423800631490721	0	0.00110188145188657	0.000169520256858871	0.00186472175371408	0.000254280383765956	8.47601287339057e-05	0	0.000169520256858871	8.47601287339057e-05	0.0853346044607408	0.00059332086703668	0	0	0	8.47601287339057e-05
0	0	0.0391695782623103	0.0541413078495053	0	0.006047820087328	0	0.0354908396452874	0.000262950299362658	0.251354881972155	0.000525900580544183	0.0134100634969086	0.0449493638913925	0	0.0105178181732467	0	0	0	0.0181425755680512	0.0588668632134636	0.0199828930404363	0	0.0115695551971796	0.0656903207252784	0	0.0850931696791461	0.00262949999374851	0	0.126666013424433	0.000262950299362658	0.0407460212511002	0.000788850825363453	0	0.0544038713639646	0	0.0189312909425445	0	0	0	0	0	0
0.662670234931104	0.000223064910039484	0.0399180171688055	0.0149447927783562	0.000223064910039484	0.0144987112987653	0	0.00289983979040028	0.0220816317383573	0.00535353231299362	0	0.0588551525086753	0.0022306472690221	0	0.00111532432821247	0	0.059523176726506	0	0.00312290369041456	0.00602271621050486	0.000223064910039484	0.00200758285844734	0.000669194685721447	0.000669194685721447	0.000223064910039484	0.000223064910039484	0.00847636514870149	0	0.00133838907176334	0.000223064910039484	0.0113760651327942	0.000223064910039484	0.000669194685721447	0.000669194685721447	0.000223064910039484	0.000892259529165441	0	0	0	0	0	0
0.0809660898045928	0.00806179305281862	0.099086065881334	0.131119772065492	0.00108944307896901	0.0156873400094008	0	0.0528134446203275	0.0183016256433647	0.0218960605450667	0.00196099667321945	0.215881070983835	0.0351817602217991	0.000108944329232145	0.00228782892258929	0.000108944329232145	0.128310884846207	0.000108944329232145	0.00403092927353524	0.0304996834018251	0.0081707337940261	0.00119838733708371	0.00326832406475167	0.00196099667321945	0.0103495265355831	0.0173212822276516	0.0442169879319593	0	0.000108944329232145	0.00076261023221447	0.00185205254182276	0.0184105516211575	0.00141627580934966	0.00686343886930936	0.00119838733708371	0.00098049880792388	0.000108944329232145	0.00119838733708371	0	0	0.000108944329232145	0
0.324742499520405	0.44614211181725	0.05678765506727	0.02157485094607	0.00884625976411496	0.0291241909462545	0	0.016181687358835	0.00424337046457675	0.0100688747441321	0	0.00143843448669609	0.000287686992579411	0	0.000575373961348755	0.033653026080954	0	0	0.00151035615764435	0.00402760706260878	0.00208572921272463	0.00194188600624725	0.00172612112212512	0.00273302306485513	0.000503452222690725	0	0.000575373961348755	0	7.19217490749336e-05	0	0.000575373961348755	7.19217490749336e-05	0.00402760706260878	0	7.19217490749336e-05	7.19217490749336e-05	0.000143843497777835	0.00244533703360247	0	0	0	0.000143843497777835
0.589237487195477	0	0.057824443579851	0.016435814903851	0.174976894153222	0.0548705553723272	0	0.000986193134027484	0.0223518534306475	0.00723202111331222	0	0.000986193134027484	0.000328731092041194	0	0.00262984575231948	0	0.000328731092041194	0	0.00361603419721033	0.00197238530890794	0.00131492401292465	0.00920434077726003	0.000986193134027484	0.00131492401292465	0	0.000657462148558355	0.000986193134027484	0	0	0	0	0	0	0	0.00164365474972603	0.00197238530890794	0	0	0	0	0	0
0.019580994131263	0	0.0391544856423838	0.0150124909175339	0.6588585943966	0.059690396664226	0	0.000326370751386104	0.0407850366048258	0.00195822329156764	0	0.012075424548754	0.00881189640350307	0	0.00946461065276107	0	0	0	0.00456917470179001	0.000326370751386104	0	0.00424280711391062	0.00195822329156764	0.000326370751386104	0.000979112115101105	0	0.000979112115101105	0	0	0	0	0	0	0	0	0.00881189640350307	0	0	0	0	0	0
0.784808900114028	0.000359971194529682	0.00323973515341738	0.00899915859117742	0.00719936185445441	0.00323973515341738	0.0280740658570174	0.00107991339700994	0.000719942342414573	0.000719942342414573	0	0.00179985503975374	0	0	0.0104389752727525	0	0	0	0.0428234832280755	0.000719942342414573	0	0.00107991339700994	0.00251979574960635	0.000719942342414573	0.000359971194529682	0	0.000359971194529682	0	0	0.00863920138927177	0	0	0.000359971194529682	0	0.00143988431167115	0	0	0	0	0	0	0
0.0259122280921247	0.61812362696246	0.0189493032571244	0.0587611249591382	0.00226757175288036	0.0276932531327838	0	0.00194363337294816	0.00534496969107033	0.00323938532901174	0.000809847660099722	0	0	0	0.000323939093783796	0.00615480403047946	0.000485908630052868	0	0	0.00113378660516405	0.00242954085573992	0.0826722344244595	0.000161969549016463	0.0252645619509906	0.000971817145379258	0.0440414786217481	0.00113378660516405	0	0	0.000161969549016463	0.000161969549016463	0	0	0	0	0.000971817145379258	0	0.000161969549016463	0	0	0	0
0.0520364379486425	0	0.29387890386431	0.0176020872879495	0	0.180663545832108	0.00524342166620748	0.0961066652470856	0.0453028542613812	0.0161041728170398	0	0.00599247349853864	0.00973767382320191	0.00187265808150847	0.00337078013362716	0.000374531826449807	0.00374530959592945	0.0389414680619187	0.0823040515850842	0.00561794797638272	0	0.000374531826449807	0.00262171984307953	0.0295836995400755	0.0198488839023436	0	0.00936315907014497	0.0011235952692011	0.00374530959592945	0.013108238839773	0.00224718911990413	0.0071160448116044	0	0.000374531826449807	0.00786508745054697	0.00149812678042865	0	0	0	0	0	0
0.765703614677239	0.000340367590432829	0.013614283311318	0.00272293741121773	0.00102110261357209	0.0241637478368184	0	0.00102110261357209	0.0112318945388734	0.00306330358212122	0	0.0017018371635328	0.000680735141434047	0	0.000680735141434047	0	0	0	0	0.00272293741121773	0.0139546185724315	0.00340366939814516	0.000340367590432829	0.00136146996741546	0	0	0	0	0	0.000680735141434047	0.000340367590432829	0.000340367590432829	0	0	0	0.000340367590432829	0	0	0	0	0	0
0.855882648926218	0	0.00120433531705674	0.0204722752728699	0.00120433531705674	0	0	0.000401445191947127	0.000401445191947127	0.000802890319198071	0	0	0	0.000401445191947127	0.000401445191947127	0	0	0	0	0.000401445191947127	0	0.00602164164992496	0	0	0	0	0	0.000802890319198071	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.650777324136241	0.000111346175028802	0.0101879987908415	0.00757146757565652	0.000167019262111807	0.015921830343738	0.167405390822759	0.00228259461066293	0.00200422981284871	0.00111346152251116	5.56730876006802e-05	0.0038414335986668	0.000668077001856491	0	0.0042868146178136	0	0	0	0.00623534540986643	0.000779423147895505	0	0.00205990278552589	0.00222692166455954	0.000779423147895505	0.000111346175028802	0	0.000668077001856491	0	0.000111346175028802	0.0115240740632014	5.56730876006802e-05	0.000167019262111807	5.56730876006802e-05	0	0.000222692348677138	0.000890769284271262	0	0	0	0.055866714605686	0	0
0.363040071915465	0.000137381508016814	0.149599359176885	0.106816951404041	0.000137381508016814	0.104767707424017	0	0.040653727333191	0.0178586468030894	0.0383200617988957	0	0.0273355157326654	0.0250008300302566	0.000137381508016814	0.00329715022877547	0	0.00192333993247038	0	0.00109905184633149	0.0210178233251324	0.00494571414203717	0.00261024569642885	0.00219810236510463	0.00068690748822619	0.00329715022877547	0.000274763013440733	0.0332402034613618	0	0	0	0.0012364332610042	0.000824288957349604	0.00412143358553294	0	0.0170344832094475	0.00137381465234092	0	0	0	0	0	0
0.549686529384232	0	0.0391053785368868	0.00017646020730727	0.325049771969036	0.000823480878637631	0	0.0131164993753317	0.00382329519693469	0.00335273767496417	0	0.00264690003261247	0.000705840774282552	0	0.000529380599943197	0	0	0	0.00017646020730727	0.0067642563984879	0	0.00517614299424755	0.000352920409119886	0.000117640138544023	0	0	0.000470560537895636	0	0	0	0	5.88200693737643e-05	0.000117640138544023	0	0	0.000411740474220031	0	0	0	0	0	0
0.143477312782918	0.0258618723853052	0.104205200511129	0.0190078924706768	0	0.213701593633824	0	0.00623243082682249	0.0734770264855633	0.0137110069879535	0	0.127111462047149	0	0.000311623553697453	0.00124649391217476	0	0.000623247077133385	0	0	0.00342785243317138	0.0989348153994802	0	0.010595002774028	0.00623243082682249	0.00560919464355027	0.00592081302265576	0.000623247077133385	0	0.00373947398962736	0	0.0112182128143639	0.00966018007375322	0.0859024143543913	0.00280460835190677	0	0.00124649391217476	0	0.000311623553697453	0	0	0	0
0.736644112774327	0.000310848611717601	0.0017096665590989	0.109665040800988	0	0	0.0234669166464491	0.00248678637069651	0.000155424307736071	0.000310848611717601	0	0.00341932812093683	0.00093254571500755	0	0.0031084811612039	0	0.00932532334352938	0	0.000466272908190051	0	0.000155424307736071	0.00326390468049241	0.00139881831908014	0	0.00155424245786216	0.000155424307736071	0	0	0.000155424307736071	0	0.00124339414650736	0	0	0.00388559793166207	0	0	0.000155424307736071	0	0.0130552710422784	0	0	0.00481813491749048
0.762663178555364	0.0017234617398221	0.00524870288850813	0.0309390512911282	0.0130822746990924	0	0.0596590809613635	0.0034469183604373	0.00031335682996775	0.000470035235336223	0	0.00305522438907103	0.0017234617398221	0.0012534270121783	0.0032902408319861	0	0.00031335682996775	0	0.00195847896734621	0.00211515705973429	0	0.00250685205512882	0.00101840953801995	0.000783392007611569	0.00109674870296376	0.0013317661554875	0	0.00689379576804047	0	0.000391696033853912	0	0	0	0	0	0.000548374433933913	0.000156678416906956	0	0.0070504703773863	0	0	0.00141010529062363
