"feature","age.quant","mean","sd","median","incidence"
"Lachnospiraceae.Otu0578","(8.71,15.3]",-18.1969448459227,21.01547710175,-17.963592499588,0
"Lachnospiraceae.Otu0578","(15.3,26.4]",-13.4081073459656,18.8439062739008,-2.58051229841567,0
"Blautia.Otu0591","[3.18,6.27]",-0.742582333468528,0.397439553120543,-0.742582333468528,0
"Blautia.Otu0591","(6.27,8.71]",-9.46309268854807,17.5555627084759,-0.865376398823413,0
"Blautia.Otu0591","(8.71,15.3]",-8.32433606425347,16.5573742298933,-0.0743256310993701,0.25
"Blautia.Otu0591","(15.3,26.4]",-6.27517810908848,14.8021875779714,-0.87983999654746,0.333333333333333
"Bacteroides.Otu0006","[3.18,6.27]",-0.112443981379238,2.42795626534336,-0.112443981379238,0.5
"Bacteroides.Otu0006","(6.27,8.71]",0.994781379199422,1.59519334084457,0.869423681111958,0.75
"Bacteroides.Otu0006","(8.71,15.3]",0.705748923913707,2.73648534042548,0.53335147455495,0.5
"Bacteroides.Otu0006","(15.3,26.4]",7.60474969332342,15.670320635281,1.46810652382688,1
"Lachnospiraceae.Otu0898","[3.18,6.27]",-0.709240725183926,1.00301785254244,-0.709240725183926,0
"Lachnospiraceae.Otu0898","(6.27,8.71]",9.26796437849474,34.1454220468389,18.9643371542016,0.75
"Lachnospiraceae.Otu0898","(8.71,15.3]",1.33864011988585,29.7978425326784,0.459026357670814,0.75
"Lachnospiraceae.Otu0898","(15.3,26.4]",28.9613318781865,12.4544909247477,33.9218521860423,1
"Bacteroides.Otu0848","[3.18,6.27]",2.45555060058943,2.89110912166032,2.45555060058943,1
"Bacteroides.Otu0848","(6.27,8.71]",-7.0197342861831,37.8198197999667,-16.5332014213929,0.5
"Bacteroides.Otu0848","(8.71,15.3]",1.25072560320351,1.28622109852373,0.899315746178892,1
"Bacteroides.Otu0848","(15.3,26.4]",6.63393427247067,28.0545323366768,0.400446052789242,0.5
"Coprococcus.Otu0802","[3.18,6.27]",-19.1946138339612,27.1452832085021,-19.1946138339612,0
"Coprococcus.Otu0802","(6.27,8.71]",-16.3996897536971,21.0923496462356,-16.1422478802281,0.5
"Coprococcus.Otu0802","(8.71,15.3]",-1.20295784221167,28.4709687580397,-2.36472560649981,0.25
"Coprococcus.Otu0802","(15.3,26.4]",-12.9581289468522,18.3155183245336,-2.58370991742855,0
"Roseburia.Otu1051","[3.18,6.27]",-17.7002606575416,24.1218363525861,-17.7002606575416,0
"Roseburia.Otu1051","(6.27,8.71]",-9.88180450717934,16.4562440178146,-2.54769100269179,0.25
"Roseburia.Otu1051","(8.71,15.3]",-17.2656291212757,20.7757644150788,-18.1269454827923,0.25
"Roseburia.Otu1051","(15.3,26.4]",-5.71736657024217,14.1706126413415,-0.418513634643597,0.333333333333333
"Bacteroides.Otu0069","[3.18,6.27]",1.23404438066561,1.40405075260157,1.23404438066561,1
"Bacteroides.Otu0069","(6.27,8.71]",10.3196377144907,17.1694138923579,2.65608307536471,1
"Bacteroides.Otu0069","(8.71,15.3]",0.367412208471713,3.19619257784743,-0.494955620831559,0.25
"Bacteroides.Otu0069","(15.3,26.4]",6.48244396391071,16.2554360008392,0.415156774861259,0.666666666666667
"Bacteroides.Otu2460","[3.18,6.27]",21.0162225697725,24.3641937594158,21.0162225697725,1
"Bacteroides.Otu2460","(6.27,8.71]",18.9820295328931,18.7935135593146,18.4535290608189,1
"Bacteroides.Otu2460","(8.71,15.3]",-18.1557218094557,35.3288832306049,-34.8009570439484,0.25
"Bacteroides.Otu2460","(15.3,26.4]",1.07675456398285,31.7482525210609,0.37908372488065,0.666666666666667
"Bacteroides.Otu2654","[3.18,6.27]",3.80126753101343,2.06547847335125,3.80126753101343,1
"Bacteroides.Otu2654","(6.27,8.71]",1.62265951300733,29.1489460475234,3.80524498291436,0.75
"Bacteroides.Otu2654","(8.71,15.3]",-16.2440162659705,20.7694464128233,-16.9333747412837,0.25
"Bacteroides.Otu2654","(15.3,26.4]",2.95888194317324,23.193662289241,0.649872691862103,0.5
"Bacteroides.Otu2765","[3.18,6.27]",1.44791000668499,3.56287418725413,1.44791000668499,0.5
"Bacteroides.Otu2765","(6.27,8.71]",10.8019149685039,20.3405889876025,1.81398131110842,0.5
"Bacteroides.Otu2765","(8.71,15.3]",2.22120320604747,1.21758101005395,2.16423081934406,1
"Bacteroides.Otu2765","(15.3,26.4]",6.21242666327776,15.2467777532679,-0.332248560610862,0.333333333333333
"Bacteroides.Otu2104","[3.18,6.27]",-17.0154288538985,30.969425197408,-17.0154288538985,0.5
"Bacteroides.Otu2104","(6.27,8.71]",10.5244491179375,19.7397535614883,1.51100964577132,0.5
"Bacteroides.Otu2104","(8.71,15.3]",2.20408880055385,1.54448076085732,2.22587282666884,1
"Bacteroides.Otu2104","(15.3,26.4]",6.27199854854991,27.0313439080658,0.256930310405725,0.5
"Oscillibacter.Otu1518","[3.18,6.27]",-17.0100045934742,24.0557791921198,-17.0100045934742,0
"Oscillibacter.Otu1518","(6.27,8.71]",-0.263409057834199,0.526818115668399,0,0
"Oscillibacter.Otu1518","(8.71,15.3]",-27.32033559778,18.3049079353384,-35.3474706593056,0
"Oscillibacter.Otu1518","(15.3,26.4]",-19.1194177231379,19.6396482548255,-19.3042710704085,0.166666666666667
"Erysipelotrichaceae_incertae_sedis.Otu0818","[3.18,6.27]",-0.253267000433901,0.358173626915175,-0.253267000433901,0
"Erysipelotrichaceae_incertae_sedis.Otu0818","(6.27,8.71]",0.510866084136034,28.4891238906263,1.3223693603271,0.5
"Erysipelotrichaceae_incertae_sedis.Otu0818","(8.71,15.3]",-5.60094309782955,19.8054076759848,1.54963367383476,0.5
"Erysipelotrichaceae_incertae_sedis.Otu0818","(15.3,26.4]",24.963529741097,18.4086196640678,35.1630376474824,0.833333333333333
"Lachnospiracea_incertae_sedis.Otu0651","[3.18,6.27]",-18.7616818836446,22.6207600592406,-18.7616818836446,0
"Lachnospiracea_incertae_sedis.Otu0651","(6.27,8.71]",-16.7900069578715,19.7021014832074,-16.2153635804093,0.25
"Lachnospiracea_incertae_sedis.Otu0651","(8.71,15.3]",-8.40333613996533,17.2358711875039,0,0.25
"Lachnospiracea_incertae_sedis.Otu0651","(15.3,26.4]",-12.6867749544886,17.4268965852915,-3.50180692344403,0.166666666666667
"Faecalibacterium.Otu0751","[3.18,6.27]",-1.27732687716771,1.71711742379186,-1.27732687716771,0
"Faecalibacterium.Otu0751","(6.27,8.71]",8.51406568871022,17.0382384333219,1.15384707189665,0.5
"Faecalibacterium.Otu0751","(8.71,15.3]",-8.99363908400549,18.6546479149903,0.0862515179876251,0.5
"Faecalibacterium.Otu0751","(15.3,26.4]",-1.18779331946374,2.74642707136104,-0.644885894633347,0.333333333333333
"Ruminococcus.Otu1429","[3.18,6.27]",-35.5815494459295,2.2083514124428,-35.5815494459295,0
"Ruminococcus.Otu1429","(6.27,8.71]",-9.30861983708875,17.0236273481817,-2.07712074725781,0.25
"Ruminococcus.Otu1429","(8.71,15.3]",-18.4469444663566,21.3007140540191,-18.4302971922574,0
"Ruminococcus.Otu1429","(15.3,26.4]",-18.5013347021153,20.5038704633282,-17.8852811387817,0.166666666666667
"Dorea.Otu1142","[3.18,6.27]",-37.3253724538631,1.84606319910794,-37.3253724538631,0
"Dorea.Otu1142","(6.27,8.71]",-11.3060022364345,18.5387814420388,-2.59508968232995,0
"Dorea.Otu1142","(8.71,15.3]",-8.71543112164729,19.6460548888439,-0.176473079369118,0.5
"Dorea.Otu1142","(15.3,26.4]",-6.35998221516558,14.8701674486915,-0.831982414391673,0.5
"Faecalibacterium.Otu0067","[3.18,6.27]",-0.678203686653282,1.92390392706349,-0.678203686653282,0.5
"Faecalibacterium.Otu0067","(6.27,8.71]",0.363272701461169,2.21594906376238,0.325407386644491,0.5
"Faecalibacterium.Otu0067","(8.71,15.3]",-1.24702621335541,1.9814994728781,-0.623288346672252,0.25
"Faecalibacterium.Otu0067","(15.3,26.4]",-1.13727407947287,2.82499780055832,-1.08638946355184,0.333333333333333
"Clostridium_IV.Otu1864","[3.18,6.27]",-17.3784873585637,24.5768925160102,-17.3784873585637,0
"Clostridium_IV.Otu1864","(6.27,8.71]",8.39196877990964,32.5723061255105,15.7310087719131,0.5
"Clostridium_IV.Otu1864","(8.71,15.3]",-19.871210021019,22.4191801510952,-19.7053281896907,0
"Clostridium_IV.Otu1864","(15.3,26.4]",-11.4387330605151,17.8937869170192,-0.413713005464818,0.166666666666667
"Bacteroides.Otu2437","[3.18,6.27]",-17.0728223860604,21.9863654290504,-17.0728223860604,0
"Bacteroides.Otu2437","(6.27,8.71]",-1.43953868512046,33.1693699487991,-1.55915811642182,0.25
"Bacteroides.Otu2437","(8.71,15.3]",-19.6361384577041,21.479144018661,-20.167688683054,0.25
"Bacteroides.Otu2437","(15.3,26.4]",-4.45128215866788,34.0302527326772,-15.0247237962356,0.5
"Bacteroides.Otu0877","[3.18,6.27]",17.2079352415559,25.9839414422328,17.2079352415559,0.5
"Bacteroides.Otu0877","(6.27,8.71]",2.02071251966378,29.4123548740858,3.9698340870752,0.75
"Bacteroides.Otu0877","(8.71,15.3]",0.503411195349474,3.49422467680066,-0.158208965267956,0.5
"Bacteroides.Otu0877","(15.3,26.4]",6.19101650518136,14.4669595690856,0.471134179979827,0.5
"Parabacteroides.Otu1378","[3.18,6.27]",-12.74432068926,29.5220047737384,-12.74432068926,0.5
"Parabacteroides.Otu1378","(6.27,8.71]",-8.27374421456604,16.9564077855109,-0.87374274850753,0.25
"Parabacteroides.Otu1378","(8.71,15.3]",1.4984011141045,27.9048418770455,2.12875664112118,0.75
"Parabacteroides.Otu1378","(15.3,26.4]",-5.12164469091997,27.1340501727691,-2.53488865784313,0.333333333333333
"Ruminococcaceae.Otu2507","[3.18,6.27]",-16.2175233591849,22.9350414826618,-16.2175233591849,0
"Ruminococcaceae.Otu2507","(6.27,8.71]",-7.10186847362515,18.4016220984581,0.446066475618808,0.5
"Ruminococcaceae.Otu2507","(8.71,15.3]",-8.41439346678285,33.707555192499,-16.6265919560153,0.25
"Ruminococcaceae.Otu2507","(15.3,26.4]",-19.4315796439762,18.981057624255,-18.0932426653017,0
"Clostridium_XI.Otu2681","[3.18,6.27]",-34.8045815994428,3.35102836532946,-34.8045815994428,0
"Clostridium_XI.Otu2681","(6.27,8.71]",-25.6778437814626,15.6991974543469,-32.8810388210153,0
"Clostridium_XI.Otu2681","(8.71,15.3]",-8.53285090513435,16.4713634080039,-1.23528820744542,0.25
"Clostridium_XI.Otu2681","(15.3,26.4]",1.0151539224469,32.9229724577651,1.3520555030339,0.5
"Clostridium_XI.Otu1804","[3.18,6.27]",-1.10251546339869,5.83121329165195,-1.10251546339869,0.5
"Clostridium_XI.Otu1804","(6.27,8.71]",-10.512156657737,17.5073843688217,-1.98541327961053,0
"Clostridium_XI.Otu1804","(8.71,15.3]",-8.09449779837524,18.3932754239238,0.432274728822692,0.5
"Clostridium_XI.Otu1804","(15.3,26.4]",-12.8296992649864,20.7252613132183,-2.85573449111475,0.333333333333333
"Bacteroides.Otu1669","[3.18,6.27]",2.30733955887923,3.42795489812051,2.30733955887923,0.5
"Bacteroides.Otu1669","(6.27,8.71]",-9.45446742082228,18.899890065424,-1.50737763226828,0.25
"Bacteroides.Otu1669","(8.71,15.3]",-26.0629179844378,17.1719994084005,-33.6399935207961,0
"Bacteroides.Otu1669","(15.3,26.4]",5.93194736281694,25.9762819077194,-0.48999945169383,0.5
"Bacteroides.Otu1411","[3.18,6.27]",-33.0272885904208,0.576657057579348,-33.0272885904208,0
"Bacteroides.Otu1411","(6.27,8.71]",-0.817945743924033,30.2155101863377,-0.143449392880451,0.25
"Bacteroides.Otu1411","(8.71,15.3]",-26.0009368093526,15.7145675421906,-33.1865072425196,0
"Bacteroides.Otu1411","(15.3,26.4]",11.3534790528819,17.2332512938646,0.636366378954242,0.666666666666667
"Bacteroides.Otu0929","[3.18,6.27]",0.277004692615164,4.64463001976735,0.277004692615164,0.5
"Bacteroides.Otu0929","(6.27,8.71]",2.05561757810297,30.0920689634945,0.793803260521131,0.75
"Bacteroides.Otu0929","(8.71,15.3]",-18.5237910042107,20.375568318307,-17.8897047091549,0
"Bacteroides.Otu0929","(15.3,26.4]",1.20616808071054,23.9869913820236,0.873324864097773,0.666666666666667
"Bacteroides.Otu2431","[3.18,6.27]",-0.163330091842226,1.7525566926473,-0.163330091842226,0.5
"Bacteroides.Otu2431","(6.27,8.71]",10.8034910275109,20.0301361309541,2.50550368286114,0.5
"Bacteroides.Otu2431","(8.71,15.3]",-19.1527570875662,21.9466744739089,-18.0492153428818,0.25
"Bacteroides.Otu2431","(15.3,26.4]",6.57324558625387,27.6834638287754,0.178893428210033,0.5
"Parabacteroides.Otu1736","[3.18,6.27]",-19.0374896866799,27.2890496831162,-19.0374896866799,0.5
"Parabacteroides.Otu1736","(6.27,8.71]",0.130048191773965,3.4415965661568,0.807528269526564,0.5
"Parabacteroides.Otu1736","(8.71,15.3]",-7.95294973275335,16.8700940354138,0.285970218378766,0.75
"Parabacteroides.Otu1736","(15.3,26.4]",-13.7924305360661,17.4816616259836,-4.57989332465127,0
"Clostridiales.Otu1597","[3.18,6.27]",-17.3784873585637,24.5768925160102,-17.3784873585637,0
"Clostridiales.Otu1597","(6.27,8.71]",-10.4109560744312,18.3131852443054,-1.95100456864683,0
"Clostridiales.Otu1597","(8.71,15.3]",-19.7251139022442,22.7845153093452,-19.3573606188917,0
"Clostridiales.Otu1597","(15.3,26.4]",-5.7166884582328,13.1733703894067,0,0
"Bacteroides.Otu2120","[3.18,6.27]",0.0865341767609644,0.122377806384147,0.0865341767609644,0.5
"Bacteroides.Otu2120","(6.27,8.71]",0.635828160522368,0.957887700729126,0.248707866735114,0.75
"Bacteroides.Otu2120","(8.71,15.3]",-8.14914231618391,18.1934269133625,-0.97863854024895,0.25
"Bacteroides.Otu2120","(15.3,26.4]",-5.58190707944507,13.3287950769157,-0.666474824382907,0.5
"Lachnospiraceae.Otu2599","[3.18,6.27]",-18.1504933555754,23.8570979267114,-18.1504933555754,0
"Lachnospiraceae.Otu2599","(6.27,8.71]",-8.6958729758903,16.5695860301136,-1.11531904086541,0.25
"Lachnospiraceae.Otu2599","(8.71,15.3]",-7.88005666960708,18.8071860471412,-0.333454724277066,0.25
"Lachnospiraceae.Otu2599","(15.3,26.4]",-5.30427201159296,14.0222749807923,0.817836485746976,0.666666666666667
"Bacteroides.Otu2520","[3.18,6.27]",3.01345413887727,3.01560582612549,3.01345413887727,1
"Bacteroides.Otu2520","(6.27,8.71]",-10.0631994387748,22.2425100037684,-0.372878812452675,0.25
"Bacteroides.Otu2520","(8.71,15.3]",-1.5843520104477,2.12358073336223,-1.98715655077178,0.25
"Bacteroides.Otu2520","(15.3,26.4]",5.73757498997515,16.5712798422054,-1.77380408782674,0.333333333333333
"Bacteroides.Otu0752","[3.18,6.27]",3.09362699223561,2.90292510444939,3.09362699223561,1
"Bacteroides.Otu0752","(6.27,8.71]",8.33539905673176,17.1499127568777,0.774675088653255,0.75
"Bacteroides.Otu0752","(8.71,15.3]",-27.2452562720745,18.0987704028268,-35.8361511422677,0
"Bacteroides.Otu0752","(15.3,26.4]",6.7789823008451,25.5955750067664,2.40128040948711,0.833333333333333
"Clostridium_XlVa.Otu0236","[3.18,6.27]",-0.803576429756214,0.625691642614807,-0.803576429756214,0
"Clostridium_XlVa.Otu0236","(6.27,8.71]",-0.370496369362496,3.08860928836631,-0.023127501947326,0.5
"Clostridium_XlVa.Otu0236","(8.71,15.3]",-1.53502682474842,3.18287203447196,-1.13089595579748,0.5
"Clostridium_XlVa.Otu0236","(15.3,26.4]",0.238241322297781,2.60585941095453,0.745068958384846,0.666666666666667
"Lachnospiracea_incertae_sedis.Otu0778","[3.18,6.27]",-37.3327949605997,1.14591823178894,-37.3327949605997,0
"Lachnospiracea_incertae_sedis.Otu0778","(6.27,8.71]",-1.44948461587545,2.34328572572611,-1.12369598721407,0.25
"Lachnospiracea_incertae_sedis.Otu0778","(8.71,15.3]",-8.41721781321599,19.1720776644386,0,0.25
"Lachnospiracea_incertae_sedis.Otu0778","(15.3,26.4]",-12.1827576086266,18.6653704956805,-1.86705976534961,0.333333333333333
"Lachnospiraceae.Otu0875","[3.18,6.27]",-36.3844102814522,0.51534173320449,-36.3844102814522,0
"Lachnospiraceae.Otu0875","(6.27,8.71]",-17.4219430090514,23.1359757878685,-18.9042334986546,0.25
"Lachnospiraceae.Otu0875","(8.71,15.3]",-6.53147232331396,19.4920347029461,2.05303553675653,0.75
"Lachnospiraceae.Otu0875","(15.3,26.4]",-6.56506958480108,14.6333491974549,-0.929151022603104,0.5
"Lachnospiraceae.Otu1734","[3.18,6.27]",-35.6512519967304,0.305760793347146,-35.6512519967304,0
"Lachnospiraceae.Otu1734","(6.27,8.71]",-9.34070150329116,17.1705063443153,-1.01827856326455,0
"Lachnospiraceae.Otu1734","(8.71,15.3]",-25.7963196047548,18.8468367851111,-34.8676341043723,0.25
"Lachnospiraceae.Otu1734","(15.3,26.4]",0.440810268146685,2.1069730149675,1.10296657742494,0.666666666666667
"Roseburia.Otu2084","[3.18,6.27]",-36.6172407753856,1.21660035083188,-36.6172407753856,0
