"Species","chao","chao.se","jack1","jack1.se","jack2","boot","boot.se","n"
767.415,1230.12641776329,64.8787077891834,1121.56734375,110.908123241981,1333.43969791667,922.247565197706,55.9693618723962,16
812.895,1329.68889247191,70.0065347490155,1195.58484375,116.817108234032,1428.73282291667,979.774117449189,57.0020960327757,16
