"feature","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","i.baseMean","baseVar","allZero","dispGeneEst","dispGeneIter","dispFit","dispersion","dispIter","dispOutlier","dispMAP","Intercept","visit","SE_Intercept","SE_visit","WaldStatistic_Intercept","WaldStatistic_visit","WaldPvalue_Intercept","WaldPvalue_visit","betaConv","betaIter","deviance","maxCooks","replace"
"Unclassified_Bacteria",21.813356868889,-0.412662498694142,0.12691072051036,-3.25159684725339,0.0011475867140548,0.00688552028432879,21.813356868889,905.343964374554,FALSE,0.593726263838847,10,0.593726250707104,0.59375413764654,6,FALSE,0.59375413764654,5.32331326287955,-0.412662498694142,0.317073041377068,0.12691072051036,16.7889179091356,-3.25159684725339,2.94159329638733e-63,0.0011475867140548,TRUE,5,536.793834070953,NA,FALSE
"Firmicutes",2042.34572830879,0.35830704118325,0.139103174305758,2.57583655420881,0.00999979031659996,0.0299993709497999,2042.34572830879,10914332.4268025,FALSE,0.78669570392689,13,0.786695704100905,0.786663640688798,6,FALSE,0.786663640688798,10.1420468589826,0.35830704118325,0.350385296993996,0.139103174305758,28.9454122247498,2.57583655420881,3.20534458590624e-184,0.00999979031659996,TRUE,5,1148.43855719607,NA,FALSE
"Verrucomicrobia",3.97386725027694,-1.74328433613995,0.839703198530723,-2.07607204449176,0.0378872882609813,0.0757745765219626,3.97386725027694,380.139233051369,FALSE,27.707438922832,10,1.42964137723406e-12,27.707438922832,1,TRUE,1e-08,4.99696569013613,-1.74328433613995,2.09537384316766,0.839703198530723,2.38476093725692,-2.07607204449176,0.017090223153555,0.0378872882609813,TRUE,17,129.941188050711,NA,TRUE
"Proteobacteria",129.350183692511,0.267334249695402,0.197308020979772,1.35490817032121,0.175446816224606,0.263170224336909,129.350183692511,28462.2858566661,FALSE,1.57425986878023,12,0.030034084875876,1.57425986878023,15,TRUE,1.13112075341932,6.38257036892554,0.267334249695402,0.497306820076322,0.197308020979772,12.8342707384266,1.35490817032121,1.05390670617001e-37,0.175446816224606,TRUE,5,775.427441486038,NA,TRUE
"Actinobacteria",12.2239289603156,0.248020335302707,0.243933339243156,1.01675456119378,0.309270202963165,0.371124243555798,12.2239289603156,576.600233293087,FALSE,2.32180826048944,12,2.32180824843115,2.32187258816148,6,FALSE,2.32187258816148,3.03753966232602,0.248020335302707,0.617298623752041,0.243933339243156,4.92069728564007,1.01675456119378,8.62364234166035e-07,0.309270202963165,TRUE,8,451.782774791225,NA,FALSE
"Bacteroidetes",6331.42322805006,-0.09546952689132,0.208079196525305,-0.458813415687666,0.646368159964572,0.646368159964572,6331.42322805006,115473125.106449,FALSE,1.76148255432565,12,1.7614825543041,1.7614635872133,6,FALSE,1.7614635872133,12.839980624863,-0.09546952689132,0.524065794953992,0.208079196525305,24.5007034393272,-0.458813415687666,1.45186013696497e-132,0.646368159964572,TRUE,8,1291.29075313544,NA,FALSE
