"feature","Sample.type","visit","mean","sd","median","incidence"
"3223","patient",1,35.0394677982618,8.35650238364044,34.7480939181062,1
"3223","patient",2,29.8649750206721,10.6659126044026,32.0826498625489,1
"3223","patient",3,36.4305850251091,6.13674473781368,36.4282397736025,1
"3223","patient",4,32.6117276573389,6.20984056953837,32.614882858972,1
"3317","control",1,41.0793573258991,9.17715089454053,40.2064146593217,1
"3317","control",2,NA,NA,NA,NA
"3317","patient",1,35.2680528365904,8.41888182748841,34.9900372881749,1
"3317","patient",2,29.5165597971877,11.0746246441332,31.7536364461749,1
"3317","patient",3,36.647342867359,6.18811318053119,36.6492738997691,1
"3317","patient",4,32.8274374318218,6.25613763887785,32.8484107723953,1
"3383.86206896552","control",1,41.2565014207496,9.20857434077008,40.4104158657734,1
"3383.86206896552","control",2,NA,NA,NA,NA
"3383.86206896552","patient",1,36.0381313574175,8.53480084829868,35.4467388526106,1
"3383.86206896552","patient",2,29.6628553443167,11.1258145092595,31.9304519659128,1
"3383.86206896552","patient",3,36.7982940067187,6.22421114569837,36.8032415568645,1
"3383.86206896552","patient",4,32.9783471108142,6.28895570098657,33.0104571099479,1
"3606","control",1,41.8238976824886,9.30626447194246,41.0714881083947,1
"3606","control",2,NA,NA,NA,NA
"3606","patient",1,36.5635966450358,8.67293152598171,35.8822827930312,1
"3606","patient",2,30.1314726582544,11.2900018630483,32.4995112295661,1
"3606","patient",3,37.2788864846375,6.34089776276902,37.2936881074238,1
"3606","patient",4,33.4628480403655,6.39676897953845,33.5230258761212,1
"3642","control",1,41.9132520778958,9.32124569663433,41.1766337133549,1
"3642","control",2,NA,NA,NA,NA
"3642","patient",1,36.6461792451799,8.69495948026996,35.9504254413393,1
"3642","patient",2,30.2052548127042,11.3158788780612,32.5894639389992,1
"3642","patient",3,37.3541598645115,6.35940991868593,37.3705410125488,1
"3642","patient",4,33.5872748646631,6.7590137553074,34.2026518833701,1
"3651","control",1,41.9354806871056,9.32495584114987,41.2028336818581,1
"3651","control",2,NA,NA,NA,NA
"3651","patient",1,37.0891672402092,8.99510418066382,36.1270969466003,1
"3651","patient",2,30.2236081480877,11.322316780305,32.6118541743719,1
"3651","patient",3,37.3728680517966,6.3640204108511,37.3896432513868,1
"3651","patient",4,33.6067186069341,6.76355112621645,34.2194538631897,1
"3703","control",1,42.2119189025945,9.71046538519616,41.935453456656,1
"3703","control",2,NA,NA,NA,NA
"3703","patient",1,37.2073840467258,9.0284931642039,36.1993158830403,1
"3703","patient",2,30.3289385884466,11.3592713809149,32.7404622924592,1
"3703","patient",3,37.4801128255291,6.39052198242851,37.4991579518105,1
"3703","patient",4,33.7183549942621,6.78973086904262,34.315714711303,1
"3723","control",1,43.9462646243588,7.921143319679,42.464736311053,1
"3723","control",2,NA,NA,NA,NA
"3723","patient",1,37.2524710155233,9.04128341150091,36.2267544795967,1
"3723","patient",2,30.3691316082778,11.3733760053116,32.7895864667196,1
"3723","patient",3,37.5209821869367,6.40065296128808,37.5408971164803,1
"3723","patient",4,33.7609769025576,6.79978440022356,34.352373413725,1
"3780","control",1,44.260722731576,8.30485277703887,43.0531317753535,1
"3780","control",2,NA,NA,NA,NA
"3780","patient",1,37.3798346469759,9.07758263967195,36.3039593004832,1
"3780","patient",2,30.4827298119046,11.4132488626096,32.9285690328047,1
"3780","patient",3,37.6363337405733,6.42933811853992,37.658716809354,1
"3780","patient",4,33.881512382464,6.82839337468914,34.4557690110659,1
"3803","control",1,43.7424150305074,8.53101803203907,42.0633255775696,1
"3803","control",2,NA,NA,NA,NA
"3803","patient",1,37.4307600272775,9.09216698164228,36.3347057934141,1
"3803","patient",2,30.5281747525162,11.4292034025717,32.9842267312079,1
"3803","patient",3,37.682415853696,6.44083407883833,37.705789955397,1
"3803","patient",4,33.92976417704,6.83992034813524,34.4970460006075,1
"4314","control",1,44.9099818264401,8.73200441719895,43.2052559964094,1
"4314","control",2,NA,NA,NA,NA
"4314","patient",1,38.499572096425,9.40798919899987,37.2711159405225,1
"4314","patient",2,31.4843953022349,11.7652102107192,34.1621309929275,1
"4314","patient",3,39.5178991115315,6.57422830892311,39.1270445671649,1
"4314","patient",4,34.9505569986138,7.09458733363122,35.3556919398895,1
"4399","control",1,45.0927725685024,8.76200539821886,43.3868161899358,1
"4399","control",2,NA,NA,NA,NA
"4399","patient",1,38.6668637783517,9.45918629519984,37.4461361865134,1
"4399","patient",2,31.634365700059,11.8179338036125,34.3478745354223,1
"4399","patient",3,41.4723371721626,4.55848500752372,39.7255163784426,1
"4399","patient",4,35.1118733045265,7.1368906832265,35.488955260302,1
"4483","control",1,45.9546596427317,9.03731134667544,44.4800019232709,1
"4483","control",2,NA,NA,NA,NA
"4483","patient",1,38.8295499683466,9.50945622264323,37.6166640116077,1
"4483","patient",2,31.7802537554076,11.8692212198628,34.5287694558496,1
"4483","patient",3,41.6336404360719,4.58029871325693,39.8809683222529,1
"4483","patient",4,35.269198654364,7.17874354084984,35.6183188049051,1
"4511.48275862069","control",1,46.0156651400969,9.04560830079114,44.5334400958654,1
"4511.48275862069","control",2,NA,NA,NA,NA
"4511.48275862069","patient",1,38.8832130295058,9.52614386540433,37.6729862754221,1
"4511.48275862069","patient",2,31.8283840940495,11.8861409387562,34.5884903627255,1
"4511.48275862069","patient",3,41.6867836192406,4.58751651276084,39.9321605646316,1
"4511.48275862069","patient",4,34.4582868834264,7.05868897249846,35.2983736609805,1
"5208","control",1,47.4431869091656,9.22610934636162,45.7923209231994,1
"5208","control",2,NA,NA,NA,NA
"5208","patient",1,40.1374745169967,9.93197114384484,39.0010522620593,1
"5208","patient",2,32.9536893558583,12.281412171333,35.9885054337277,1
"5208","patient",3,42.9193197423208,4.76028986296207,41.1159630565202,1
"5208","patient",4,35.5889254985464,7.32039496918164,36.4116981080149,1
"5639.10344827586","control",1,48.2504814243241,9.31775189657469,46.509124368334,1
"5639.10344827586","control",2,NA,NA,NA,NA
"5639.10344827586","patient",1,40.8452535341822,10.1753697678029,39.7623743875553,1
"5639.10344827586","patient",2,36.6389821767413,7.74463134523234,36.7478462051139,1
"5639.10344827586","patient",3,43.6062524111657,4.86251883606377,41.7726977303438,1
"5639.10344827586","patient",4,36.234148062767,7.48113629161925,37.0201448520659,1
"5947","control",1,48.7977607222306,9.37629335942085,46.9958116842075,1
"5947","control",2,NA,NA,NA,NA
"5947","patient",1,41.324130416817,10.3464755131569,40.2836272909581,1
"5947","patient",2,37.1053336763988,7.8358543308266,37.2188439756516,1
"5947","patient",3,44.0674130604972,4.93438445306997,42.2123778276602,1
"5947","patient",4,36.6744604567659,7.59611818162305,37.4245967986013,1
"5957","control",1,48.8151489743736,9.37811120706405,47.011276252259,1
"5957","control",2,NA,NA,NA,NA
"5957","patient",1,40.271751110084,10.2538249945425,39.4341276290467,1
"5957","patient",2,37.1201320569122,7.83876372378726,37.2337830696653,1
"5957","patient",3,44.0820028010959,4.93670677990191,42.2262725924828,1
"5957","patient",4,36.6884927128896,7.59985700585062,37.4373465144141,1
"6154","control",1,49.1530749424965,9.41297043676356,47.3117668278326,1
"6154","control",2,NA,NA,NA,NA
"6154","patient",1,40.5673402480042,10.3757612617008,39.6787043364847,1
"6154","patient",2,36.1906125307918,7.31239147368687,37.3917888187862,1
