"Bacteroides"	"Prevotella"	"Unclassified_Lachnospiraceae"	"Alistipes"	"Faecalibacterium"	"Ruminococcus"	"Unclassified_Ruminococcaceae"	"Lachnospiracea_incertae_sedis"	"Blautia"	"Clostridium_XI"	"Unclassified_Clostridiales"	"Erysipelotrichaceae_incertae_sedis"	"Clostridium_IV"	"Parabacteroides"	"Unclassified_Bacteria"	"Megamonas"	"Escherichia_Shigella"	"Bifidobacterium"	"Sutterella"	"Akkermansia"	"Roseburia"	"Dorea"	"Clostridium_XlVa"	"Lactobacillus"	"Unclassified_Firmicutes"	"Unclassified_Bacteroidales"	"Unclassified_Lactobacillales"	"Streptococcus"	"Gemmiger"	"Enterococcus"	"Clostridium_sensu_stricto"	"Clostridium_XVIII"	"Phascolarctobacterium"	"Oscillibacter"	"Odoribacter"	"Klebsiella"	"Barnesiella"	"Unclassified_Prevotellaceae"	"Coprococcus"	"Flavonifractor"	"Unclassified_Alphaproteobacteria"	"Unclassified_Enterobacteriaceae"	"Catenibacterium"	"Veillonella"	"Unclassified_Burkholderiales"	"Turicibacter"	"Haemophilus"	"Parasutterella"	"Anaerovorax"	"Dialister"	"Collinsella"	"Weissella"	"Brachyspira"	"Unclassified_Clostridiaceae_1"	"Unclassified_Bacteroidetes"	"Butyricimonas"	"Eggerthella"	"Unclassified_Acidaminococcaceae"	"Holdemania"	"Butyricicoccus"	"Bilophila"	"TM7_genus_incertae_sedis"	"Unclassified_Desulfovibrionaceae"	"Clostridium_XlVb"	"Porphyromonas"	"Coprobacillus"	"Subdoligranulum"	"Unclassified_Veillonellaceae"	"Unclassified_Porphyromonadaceae"	"Rothia"	"Pseudoflavonifractor"	"Unclassified_Selenomonadales"	"Soehngenia"	"Unclassified_Proteobacteria"	"Unclassified_Bacilli"	"Campylobacter"	"Desulfovibrio"	"Fusobacterium"	"Paraprevotella"	"Unclassified_Clostridia"	"Lactococcus"	"Unclassified_Actinomycetales"	"Acidaminococcus"	"Eubacterium"	"Unclassified_Erysipelotrichaceae"	"Unclassified_Fusobacteriaceae"	"Anaerobacter"	"Anaerotruncus"	"Clostridium_III"	"Moraxella"	"Leuconostoc"	"Victivallis"	"Gemella"	"Enterobacter"	"Granulicatella"	"Peptoniphilus"	"Allisonella"	"Finegoldia"	"Unclassified_Bacillales"	"Cloacibacterium"	"Hespellia"	"Anaerostipes"	"Anaerococcus"	"Howardella"	"Megasphaera"	"Unclassified_Coriobacteriaceae"	"Unclassified_Desulfovibrionales"	"Acidovorax"	"Staphylococcus"	"Unclassified_Actinobacteria"	"Abiotrophia"	"Brevundimonas"	"Unclassified_Peptostreptococcaceae"	"Parvimonas"	"Asaccharobacter"	"Pseudobutyrivibrio"	"Acetobacterium"	"Succinivibrio"	"Corynebacterium"	"Pasteurella"	"Gordonibacter"	"Rhizobium"	"Pseudomonas"	"Streptophyta"	"Unclassified_Corynebacteriaceae"	"Porphyrobacter"	"Unclassified_Succinivibrionaceae"	"Unclassified_Gammaproteobacteria"	"Anaerofustis"	"Unclassified_Betaproteobacteria"	"Mogibacterium"	"Unclassified_Flavobacteriales"	"Unclassified_Pseudomonadaceae"	"Slackia"	"Solobacterium"	"Unclassified_Rikenellaceae"	"Sarcina"	"Unclassified_Pasteurellaceae"	"Diaphorobacter"	"Unclassified_Phyllobacteriaceae"	"Atopobium"	"Unclassified_Clostridiales_Incertae_Sedis_XI"	"Aggregatibacter"	"Erysipelothrix"	"Anaerofilum"	"Catonella"	"Unclassified_Peptococcaceae_1"	"Cellulosilyticum"	"Acinetobacter"
0.583109404990403	0	0.111324376199616	0.00806142034548944	0.0126679462571977	0.000383877159309021	0.0126679462571977	0.0291746641074856	0.00998080614203455	0.00153550863723608	0.0337811900191939	0.00307101727447217	0.0345489443378119	0.018809980806142	0.00690978886756238	0.0499040307101727	0.000383877159309021	0.00115163147792706	0	0	0.0168905950095969	0.0138195777351248	0.00575815738963532	0	0.000383877159309021	0.000767754318618042	0	0.00307101727447217	0	0	0	0.00499040307101727	0.00921305182341651	0.00230326295585413	0	0	0	0	0.000383877159309021	0.00153550863723608	0	0	0	0.000383877159309021	0.0103646833013436	0.000383877159309021	0.000767754318618042	0	0	0	0.0053742802303263	0	0	0	0.000767754318618042	0	0.000767754318618042	0	0	0.000767754318618042	0	0	0	0.000383877159309021	0	0	0	0	0	0	0.000383877159309021	0	0	0.000767754318618042	0.000767754318618042	0	0	0	0	0.000383877159309021	0	0	0.000383877159309021	0	0	0	0	0.000383877159309021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000383877159309021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.324727481353987	0.00215146299483649	0.0384394721744119	0.307085484796328	0.0140562248995984	0.0286861732644865	0.0562248995983936	0.0185025817555938	0.0174985656913368	0.00645438898450947	0.011617900172117	0.000143430866322433	0.00057372346528973	0.0232358003442341	0.0174985656913368	0	0.000286861732644865	0.00372920252438325	0.00129087779690189	0.00731497418244406	0.00315547905909352	0.00272518646012622	0.00286861732644865	0.000143430866322433	0.00272518646012622	0.0172117039586919	0	0.000717154331612163	0.0107573149741824	0	0.000860585197934596	0.000860585197934596	0	0.0179288582903041	0.0203671830177854	0	0.0172117039586919	0	0.000143430866322433	0.00057372346528973	0.00057372346528973	0	0	0	0	0.000143430866322433	0	0	0.00057372346528973	0.00057372346528973	0.00114744693057946	0	0	0.00129087779690189	0.00129087779690189	0.00559380378657487	0	0	0	0	0	0	0.00516351118760757	0.000286861732644865	0.000286861732644865	0.000143430866322433	0.00172117039586919	0	0.000717154331612163	0	0.000430292598967298	0	0	0.000143430866322433	0	0.000143430866322433	0.00129087779690189	0.000143430866322433	0	0	0	0	0	0.000143430866322433	0	0	0	0	0	0	0	0	0	0	0	0.000286861732644865	0	0	0	0	0	0.000143430866322433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.458653026427962	0.00213128729752771	0.023231031543052	0.11615515771526	0.0210997442455243	0.0245098039215686	0.053921568627451	0.0087382779198636	0.00426257459505541	0.0106564364876385	0.0202472293265132	0.000852514919011083	0.0841858482523444	0.0228047740835465	0.00490196078431373	0	0.00468883205456096	0.000213128729752771	0	0.0223785166240409	0.00596760443307758	0.00447570332480818	0.0051150895140665	0	0.00916453537936914	0.00170502983802217	0	0.00149190110826939	0.00404944586530264	0	0.00618073316283035	0.00575447570332481	0.0245098039215686	0.0151321398124467	0	0.000213128729752771	0.0132139812446718	0	0.00554134697357204	0.00149190110826939	0	0.000426257459505541	0	0	0	0.00106564364876385	0	0.000852514919011083	0.000852514919011083	0	0.00106564364876385	0	0	0.00127877237851662	0.000426257459505541	0	0.00191815856777494	0	0	0.000213128729752771	0	0	0	0.000213128729752771	0.000426257459505541	0	0	0	0	0	0.000852514919011083	0	0	0	0	0.000426257459505541	0	0	0	0.000213128729752771	0.000213128729752771	0	0	0	0	0	0	0.000213128729752771	0	0.000426257459505541	0.000213128729752771	0	0.000426257459505541	0	0.000213128729752771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000426257459505541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.374160623153371	0	0.0225624496373892	0.106365834004835	0.0037604082728982	0.323126510878324	0.0198764437281762	0.0131614289551437	0.0037604082728982	0.005372011818426	0.0139672307279076	0.0013430029546065	0.032232070910556	0.0230996508192318	0.0163846360461993	0	0	0.005372011818426	0.0002686005909213	0.0002686005909213	0.0016116035455278	0.005372011818426	0.0024174053182917	0	0.0024174053182917	0.0013430029546065	0	0.002686005909213	0	0.0002686005909213	0	0.0008058017727639	0	0.0037604082728982	0	0	0	0	0.0002686005909213	0.0013430029546065	0	0	0	0	0	0	0	0.0013430029546065	0	0.0002686005909213	0	0	0	0	0.0002686005909213	0	0	0.0002686005909213	0.0061778135911899	0	0	0.0002686005909213	0	0.0005372011818426	0	0.0005372011818426	0.0013430029546065	0	0	0	0	0	0	0	0	0	0	0	0	0.0002686005909213	0	0	0	0	0	0	0	0	0	0.0005372011818426	0	0	0	0	0	0.0002686005909213	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002686005909213	0	0	0	0	0	0	0.0002686005909213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.8678905687545	0.000359971202303816	0.00323974082073434	0.0280777537796976	0.00899928005759539	0.0428365730741541	0.0104391648668107	0.00323974082073434	0.00107991360691145	0.00179985601151908	0.000719942404607631	0	0.00863930885529158	0.00719942404607631	0.00251979841612671	0	0	0.00143988480921526	0	0	0.000719942404607631	0.000359971202303816	0.000719942404607631	0	0.000719942404607631	0.00107991360691145	0	0	0	0	0	0.000359971202303816	0	0.00395968322534197	0	0	0	0	0	0	0	0	0	0	0	0.000359971202303816	0	0	0	0.000719942404607631	0	0	0	0	0	0	0	0	0	0.000359971202303816	0	0	0	0	0	0.000719942404607631	0	0	0	0	0.000359971202303816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000719942404607631	0	0.000359971202303816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0261139896373057	0.33139896373057	0.0553367875647668	0.0238341968911917	0.101761658031088	0.0795854922279793	0.0723316062176166	0.033160621761658	0.0458031088082902	0.00725388601036269	0.0387564766839378	0.000621761658031088	0.0122279792746114	0.000829015544041451	0.0397927461139896	0	0.000414507772020725	0.00953367875647668	0.00518134715025907	0	0.0167875647668394	0.00746113989637306	0.00766839378238342	0	0.0105699481865285	0	0	0.000207253886010363	0.00932642487046632	0	0.00269430051813471	0.00103626943005181	0	0.000829015544041451	0.000207253886010363	0	0.000829015544041451	0.027979274611399	0.0169948186528497	0.000621761658031088	0	0	0	0	0	0	0.00124352331606218	0	0	0.00103626943005181	0.00787564766839378	0	0	0	0	0	0	0	0	0.000621761658031088	0	0	0	0.000207253886010363	0	0.000414507772020725	0.000207253886010363	0	0	0.000207253886010363	0	0	0	0.000207253886010363	0	0	0	0	0	0	0	0	0	0	0	0	0.000207253886010363	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000207253886010363	0.000207253886010363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000207253886010363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.621758241758242	0.00021978021978022	0.063956043956044	0.00586080586080586	0.0448351648351648	0.0356776556776557	0.0321611721611722	0.0405128205128205	0.0153846153846154	0.0148717948717949	0.0162637362637363	0.00556776556776557	0.00366300366300366	0.0105494505494505	0.00373626373626374	0	0.000659340659340659	0.00593406593406593	0.00608058608058608	0	0.0172893772893773	0.0133333333333333	0.00754578754578755	0.000146520146520147	0.00205128205128205	0.00139194139194139	0	0.00021978021978022	0.00146520146520147	0	0.000293040293040293	0.0032967032967033	0	0.003003663003663	0.00600732600732601	0	0	0	0	0.00351648351648352	0	0	0	0	0	0.00388278388278388	0.000952380952380952	0	0	0.00139194139194139	0.00117216117216117	0	0	7.32600732600733e-05	7.32600732600733e-05	0	0.000146520146520147	0	0.000952380952380952	0.00183150183150183	0.00021978021978022	7.32600732600733e-05	0	0.000146520146520147	7.32600732600733e-05	7.32600732600733e-05	0.000366300366300366	7.32600732600733e-05	0.000293040293040293	0	0	7.32600732600733e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.32600732600733e-05	0	0	0	0	0	0	0	0.00021978021978022	0	0	0	0	0	0	0	0	0.000293040293040293	0	0	0	0	0	0	0	0	0	0	7.32600732600733e-05	0	0	0	0	0	0	0	7.32600732600733e-05	0	0.000146520146520147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.330082056045828	0.000774113639882335	0.107756618671621	0.0390153274500697	0.0558910047995046	0.035144759250658	0.0873200185787274	0.0687412912215513	0.0224492955565877	0.00727666821489395	0.0179594364452702	0.0018578727357176	0.011921350054188	0.0123858182381174	0.00696702275894101	0	0	0	0.0257005728440935	0	0.0195076637250348	0.00464468183929401	0.0205914228208701	0	0.0250812819321876	0.00371574547143521	0	0.00108375909583527	0.00882489549465862	0	0.00867007276668215	0.00774113639882335	0	0.00418021365536461	0.0190431955411054	0	0.002322340919647	0	0.0246168137482582	0.000774113639882335	0.000154822727976467	0	0	0	0	0	0.000619290911905868	0	0.000154822727976467	0.00108375909583527	0.000928936367858802	0.000154822727976467	0	0.000774113639882335	0.000154822727976467	0.0013934045517882	0.000154822727976467	0	0	0.000309645455952934	0.000928936367858802	0.000154822727976467	0.00356092274345874	0.000464468183929401	0	0	0	0.000464468183929401	0.002322340919647	0.000154822727976467	0	0	0	0	0	0	0.000619290911905868	0	0	0	0.000154822727976467	0	0.000154822727976467	0	0.000464468183929401	0	0	0	0	0	0	0.000774113639882335	0	0	0	0	0	0	0.000154822727976467	0.000309645455952934	0	0	0	0.000309645455952934	0	0	0	0	0	0	0	0.000309645455952934	0	0	0.000154822727976467	0	0	0	0	0	0	0	0.000154822727976467	0	0	0	0	0	0	0.000154822727976467	0	0	0	0	0	0.000154822727976467	0.000154822727976467	0	0	0	0	0	0	0	0	0	0	0	0
0.815321006087056	5.74250602963133e-05	0.0432410704031239	0	0.0357758125646032	0.0198690708625244	0.00826920868266912	0.0153324910991157	0.00924543470770644	0.00269897783392673	0.00511083036637188	0	0.000803950844148386	0.00511083036637188	0.00212472723096359	0.0111404616974848	0	0.000803950844148386	0.00178017686918571	0	0.00356035373837143	0.00223957735155622	0.00223957735155622	0	0.00149305156770415	0.00068910072355576	0	0.000229700241185253	0.00568508096933502	0	0.000229700241185253	0.00120592626622258	0	0.00051682554266682	0	0	5.74250602963133e-05	0.000114850120592627	5.74250602963133e-05	0.000287125301481567	0	0	0	5.74250602963133e-05	0	0.00109107614562995	0.000631675663259446	0	0.00017227518088894	0.000114850120592627	0.000114850120592627	0	0	5.74250602963133e-05	0.000287125301481567	0	0.000229700241185253	0	0	0.000229700241185253	0	5.74250602963133e-05	0	0	0	0	5.74250602963133e-05	0	0	0	0	0	0	5.74250602963133e-05	0	0	0	0	0.00103365108533364	0	5.74250602963133e-05	0	0	5.74250602963133e-05	5.74250602963133e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.74250602963133e-05	0	0	0	0	0	0	0	0	0.00017227518088894	0	0	0	0	0	5.74250602963133e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.74250602963133e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.773486881981124	0.000259762750021647	0.0452853060871071	0.00978439691748203	0.0103039224175253	0.00476231708373019	0.0120356740843363	0.0233786475019482	0.0317776430859815	0.00086587583340549	0.00770629491730886	0.00121222616676769	0.00285739025023812	0	0.00086587583340549	0	0	0.000606113083383843	0	0	0.00597454325049788	0.000952463416746039	0.00658065633388172	0	0.00614771841717898	0.000173175166681098	0	0.000432937916702745	0.00744653216728721	0	0.0116893237509741	0.0103905100008659	0	0	0	0	0	0	0	0.00545501775045459	0	0	0	8.6587583340549e-05	0	8.6587583340549e-05	0.000259762750021647	0.0138540133344878	8.6587583340549e-05	0.00164516408347043	0	0	0	8.6587583340549e-05	8.6587583340549e-05	0	8.6587583340549e-05	0	0	0.000519525500043294	0	0	0	8.6587583340549e-05	0	0	0	0.000692700666724392	0	0	0	0	0	0	0	0.000259762750021647	0	0	0	0.000346350333362196	0	0	0	8.6587583340549e-05	0.000606113083383843	0	0	0	0	0	0	8.6587583340549e-05	0	8.6587583340549e-05	0	8.6587583340549e-05	0	8.6587583340549e-05	0	0	0	8.6587583340549e-05	0.000173175166681098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.6587583340549e-05	0	0	0	0	0
0.964271376957045	0	0.00120433560818948	0	0.0204737053392212	0	0.000401445202729827	0	0.000401445202729827	0	0.000802890405459655	0	0	0.00120433560818948	0	0	0	0	0	0.000802890405459655	0.000401445202729827	0	0.000401445202729827	0	0	0.00602167804094741	0	0	0	0.000401445202729827	0	0	0	0.000401445202729827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000802890405459655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000401445202729827	0	0	0	0	0	0	0	0	0	0	0	0	0.000802890405459655	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000401445202729827	0	0.000401445202729827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.543759512937595	0.180365296803653	0	0.0273972602739726	0.0479452054794521	0.000380517503805175	0.00570776255707763	0.000380517503805175	0.00114155251141553	0.00418569254185693	0.00114155251141553	0	0	0.0502283105022831	0.0015220700152207	0	0	0	0.0578386605783866	0	0	0	0.00076103500761035	0	0	0.0643074581430746	0	0	0.00190258751902588	0	0.00875190258751903	0	0	0	0	0	0.000380517503805175	0	0	0	0	0	0	0.000380517503805175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000380517503805175	0	0	0.000380517503805175	0	0	0	0	0	0	0	0	0	0	0.000380517503805175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000380517503805175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.409518606204092	0.40733321192254	0.0113519091847265	0.0786134887391489	0.00473502094336186	0.00163904571116372	0.00218539428155163	0.00315668062890791	0.00406726157955442	0.00048564317367814	0.00309597523219814	0.00097128634735628	0.0022460996782614	0.020093486310933	0.00418867237297396	0	0	6.07053967097675e-05	0.0128088387057609	0	0.00339950221574698	0.00394585078613489	0.000849875553936745	0	0.000303526983548838	0.0050385479269107	0	6.07053967097675e-05	0.000667759363807442	0.000121410793419535	6.07053967097675e-05	0.000424937776968372	0.000303526983548838	0.00103199174406605	0.00959145268014326	0	0.000182116190129302	0.00315668062890791	6.07053967097675e-05	0.000121410793419535	0	0	0	0	0	0	0.000424937776968372	0.000364232380258605	0.00024282158683907	0	0.000364232380258605	0	0	0	0.000121410793419535	0	0	0	6.07053967097675e-05	6.07053967097675e-05	0	0	0	0.000121410793419535	0	0	0.000121410793419535	0	0.000607053967097675	0	0	0	6.07053967097675e-05	0	0	0	0	0.000121410793419535	6.07053967097675e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121410793419535	0	0	0	0.000303526983548838	0	0	0	6.07053967097675e-05	0.000121410793419535	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121410793419535	0	0	0	0	6.07053967097675e-05	0	0	0	0	0.000182116190129302	0	0	0	0	0.000121410793419535	0.000121410793419535	0.000121410793419535	0	0	0	0	0	0	0	0	6.07053967097675e-05
0.503703703703704	0	0.029951690821256	0.0151368760064412	0.0322061191626409	0.00128824476650564	0.0219001610305958	0.00740740740740741	0.00322061191626409	0.00772946859903382	0.007085346215781	0.00676328502415459	0.00998389694041868	0.0328502415458937	0.00611916264090177	0	0	0.0209339774557166	0.00515297906602254	0.175201288244766	0.0035426731078905	0.01256038647343	0.00837359098228663	0	0.00289855072463768	0.00289855072463768	0	0.00483091787439614	0.0119162640901771	0	0.0193236714975845	0.0112721417069243	0.0173913043478261	0.000322061191626409	0.00128824476650564	0	0	0	0.000644122383252818	0.00161030595813205	0	0	0	0.000322061191626409	0	0.00225442834138486	0.000322061191626409	0	0.00128824476650564	0	0	0	0	0.00128824476650564	0	0	0.000644122383252818	0	0	0	0.000644122383252818	0	0	0.00161030595813205	0	0.0035426731078905	0.000322061191626409	0	0	0	0	0	0	0	0	0.000644122383252818	0	0	0	0	0	0	0	0.000322061191626409	0.000322061191626409	0	0.000322061191626409	0	0	0	0	0	0	0	0	0	0	0	0.000322061191626409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000322061191626409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.929152848959904	0	0.00633102200783841	0	0.0111546578233343	0.00331624962315345	0.00120590895387398	0.00120590895387398	0.0069339764847754	0.000301477238468496	0.00602954476936991	0.00391920410009044	0.000602954476936991	0	0.00180886343081097	0	0	0.000301477238468496	0.00180886343081097	0	0.00211034066927947	0	0.00602954476936991	0	0.000602954476936991	0.00301477238468496	0	0	0.000301477238468496	0.00331624962315345	0.000301477238468496	0	0	0.00120590895387398	0	0	0	0	0	0.00422068133855894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000602954476936991	0	0	0.00120590895387398	0	0	0	0	0	0.00211034066927947	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000602954476936991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000301477238468496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.495537308104249	0	0.0649767940021421	0.026419136022849	0.0253480899678686	0.0296322741877901	0.107104605498036	0.0328454123527312	0.00749732238486255	0.020706890396287	0.0099964298464834	0.000714030703320243	0.0446269189575152	0.00749732238486255	0.0135665833630846	0	0.000357015351660121	0.000357015351660121	0	0.0174937522313459	0.00714030703320243	0.00214209210996073	0.00142806140664049	0	0.00142806140664049	0.00249910746162085	0	0	0.0192788289896466	0	0.00357015351660121	0.00606926097822206	0.0121385219564441	0.00142806140664049	0.00321313816494109	0	0	0	0	0.00142806140664049	0	0	0	0	0	0.000357015351660121	0.000357015351660121	0.00107104605498036	0.00464119957158158	0	0	0	0	0.00571224562656194	0	0	0	0	0	0.000357015351660121	0.000714030703320243	0.00928239914316316	0	0.000714030703320243	0	0	0	0	0.00142806140664049	0	0	0	0	0	0	0	0	0	0	0.000714030703320243	0	0	0	0.000714030703320243	0.000357015351660121	0	0.000714030703320243	0	0.00249910746162085	0	0	0	0	0	0.000357015351660121	0	0	0	0.000357015351660121	0.00107104605498036	0	0	0	0	0	0	0	0.00107104605498036	0	0	0	0	0	0	0.000357015351660121	0.000357015351660121	0	0	0	0	0	0	0	0	0	0.000357015351660121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.867386685552408	0.000132790368271955	0.0104904390934844	0.0561260623229462	0.00889695467422096	0.0042050283286119	0.0219104107648725	0.00115084985835694	0.00314270538243626	0	0.00168201133144476	0.000619688385269122	0.0014606940509915	0.000265580736543909	0.00225743626062323	0	0	0	4.42634560906516e-05	8.85269121813031e-05	0.00376239376770538	0.000708215297450425	0.0028328611898017	0	0.00084100566572238	0.00362960339943343	0	8.85269121813031e-05	0.00115084985835694	0	0	8.85269121813031e-05	0.0014606940509915	0.0013721671388102	0	0	0	8.85269121813031e-05	0.000132790368271955	0.000796742209631728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00181480169971671	0	0	0	4.42634560906516e-05	4.42634560906516e-05	0	0	0	0	0	0	0	0.000531161473087819	0	0	0.000177053824362606	0	0	0	0	0	0	0	0.000309844192634561	4.42634560906516e-05	0	0	0	4.42634560906516e-05	0	0	0	0.000132790368271955	0	0	0	0	0	0	0	4.42634560906516e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.288487672296641	0.450203843913803	0.00184430207726655	0.0105804698116871	0.0355270821199767	0.00048534265191225	0.00669772859638905	0.0003882741215298	0.00087361677344205	0	0.0005824111822947	0.0017472335468841	0.0001941370607649	0.0620267909143856	0.0015530964861192	0	0	0	0.0307707241312367	9.706853038245e-05	0	0	0.00611531741409435	0	0.0005824111822947	0.0124247718889536	0	9.706853038245e-05	0.0001941370607649	0	0	0.0001941370607649	0	0.001941370607649	0.0151426907396622	0.00029120559114735	0.0124247718889536	0.0244612696563774	0	0.00242671325956125	0	0	0.0064065230052417	0	9.706853038245e-05	0	0	0	0	0	0	0	0	0	0.0003882741215298	0.00766841390021355	0	0.00747427683944865	9.706853038245e-05	0	0.00067947971267715	0	0	0	0	0.0001941370607649	0.0005824111822947	0	0.0003882741215298	0.00029120559114735	0.0001941370607649	0.00397980974568045	0	0.00087361677344205	0	0	0	0	0.001941370607649	0	0	0	0	0	0	0	0	0	0	0	0	9.706853038245e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00029120559114735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00211528291909043	0.860303190551736	0.0176273576590869	8.81367882954345e-05	0.00652212233386215	0.00405429226158999	0.00863740525295258	0.00616957518068042	0.0074034902168165	0.00158646218931782	0.00625771196897585	8.81367882954345e-05	0.00096950467124978	0.00123391503613608	0.00528820729772607	0	0.000528820729772607	0	0.00141018861272695	0	0.00176273576590869	0.00132205182443152	0.000881367882954345	0	0.00193900934249956	0.00361360832011282	0	8.81367882954345e-05	0.000528820729772607	0	0.000528820729772607	8.81367882954345e-05	0	0.000881367882954345	8.81367882954345e-05	0.000616957518068042	0.000176273576590869	0.00925436277102062	0.00167459897761326	0	0	0.000176273576590869	0.00440683941477173	0	0.00854926846465715	0	0	0	8.81367882954345e-05	0	0	0	0.0166578529878371	0.000528820729772607	0.00819672131147541	0.000264410364886304	0	0.00343733474352195	0	0.000264410364886304	0	0	0	0.000440683941477173	0	0	0.000352547153181738	0	0.000352547153181738	0	0	0.000705094306363476	0	8.81367882954345e-05	0	0	0	0	0.000352547153181738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176273576590869	0	0	0	0	0	0	0	0	0	0.000264410364886304	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000616957518068042	0	0	0	0	0	0	0	0	0.000352547153181738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
