"N_0"	"N_0.25"	"N_0.5"	"N_1"	"N_2"	"N_4"	"N_8"	"N_Inf"	"NE_0.25"	"NE_0.5"	"NE_1"	"NE_2"	"NE_4"	"NE_8"	"NE_Inf"
23.73	10.6159621691285	4.73053360683953	1.91318891412542	1.33775520881977	1.22065208555964	1.18638361204818	1.1613018656884	0.448499329543682	0.200759597099985	0.0816403122692156	0.0571388191665331	0.0521453787956111	0.0506844637772058	0.0496151525857312
36.3125	21.3078961217531	12.7702776043813	6.2577311453823	3.85747384284136	3.1941445734431	2.95727079494694	2.67376329675809	0.587377220867934	0.352380127019526	0.172800992299101	0.10648178953174	0.0881470185949137	0.0815990062815677	0.0737566890953823
42.94	26.9032897592083	17.0779668767085	8.32656463207442	4.19580924543522	2.90306774448255	2.50089316520329	2.23010132147546	0.627203210055714	0.398608444393945	0.19456839830957	0.09798293367541	0.0677772970160748	0.0583982302364526	0.0520843164354572
41.6725	24.8545518709745	14.6906930995125	6.05159056790735	2.78007356532519	2.05196614092935	1.8524531211341	1.71505233938533	0.596424932399699	0.352552341853998	0.145340741781311	0.0668556889773974	0.0493565321493753	0.0445569623993973	0.0412514279855932
8.5825	3.96286318397692	2.53309100983892	1.93016197367085	1.71492054446423	1.56453839026232	1.47745919957581	1.40720265454591	0.462918376788516	0.296741605093598	0.226548034978366	0.201377829289446	0.183738506318491	0.173509941154889	0.165253583027336
37.98	19.7811336164249	9.89627174509713	3.67032036764601	2.04039312336056	1.66271976709211	1.54708069676246	1.46493796679107	0.521365237580712	0.261176727384123	0.0970231170452351	0.0539553792582745	0.0439624756156057	0.0408998533082533	0.0387243222755339
30.1625	19.5104147826087	13.3109714903319	7.58315045806074	4.17844314961251	2.87493348865481	2.4764017863123	2.21099545981546	0.645530031598026	0.440039289232195	0.250821635348867	0.138374490985532	0.0952156443112648	0.0820063444034422	0.0732098302026754
34.5275	20.6486186423864	12.6527178989678	6.11650311640919	3.24760615919786	2.36423281695505	2.09392762622294	1.90911517710882	0.599048480926892	0.367412057725572	0.177501116028676	0.09410939048883	0.0684822765132857	0.0606453396365577	0.0552878026940479
39.735	27.4916184813879	19.8709911752094	12.4052794808458	8.05260095643186	6.26936506153487	5.4578543653728	4.56107373036476	0.691869340225495	0.500070733541264	0.312179879386224	0.202628898381797	0.157723805265625	0.137274251099196	0.114672569779135
21.28	10.1486000920711	4.6535741850972	1.76751559875122	1.23250983514724	1.15061601373089	1.12778396011781	1.11095772055565	0.477541372282442	0.219214658811766	0.0832905417367073	0.0580602093308732	0.0541968204978338	0.0531197150291434	0.0523259562858002
35.1375	22.0670373851096	14.860428689824	9.20956811686701	6.68277085356256	5.53492902323492	4.75098517436705	3.93370797675277	0.627682504689236	0.422526867163629	0.26176192359131	0.189979373245613	0.15750457786915	0.135286318443598	0.111998408054144
36.0225	23.017667788141	15.8131129762068	9.66506721056305	6.04748777087366	4.26511637864482	3.54894893249079	3.03161399415555	0.639245693213203	0.439335378764091	0.26870809452933	0.168224316194961	0.118581120475768	0.0986276491812221	0.0842410242666722
