"N_0"	"N_0.25"	"N_0.5"	"N_1"	"N_2"	"N_4"	"N_8"	"N_Inf"	"NE_0.25"	"NE_0.5"	"NE_1"	"NE_2"	"NE_4"	"NE_8"	"NE_Inf"
20.7225	11.1648482893284	6.94690087645254	4.28079914351403	3.06199700783185	2.43607138694911	2.16203215625495	1.96346691319527	0.539158617377867	0.335713646840752	0.206985793799623	0.148051808613194	0.11777968047145	0.104529226548611	0.094928754852465
13.82	4.95578015926683	2.0403568365302	1.13414825096148	1.03523670720995	1.02337955340003	1.02000572917348	1.01748281860864	0.36076068998969	0.150184985616643	0.0842365026304662	0.076959890061764	0.076084333981326	0.0758351829683215	0.0756488683590572
43.91	28.2254473805213	17.6928063268788	7.58229606750022	3.44889503888001	2.48475813112187	2.1908516622871	1.9862947191649	0.643357889901224	0.4034721759292	0.172924717924688	0.0787037845647411	0.0567360025530568	0.0500344387900483	0.0453689507578687
2.3625	1.38557007599022	1.11738349282384	1.01982953553255	1.00563847437515	1.00376037960051	1.00322222461282	1.00281881813255	0.58734738978977	0.473509184193796	0.431868221554023	0.425765762152392	0.424955565425389	0.424723400405478	0.4245493680818
25.775	11.5291242934036	4.64452674256941	1.57738705381023	1.15786147783123	1.10297161840617	1.08763491188761	1.07627280013391	0.447802342221351	0.180799828032648	0.061579955447672	0.0452058206894614	0.0430595889273329	0.0424599008086728	0.0420156328012634
48.605	32.3390387662067	22.7545740459384	14.1836514838609	9.33256963338264	6.93975588197162	5.68469009192537	4.59733074583613	0.664901672104257	0.467647889833974	0.291556944230701	0.191976660280305	0.142747644219669	0.116873936185884	0.0944830655615537
27.555	15.5283385696213	9.13510483309387	4.63213494003686	3.04657447261182	2.59473669523464	2.3984785874406	2.16931803237512	0.564986786484678	0.333160389351331	0.169252912044242	0.111367125393394	0.0948667921056157	0.0876887045905826	0.0793033372450563
24.3525	14.9058043062434	9.00481577643145	3.83169216058448	1.96194812253729	1.58593425382559	1.4848406342847	1.41324722023834	0.612279161057763	0.369999976587694	0.157466911660431	0.0806044839111881	0.0651514718449232	0.0609977251763344	0.0580561299214541
27	12.4682978660271	5.50776022553744	1.99155884516399	1.32233936331568	1.2079440660952	1.17578008778154	1.15221869331939	0.462097992864581	0.204191035130743	0.0738284442872383	0.0490239714391308	0.044785417265342	0.0435936559358398	0.0427206326525915
28.1675	16.5073351406888	9.74020121643486	4.2865209345024	2.22628013181769	1.74418963283973	1.61107717233629	1.51782547264623	0.588817143166175	0.348902321126332	0.154060759885147	0.0799609167519131	0.0626011386457415	0.0578087675410618	0.0544521809584468
16.73	5.97239880428599	2.40163981497249	1.23528862011702	1.07464148746603	1.04950837471221	1.04228824401568	1.03690576400581	0.357277442798432	0.143827053710557	0.0740141886495695	0.0643878642982304	0.0628826119184318	0.0624502281500584	0.0621278928399338
26.835	13.5139745553698	6.93116162470525	3.03446004359086	1.92746267902221	1.61475608982608	1.50940197941169	1.43366993761713	0.504498460244988	0.259643477018821	0.114148208463636	0.0725239985660017	0.0607486217022729	0.0567823522254739	0.0539313524863338
30.325	17.415064296956	9.77144339274446	3.85323351368407	1.97461966949042	1.59622274030334	1.4931054211938	1.42011669574187	0.577430250459803	0.325921128242034	0.129492712546453	0.0664578994898102	0.0536995701109304	0.0502213214651394	0.0477597105803401
31.8125	17.6547526174237	9.72992207556712	3.94443647041177	2.09365675210943	1.67873290164364	1.55937526695008	1.47511770081307	0.556604136077757	0.307656345981842	0.125022471667558	0.0663506184553489	0.053195177620911	0.0494126439670425	0.0467425747556472
33.7675	18.5038888456372	9.40256615969276	3.1372494386881	1.65968475328369	1.41095579694983	1.34325211951766	1.29460423985269	0.548158768376385	0.278680529396693	0.0930707113154421	0.0492500515141397	0.0418684805881165	0.0398591357718675	0.0384153496145197
