".record.id","feature","abundance.diff"
"MG1","Erysipelotrichaceae_incertae_sedis.Otu0818",0.000433947044839437
"MG10","Erysipelotrichaceae_incertae_sedis.Otu0818",0
"MG13","Erysipelotrichaceae_incertae_sedis.Otu0818",0
"MG14","Erysipelotrichaceae_incertae_sedis.Otu0818",0.00081093047298183
"MG16","Erysipelotrichaceae_incertae_sedis.Otu0818",0.00168151930174703
"MG17","Erysipelotrichaceae_incertae_sedis.Otu0818",0.0347462491367216
"MG19","Erysipelotrichaceae_incertae_sedis.Otu0818",-0.000805801685560528
"MG2","Erysipelotrichaceae_incertae_sedis.Otu0818",0.375879957250321
"MG21","Erysipelotrichaceae_incertae_sedis.Otu0818",0.00174723265788559
"MG22","Erysipelotrichaceae_incertae_sedis.Otu0818",0.00540509381108976
"MG23","Erysipelotrichaceae_incertae_sedis.Otu0818",-0.00101899783722721
"MG25","Erysipelotrichaceae_incertae_sedis.Otu0818",0
"MG3","Erysipelotrichaceae_incertae_sedis.Otu0818",0.000531161448111502
"MG4","Erysipelotrichaceae_incertae_sedis.Otu0818",0.00286417295621112
"MG6","Erysipelotrichaceae_incertae_sedis.Otu0818",-0.000639386145693241
"MG8","Erysipelotrichaceae_incertae_sedis.Otu0818",-0.00164854273447336
"MG1","Blautia.Otu2475",-0.00359100114850981
"MG10","Blautia.Otu2475",-0.00295521279334096
"MG13","Blautia.Otu2475",-0.00115211275487336
"MG14","Blautia.Otu2475",-0.00336121735663514
"MG16","Blautia.Otu2475",-0.00259802358067824
"MG17","Blautia.Otu2475",0.0209398607943143
"MG19","Blautia.Otu2475",-0.000891660505486863
"MG2","Blautia.Otu2475",0.00871504874415002
"MG21","Blautia.Otu2475",-0.00984149619283347
"MG22","Blautia.Otu2475",-0.00160282737390007
"MG23","Blautia.Otu2475",-0.00813047932083817
"MG25","Blautia.Otu2475",-0.0052924794100962
"MG3","Blautia.Otu2475",-0.00362379275467114
"MG4","Blautia.Otu2475",-0.0058152443999302
"MG6","Blautia.Otu2475",-0.000385915005769106
"MG8","Blautia.Otu2475",-0.00184300017487402
"MG1","Bacteroides.Otu0480",0
"MG10","Bacteroides.Otu0480",0
"MG13","Bacteroides.Otu0480",0
"MG14","Bacteroides.Otu0480",0
"MG16","Bacteroides.Otu0480",0.0267329852509872
"MG17","Bacteroides.Otu0480",0
"MG19","Bacteroides.Otu0480",0.160220750855987
"MG2","Bacteroides.Otu0480",0
"MG21","Bacteroides.Otu0480",-0.00348869544371099
"MG22","Bacteroides.Otu0480",0
"MG23","Bacteroides.Otu0480",0
"MG25","Bacteroides.Otu0480",-0.00117295045126361
"MG3","Bacteroides.Otu0480",-0.00275639940382178
"MG4","Bacteroides.Otu0480",-0.0706114674395686
"MG6","Bacteroides.Otu0480",-0.0678860759299926
"MG8","Bacteroides.Otu0480",-7.32600731945417e-05
"MG1","Bacteroides.Otu0929",0.00446344063808367
"MG10","Bacteroides.Otu0929",-0.0045464721752221
"MG13","Bacteroides.Otu0929",0.0146020408499295
"MG14","Bacteroides.Otu0929",0.0600454489935889
"MG16","Bacteroides.Otu0929",0.000980032898742971
"MG17","Bacteroides.Otu0929",-0.00468362419462133
"MG19","Bacteroides.Otu0929",-0.000268600587691545
"MG2","Bacteroides.Otu0929",-0.000621761617970208
"MG21","Bacteroides.Otu0929",-0.00565604148491758
"MG22","Bacteroides.Otu0929",-0.0071249879446862
"MG23","Bacteroides.Otu0929",0.0266931592190306
"MG25","Bacteroides.Otu0929",0.0181094983300552
"MG3","Bacteroides.Otu0929",0.0110620307137472
"MG4","Bacteroides.Otu0929",0.00459352258901436
"MG6","Bacteroides.Otu0929",-0.00179712015655022
"MG8","Bacteroides.Otu0929",-0.0233472636390017
"MG1","Clostridium_XI.Otu1804",-0.0366308773671779
"MG10","Clostridium_XI.Otu1804",-0.00113662171480095
"MG13","Clostridium_XI.Otu1804",-0.0011066611664481
"MG14","Clostridium_XI.Otu1804",-0.00889973227005839
"MG16","Clostridium_XI.Otu1804",0.0150591657945405
"MG17","Clostridium_XI.Otu1804",0.110784929740182
"MG19","Clostridium_XI.Otu1804",-0.00303493676109396
"MG2","Clostridium_XI.Otu1804",0.0276105057634844
"MG21","Clostridium_XI.Otu1804",-0.00573720317902666
"MG22","Clostridium_XI.Otu1804",-0.00969364728014695
"MG23","Clostridium_XI.Otu1804",-0.00553501113190944
"MG25","Clostridium_XI.Otu1804",0.00366995058497072
"MG3","Clostridium_XI.Otu1804",-0.00258412483733089
"MG4","Clostridium_XI.Otu1804",-0.00742741663838563
"MG6","Clostridium_XI.Otu1804",0.0239986025756087
"MG8","Clostridium_XI.Otu1804",-0.0109803347231408
"MG1","Bacteroides.Otu0069",-0.000737105835182498
"MG10","Bacteroides.Otu0069",0.0597373294281054
"MG13","Bacteroides.Otu0069",0.0183320030064763
"MG14","Bacteroides.Otu0069",-0.00393700723247462
"MG16","Bacteroides.Otu0069",0.00178192333899383
"MG17","Bacteroides.Otu0069",0.0030765917754108
"MG19","Bacteroides.Otu0069",5.51092352704657e-05
"MG2","Bacteroides.Otu0069",0
"MG21","Bacteroides.Otu0069",0.00360725073580659
"MG22","Bacteroides.Otu0069",-0.00762166555350249
"MG23","Bacteroides.Otu0069",0.00148312885930771
"MG25","Bacteroides.Otu0069",0.0137638794558114
"MG3","Bacteroides.Otu0069",0.0518911063019151
"MG4","Bacteroides.Otu0069",0.0140286110007933
"MG6","Bacteroides.Otu0069",-0.0080180511850223
"MG8","Bacteroides.Otu0069",0.00250659348183855
"MG1","Escherichia_Shigella.Otu2393",-0.00176149283575366
"MG10","Escherichia_Shigella.Otu2393",-0.000454648768151436
"MG13","Escherichia_Shigella.Otu2393",-0.000528820705125037
"MG14","Escherichia_Shigella.Otu2393",0
"MG16","Escherichia_Shigella.Otu2393",0.00184967104887344
"MG17","Escherichia_Shigella.Otu2393",0.127986717262635
"MG19","Escherichia_Shigella.Otu2393",0
"MG2","Escherichia_Shigella.Otu2393",0.00223600030647098
"MG21","Escherichia_Shigella.Otu2393",-0.000286861728710573
"MG22","Escherichia_Shigella.Otu2393",-0.000357015344075928
"MG23","Escherichia_Shigella.Otu2393",-0.000440140830859452
"MG25","Escherichia_Shigella.Otu2393",0
"MG3","Escherichia_Shigella.Otu2393",0
"MG4","Escherichia_Shigella.Otu2393",-2.98018234278308e-05
"MG6","Escherichia_Shigella.Otu2393",-0.00424238631735487
"MG8","Escherichia_Shigella.Otu2393",-0.00065934061156813
"MG1","Bacteroides.Otu2765",0.0023557104242764
"MG10","Bacteroides.Otu2765",0.0416569654665357
"MG13","Bacteroides.Otu2765",0.00652870316936673
"MG14","Bacteroides.Otu2765",-0.00044704304225542
"MG16","Bacteroides.Otu2765",-0.0112111316224287
"MG17","Bacteroides.Otu2765",-0.000912940871440726
"MG19","Bacteroides.Otu2765",0
"MG2","Bacteroides.Otu2765",0.00299328571975791
"MG21","Bacteroides.Otu2765",-0.000966382126773619
"MG22","Bacteroides.Otu2765",0.0212909462493593
"MG23","Bacteroides.Otu2765",0.0537375738865238
"MG25","Bacteroides.Otu2765",0.0188767368150546
"MG3","Bacteroides.Otu2765",0.0163130880060801
"MG4","Bacteroides.Otu2765",-0.00373419806081654
"MG6","Bacteroides.Otu2765",0.00184622288376308
"MG8","Bacteroides.Otu2765",-0.012286650120546
"MG1","Bacteroides.Otu0661",0.00403932385199617
"MG10","Bacteroides.Otu0661",-0.00500111577464984
"MG13","Bacteroides.Otu0661",0.0133547903005235
"MG14","Bacteroides.Otu0661",0.0364461872776466
"MG16","Bacteroides.Otu0661",0.00750836392925124
"MG17","Bacteroides.Otu0661",-0.00332112137495406
"MG19","Bacteroides.Otu0661",0
"MG2","Bacteroides.Otu0661",0
"MG21","Bacteroides.Otu0661",-0.00543729956427839
"MG22","Bacteroides.Otu0661",-0.00608896537376026
"MG23","Bacteroides.Otu0661",0.0303994703800336
"MG25","Bacteroides.Otu0661",0.00480520461247144
"MG3","Bacteroides.Otu0661",-0.0165293373385107
"MG4","Bacteroides.Otu0661",-0.00250600299036468
"MG6","Bacteroides.Otu0661",-0.00249702241164553
"MG8","Bacteroides.Otu0661",-0.0143215526331161
"MG1","Bacteroides.Otu2481",0
"MG10","Bacteroides.Otu2481",0
"MG13","Bacteroides.Otu2481",0
"MG14","Bacteroides.Otu2481",0
"MG16","Bacteroides.Otu2481",0
"MG17","Bacteroides.Otu2481",0
"MG19","Bacteroides.Otu2481",0
"MG2","Bacteroides.Otu2481",-0.000207253884526626
"MG21","Bacteroides.Otu2481",0
"MG22","Bacteroides.Otu2481",0
"MG23","Bacteroides.Otu2481",0
"MG25","Bacteroides.Otu2481",-0.000128932439044534
"MG3","Bacteroides.Otu2481",-0.269605841674292
"MG4","Bacteroides.Otu2481",-0.000206839491078924
"MG6","Bacteroides.Otu2481",-0.000213128728139249
"MG8","Bacteroides.Otu2481",0
"MG1","Bacteroides.Otu1201",0.00892679235725356
"MG10","Bacteroides.Otu1201",-0.0038645050434059
"MG13","Bacteroides.Otu1201",0.0136582895993107
"MG14","Bacteroides.Otu1201",0.0235129139074544
"MG16","Bacteroides.Otu1201",0.0112576090526084
"MG17","Bacteroides.Otu1201",-0.0058758071159706
"MG19","Bacteroides.Otu1201",-0.000805801685560528
"MG2","Bacteroides.Otu1201",0.00292155394332797
"MG21","Bacteroides.Otu1201",0.000217273913613338
"MG22","Bacteroides.Otu1201",-0.00409436620860209
"MG23","Bacteroides.Otu1201",0.000741564633553569
"MG25","Bacteroides.Otu1201",0.0435766517630585
"MG3","Bacteroides.Otu1201",0.00939032188265589
"MG4","Bacteroides.Otu1201",0.00339346975639397
"MG6","Bacteroides.Otu1201",0.00412867421671522
"MG8","Bacteroides.Otu1201",0.00166234229838695
"MG1","Bacteroides.Otu0006",0.000257797671080662
"MG10","Bacteroides.Otu0006",0.0155492128056372
"MG13","Bacteroides.Otu0006",0.0180892216776953
"MG14","Bacteroides.Otu0006",0.0114535749405911
"MG16","Bacteroides.Otu0006",0.00028503939273378
"MG17","Bacteroides.Otu0006",0.00376783375567619
"MG19","Bacteroides.Otu0006",-0.0022236234367829
"MG2","Bacteroides.Otu0006",0
"MG21","Bacteroides.Otu0006",0.015768240513648
"MG22","Bacteroides.Otu0006",-0.00842089428899218
"MG23","Bacteroides.Otu0006",0.0105934263210006
"MG25","Bacteroides.Otu0006",0.00868247657487059
"MG3","Bacteroides.Otu0006",0.0249809978680265
"MG4","Bacteroides.Otu0006",0.00329471516260262
"MG6","Bacteroides.Otu0006",0.0013997961955744
"MG8","Bacteroides.Otu0006",-0.0184760621446797
"MG1","Bacteroides.Otu2437",-0.00176149283575366
"MG10","Bacteroides.Otu2437",-0.00954747941037601
"MG13","Bacteroides.Otu2437",6.07053966724828e-05
"MG14","Bacteroides.Otu2437",-7.07664000541612e-05
"MG16","Bacteroides.Otu2437",0.0250520288612818
"MG17","Bacteroides.Otu2437",-8.51571147740252e-05
"MG19","Bacteroides.Otu2437",0.0147582835458755
"MG2","Bacteroides.Otu2437",-0.00518132396715547
"MG21","Bacteroides.Otu2437",0.00562694810748677
"MG22","Bacteroides.Otu2437",0.00226931049191718
"MG23","Bacteroides.Otu2437",0
"MG25","Bacteroides.Otu2437",-0.00143081478066505
"MG3","Bacteroides.Otu2437",-0.0425133841776368
"MG4","Bacteroides.Otu2437",-0.0919827574244542
"MG6","Bacteroides.Otu2437",-0.0242837940850309
"MG8","Bacteroides.Otu2437",-0.000146520145995894
"MG1","Akkermansia.Otu1935",0
"MG10","Akkermansia.Otu1935",0.000802890319198071
"MG13","Akkermansia.Otu1935",0
"MG14","Akkermansia.Otu1935",0
"MG16","Akkermansia.Otu1935",0
"MG17","Akkermansia.Otu1935",0
"MG19","Akkermansia.Otu1935",-0.000268600587691545
"MG2","Akkermansia.Otu1935",0
"MG21","Akkermansia.Otu1935",-0.00535327740507361
"MG22","Akkermansia.Otu1935",0.154008078387939
"MG23","Akkermansia.Otu1935",-0.00198996952143726
"MG25","Akkermansia.Otu1935",-0.00038679730856033
"MG3","Akkermansia.Otu1935",8.8526912065672e-05
"MG4","Akkermansia.Otu1935",0
"MG6","Akkermansia.Otu1935",0.00857492699076214
"MG8","Akkermansia.Otu1935",0
"MG1","Bacteroides.Otu1726",0
"MG10","Bacteroides.Otu1726",0
"MG13","Bacteroides.Otu1726",0
"MG14","Bacteroides.Otu1726",-7.07664000541612e-05
"MG16","Bacteroides.Otu1726",0
"MG17","Bacteroides.Otu1726",0
"MG19","Bacteroides.Otu1726",0
"MG2","Bacteroides.Otu1726",0
"MG21","Bacteroides.Otu1726",0
"MG22","Bacteroides.Otu1726",0
"MG23","Bacteroides.Otu1726",0
"MG25","Bacteroides.Otu1726",0
"MG3","Bacteroides.Otu1726",-0.211411199058709
"MG4","Bacteroides.Otu1726",0
"MG6","Bacteroides.Otu1726",-0.000639386145693241
"MG8","Bacteroides.Otu1726",0
"MG1","Faecalibacterium.Otu0751",-0.0201839360935088
"MG10","Faecalibacterium.Otu0751",0.000870602951012989
"MG13","Faecalibacterium.Otu0751",-0.00047217598768593
"MG14","Faecalibacterium.Otu0751",-0.00193054575859865
"MG16","Faecalibacterium.Otu0751",-0.00797354384034584
"MG17","Faecalibacterium.Otu0751",0.0251863189918648
"MG19","Faecalibacterium.Otu0751",0.000359971194529682
"MG2","Faecalibacterium.Otu0751",-0.00235508924416695
"MG21","Faecalibacterium.Otu0751",0.00063453298924035
"MG22","Faecalibacterium.Otu0751",0.000756456194132604
"MG23","Faecalibacterium.Otu0751",0.00572438424131711
"MG25","Faecalibacterium.Otu0751",-0.000408562613901455
"MG3","Faecalibacterium.Otu0751",-0.00633946749251214
"MG4","Faecalibacterium.Otu0751",-0.000208611967442733
"MG6","Faecalibacterium.Otu0751",-0.00298379778905371
"MG8","Faecalibacterium.Otu0751",-0.00975751417347315
"MG1","Bifidobacterium.Otu1244",-0.0028183862634989
"MG10","Bifidobacterium.Otu1244",0
"MG13","Bifidobacterium.Otu1244",0
"MG14","Bifidobacterium.Otu1244",0
"MG16","Bifidobacterium.Otu1244",0
"MG17","Bifidobacterium.Otu1244",-8.51571147740252e-05
"MG19","Bifidobacterium.Otu1244",-0.000268600587691545
"MG2","Bifidobacterium.Otu1244",0.0064647977323528
"MG21","Bifidobacterium.Otu1244",0
"MG22","Bifidobacterium.Otu1244",0.000322061186058862
"MG23","Bifidobacterium.Otu1244",0
"MG25","Bifidobacterium.Otu1244",-0.00025786487594575
"MG3","Bifidobacterium.Otu1244",0
"MG4","Bifidobacterium.Otu1244",-0.000344732480761601
"MG6","Bifidobacterium.Otu1244",0
"MG8","Bifidobacterium.Otu1244",-0.000219780218010867
"MG1","Prevotella.Otu1633",-0.00510830964864974
"MG10","Prevotella.Otu1633",0
"MG13","Prevotella.Otu1633",0.0249836068758367
"MG14","Prevotella.Otu1633",0
"MG16","Prevotella.Otu1633",0
"MG17","Prevotella.Otu1633",-0.0411805235331692
"MG19","Prevotella.Otu1633",0
"MG2","Prevotella.Otu1633",-0.00395683407695495
"MG21","Prevotella.Otu1633",0.0427941589264733
"MG22","Prevotella.Otu1633",0
"MG23","Prevotella.Otu1633",0.000370782342264272
"MG25","Prevotella.Otu1633",-0.00105029745133196
"MG3","Prevotella.Otu1633",0
"MG4","Prevotella.Otu1633",0
"MG6","Prevotella.Otu1633",2.01711100024466e-05
