"N_0"	"N_0.25"	"N_0.5"	"N_1"	"N_2"	"N_4"	"N_8"	"N_Inf"
3.44577232505172	2.86121882438636	2.21806598612141	1.15554316165747	0.506698982290267	0.343061935128324	0.294044284625721	0.25727981207921
3.52510974271451	3.06507716704472	2.67260796763393	2.1760833078239	1.80236412693054	1.59493496241731	1.48105283308791	1.34558087377462
3.3526196949178	2.860233910575	2.39930189923145	1.71696548847482	1.11676405609711	0.814806519990647	0.699669036704781	0.61218951804817
3.40336170449153	2.64284826890195	1.8137076327275	0.740264537817081	0.302480490410518	0.204800052997432	0.175538887640991	0.153591938056722
3.21837569982652	2.45840752584683	1.65447135403087	0.669461371334324	0.278646190897911	0.18922478466335	0.16219132975848	0.141913035971619
3.77534380651289	3.32654112260943	2.86750114288112	2.07542000029386	1.37756625691023	1.09210510657307	0.964672800930095	0.845647672224709
3.72418626794608	3.34581219364203	2.98107755342575	2.366891330613	1.67585981823605	1.26250676947109	1.0888673294714	0.952811307994039
3.37159691188586	2.94911465575903	2.57635788582254	2.02101687817793	1.47453193137352	1.16065329713342	1.0142201872921	0.888081537153692
3.46550150032961	2.97641755428131	2.53652666674805	1.95671141609474	1.50921517599559	1.23303669884307	1.07801123749405	0.943632590528615
3.53098218123051	2.90152039445516	2.18080423377417	1.01787488270351	0.409609785160375	0.275743577340039	0.236351073118874	0.206806307188541
3.63376307155527	3.03789289321017	2.40299606042624	1.43603080676475	0.798061289303852	0.566001373805202	0.485545975408709	0.424841007955556
3.52636052461616	3.07060455320653	2.65012747484576	2.06325429719437	1.59009398228569	1.31634545068968	1.16744444529492	1.02417383632367
3.16674007044767	2.36235873345239	1.55403800942621	0.648771438392318	0.29099299191859	0.199385212313223	0.170909698570341	0.14954167381991
3.59216203461213	3.05907771396088	2.54712040860075	1.83381768257601	1.35001252437447	1.16131931283954	1.08426681427187	0.983486954476669
3.75980379245064	3.29224857501161	2.83778914595364	2.11945096200001	1.43408622845091	1.06576802079589	0.916647934151141	0.802047020079078
3.72984143883511	3.21304090965062	2.68721417079587	1.80032114127594	1.02247738969962	0.718798426650626	0.616510772137331	0.53944359874425
