"Bacteroides"	"Prevotella"	"Parabacteroides"	"Faecalibacterium"	"Unclassified_Lachnospiraceae"	"Enterococcus"	"Lachnospiracea_incertae_sedis"	"Clostridium_XI"	"Blautia"	"Roseburia"	"Escherichia_Shigella"	"Unclassified_Bacteroidales"	"Akkermansia"	"Unclassified_Bacteria"	"Clostridium_XlVa"	"Dorea"	"Clostridium_sensu_stricto"	"Unclassified_Burkholderiales"	"Clostridium_IV"	"Clostridium_XVIII"
10.4452585941019	4.95262813348981	11.4770834763162	4.71737399397039	5.40674999928539	3.96979596462857	2.45359708434435	7.08935025638348	2.22850000715737	2.33895904621273	6.945937037143	5.0578669013308	-0.279982526382429	3.18306085044614	2.3691090280516	1.04976838666475	1.41267500128107	-1.04673849494565	1.06423006676055	2.87070916560907
15.082683003721	5.15814775165114	4.61587613592051	7.00793827835442	6.37828389581598	6.70767275543415	5.20816419848524	4.45708052297134	2.30308933185865	4.55644137523285	-0.373028970996093	5.90941876129781	-0.0817546848653096	3.89224200263626	3.39480653687154	2.58167960352331	7.87647081579637	-0.83639260961828	3.48688682949269	2.05869764683518
10.5047492143438	4.94659144047828	5.87727186784002	6.53171288197781	6.3243761612328	3.58417360826934	4.57034431984146	4.05938883650104	3.63251835992557	3.68450738666003	-1.54241650739193	3.31873267910803	12.4043634626245	3.94217541118553	4.18129094542541	3.91244872225853	5.44520033756586	-1.90115464363942	3.8308952342663	3.75039672802334
7.03657662242936	4.94400531023	3.36286301973034	4.67744815094806	3.53985333521879	3.56521656881346	2.0692351808948	0.786426179721891	1.94123264677996	2.11811357541507	-2.608793049365	1.06987671777704	-1.31818147510639	2.2325113806944	2.26202305490037	0.815650942081258	-0.402540482802004	-2.74651520973696	0.789212192411536	0.851420453729204
12.8816981162546	4.955322542616	3.44453732622314	6.94264938268316	6.31374723343556	5.57788981439055	4.33988130350899	2.59626100104177	5.81485613679619	4.53780427097581	-0.389200955063501	4.85029781035779	-0.0956314434307121	4.21844020672988	5.28605137598742	1.10132085665087	1.63559374018839	-0.851117680746403	2.6517801147249	1.08305276104032
8.67688652516472	5.37362425584785	3.67300919122617	7.66639434762249	7.38480223663767	3.60799586966189	5.14371518811252	7.62505062116599	6.18325858345837	4.97781747749798	8.68140610729045	2.47943829034996	-1.19248634091856	3.34176409253811	5.22300224190342	5.0874426715146	1.7654452512857	-2.4640821809951	1.65662235471475	3.53658242193573
11.1274489100129	8.32287432621376	5.59130375053098	7.059399436092	8.03735696461759	3.57679922662677	7.03767949636001	3.41417885586659	6.16077533304089	4.69449557279415	-1.8835516662242	3.87945535066724	-1.08116742199949	3.73490253958798	4.42283424398605	2.14792664863575	1.75790103286257	-2.24724672048662	0.854940743531519	2.02370301388116
8.20159946779996	4.9488993718009	11.463733967716	6.41623292200085	7.21630213757689	3.60076867469079	7.40473081151972	5.17278730593947	2.63339414116601	6.60297620233833	-1.04797315803368	4.2597556079738	-0.660906722710775	3.53218873745986	2.66391549565346	2.24594005595267	-0.0625311084046554	-1.45094930966303	0.966526074394673	2.21034045539088
13.1463476565843	5.12329653871727	6.19878055749674	7.01391660664563	5.96590102363038	3.68960542475649	5.55534650536026	4.4322538043415	4.27591596297503	3.88999054956036	-0.0202131351777262	4.11277027405585	0.220987399921299	4.79135449137383	3.70174814295921	2.39819273535577	0.770188054398405	-0.515143327161697	6.45178620506322	2.36041968558621
8.81780943099823	8.61822503980061	4.61816452588139	8.17584895391991	7.02763699368024	3.59568031443776	7.15011068574805	1.16927873406657	4.19105248786416	5.05665679133568	1.28879522176869	8.16588403092383	-0.765970563353506	2.56703959256164	3.53918850570164	2.77586101514851	0.884925165487199	-1.562435902095	1.56925096606789	2.61369796953859
13.9071293532473	4.97748443887018	5.0464168052288	8.33396891944792	5.58414283841862	4.65079099549508	2.99274599055086	2.14671344177866	3.92271892002632	3.87309897506347	0.4845548826741	6.51856190094496	2.81834854358821	2.55617054531029	3.6766409713013	1.71842977325621	1.18903263183163	-0.0555370763090253	1.78382103692537	1.68372465044588
12.8051217883053	4.99819804929479	3.69052461047735	6.79666071653212	7.00577633834735	3.58431624762144	7.20208253859717	5.17236964792191	4.90562897541347	4.69421962492736	-1.53658324267883	4.68811189281747	-0.977566933200916	4.61261586082552	3.69850536637553	2.83652195211181	0.593718392974494	7.1032765463031	7.08458280979498	1.5931828575385
11.66504516466	4.96436474729087	6.68515425808541	7.96305456877842	7.56836158614075	3.57206812699652	5.89923223178693	2.86833876990208	5.5568643916402	6.1318575794052	-2.07247958019678	4.38596525862763	-1.16243735377371	3.86796690980621	3.9355688037132	1.82306752859875	-0.314172333646486	-2.40931442796751	3.15948016655535	3.03715121406595
10.4692059607167	12.3638710905998	4.4577700136648	7.19604211145231	7.39237846088305	3.58910543188531	6.45673491290565	4.62241783711392	4.81862056723403	4.66845664533567	-0.0320860457105269	6.93689769940665	-0.916997292094721	4.96107429995442	3.92182930380259	3.74090433643068	-0.149039136266088	-1.73670765892899	2.03613896252632	0.931350425583613
11.5200046931977	5.04519218192823	5.64037289673763	7.51187232544499	5.8899871440815	4.15915711805542	4.42189130059012	3.94415948715348	3.61812644921079	3.95798573526152	-1.02244710846792	3.20302272561594	2.97597499715101	5.65857760818341	4.1575388632555	2.26898550253471	-0.0547381397165296	-1.42770708447229	3.15531171134044	2.61835576984472
11.4519738766819	4.94731371906974	3.38819972439023	6.56872359869925	6.98757127894732	3.58939927183788	6.24404482619977	4.26165550682599	5.38249891091967	5.04182580737566	1.35824319283313	2.85340803552184	-0.912086212493131	4.53224959193053	4.9080962924826	2.79239154047096	-0.146651937730524	-1.72797856633169	1.46077356651033	3.07001706178995
11.7932992561456	16.0390213153023	9.60088476253043	8.26751055406105	5.40061779993275	3.59821305463712	3.59035720079137	1.19177838410806	4.01025474631338	2.24494586457009	-1.10719213800352	6.65591260462016	0.42748344444021	4.2755259546193	5.51216877330266	0.955891437283764	-0.0801747086820015	-0.208519120097511	1.9888520492631	1.89753235914284
7.19483490900207	4.9734066276595	3.3833213544407	8.90691528164096	8.48909308981182	3.58469232621623	7.80257586557783	3.49164411214624	5.21879146571544	6.37053021997643	-1.52140305815228	1.31641707529926	-0.972995275403059	4.04988424942126	4.40881827404691	2.30772569192415	5.66351799600584	-1.88202127488199	0.894759536888669	1.60289764762335
11.2305489816998	8.31748424015992	7.03613355963141	7.42656490573214	3.63638064485278	3.60616211699264	2.92564884969098	4.05424546651999	3.32616526050036	2.27225088604286	-0.935391042447194	7.23329084446311	-0.564302939880899	3.34817522280032	2.98446490379907	0.983858522511641	4.99452898767819	-1.34843995441906	0.988332711602532	0.981972579385286
11.8392920798425	4.97572169427671	3.3743917112519	5.73210728849225	6.9875090303312	3.64906141354326	7.13341886907527	2.07974516040395	5.07066787078797	5.13449358246278	-0.67281982350134	2.27420740745543	-1.09161114157314	3.97415054081761	4.06684800633919	2.51611388643074	-0.268942191181503	-2.28807024180945	2.59721438774434	2.95656158141758
11.9502133228686	5.13967822383848	3.79824076430255	7.9219914933684	6.61209695807396	4.32528946061828	5.1063543548882	1.47243749212993	4.39612915313649	3.08046984202559	-0.453923510414401	6.46288275708882	-0.151168183424817	4.14640160805263	4.79746380936738	1.08505505663777	0.410305430262467	-0.910049486959141	1.10451948416833	1.06867503895772
10.1435269482969	5.27520728193857	7.34001160776655	5.86844009659756	6.4106618910275	3.58617468138217	5.8812340781262	3.75878444470885	6.64199512742064	5.25867614218514	-1.4642074881517	3.58888727982917	1.71943023550364	3.77360955800149	3.09647337118827	3.04800482895137	-0.173543702455138	-1.82994301206886	3.75262135038678	3.75964483487847
11.4635478986492	4.94516815320495	3.37192326767748	7.62095605874754	7.39740885608695	3.57378874206946	5.46691707682155	2.48401892764497	3.83377781041221	4.33244021820804	-1.99549163952505	1.52250868068937	1.98438136705031	7.16507558199277	5.6783403722104	2.38914928091983	0.520495523943578	3.14894807570039	2.08987677283197	3.45176790755363
