"feature","Sample.type","visit","mean","sd","median","incidence"
"3383.86206896552","patient",3,170.372373403957,60.5910710832184,184.41882643678,1
"3383.86206896552","patient",4,169.823311085129,36.4533597181023,169.905862952148,1
"3606","control",1,236.078549874113,71.4151137816778,236.756304472114,1
"3606","control",2,NA,NA,NA,NA
"3606","patient",1,192.142249349179,55.6972510204104,192.478408374645,1
"3606","patient",2,153.044982859623,68.0283572478633,155.137753902935,1
"3606","patient",3,174.616392350243,62.142025908046,189.306412343877,1
"3606","patient",4,174.049794385763,37.4528855800641,174.011771843287,1
"3642","control",1,237.017844741734,71.7037394265097,237.704437312226,1
"3642","control",2,NA,NA,NA,NA
"3642","patient",1,192.909912493403,55.9614764022027,193.226136019425,1
"3642","patient",2,153.650327003686,68.3135033667517,155.809805682347,1
"3642","patient",3,175.287457306512,62.3859381880631,190.079194177179,1
"3642","patient",4,173.221861638708,39.2995410602569,174.401130254318,1
"3651","control",1,237.251618060276,71.7756032169028,237.94034348203,1
"3651","control",2,NA,NA,NA,NA
"3651","patient",1,198.098485724168,55.8864055544151,200.749897250745,1
"3651","patient",2,153.801031051049,68.3844927365249,155.977196018983,1
"3651","patient",3,175.454506535598,62.4465976862007,190.271559902817,1
"3651","patient",4,173.387911602052,39.3414485041884,174.559596135193,1
"3703","control",1,239.169278969585,75.1028476964603,244.920990298905,1
"3703","control",2,NA,NA,NA,NA
"3703","patient",1,199.228619602507,56.2648114066983,201.891038526233,1
"3703","patient",2,154.666887858953,68.7923571943123,156.93953622942,1
"3703","patient",3,176.414147451915,62.7946133565679,191.37659841732,1
"3703","patient",4,174.341742026228,39.5824017010114,175.46937098943,1
"3723","control",1,255.65416901268,50.647057582691,249.323156258539,1
"3723","control",2,NA,NA,NA,NA
"3723","patient",1,199.660271732674,56.4094556281396,202.326470122462,1
"3723","patient",2,154.997722133091,68.9481972127445,157.307513033621,1
"3723","patient",3,176.780759485818,62.9273606079583,191.798737932983,1
"3723","patient",4,174.706103238661,39.6745485604085,175.816680867602,1
"3780","control",1,260.114752484338,52.4021801263408,254.87724144193,1
"3780","control",2,NA,NA,NA,NA
"3780","patient",1,200.881459984359,56.8190033092638,203.557051024,1
"3780","patient",2,155.934058980018,69.389253949513,158.349808337874,1
"3780","patient",3,177.818189648864,63.3023817006887,192.993231895367,1
"3780","patient",4,175.737073347931,39.9355955928409,176.798731049647,1
"3803","control",1,269.28355824247,46.6461631288103,265.964687557338,1
"3803","control",2,NA,NA,NA,NA
"3803","patient",1,201.370491902458,56.9831463408511,204.049296653349,1
"3803","patient",2,156.309177073599,69.5659473287406,158.767724402361,1
