"feature","Sample.type","visit","mean","sd","median","incidence"
"Bacteroides.Otu2431","control",2,0.0113268608414239,0.0160186002210545,0.0113268608414239,0.5
"Bacteroides.Otu2431","patient",1,0.0155315180493766,0.0234117210325469,0.00753693096171239,0.826086956521739
"Bacteroides.Otu2431","patient",2,0.0155168259435085,0.0194820947500963,0.00115074798619102,0.764705882352941
"Bacteroides.Otu2431","patient",3,0.0100014494645286,0.0128957080623184,0.00330584806808115,0.785714285714286
"Bacteroides.Otu2431","patient",4,0.0265060936501074,0.0360837863776657,0.00873907615480649,0.769230769230769
"Bacteroides.Otu0929","control",1,0.00790081461610916,0.00956981364592568,0.00458295158592304,0.833333333333333
"Bacteroides.Otu0929","control",2,0.001136393730899,0.000681268033717514,0.001136393730899,1
"Bacteroides.Otu0929","patient",1,0.0229685090900464,0.0487752997704163,0.00372362432767894,0.739130434782609
"Bacteroides.Otu0929","patient",2,0.0155719389155598,0.0211932139409179,0.00783828382838284,0.705882352941177
"Bacteroides.Otu0929","patient",3,0.0153431715656464,0.0226293993780498,0.00446077019110727,0.642857142857143
"Bacteroides.Otu0929","patient",4,0.0112848573903408,0.013509340129355,0.0127146999776935,0.615384615384615
"Bacteroides.Otu1201","control",1,0.00369920207992692,0.00497303452236602,0.00215379454217546,0.722222222222222
"Bacteroides.Otu1201","control",2,0.0210355987055016,0.0297488289819583,0.0210355987055016,0.5
"Bacteroides.Otu1201","patient",1,0.0179637786853102,0.0425150737699635,0.00495049504950495,0.826086956521739
"Bacteroides.Otu1201","patient",2,0.00329821150536807,0.00515937417413376,0.000946442489700479,0.647058823529412
"Bacteroides.Otu1201","patient",3,0.00716132129499814,0.0172043230925444,0,0.428571428571429
"Bacteroides.Otu1201","patient",4,0.0330217767935277,0.106805330179528,0,0.461538461538462
"Bacteroides.Otu0786","control",1,0.00121300364005306,0.00259786218818654,0,0.333333333333333
"Bacteroides.Otu0786","control",2,0.00161812297734628,0.00228837146015064,0.00161812297734628,0.5
"Bacteroides.Otu0786","patient",1,0.0136191189146619,0.0520749570550628,0,0.478260869565217
"Bacteroides.Otu0786","patient",2,0.0250195455875978,0.0792995415727597,0,0.470588235294118
"Bacteroides.Otu0786","patient",3,0.0114044500558024,0.0245754102724401,0,0.357142857142857
"Bacteroides.Otu0786","patient",4,0.0128751700246729,0.0364821806641148,0,0.307692307692308
"Alistipes.Otu2508","control",1,0.0185158285324997,0.0295063299041327,0.00478523285514685,0.666666666666667
"Alistipes.Otu2508","control",2,0.0505663430420712,0.0715116081297075,0.0505663430420712,0.5
"Alistipes.Otu2508","patient",1,0.0177410072664021,0.0458923992311264,0.000519525500043294,0.521739130434783
"Alistipes.Otu2508","patient",2,0.00700385069933404,0.0124298026789879,0,0.352941176470588
"Alistipes.Otu2508","patient",3,0.00412474980795235,0.0108810502844775,0,0.357142857142857
"Alistipes.Otu2508","patient",4,0.00478941546724135,0.00979550726409997,0,0.384615384615385
"Bacteroides.Otu2625","control",1,0.00669209768068682,0.0167764604953154,0.00066311276293444,0.666666666666667
"Bacteroides.Otu2625","control",2,0.00424757281553398,0.00600697508289543,0.00424757281553398,0.5
"Bacteroides.Otu2625","patient",1,0.0195112380538638,0.04502573986349,0.000667759363807442,0.652173913043478
"Bacteroides.Otu2625","patient",2,0.00600404385949475,0.0119023409205605,0,0.470588235294118
"Bacteroides.Otu2625","patient",3,0.0180998643557042,0.0637993850018105,0,0.428571428571429
"Bacteroides.Otu2625","patient",4,0.00600216958603837,0.0167099020881854,0,0.461538461538462
"Lactobacillus.Otu1332","control",1,0,0,0,0
"Lactobacillus.Otu1332","control",2,0,0,0,0
"Lactobacillus.Otu1332","patient",1,6.64849705138391e-05,0.000199910549543381,0,0.130434782608696
"Lactobacillus.Otu1332","patient",2,0.0586573816915195,0.24183623418549,0,0.117647058823529
"Lactobacillus.Otu1332","patient",3,0.000377122902767254,0.00126747091571158,0,0.142857142857143
"Lactobacillus.Otu1332","patient",4,2.47579906414795e-05,8.92662047353121e-05,0,0.0769230769230769
"Blautia.Otu2475","control",1,0.0181421109792388,0.0437453068228168,0.00795481220657277,1
"Blautia.Otu2475","control",2,0.0131318889400897,0.0179992025736145,0.0131318889400897,1
"Blautia.Otu2475","patient",1,0.00657914855087233,0.00957196781063697,0.00204575041844895,0.91304347826087
"Blautia.Otu2475","patient",2,0.00824626748502381,0.0128352691387961,0.00218230653013262,0.823529411764706
"Blautia.Otu2475","patient",3,0.0162551167375246,0.0187587813958069,0.0104882570481086,1
"Blautia.Otu2475","patient",4,0.0100798464207257,0.0129530551202424,0.00335345405767941,1
"Clostridium_XI.Otu1804","control",1,0.00814445240058412,0.0101430728357078,0.00586621924491388,0.944444444444444
"Clostridium_XI.Otu1804","control",2,0.00962849379498832,0.00675163212964576,0.00962849379498832,1
"Clostridium_XI.Otu1804","patient",1,0.011971580501212,0.0251324339463075,0.00217040177670099,0.826086956521739
"Clostridium_XI.Otu1804","patient",2,0.011018841874122,0.0335035852214288,0.00100440392490149,0.764705882352941
"Clostridium_XI.Otu1804","patient",3,0.00605467533935371,0.00843038085543713,0.00193416253439339,0.928571428571429
"Clostridium_XI.Otu1804","patient",4,0.0204048261717138,0.0332836957402761,0.00483150877622164,1
"Bacteroides.Otu0069","control",1,0.00674551068742313,0.00678081413160702,0.00487709237613754,0.777777777777778
"Bacteroides.Otu0069","control",2,0.00672110286601094,0.00206786758172778,0.00672110286601094,1
"Bacteroides.Otu0069","patient",1,0.0141097875864022,0.0169598836672729,0.0107617286026568,0.826086956521739
"Bacteroides.Otu0069","patient",2,0.0132085440097707,0.0150615271684992,0.00371287128712871,0.764705882352941
"Bacteroides.Otu0069","patient",3,0.0110980030828088,0.0163063095348507,0.00261013538511667,0.642857142857143
"Bacteroides.Otu0069","patient",4,0.00898421342168717,0.0119342761228958,0.00175746924428822,0.692307692307692
"Bacteroides.Otu2765","control",1,0.00470366866560174,0.00744074884610688,0.00115560488627046,0.722222222222222
"Bacteroides.Otu2765","control",2,0.00101132686084142,0.00143023216259415,0.00101132686084142,0.5
"Bacteroides.Otu2765","patient",1,0.0126790391547798,0.0172378026906548,0.00504456028249538,0.91304347826087
"Bacteroides.Otu2765","patient",2,0.00874074668993806,0.0131013739840568,0.00150317336599488,0.705882352941177
"Bacteroides.Otu2765","patient",3,0.0188504146325773,0.0284493286612797,0.000425546748605837,0.571428571428571
"Bacteroides.Otu2765","patient",4,0.0118321766772016,0.0184173247290938,0.0008124796880078,0.769230769230769
"Bacteroides.Otu0661","control",1,0.00733209638283418,0.00973285799178817,0.00416113205108025,0.666666666666667
"Bacteroides.Otu0661","control",2,0.00133865910306728,0.000967314466236344,0.00133865910306728,1
"Bacteroides.Otu0661","patient",1,0.0138686591822108,0.0231986676760419,0.00391920410009044,0.739130434782609
"Bacteroides.Otu0661","patient",2,0.0118598514368058,0.016566252623866,0.0033003300330033,0.705882352941177
"Bacteroides.Otu0661","patient",3,0.0101096364469165,0.0137699292780968,0.00213675213675214,0.5
"Bacteroides.Otu0661","patient",4,0.00772975535436081,0.0102465024335223,0.00138450888393201,0.615384615384615
"Enterococcus.Otu1019","control",1,0.00311813859950512,0.0131056205499456,0,0.166666666666667
"Enterococcus.Otu1019","control",2,0.00343698854337152,0.00486063581175696,0.00343698854337152,0.5
"Enterococcus.Otu1019","patient",1,0.00336675122335097,0.0149326913298099,0,0.260869565217391
"Enterococcus.Otu1019","patient",2,0.04209662936666,0.172029526302299,0,0.411764705882353
"Enterococcus.Otu1019","patient",3,0.000269889265566898,0.000571019658741301,0,0.285714285714286
"Enterococcus.Otu1019","patient",4,0.000190980353161062,0.000601160013409571,0,0.153846153846154
"Ruminococcus.Otu1859","control",1,0.0324849326332728,0.0582573051136756,0.00637908158200567,0.666666666666667
"Ruminococcus.Otu1859","control",2,0.058380936869369,0.0808468341095961,0.058380936869369,1
"Ruminococcus.Otu1859","patient",1,0.0015155937094567,0.00567954391975773,0,0.260869565217391
"Ruminococcus.Otu1859","patient",2,0.0005154887106853,0.00179010696513994,0,0.235294117647059
"Ruminococcus.Otu1859","patient",3,0.00569110800575488,0.0212152204106157,0,0.142857142857143
"Ruminococcus.Otu1859","patient",4,0.000657847914125936,0.00152627589891924,0,0.230769230769231
"Alistipes.Otu1466","control",1,0.0162054364576102,0.0402858119503394,0.000199840127897682,0.5
"Alistipes.Otu1466","control",2,0.0078111510124524,0.0101208003068389,0.0078111510124524,1
"Alistipes.Otu1466","patient",1,0.0108559510698663,0.0178693208636543,0.00257648953301127,0.521739130434783
"Alistipes.Otu1466","patient",2,0.013224475170311,0.0370698456675397,0,0.352941176470588
"Alistipes.Otu1466","patient",3,0.00208383954872479,0.00490319104300966,0,0.357142857142857
"Alistipes.Otu1466","patient",4,0.00165569373034491,0.00300142525524506,0,0.384615384615385
"Erysipelotrichaceae_incertae_sedis.Otu0818","control",1,0.000670410993193257,0.00134307470947242,7.07664001132262e-05,0.5
"Erysipelotrichaceae_incertae_sedis.Otu0818","control",2,0.000895529107675358,0.000122283679499048,0.000895529107675358,1
"Erysipelotrichaceae_incertae_sedis.Otu0818","patient",1,0.0199366420635156,0.0800138312997825,0.000952463416746039,0.695652173913043
"Erysipelotrichaceae_incertae_sedis.Otu0818","patient",2,0.00148791494859355,0.00251798938174574,0.000341005967604433,0.764705882352941
"Erysipelotrichaceae_incertae_sedis.Otu0818","patient",3,0.00898079926536112,0.0139669318929593,0.00221912528448324,1
"Erysipelotrichaceae_incertae_sedis.Otu0818","patient",4,0.0150799340357159,0.0501178668272813,0.000932545850170967,0.846153846153846
"Bacteroides.Otu0006","control",1,0.00516328521944714,0.00631744075107001,0.0036934877067611,0.777777777777778
"Bacteroides.Otu0006","control",2,0.000895529107675358,0.000122283679499048,0.000895529107675358,1
"Bacteroides.Otu0006","patient",1,0.0105132369306245,0.00956496558984396,0.0072936660268714,0.826086956521739
"Bacteroides.Otu0006","patient",2,0.0106319180459044,0.0131980834264815,0.00528479154433353,0.764705882352941
"Bacteroides.Otu0006","patient",3,0.00900244908549608,0.0112166372849262,0.00522239298636589,0.571428571428571
"Bacteroides.Otu0006","patient",4,0.0122550932765244,0.0130308569548441,0.00931515016022058,0.692307692307692
"Bacteroides.Otu2343","control",1,0.000709014174783934,0.00161792242240448,0,0.388888888888889
"Bacteroides.Otu2343","control",2,0.000606796116504854,0.00085813929755649,0.000606796116504854,0.5
"Bacteroides.Otu2343","patient",1,0.00783553058890419,0.027092082309134,4.42634560906516e-05,0.521739130434783
"Bacteroides.Otu2343","patient",2,0.0164480108559114,0.0509003314781435,0.000102764361319494,0.529411764705882
"Bacteroides.Otu2343","patient",3,0.00740478192040934,0.0156074001740528,0,0.357142857142857
"Bacteroides.Otu2343","patient",4,0.0113974580745062,0.0314001042731472,0,0.307692307692308
"Lachnospiracea_incertae_sedis.Otu0778","control",1,0.00202011813349524,0.0020167555757167,0.00172947849149956,0.777777777777778
"Lachnospiracea_incertae_sedis.Otu0778","control",2,0.00425531914893617,0.00601793005265147,0.00425531914893617,0.5
"Lachnospiracea_incertae_sedis.Otu0778","patient",1,0.00181289460824827,0.00351615714969548,0.000370782350760104,0.565217391304348
"Lachnospiracea_incertae_sedis.Otu0778","patient",2,0.00623321470530086,0.0100816587327674,0.001342957864697,0.764705882352941
"Lachnospiracea_incertae_sedis.Otu0778","patient",3,0.00667439516056645,0.013334212869086,0.000702785618994745,0.571428571428571
"Lachnospiracea_incertae_sedis.Otu0778","patient",4,0.0319231004371422,0.0568390270564323,0.0097497562560936,0.692307692307692
"Prevotella.Otu1633","control",1,0.00491713317971069,0.0110896223217421,0,0.388888888888889
"Prevotella.Otu1633","control",2,0.000327332242225859,0.000462917696357805,0.000327332242225859,0.5
"Prevotella.Otu1633","patient",1,0.00479836011061227,0.0127386967572274,0,0.434782608695652
"Prevotella.Otu1633","patient",2,0.0284455037001423,0.113822342763092,0,0.294117647058824
"Prevotella.Otu1633","patient",3,0.000180405831405566,0.000492206340066749,0,0.357142857142857
"Prevotella.Otu1633","patient",4,0.000335594601721121,0.00121000354427442,0,0.0769230769230769
"Bacteroides.Otu2437","control",1,0.0114044587096066,0.0245135504220526,0.00047008547008547,0.666666666666667
"Bacteroides.Otu2437","control",2,0.00970873786407767,0.0137302287609038,0.00970873786407767,0.5
"Bacteroides.Otu2437","patient",1,0.0030573434904432,0.00616975320836021,0,0.478260869565217
"Bacteroides.Otu2437","patient",2,0.00859534209638892,0.0210963182141443,0,0.352941176470588
"Bacteroides.Otu2437","patient",3,0.00344907320938751,0.00834920185136419,0,0.357142857142857
"Bacteroides.Otu2437","patient",4,0.0127526624229926,0.0252682976092796,0,0.461538461538462
"Escherichia_Shigella.Otu2393","control",1,0.010139326899242,0.0395132063606553,0.000321938542152493,0.555555555555556
"Escherichia_Shigella.Otu2393","control",2,0.00040453074433657,0.00057209286503766,0.00040453074433657,0.5
"Escherichia_Shigella.Otu2393","patient",1,0.0140767664601839,0.044025778722058,0,0.391304347826087
"Escherichia_Shigella.Otu2393","patient",2,0.00035761700177246,0.00129751902241266,0,0.294117647058824
"Escherichia_Shigella.Otu2393","patient",3,0.00230490195308498,0.00500074509389846,0.000323381768635338,0.642857142857143
"Escherichia_Shigella.Otu2393","patient",4,0.00743940184055026,0.0171574428532369,8.32292967124428e-05,0.538461538461538
"Prevotella.Otu1994","control",1,0.0262714751544442,0.0602586565372398,0,0.222222222222222
"Prevotella.Otu1994","control",2,0,0,0,0
"Prevotella.Otu1994","patient",1,0.00336150613975317,0.0135592007392791,0,0.0869565217391304
"Prevotella.Otu1994","patient",2,0.0040614634806742,0.0167458429254085,0,0.0588235294117647
"Prevotella.Otu1994","patient",3,0.000495993546031504,0.00183340918406684,0,0.142857142857143
"Prevotella.Otu1994","patient",4,2.35224380536594e-06,8.48113565263943e-06,0,0.0769230769230769
"Bacteroides.Otu0480","control",1,0.0105711579129837,0.0300842465311751,0,0.333333333333333
"Bacteroides.Otu0480","control",2,0.0323624595469256,0.0457674292030128,0.0323624595469256,0.5
"Bacteroides.Otu0480","patient",1,0.00901093045500104,0.0337709864430365,0,0.217391304347826
"Bacteroides.Otu0480","patient",2,0.00269560290655389,0.0104745048455809,0,0.294117647058824
"Bacteroides.Otu0480","patient",3,0.00121209310864242,0.00317537081322749,0,0.142857142857143
"Bacteroides.Otu0480","patient",4,0.0062629925888342,0.0223135493864735,0,0.230769230769231
"Faecalibacterium.Otu0751","control",1,0.00658159127387462,0.00584861914398792,0.0051669675174735,0.888888888888889
"Faecalibacterium.Otu0751","control",2,0.00458265139116203,0.00648084774900927,0.00458265139116203,0.5
"Faecalibacterium.Otu0751","patient",1,0.00533601788260188,0.00783953087866127,0.00337691575028141,0.869565217391304
"Faecalibacterium.Otu0751","patient",2,0.00763049226596632,0.0115412595525489,0.0016701926288832,0.823529411764706
"Faecalibacterium.Otu0751","patient",3,0.00572680769252428,0.00695992625458382,0.00317528836772841,0.857142857142857
"Faecalibacterium.Otu0751","patient",4,0.00975326567068973,0.0119220372835347,0.00617484562885928,1
"Lachnospiraceae.Otu2512","control",1,0.00753408462029333,0.00719982122996936,0.00604794579802873,0.888888888888889
"Lachnospiraceae.Otu2512","control",2,0.0121112929623568,0.0171279547652388,0.0121112929623568,0.5
"Lachnospiraceae.Otu2512","patient",1,0.000713438604910404,0.00154399589175584,0.000132790368271955,0.608695652173913
"Lachnospiraceae.Otu2512","patient",2,0.00578239313654289,0.0153560997171461,5.56730876294399e-05,0.529411764705882
"Lachnospiraceae.Otu2512","patient",3,0.00594240795963304,0.0107241047751832,0.00115361133629094,0.642857142857143
"Lachnospiraceae.Otu2512","patient",4,0.0157838748026753,0.0475584191451193,0.00124649423496416,0.692307692307692
"Lachnospiraceae.Otu2222","control",1,0.00601663610155519,0.00942549818987175,0.00240348284928035,0.888888888888889
"Lachnospiraceae.Otu2222","control",2,0.00589198036006547,0.00833251853444049,0.00589198036006547,0.5
"Lachnospiraceae.Otu2222","patient",1,0.00129763277918995,0.00236818631869707,0,0.434782608695652
"Lachnospiraceae.Otu2222","patient",2,0.00495613694749246,0.0104846054064937,0.000195733020160501,0.529411764705882
"Lachnospiraceae.Otu2222","patient",3,0.0151408676839383,0.0375597313117575,0.00232922504098457,0.714285714285714
"Lachnospiraceae.Otu2222","patient",4,0.00882367955657822,0.0143772477180165,0.00157247248173157,0.692307692307692
"Lachnospiracea_incertae_sedis.Otu0651","control",1,0.00233700403376593,0.00537991316848447,0.000383113069144647,0.777777777777778
"Lachnospiracea_incertae_sedis.Otu0651","control",2,0,0,0,0
"Lachnospiracea_incertae_sedis.Otu0651","patient",1,0.00107765170840466,0.00247455926265251,8.6587583340549e-05,0.521739130434783
"Lachnospiracea_incertae_sedis.Otu0651","patient",2,0.00874289670973925,0.0236296269363398,0.000341005967604433,0.705882352941177
"Lachnospiracea_incertae_sedis.Otu0651","patient",3,0.0204775558046081,0.0489554250557329,0.000807381656585927,0.571428571428571
"Lachnospiracea_incertae_sedis.Otu0651","patient",4,0.00444880795629912,0.00983673708239308,0.000416146483562214,0.769230769230769
"Megamonas.Otu2657","control",1,0.0121941144071213,0.044101575206875,0,0.166666666666667
"Megamonas.Otu2657","control",2,0,0,0,0
"Megamonas.Otu2657","patient",1,0.000906013518788469,0.00432139874873386,0,0.0869565217391304
"Megamonas.Otu2657","patient",2,0.0144009418870258,0.0507966928338696,0,0.117647058823529
"Megamonas.Otu2657","patient",3,0.00278223649010166,0.0104101757149409,0,0.0714285714285714
"Megamonas.Otu2657","patient",4,0.00221249471848812,0.00781336216152371,0,0.153846153846154
"Lachnospiraceae.Otu0898","control",1,0.00535066535788694,0.021185206536357,0,0.444444444444444
"Lachnospiraceae.Otu0898","control",2,0.00409165302782324,0.00578647120447257,0.00409165302782324,0.5
"Lachnospiraceae.Otu0898","patient",1,0.00138651502951231,0.00247903614164975,0.000403795679386231,0.695652173913043
"Lachnospiraceae.Otu0898","patient",2,0.00322924597118035,0.00675163520533073,0.000452539880076932,0.705882352941177
"Lachnospiraceae.Otu0898","patient",3,0.0186568144959683,0.056556587969754,0.00167105944766526,0.857142857142857
"Lachnospiraceae.Otu0898","patient",4,0.00381497682950801,0.00389855302487115,0.00186532933765519,0.923076923076923
"Roseburia.Otu1051","control",1,0.00248424752941202,0.00369738134549289,0.00158564480668014,0.944444444444444
"Roseburia.Otu1051","control",2,0.00264798807197072,0.000884356319194877,0.00264798807197072,1
"Roseburia.Otu1051","patient",1,0.00249127111021627,0.00406799048174456,0.00085806581869574,0.739130434782609
"Roseburia.Otu1051","patient",2,0.0043562161502793,0.00814855988199864,0.000978665100802505,0.941176470588235
"Roseburia.Otu1051","patient",3,0.0064995554291524,0.0100447374344496,0.00272010919501041,0.928571428571429
"Roseburia.Otu1051","patient",4,0.0174085142746628,0.0327034878281416,0.00831946755407654,0.923076923076923
"Bacteroides.Otu2104","control",1,0.0023972595621733,0.00383331548162529,0.000426982341471071,0.555555555555556
"Bacteroides.Otu2104","control",2,0.000606796116504854,0.00085813929755649,0.000606796116504854,0.5
"Bacteroides.Otu2104","patient",1,0.00613204605724468,0.00843200118194305,0.00217040177670099,0.826086956521739
"Bacteroides.Otu2104","patient",2,0.00397150478922385,0.0060457399482157,0.000971817298347911,0.647058823529412
"Bacteroides.Otu2104","patient",3,0.0115192268326434,0.0207224781036616,0.000970984941555377,0.571428571428571
"Bacteroides.Otu2104","patient",4,0.00620779295642219,0.00973984347719448,0.0010174821940616,0.692307692307692
"Parabacteroides.Otu1378","control",1,0.00140837753502443,0.00262891122353266,0.000325027822350207,0.777777777777778
"Parabacteroides.Otu1378","control",2,0.00687702265372168,0.00972557870564022,0.00687702265372168,0.5
"Parabacteroides.Otu1378","patient",1,0.00495039445419966,0.00858488795734632,0.000108944329447652,0.521739130434783
"Parabacteroides.Otu1378","patient",2,0.0014815004499994,0.00366639990698913,0,0.294117647058824
"Parabacteroides.Otu1378","patient",3,0.00373861892264121,0.0109807486539605,0,0.285714285714286
"Parabacteroides.Otu1378","patient",4,0.0151469323439048,0.047226839025609,0,0.307692307692308
"Sutterella.Otu0171","control",1,0.00700567729442487,0.0243452359595662,0,0.277777777777778
"Sutterella.Otu0171","control",2,0,0,0,0
"Sutterella.Otu0171","patient",1,0.00277245247913993,0.00784777272892655,0,0.304347826086957
"Sutterella.Otu0171","patient",2,0.00487323977853356,0.0110907811315568,0,0.294117647058824
"Sutterella.Otu0171","patient",3,0.00233327795115608,0.00862310655810879,0,0.142857142857143
"Sutterella.Otu0171","patient",4,0.00935224115449329,0.0229075903599388,0,0.230769230769231
"Lachnospiraceae.Otu0220","control",1,0.00690863410009405,0.0100815341143455,0.00463003322733931,0.944444444444444
"Lachnospiraceae.Otu0220","control",2,0.00183892658329758,0.0020285420492702,0.00183892658329758,1
"Lachnospiraceae.Otu0220","patient",1,0.00233820945548877,0.00493675551930406,0.000303526983548838,0.608695652173913
"Lachnospiraceae.Otu0220","patient",2,0.00278874399710915,0.00740429069849462,0.0002783654381472,0.588235294117647
"Lachnospiraceae.Otu0220","patient",3,0.00772061895497932,0.0110115165096492,0.00215927185695807,0.714285714285714
"Lachnospiraceae.Otu0220","patient",4,0.00526972833606245,0.0101174352241758,0.00124649423496416,0.769230769230769
"Prevotella.Otu2602","control",1,0.00821115253430077,0.0196618062805663,0,0.333333333333333
"Prevotella.Otu2602","control",2,0,0,0,0
"Prevotella.Otu2602","patient",1,0.00198705915117645,0.00469533681814662,0,0.217391304347826
"Prevotella.Otu2602","patient",2,0.00795998995673812,0.0244397749453564,0,0.176470588235294
