"feature","DietStatus","mean","sd","median","incidence"
"NE_Inf","after.diet",0.0934733648323059,0.0937236881789615,0.0641752384006436,1
"NE_Inf","before.diet",0.0560304116601945,0.0190802128035277,0.0474600288347627,1
