"Bacteroides.Otu0001"	"Bacteroides.Otu2520"	"Faecalibacterium.Otu0067"	"Prevotella.Otu1987"	"Bacteroides.Otu0848"	"Bacteroides.Otu2038"	"Parabacteroides.Otu1736"	"Bacteroides.Otu2654"	"Bacteroides.Otu2065"	"Bacteroides.Otu0863"	"Bacteroides.Otu2431"	"Bacteroides.Otu0929"	"Bacteroides.Otu1201"	"Bacteroides.Otu0786"	"Alistipes.Otu2508"	"Bacteroides.Otu2625"	"Lactobacillus.Otu1332"	"Blautia.Otu2475"	"Clostridium_XI.Otu1804"	"Bacteroides.Otu0069"	"Bacteroides.Otu2765"	"Bacteroides.Otu0661"	"Enterococcus.Otu1019"	"Ruminococcus.Otu1859"	"Alistipes.Otu1466"	"Erysipelotrichaceae_incertae_sedis.Otu0818"	"Bacteroides.Otu0006"	"Bacteroides.Otu2343"	"Lachnospiracea_incertae_sedis.Otu0778"	"Prevotella.Otu1633"	"Bacteroides.Otu2437"	"Escherichia_Shigella.Otu2393"	"Prevotella.Otu1994"	"Bacteroides.Otu0480"	"Faecalibacterium.Otu0751"	"Lachnospiraceae.Otu2512"	"Lachnospiraceae.Otu2222"	"Lachnospiracea_incertae_sedis.Otu0651"	"Megamonas.Otu2657"	"Lachnospiraceae.Otu0898"	"Roseburia.Otu1051"	"Bacteroides.Otu2104"	"Parabacteroides.Otu1378"	"Sutterella.Otu0171"	"Lachnospiraceae.Otu0220"	"Prevotella.Otu2602"	"Haemophilus.Otu1497"	"Lachnospiracea_incertae_sedis.Otu0113"	"Bacteroides.Otu2216"	"Bacteroides.Otu0877"	"Prevotella.Otu1803"	"Dorea.Otu1142"	"Akkermansia.Otu1935"	"Clostridium_XlVa.Otu0236"	"Clostridiales.Otu0562"	"Roseburia.Otu2084"	"Bacteroides.Otu2375"	"Bacteroides.Otu2481"	"Lactobacillus.Otu0959"	"Prevotella.Otu1319"	"Bacteroides.Otu2069"	"Lachnospiraceae.Otu2599"	"Klebsiella.Otu1452"	"Lachnospiracea_incertae_sedis.Otu1152"	"Gemmiger.Otu0907"	"Lachnospiracea_incertae_sedis.Otu2549"	"Bacteroides.Otu1726"	"Blautia.Otu2495"	"Clostridiales.Otu1597"	"Megamonas.Otu1877"	"Bacteroides.Otu2120"	"Lachnospiraceae.Otu1734"	"Clostridium_XI.Otu2681"	"Parabacteroides.Otu1107"	"Sutterella.Otu1997"	"Clostridiaceae_1.Otu1955"	"Prevotella.Otu0634"	"Bacteroides.Otu0775"	"Phascolarctobacterium.Otu1814"	"Bacteroides.Otu1976"	"Veillonella.Otu0362"	"Lachnospiracea_incertae_sedis.Otu2746"	"Lachnospiraceae.Otu0790"	"Lachnospiracea_incertae_sedis.Otu1990"	"Turicibacter.Otu0468"	"Bacteroides.Otu1565"	"Bacteroides.Otu0200"	"Blautia.Otu0591"	"Lachnospiraceae.Otu2076"	"Bacteroides.Otu2460"	"Bacteroides.Otu1669"	"Prevotella.Otu0773"	"Prevotella.Otu2501"	"Prevotella.Otu1563"	"Roseburia.Otu2637"	"Parabacteroides.Otu1655"	"Bacteroides.Otu1411"	"Lachnospiraceae.Otu0491"	"Bacteroides.Otu2416"	"Blautia.Otu0620"	"Prevotella.Otu2327"	"Bacteroides.Otu2534"	"Bacteroides.Otu0312"	"Bacteroidales.Otu0696"	"Prevotella.Otu0738"	"Bacteroides.Otu0752"	"Barnesiella.Otu2015"	"Bacteroides.Otu2383"	"Prevotella.Otu0882"	"Bacteroides.Otu1883"	"Bacteroides.Otu0763"	"Prevotella.Otu2227"	"Bacteria.Otu0435"	"Streptococcus.Otu0749"	"Bacteroides.Otu1352"	"Burkholderiales.Otu0023"	"Bacteroides.Otu0399"	"Bacteroides.Otu0883"	"Parabacteroides.Otu0538"
0.00134295746101855	0.0107434562447803	0.00302165059743364	0.000167869732298689	0.000671478881888661	0.000167869732298689	0.000671478881888661	0.0011750878611768	0	0.000503609177973628	0.000671478881888661	0.00419673100797734	0	0.324794784967877	0	0	0	0.00218230479794442	0.00285378158891367	0.000335739459866768	0.00184656601455286	0.002518043335346	0.00167869654243715	0	0.00520393823771708	0.00386099426817837	0.000167869732298689	0.210462311779037	0.00134295746101855	0	0	0.00537180562368216	0	0	0.00151082702301552	0	0	0.000335739459866768	0.0362519214349249	0.0182967800139841	0.000335739459866768	0.000839348566881266	0.0149398504782745	0	0.00553967285827425	0	0.00167869654243715	0.00184656601455286	0	0.000503609177973628	0	0.000671478881888661	0	0.000167869732298689	0	0.00302165059743364	0	0	0	0	0.0753023237585429	0.000503609177973628	0	0.00134295746101855	0.000671478881888661	0	0	0	0	0.0804905310461259	0	0.00100721822822084	0	0.0290373830788479	0	0	0.000167869732298689	0	0.00318951952080378	0	0.00134295746101855	0	0.000167869732298689	0	0	0	0.000335739459866768	0.000335739459866768	0	0.000167869732298689	0.000671478881888661	0	0	0	0	0	0	0.0147719992679806	0.000167869732298689	0.000167869732298689	0	0.000503609177973628	0	0	0	0	0.000335739459866768	0.00134295746101855	0	0	0	0	0	0	0.000671478881888661	0	0.000671478881888661	0.000671478881888661	0.00738620109542687
0.0365490117117063	0.000925497322760264	0.287996727720137	0	0.0235979948875122	0.00416472650746521	0	0.00277648879737015	0	0.00185099385279134	0.0208221880787134	0.0161954974538097	0	0.0208221880787134	0	0	0	0.0263736199175506	0.0148074181606689	0.00694117517394496	0.00370198136378584	0.00740391199437021	0.000462748710925778	0	0	0.00231374157280706	0.000925497322760264	0.0212848342642022	0.0300741336360051	0	0	0	0	0	0.0356241165729417	0.000925497322760264	0.0397858934325469	0.000462748710925778	0	0.000462748710925778	0.00832938078016295	0.00416472650746521	0	0	0.00138824573641236	0	0.00647843686725726	0.00370198136378584	0	0.00647843686725726	0	0.00185099385279134	0	0.00231374157280706	0	0.0115684601512017	0	0	0	0	0.00323923542739217	0.00601569717337837	0.000925497322760264	0.000462748710925778	0.0129566018535534	0.0180462208472282	0	0.00277648879737015	0	0	0	0.00138824573641236	0.000462748710925778	0	0	0	0	0	0	0	0.00138824573641236	0	0	0	0	0	0	0.00832938078016295	0.00138824573641236	0.00370198136378584	0	0	0	0	0.00323923542739217	0	0	0.000462748710925778	0.00370198136378584	0	0	0	0	0	0	0	0	0.000462748710925778	0	0	0	0	0	0.000462748710925778	0	0	0.00138824573641236	0	0
0.00712906985841336	0.163060462420543	0.000991878828124151	0	0.00874082230299437	0.000557931903358007	0	0.401613965713375	0	0.00297563258105258	0.00427746510373259	0.00446344063808367	0.00892679235725356	0.0224393789844938	0	0.104946424591108	0.000619924329520162	0.00204574899150841	0	0.000495939475051685	0.0023557104242764	0.00421547322575494	0.0717257263476236	0	0	0.000433947044839437	0.000433947044839437	0.0147536647418761	0	0	0	0	0	0	0.000247969745149547	0	6.19924368829886e-05	0	0	0.000123984873527736	0.0016118026621042	0.00123984842079974	0	0	0	0	0	0.000185977309696003	0	0.00427746510373259	0	0.000805901592759229	0	0.000805901592759229	0	0.00105387123260642	0.000681916753299911	0	0	0	0.00446344063808367	0.00254168717720618	0	0	0.00427746510373259	0.000309962179650128	0	0.00148781793723845	0	0	6.19924368829886e-05	0.0023557104242764	0	0	0	0	0	6.19924368829886e-05	0	0	6.19924368829886e-05	0	0	0	0	0.000185977309696003	0.000557931903358007	0.000247969745149547	0	0.0104765301922672	0.00260367940896487	0	0	0	0	0	0.00123984842079974	0	0.000433947044839437	0.000309962179650128	0	0.000309962179650128	0	0	0	0.000433947044839437	0	0.000433947044839437	0	0	0.000309962179650128	0	0	0	0.000743909174459014	0	0.00595123881510424	0.000309962179650128	0
0.0593259242251054	0.239445885282908	0.000805801685560528	0	0.0013430025508874	0.00161160284790144	0	0.00161160284790144	0	0.00940088221198718	0.000268600587691545	0.000268600587691545	0.000805801685560528	0.00671496430912742	0.000268600587691545	0.00053720115600456	0	0.00161160284790144	0.0048347918008477	0.0107438169432392	0	0	0.000268600587691545	0.209056737800752	0.105097847373322	0.000805801685560528	0.00510338907487164	0.00107440215698096	0	0	0	0	0	0	0	0	0	0.000805801685560528	0	0.00268600267946803	0.00053720115600456	0	0.00966947059203604	0	0.00698355859901766	0	0	0.00053720115600456	0	0.0013430025508874	0	0.00429759622577239	0.000268600587691545	0.00161160284790144	0	0.00053720115600456	0.000805801685560528	0	0	0	0.000268600587691545	0.000268600587691545	0	0.00859511308037297	0	0	0	0	0.00510338907487164	0	0.00107440215698096	0.000805801685560528	0.00053720115600456	0.00376039941050561	0.000268600587691545	0	0	0	0	0	0	0.0013430025508874	0.00107440215698096	0.000805801685560528	0	0	0.00161160284790144	0.00053720115600456	0	0	0.00456619417802241	0	0	0	0	0.00725215238510293	0	0.00053720115600456	0.0013430025508874	0.00161160284790144	0	0	0	0	0	0.00161160284790144	0	0	0	0	0.00161160284790144	0	0	0	0.000268600587691545	0	0.000805801685560528	0.000268600587691545	0
0.0905103039754673	0.0045400886572054	0.0109296630056763	0	0.00655788136264516	0.000672607986951238	0	0.00302673154812809	0.000336304012493673	0.0898404214037165	0.0225304630545263	0.0201768720806054	0.0131154807195272	0	0.0322795797834502	0.000336304012493673	0	0.00823935523694256	0.0220261321921881	0.01076152088557	0.00504453888742472	0.0205131065086139	0	0.00201782274370046	0.0705652665893293	0.00168151930174703	0.00554898783397435	0	0.00168151930174703	0	0.0250520288612818	0.00184967104887344	0	0.0267329852509872	0.00487638894697627	0.00420378785396286	0.00269042890492615	0.000504456006854224	0	0.000336304012493673	0.00319488274373611	0.00319488274373611	0.000504456006854224	0	0.00353118485919467	0	0	0.00269042890492615	0	0.00386748657528151	0	0.00924822868425483	0	0.000672607986951238	0	0.00756676821641317	0.00588528635513864	0	0	0	0.000168152008624093	0.0045400886572054	0.000168152008624093	0.00336303384900973	0.00672602966287063	0.000504456006854224	0	0.00151336750707569	0	0	0.00521268868524318	0.0045400886572054	0.00100891188533663	0.000504456006854224	0	0.00100891188533663	0	0.00420378785396286	0.000672607986951238	0	0	0.0073986209145608	0.00622158421070552	0.00941637337140481	0.00706232568806503	0.01076152088557	0.000168152008624093	0.000504456006854224	0.000504456006854224	0.000672607986951238	0.000504456006854224	0	0	0	0.000336304012493673	0	0.00672602966287063	0.000336304012493673	0.00201782274370046	0.00403563727167497	0	0	0	0	0	0.00201782274370046	0	0.00285858026694	0	0	0.00319488274373611	0	0	0	0.000168152008624093	0	0.000504456006854224	0	0.000672607986951238
0.179079684757191	0.0261006832358487	0.00460650962005501	0	0	0.00345488756071127	0.000767754243193021	0.0885598182957047	0	0.000767754243193021	0.0161221422613724	0.00921292149392405	0.00690973388388898	0.00383876216502263	0	0	0	0.00652586538873787	0.0015355080338364	0.0226468165061388	0.0019193846180308	0.00652586538873787	0	0	0.00767746776314022	0.00307101244729005	0.00729360136087508	0.00345488756071127	0.00268713688132503	0	0	0.000383877149880892	0	0	0.00268713688132503	0.0011516312233677	0.00575812557017099	0.0011516312233677	0.0207278822986083	0.00575812557017099	0.00345488756071127	0.0015355080338364	0.00652586538873787	0	0.0203440860730471	0	0.000767754243193021	0	0	0.0445150472652567	0	0.0118999110830535	0	0.00499038235764758	0	0.00345488756071127	0.00230326091938289	0	0	0	0.0011516312233677	0.00383876216502263	0	0.01458681476292	0	0.0015355080338364	0	0.000383877149880892	0	0.0284030906709451	0.00268713688132503	0.0015355080338364	0	0.00844519711729112	0	0	0	0.00383876216502263	0.00921292149392405	0	0	0	0.0015355080338364	0	0.000383877149880892	0.000383877149880892	0	0.0011516312233677	0	0.0019193846180308	0.000383877149880892	0	0	0	0.0019193846180308	0	0	0.0019193846180308	0.00690973388388898	0.000767754243193021	0	0.0609986336673349	0	0	0	0.000767754243193021	0	0.0019193846180308	0	0	0.0015355080338364	0	0	0	0.000767754243193021	0	0.000767754243193021	0.000383877149880892	0.0011516312233677
0.218902887558401	0	0	0	0	0.00331811917052361	0	0	0.00456240640325466	0	0	0	0	0	0	0	0	0	0	0.0240540884496931	0	0	0.660565682851796	0	0	0.0062214447260476	0.00788046592530264	0	0	0	0	0	0	0.000414765645511507	0	0	0	0	0	0	0.000414765645511507	0	0	0	0	0	0	0	0.00124429665112528	0	0	0	0	0	0	0	0.000414765645511507	0	0	0	0	0.000414765645511507	0	0	0	0	0	0	0	0	0.0058066865723304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000414765645511507	0	0	0	0	0	0	0.000414765645511507	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0607985493341757	0.00553051843042715	0.0183912461711421	0.452443562292963	0.0029581950424243	0.00360127838934149	0.00938892958135641	0.0227633073907668	0.00180064211377597	0.00167202494440162	0.00257234443003183	0.00102893872519361	0.00167202494440162	0.0014147905248028	0.00321542854288947	0.00154340774736802	0	0.00463020853599167	0.00308681181818824	0.00655943849245691	0.00192925925336346	0.00102893872519361	0	0	0	0	0.00758835161031284	0.000900321421778133	0.000514469430681347	0.00475882448199415	0.000900321421778133	0.000128617362989444	0	0	0.00668805303428428	0.000257234723851245	0.000900321421778133	0.000900321421778133	0	0	0.000128617362989444	0.00128617327883357	0.0146618541058629	0.03073471082771	0.00205787636103648	0.012861381753594	0.00102893872519361	0.00038585208045776	0.000257234723851245	0	0.0272635034160084	0.00347266183059363	0	0.00128617327883357	0	0.000514469430681347	0.00115755601158797	0	0	0.012861381753594	0.00038585208045776	0.000643086772394365	0	0.000771704103469173	0.00270096134621853	0.000128617362989444	0	0.0014147905248028	0	0	0.0039871276996379	0.00038585208045776	0	0.00347266183059363	0.00231511047212869	0.000514469430681347	0.0381900729825887	0.000514469430681347	0.000128617362989444	0.000257234723851245	0	0.00038585208045776	0.00102893872519361	0.000643086772394365	0.000514469430681347	0	0.00192925925336346	0	0	0	0.00038585208045776	0.0164622789335133	0.00128617327883357	0.0168480775106249	0.000257234723851245	0	0.000643086772394365	0.000128617362989444	0.000514469430681347	0.000771704103469173	0.0172338735803131	0	0	0.000128617362989444	0.000514469430681347	0.00038585208045776	0.000128617362989444	0	0.00578774903738778	0	0.000643086772394365	0.0029581950424243	0	0	0	0	0	0.000128617362989444	0.000771704103469173
0	0.300769201181696	0.0640161674204502	0	0.000831946659437717	0	0	0.000831946659437717	0	0.0011092621130593	0.0609716442719598	0	0	0	0	0.06069484102627	0	0.00637821521200625	0.00249583767504111	0	0	0	0	0.00166389274305653	0	0	0	0	0.0615252367449975	0	0	0	0	0	0.0166381674440502	0.00166389274305653	0.00665552490761744	0.00221852286121617	0	0.00166389274305653	0.00831937158709825	0	0	0	0.00748745083832773	0	0.00249583767504111	0.00748745083832773	0	0.0013865774813744	0	0.000831946659437717	0	0.00332778087958332	0	0.0160836105040781	0	0	0	0	0	0.00776475835878388	0	0.00748745083832773	0	0.00748745083832773	0	0.00166389274305653	0.00582359437065718	0	0	0.000831946659437717	0.00166389274305653	0	0	0.000277315581581442	0	0	0	0	0.0013865774813744	0	0	0	0.000277315581581442	0	0	0	0.00637821521200625	0.00471434748450509	0.00665552490761744	0	0	0	0.00415972178088577	0	0	0	0	0.000831946659437717	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277315581581442	0	0	0.000277315581581442	0	0
0.0581580531229903	0.0437670515545559	0.00620514495623521	0	0.0040678321349702	0.00110314373654607	6.89464974633019e-05	0.0226125240737739	0	0.00696353997113354	0.0706114674395686	0.00461939890490969	0.00351626412749501	0.00916975566374778	0	0.00165471518530572	0	0.0123411097886681	0.00896292467222203	0.00861820550534545	0.00565358267884734	0.00903186837910255	0	0	0	0.000206839491078924	0.00399888619827246	0.00613619977135481	0.00151682236375611	0	0.0919827574244542	0.000413678973308722	0	0.0706114674395686	0.00289574884876776	0.000689464920555036	0.0117895779599424	0.000413678973308722	0.0209582009101186	0.000482625463889372	0.00330942583988671	0.00296469505027886	0.00137892951336501	0	0.00737720831901886	0	0.00137892951336501	0.00117209018943604	0	0.00103419727841218	0	0.023301807390331	0	0.000689464920555036	0	0.00261996390834937	0.0017236615844456	0.000206839491078924	0	0	0.00234417876866382	0.00199944709579176	0	0.00310258741069472	6.89464974633019e-05	0.00365415623620655	0	0.00103419727841218	0	0.102001740231349	0.00255101764128994	0.00199944709579176	0.000620518437840274	0.00468834465578106	0	0.000206839491078924	0	0.00792876414027661	0.0027578564047779	0	0.000758411399992348	0.0078598197910841	0.00130998307817325	0.0065498704316527	0	0.00399888619827246	6.89464974633019e-05	0.00144787594200187	0.00110314373654607	0.000344732480761601	0.00310258741069472	0	0	0	0.00558463726980079	0	0.00854926154776876	0.000275785986575753	0.00130998307817325	0.00572252806102006	0	6.89464974633019e-05	0	0	0	0.00344731804790331	0	0.000965250815362124	0	6.89464974633019e-05	0.00110314373654607	0	0	0.0752186260416841	0.00193050073139271	0.00151682236375611	0.0017236615844456	0.00165471518530572	0.00199944709579176
0.141018953661385	0	0.130326200225284	0	0	0.00839318682752935	0.0199826828903072	0	0	0	0.00119904048007637	0.00159872034215135	0	0	0	0	0	0.00959217904250821	0.00599516792377326	0.0235789501785843	0	0.000399680245154257	0	0.0838346175233618	0.000399680245154257	0.00159872034215135	0.00279775814068051	0	0.00239807923629889	0.000399680245154257	0	0	0	0	0.0195830808343341	0.00999184013504791	0.00839318682752935	0	0	0	0.00199839994884076	0	0.000799360426461891	0	0.021980644039342	0	0.00279775814068051	0.0151872658819706	0	0.00199839994884076	0	0.00599516792377326	0.00439646865055801	0.00639484050755128	0	0.000799360426461891	0.00399679191692256	0	0	0	0	0.00399679191692256	0	0.0423534436105698	0.00839318682752935	0.00119904048007637	0	0.00559549438234731	0	0	0.000399680245154257	0.00159872034215135	0.000399680245154257	0.000799360426461891	0	0	0	0.000399680245154257	0	0	0	0.00159872034215135	0	0.0051958199471104	0	0	0	0.00239807923629889	0.00119904048007637	0.000799360426461891	0	0	0	0	0.000799360426461891	0	0.00119904048007637	0	0	0.00159872034215135	0	0	0	0	0	0.0031974365981409	0	0	0	0.0119901203825428	0.000799360426461891	0	0	0	0	0	0	0	0
0.101330263494662	0	0.00334168133287687	0	0	0.00334168133287687	0.000417710931879531	0	0.504624665510484	0	0.000417710931879531	0	0	0.0108602710567755	0.000417710931879531	0	0	0.000835421790875869	0.000417710931879531	0.00877181733320379	0	0	0	0	0.00710102637059726	0.00584791988496049	0.00459480421651966	0.00626562316431304	0	0	0.00125313250410593	0	0	0.0104425838099253	0.0020885532017362	0	0	0	0	0.000417710931879531	0.0020885532017362	0	0.00918951143007912	0	0	0	0	0	0.10423886135806	0	0	0.000835421790875869	0	0.000835421790875869	0	0.00125313250410593	0.000417710931879531	0	0	0	0.00125313250410593	0.000417710931879531	0	0	0	0.000417710931879531	0	0	0	0	0.00250626304037184	0.00125313250410593	0	0.00543021558529531	0	0	0	0.00125313250410593	0	0.0776162816501168	0	0	0.00334168133287687	0	0	0	0.0121133211381873	0	0	0	0	0	0	0	0	0.00292397244171232	0.000417710931879531	0	0.00292397244171232	0.00292397244171232	0	0	0	0	0	0.00125313250410593	0	0	0	0	0.000835421790875869	0	0	0	0	0	0	0	0
0.056763267515367	0.000565674819927972	0.00373344533745301	0.0040728476605571	0.0377780932946845	0.00848502093707492	0.00633551593769738	0.00079194470735312	0	0.0154988703750351	0.00113134945884689	0.00961632424144865	0.0118788924820836	0	0	0.000226269938107701	0	0.0491938677304141	0.139607156485326	0.0226250636839099	0.0415086133223062	0.00656178117260926	0.000565674819927972	0	0	0.000226269938107701	0.00678804607158981	0	0.000113134969777887	0.0102951004093949	0	0	0	0	0.000452539864630816	0.0620712324619754	0.000339404903541369	0.00124448434898082	0	0.000452539864630816	0.00316777386254429	0.0211546615036501	0	0	0	0.000113134969777887	0	0.0211546615036501	0	0.000339404903541369	0	0.00237583213530816	0	0.0030546394401342	0	0.0044122495144971	0.00429911561772638	0	0	0	0	0.00690117839148636	0	0.00271523594411137	0.00169702373574822	0.000452539864630816	0	0.00701431062305675	0	0	0.00079194470735312	0.00395971360305446	0.0053173185340007	0	0	0	0	0	0	0	0.000339404903541369	0.0486288688521947	0.000226269938107701	0.0568762201034945	0.0334816951449152	0	0	0.00520418512955773	0	0.000113134969777887	0	0	0.0071274427648532	0	0.00294150497862667	0	0.000226269938107701	0	0.000226269938107701	0.01685631227607	0	0	0.000226269938107701	0	0	0.000113134969777887	0	0.00079194470735312	0	0	0.00113134945884689	0	0	0.000113134969777887	0	0	0	0	0
0.046132481301587	0.000324991869482195	0.0120244096193507	0	0.0022749411641491	0.000324991869482195	0	0.000162495936886444	0.000162495936886444	0.000649983704638848	0	0	0	0.000812479598618372	0	0	0	0.0475933401965856	0.0292450998186717	0.00373739786407863	0.000812479598618372	0	0	0	0	0.00259993207252023	0.00341240806698156	0.000649983704638848	0.0177111312337982	0	0	0	0	0	0.00617480638970737	0.172846217149888	0.0458078325211073	0.00129996713467355	0	0.00373739786407863	0.0242095297603919	0.00146246291709524	0	0	0	0	0.130439025992166	0.0290826729607868	0	0	0	0.00048748779349656	0	0.00487485882013111	0	0.0191733458734626	0.000649983704638848	0	0	0	0.00048748779349656	0.0134867539605725	0.0769471197632782	0	0.00048748779349656	0.00698726846141734	0	0.00243743665051458	0	0	0.000974975471144449	0.0162488787294784	0.00503735276188171	0	0	0	0	0	0	0	0.000162495936886444	0	0.000812479598618372	0.000324991869482195	0	0	0.000162495936886444	0.00877466802941718	0.00211244561771438	0	0	0	0	0	0.00796221681223715	0.000162495936886444	0	0.000812479598618372	0.00194995001550102	0.0100745777070015	0	0	0	0	0	0	0.000162495936886444	0	0.000162495936886444	0	0	0	0	0	0	0	0	0	0
0.038825196564172	0.0117311225125573	0.00242718208284433	0	0.00849504345548339	0.00121359193511223	0.0129446223085845	0	0	0.124676746921443	0.0226517845154284	0.00161812227121929	0.0420587963831777	0.00323624030569659	0.100961080247752	0.00849504345548339	0	0.000404530733303323	0.00485434986678977	0.00525887543663288	0.00202265234252948	0.00202265234252948	0	0.00121359193511223	0.0149670787297143	0.000809061400407187	0.000809061400407187	0.00121359193511223	0	0	0.0194162557462559	0.000809061400407187	0	0.0646798118972275	0	0	0	0	0	0	0.00202265234252948	0.00121359193511223	0.0137536116936055	0	0.000404530733303323	0	0	0	0	0.000404530733303323	0	0.00647244671805634	0.0392294194245406	0.000404530733303323	0	0.00202265234252948	0.000404530733303323	0.000404530733303323	0	0	0	0.000404530733303323	0	0.000404530733303323	0	0	0.000404530733303323	0.00121359193511223	0.0165850001894829	0	0.000404530733303323	0.00202265234252948	0.00323624030569659	0	0	0.00161812227121929	0	0.000404530733303323	0.0262914693186915	0	0	0	0.00202265234252948	0	0.00121359193511223	0	0.00728148905369554	0	0	0.000809061400407187	0.000809061400407187	0	0	0	0	0	0.000809061400407187	0	0	0	0	0	0	0	0	0.00283171142596584	0	0	0	0	0.000809061400407187	0	0	0	0	0	0	0	0
0	0.0711437464836217	0	0	0.0059008312159052	0	0.461421396472703	0	0	0.000393391020537864	0.00275373373450699	0.00078678198019593	0.00196695388509512	0	0	0.0691816231998538	0	0	0.0393289634914039	0	0.00629421493106899	0.000393391020537864	0	0	0	0.0102279884689053	0	0	0	0	0	0.173789474650614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000393391020537864	0	0	0.00118017281809448	0	0	0	0	0	0	0	0	0	0	0	0	0.00078678198019593	0	0	0	0	0	0	0	0	0	0.00472067483500161	0	0	0	0	0.00078678198019593	0.000393391020537864	0	0.00078678198019593	0	0	0	0	0	0	0	0	0.00393390016027896	0.00157356347335398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118017281809448	0	0	0	0
0.0154574430946312	0.132595884742838	0.0138663435424195	0	0.00591039977836772	0	0.000227324389949368	0.00500111577464984	0.0343192458524458	0.00409182763603953	0.0474929418770448	0.0045464721752221	0.0038645050434059	0	0.0443137517819531	0.0656495822630141	0	0.00295521279334096	0.00113662171480095	0.00204591809987083	0.00409182763603953	0.00500111577464984	0.000227324389949368	0	0	0	0.000909297442324504	0	0	0	0.00954747941037601	0.000454648768151436	0	0	0.00113662171480095	0.00340985927078627	0.00204591809987083	0.000454648768151436	0	0.000454648768151436	0.00204591809987083	0.00272788931967553	0.000227324389949368	0.103022934338718	0.00181859413282311	0	0.000227324389949368	0.00818358676439772	0.00613772004512661	0.0175030844616105	0	0.0063650399947263	0	0.0186395207908026	0	0.00522843719259033	0.000909297442324504	0	0	0	0	0.00136394592854101	0	0.000681973122858909	0.00113662171480095	0.000681973122858909	0	0.00318253611429347	0	0	0.000454648768151436	0.000454648768151436	0	0	0.00750163457425891	0	0.00204591809987083	0.00477379409827841	0	0.00363718225107263	0	0.00136394592854101	0	0.000454648768151436	0	0.103927385524875	0	0	0	0.00522843719259033	0.00227324196119349	0	0	0	0.000909297442324504	0	0.000227324389949368	0	0	0.000227324389949368	0	0	0	0	0	0.00340985927078627	0	0.000909297442324504	0	0	0.000681973122858909	0	0	0	0.000227324389949368	0	0	0.000227324389949368	0
0	0	0.202349791705196	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000321853872782431	0.0189882377565485	0.0238149358218211	0	0	0	0	0	0	0.180859831481256	0	0	0	0	0	0	0	0	0.0112646475075542	0	0	0	0	0.0074025715938491	0.122001595243374	0	0	0	0.00675887998463047	0	0.000643707712224053	0	0.000321853872782431	0	0	0.000321853872782431	0	0.00289668085415911	0.0501881329817109	0.00643703311319065	0	0	0	0	0	0.00836810317353047	0.00450593904902153	0	0	0	0	0	0	0	0	0.00868994534432521	0.000643707712224053	0	0	0.0292845170990027	0	0	0	0	0.00354038526566868	0	0	0	0	0	0	0.000321853872782431	0	0	0	0	0	0	0	0	0	0.000965561484984088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0802667781770239	0.0315785878462571	0.0311143477665687	0	0.0184228624858754	0.00278680549638744	0.00541876896053372	0.00774105908605971	0.040243046106899	0.0108373788176208	0.0226021938124312	0.0191968391818624	0.0018578716669188	0	0.031269095209576	0.00371573692108461	0	0.0108373788176208	0.00696696639764756	0.00897959754657617	0.0162556705098534	0.0130047425793626	0	0.0184228624858754	0.00263198333682661	0	0.00526394844124057	0	0.00665732812739559	0	0	0	0	0	0.0128499327873221	0.0185776587226894	0.00743142254134056	0.0222926263543778	0	0	0.00526394844124057	0.00913441392461096	0.00309644961140039	0	0.00464466513944886	0	0.000619290872320672	0.00557358934994366	0.00263198333682661	0.00201269410481077	0	0.00294162758914903	0	0.0133143612247722	0	0.00247716111417751	0.000928936234258795	0	0	0	0	0.00201269410481077	0	0.0017030491844937	0.00882478095332287	0.00232233883215116	0	0.00371573692108461	0	0	0.00356091521798359	0.00263198333682661	0.000154822727357948	0.00108375888368344	0.0256977443967065	0.000619290872320672	0.000774113562567507	0.000154822727357948	0	0.00464466513944886	0	0.00263198333682661	0.000464468167229395	0.00356091521798359	0	0	0	0.0013934041008884	0.00557358934994366	0.000619290872320672	0.00123858150713033	0	0	0	0.00464466513944886	0	0.0034060934295286	0	0.00232233883215116	0.000774113562567507	0	0	0	0	0	0.000619290872320672	0.00108375888368344	0.00278680549638744	0	0	0.000464468167229395	0	0	0	0.000309645451004784	0	0	0.000154822727357948	0.000309645451004784
