"N_0"	"N_0.25"	"N_0.5"	"N_1"	"N_2"	"N_4"	"N_8"	"N_Inf"	"NE_0.25"	"NE_0.5"	"NE_1"	"NE_2"	"NE_4"	"NE_8"	"NE_Inf"
183.3675	123.696088755939	78.7325735832642	31.9065716527541	10.9813926560989	5.87680474917745	4.58117825791627	3.7872481823067	0.674616742236269	0.429427321638069	0.174117597679201	0.0599762552220195	0.0320791527898886	0.0249983208514768	0.0206607139482363
185.9475	132.184195844134	90.039487127948	40.8671637053994	14.7920511805793	8.12038891388173	6.25690436663292	4.98982074816575	0.711176145978225	0.484726117817398	0.220278271798504	0.0798037051890383	0.0438351298452425	0.0337849982877463	0.0269444796847808
2.4325	1.40147511667884	1.1210331655263	1.02021428833556	1.00572914691214	1.00382074952609	1.00327395537659	1.00286407278318	0.591569936088385	0.478177328565979	0.43647910980525	0.430354736666503	0.429542655731024	0.429309960985036	0.429135529835423
107.0025	66.4584073826682	39.6592308799993	17.2702275019688	9.50848078109959	7.38919565655868	6.42954151415984	5.40612618486002	0.621033743081752	0.370466469851562	0.161205320852229	0.0887543594240259	0.0689748402448463	0.060018580441135	0.0505110474033216
153.13	102.344986707693	65.3993443189954	27.4800840329847	9.9740044960196	5.58943903396866	4.40550485855341	3.6600541123252	0.668240352576126	0.427044957841072	0.179593892463491	0.0652579926625287	0.0365933486830606	0.0288559969777211	0.0239834921330396
70.13	47.5740721512711	33.185885941525	19.1073230344155	10.4211612830648	6.41410679932421	4.99215508213214	4.08355814746222	0.679007790594287	0.474165800742141	0.273470573297167	0.149370024313513	0.0919876431088746	0.0715808515006683	0.0585348983853467
121.55	78.2849988022376	49.4044563366244	22.4046611754087	9.38401794554592	5.3640752396768	4.24230068557543	3.54114507420617	0.643447025368981	0.405689581778809	0.183875275181276	0.0771096152820475	0.0441026605928428	0.0348755870590819	0.0291067960603763
185.2225	126.091746029347	81.8800546407661	36.7914424458238	17.1657510665633	11.7392386377638	9.75088061147851	7.80031488186116	0.680900541387585	0.442365249056045	0.198964739115625	0.09281933185727	0.0634342383140929	0.0526536283642439	0.0420722154114715
122.48	81.1591660958087	51.9300695565453	22.7806685950111	9.49618002594388	6.08057218082983	5.07926960604339	4.23573464297182	0.663343236574209	0.425275032476876	0.187364408967118	0.0782746101162792	0.0500907818365254	0.0418106462241602	0.0348560636880881
119.9025	76.5000809663561	45.2921346417806	16.2884189069956	6.82937370899731	5.1078985205663	4.58161039120881	4.09129584709999	0.638125826160818	0.377976191738114	0.136109700264041	0.0571268053747057	0.0427437777554781	0.0383462545028323	0.0342565809914687
76.395	44.6673840466978	23.264162468836	6.05055437429773	2.20568404514846	1.70681971741894	1.58131049008903	1.49326913452151	0.585104544708591	0.304989657545845	0.0794039863665242	0.0289286204548784	0.0223765592249896	0.0207284168692589	0.0195724224254463
109.41	63.6336308920809	33.799207056287	11.3734910350464	5.11496399587357	3.52254160386488	2.97348559864756	2.59511316294606	0.582244049445057	0.309731745774308	0.104404060090959	0.0469045075037046	0.0322829251830133	0.0272543614468515	0.023791706659627
87.945	51.4011724965039	28.3738555712068	10.1637959833736	4.10553140171741	2.73694738410612	2.37174727389439	2.12899255369809	0.584577398063756	0.322653859647118	0.115469090218754	0.0466231276126408	0.0310903413351067	0.0269454691953494	0.0241899576379855
190.27	136.805724900368	94.917027603521	46.5149218947399	20.4131169734616	12.2944849284527	9.28614226917732	7.06599309659963	0.718885290773122	0.498658749312405	0.244267238778484	0.107197382679954	0.0646116027937287	0.0488290218975332	0.0371578621864833
101.3975	62.7289468305872	37.3723147546807	15.6466762112045	7.36634657114687	5.17365713900608	4.5221786578739	4.03650272432018	0.618880461810372	0.368991136711851	0.154760163426131	0.0729431276590722	0.0512371659229592	0.0447878610131273	0.0399930091171507
45.1075	26.7620247869717	15.9664977722043	7.02081681893691	3.26526034537346	2.30494236157189	2.04629218052372	1.87109160348656	0.593012660637085	0.353627479925657	0.155425881586233	0.0722989273600754	0.0510544659096673	0.0453326124512269	0.0414563226018839
124.115	76.6877539528553	44.351820984061	16.1684462019219	6.30133433293925	4.00046464718586	3.31585303860386	2.85479264194586	0.617683289714901	0.357368562651557	0.130617799924986	0.0510034958370298	0.0323695578108911	0.0268245430146382	0.0230919605923581
162.165	115.422532416491	82.1758247922391	47.0531191482791	25.6714607780037	15.5455862549917	11.4100058418616	8.48334542967251	0.711594790672222	0.506459244823529	0.289850655763683	0.158164276367374	0.0958745821559774	0.0704051135695505	0.0523351744444025
96.735	61.3864189074182	38.1468649479969	17.6811733608391	9.26396562688343	6.62885088847863	5.56822130488929	4.5822135938643	0.634489931706912	0.394459015133059	0.183157167944749	0.0960930954306035	0.0687682175422223	0.0577602358742643	0.0475230152478446
138.8325	88.4021255205614	53.5934057991446	22.7019393051441	11.1788539717789	7.64613947287676	6.05141178687258	4.84231006638281	0.636773560970892	0.385942149555335	0.16325076865933	0.0801917597068676	0.0547399914428194	0.0432949261394351	0.034653268776211
124.945	86.5471526288488	60.2472302786909	33.5230251781815	17.7375339360799	10.5931609776272	7.83633966086256	6.0618900722936	0.692921296467969	0.482565363768246	0.268590729010111	0.141826437846431	0.0844438379981889	0.0624334714758951	0.0483219243009422
132.7775	90.4253931609738	60.0643426806534	27.7815556341483	10.2655229883691	5.48676579732356	4.31305182731368	3.59260599118364	0.680316238378322	0.451311809640207	0.208483359743634	0.0771702454117449	0.0412887002555772	0.0324610433648414	0.0270406592496892
98.5125	61.652747081074	37.8379643740588	17.1271541937213	8.3894046036541	5.69876857849175	4.76337413505145	3.97150504381428	0.625505924205557	0.383738531195082	0.173765814380067	0.085266700565989	0.0579693908384605	0.0484701623623499	0.0404137247481297
113.31	75.6933615927832	49.7364944751272	23.7945877675823	10.679529494394	6.76191426529141	5.61006450630135	4.65887014857538	0.66737830020367	0.438023895540901	0.209203862914608	0.0938511504402256	0.0594559100186118	0.0493505040405457	0.0409934462672385
187.1825	131.414954667005	88.7844127106144	41.0384800693819	15.5991653038666	8.24329451317047	6.18172853241271	4.92305826342794	0.70224982105572	0.474439777037883	0.21904960156625	0.0831700039037763	0.0440285434992649	0.0330336068377007	0.0263082735042939
163.955	107.123560387303	65.6647474277278	25.4783342724622	9.44126350640367	5.43437665368415	4.29762496875339	3.58146527194816	0.653352454387663	0.400467069655538	0.155374187733249	0.057641179244171	0.0332092801486759	0.0262626431235811	0.0218839475958055
108.405	71.5540911381903	46.2801761825179	21.3918894992246	9.01468968159135	5.33360537246015	4.25578420677123	3.55190992206241	0.660196408320851	0.427107080555746	0.197485605001452	0.083228298967078	0.0492375117909639	0.039284679658248	0.0327859372114627
97.3325	59.9452046586392	35.5275588948869	14.3036489321167	6.07711178774541	3.92053837623104	3.25211629442731	2.80639766514715	0.615749163288001	0.364611034962074	0.146439840484496	0.0621686810570824	0.0401303247815046	0.0332943674252346	0.0287336730669592
112.1475	68.8431024995775	39.8336770357737	15.7763104156533	7.99697795213051	6.05271957415338	5.27706685309391	4.5422834923547	0.613827020880726	0.354939713237219	0.140285155118949	0.071028708299135	0.0537418159047429	0.0468416507042061	0.040304826008329
169.07	124.471434950585	91.3226966262148	52.3438633968586	25.0820156950727	14.075057379035	10.5660836461007	8.05742279857413	0.736274651264385	0.540267951686011	0.309770550648906	0.148440739168044	0.083240753296314	0.0624491656387548	0.0475956337536505
157.2075	107.708017445132	70.2734683632595	29.3957162029243	9.86424536397928	5.36008740664688	4.23545540048256	3.53618809377199	0.685790076253474	0.447958867490976	0.187734331977014	0.0630519134726436	0.0342638279845825	0.0270735445088435	0.0226025354903886
133.1175	91.7316925734806	63.2282036518272	33.992926749965	16.2614078763304	8.79764581620013	6.515613772588	5.15485530292661	0.689224393325778	0.475075917718494	0.255338336355988	0.122131998408384	0.0661005787391469	0.0489534831309952	0.0387267662891952
139.9575	92.0508122984301	57.6234570901449	24.542691287387	11.2939152856596	7.90461575403449	6.77760287192571	5.68774491126091	0.657105171461771	0.410970926211354	0.174868861473458	0.0804642347226589	0.0563263037115078	0.0482995147705553	0.0405075287245834
