"Bacteroides.Otu0001"	"Bacteroides.Otu2520"	"Parabacteroides.Otu1736"	"Faecalibacterium.Otu0067"	"Lactobacillus.Otu1332"	"Bacteroides.Otu2038"	"Enterococcus.Otu1019"	"Bacteroides.Otu0863"	"Bacteroides.Otu2654"	"Bacteroides.Otu0848"	"Prevotella.Otu1987"	"Bacteroides.Otu0929"	"Bacteroides.Otu2065"	"Bacteroides.Otu2431"	"Bacteroides.Otu2625"	"Prevotella.Otu1633"	"Erysipelotrichaceae_incertae_sedis.Otu0818"	"Bacteroides.Otu0069"	"Bacteroides.Otu1201"	"Clostridium_XI.Otu1804"	"Alistipes.Otu2508"	"Bacteroides.Otu0661"	"Bacteroides.Otu0786"	"Bacteroides.Otu2765"	"Bacteroides.Otu0006"	"Escherichia_Shigella.Otu2393"	"Alistipes.Otu1466"	"Blautia.Otu2475"	"Faecalibacterium.Otu0751"	"Bacteroides.Otu0480"	"Bacteroides.Otu2343"	"Akkermansia.Otu1935"	"Megamonas.Otu2657"	"Bacteroides.Otu2437"	"Bacteroides.Otu2104"	"Lachnospiracea_incertae_sedis.Otu0651"	"Prevotella.Otu2602"	"Bacteroides.Otu2216"	"Lactobacillales.Otu0504"	"Prevotella.Otu1994"	"Lachnospiracea_incertae_sedis.Otu0778"	"Clostridium_XI.Otu2681"	"Bacteroides.Otu0877"	"Prevotella.Otu1803"	"Bacteroides.Otu2375"	"Roseburia.Otu1051"	"Bacteroides.Otu1624"	"Sutterella.Otu0171"	"Prevotella.Otu2501"	"Prevotella.Otu1319"	"Bacteroidales.Otu0696"	"Bacteroides.Otu2120"	"Lachnospiraceae.Otu2512"	"Sutterella.Otu1997"	"Roseburia.Otu2728"	"Lachnospiraceae.Otu2222"	"Clostridium_XlVa.Otu0236"	"Blautia.Otu2495"	"Bacteroides.Otu2460"	"Clostridiales.Otu1597"	"Bacteroidales.Otu1168"	"Bacteria.Otu0435"	"Lachnospiracea_incertae_sedis.Otu0113"	"Parabacteroides.Otu1378"	"Lachnospiraceae.Otu2599"	"Lachnospiracea_incertae_sedis.Otu1990"	"Dorea.Otu1142"	"Bacteroides.Otu2069"	"Gemmiger.Otu0907"	"Bacteroides.Otu1976"	"Bacteroides.Otu2416"	"Burkholderiales.Otu0023"	"Lachnospiracea_incertae_sedis.Otu2746"	"Prevotella.Otu2666"	"Lachnospiraceae.Otu0898"	"Bacteroides.Otu1669"	"Lachnospiraceae.Otu0790"	"Bacteroides.Otu2482"	"Roseburia.Otu2084"	"Prevotella.Otu1563"	"Bacteroides.Otu0775"	"Parabacteroides.Otu1107"	"Prevotella.Otu0882"	"Turicibacter.Otu0468"	"Prevotella.Otu0634"	"Prevotella.Otu2327"	"Bacteroides.Otu1854"	"Bacteroides.Otu0312"	"Prevotella.Otu0773"	"Lachnospiraceae.Otu1734"	"Bacteroides.Otu0752"	"Bacteroides.Otu2383"	"Bacteroides.Otu0763"	"Bacteroides.Otu1411"	"Blautia.Otu0620"	"Bacteroides.Otu1260"	"Prevotella.Otu2227"	"Bacteroides.Otu1565"	"Bacteroides.Otu2534"	"Bacteroides.Otu1800"	"Bacteroides.Otu2566"	"other"
0	0.0712037765538946	0.477970102281668	0	0	0	0	0.0003933910306845	0	0.00590086546026751	0	0.000786782061369001	0	0.0027537372147915	0.0692368214004721	0	0.010228166797797	0	0.0019669551534225	0.03933910306845	0	0.0003933910306845	0	0.00629425649095201	0	0.174665617623918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004720692368214	0.0011801730920535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003933910306845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001573564122738	0	0	0	0	0.000786782061369001	0	0	0	0	0	0.002360346184107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124311565696302
0.284862809577638	0.096958174904943	0	0.00159284760045216	0	0.0532833213441578	0.00236358031034837	0.000205528722638989	0.0599116226492652	0.0778953858801767	0	0.0220943376836913	0.113400472716062	0.0177782345082725	0.0254341794265749	0	0.000205528722638989	0.0248689754393176	0.00113040797451444	0.000411057445277978	0	0.01829205631487	0	0.0131538382488953	0.0421847703216525	0	0	0	0.000256910903298736	0.000616586167916966	0.000102764361319494	0	0	0.000154146541979242	0.00246634467166787	5.13821806597472e-05	0	0.0392559860240469	0	0	0	0	0.00292878429760559	0	0.013205220429555	0.000308293083958483	0	0	0	0	0	0.000102764361319494	0	0	0	0	0	0	0.00339122392354332	0	0	0	0	0	5.13821806597472e-05	0	0.000102764361319494	0	5.13821806597472e-05	0.0109444044805262	0.000565203987257219	0	0	5.13821806597472e-05	0.000205528722638989	0.00318569520090433	0	0	0	0	0.00138731887781317	0	0	0	0	0	0	5.13821806597472e-05	0	0.000102764361319494	0.00251772685232761	5.13821806597472e-05	0.00339122392354332	0	0	0.00102764361319494	0	0	0	0.000102764361319494	0.00113040797451444	0.0562121056417634
0.0438003220611916	0.143961352657005	0.00483091787439614	0.0151368760064412	0	0.000644122383252818	0	0.0183574879227053	0.0115942028985507	0.0553945249597423	0	0.00644122383252818	0	0.0209339774557166	0.00193236714975845	0	0.00611916264090177	0.00772946859903382	0.00483091787439614	0.007085346215781	0.0122383252818035	0.00676328502415459	0.00257648953301127	0.0405797101449275	0.00193236714975845	0	0.00257648953301127	0.00161030595813205	0.00289855072463768	0	0.00386473429951691	0.171980676328502	0	0.00869565217391304	0.0161030595813204	0.00611916264090177	0	0.000322061191626409	0	0	0	0.000644122383252818	0.00547504025764895	0	0.0035426731078905	0	0.000322061191626409	0.00418679549114332	0	0	0	0.00161030595813205	0	0	0.00257648953301127	0	0.00225442834138486	0	0.000644122383252818	0	0	0	0.000966183574879227	0.00515297906602254	0.000322061191626409	0	0.01256038647343	0	0.00837359098228663	0	0.00225442834138486	0	0	0	0.00128824476650564	0.00515297906602254	0.00128824476650564	0.00579710144927536	0.000966183574879227	0	0.000644122383252818	0.0177133655394525	0	0.00225442834138486	0	0	0.00772946859903382	0.000322061191626409	0	0	0.00193236714975845	0.000644122383252818	0.000644122383252818	0.000644122383252818	0.000644122383252818	0.00161030595813205	0	0.0122383252818035	0	0	0	0.260547504025765
0	0	0	0	0.997119815668203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00288018433179724
0.117877600241182	0.171540548688574	0	0.0066324992463069	0	0.00964727163099186	0.00331624962315345	0.00180886343081097	0.0608984021706361	0.10823032861019	0	0.00331624962315345	0.0976786252637926	0.00753693096171239	0.185107024419656	0	0.00391920410009044	0.0162797708772988	0.00180886343081097	0.000301477238468496	0	0.00391920410009044	0	0.0111546578233343	0.00723545372324389	0	0	0.00482363581549593	0.00211034066927947	0	0	0	0	0	0	0.00120590895387398	0	0.034669882423877	0	0	0	0	0.00391920410009044	0	0.00542659029243292	0.00211034066927947	0	0	0	0	0	0	0.000301477238468496	0.00180886343081097	0	0	0.00422068133855894	0	0.0141694302080193	0	0.000602954476936991	0	0	0	0.000602954476936991	0	0	0	0.000301477238468496	0.0117576123002713	0	0	0	0	0.000301477238468496	0.00391920410009044	0.000301477238468496	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00241181790774797	0	0.00361772686162195	0	0.000602954476936991	0.000301477238468496	0	0	0	0	0.000301477238468496	0.0820018088634308
0.058285216254494	0.000217888658895305	0.000108944329447652	0.0829066347096634	0	0.00522932781348731	0	0	0	0	0.000653665976685913	0	0	0	0	0.000108944329447652	0.0347532410938011	0.00512038348403966	0	0.113411046955006	0	0	0.00130733195337183	0.000108944329447652	0.00555616080183026	0.128336420089334	0	0.0390020699422595	0.0366052946944112	0	0.000653665976685913	0	0.000108944329447652	0	0	0.00098049896502887	0.000217888658895305	0	0	0	0.00108944329447652	0.101754003704107	0	0.000217888658895305	0.000762610306133566	0.00904237934415514	0	0	0	0.000217888658895305	0	0.000435777317790609	0.000108944329447652	0	0.000435777317790609	0.000108944329447652	0.0227693648545593	0.000217888658895305	0	0	0	0	0.00305044122453426	0.000108944329447652	0.0161237607582525	0	0.0335548534698769	0.000217888658895305	0.00119838762392417	0	0.00119838762392417	0	0	0	0.000762610306133566	0	0.0072992700729927	0	0.00446671750735374	0	0	0	0	0.00141627628281948	0	0.000108944329447652	0	0.000326832988342957	0	0.0234230308312452	0	0	0.000217888658895305	0	0.00196099793005774	0	0	0	0	0	0	0.253731343283582
0.236766398158803	7.1921749136939e-05	0.00582566168009206	0.0146001150747986	0	0.00740794016110472	0	0	0	0	0.189082278481013	0.000503452243958573	0	0.00115074798619102	0	0.00136651323360184	0.000287686996547756	0.0257479861910242	0.000287686996547756	0.000863060989643268	0	0.00107882623705409	0	0	0.0214326812428078	0	0	0.0128739930955121	0.005897583429229	0.00143843498273878	0	0	0	0.00215765247410817	0	0.0142405063291139	0.0402761795166858	0	0	0.0690448791714614	0.000863060989643268	0.000575373993095512	0	0.0294159953970081	0.00302071346375144	0.00158227848101266	0	7.1921749136939e-05	0.000575373993095512	0.0264672036823936	0.00158227848101266	0.0192750287686997	7.1921749136939e-05	0.0335155350978136	0	0.0118670886075949	0.000863060989643268	7.1921749136939e-05	0.000143843498273878	0	0	0	0.00323647871116226	0.0025891829689298	0.00179804372842348	0.000934982738780207	0.000575373993095512	0	0.00244533947065593	0	0.00467491369390104	0	0.000431530494821634	0	0.00812715765247411	0	0.000431530494821634	0	0.00230149597238205	0.0146720368239356	7.1921749136939e-05	0	0.0249568469505178	0.00402761795166858	0.0178365937859609	0.0109321058688147	0	0	0.00158227848101266	0.00302071346375144	0.000215765247410817	0.000215765247410817	0.00122266973532796	0.000359608745684695	0.000575373993095512	0	0.00992520138089758	0	0	0	0	0.100474683544304
0	0.00946475195822454	0.669712793733681	0.00946475195822454	0	0	0	0	0	0.000652741514360313	0	0	0	0	0.00685378590078329	0	0.00881201044386423	0	0	0.0107702349869452	0	0	0	0.000652741514360313	0	0	0	0.000326370757180157	0.00130548302872063	0	0	0	0	0	0	0.0316579634464752	0	0	0	0	0.00554830287206266	0.00130548302872063	0.000326370757180157	0	0	0.0254569190600522	0	0	0	0	0	0	0	0	0.00293733681462141	0.010443864229765	0	0	0.000326370757180157	0	0	0	0.000652741514360313	0	0.00424281984334204	0	0.000652741514360313	0	0	0	0	0	0	0	0	0	0	0	0.0022845953002611	0	0.000326370757180157	0	0	0	0	0	0.000652741514360313	0	0	0.0022845953002611	0	0	0	0	0	0	0	0	0	0	0	0.192885117493473
0.103671706263499	0	0	0.00647948164146868	0	0.00359971202303816	0	0	0	0	0	0	0.38588912886969	0.0190784737221022	0	0	0	0.0107991360691145	0	0.00179985601151908	0.000719942404607631	0	0.00143988480921526	0	0.00287976961843053	0	0.0269978401727862	0.000719942404607631	0.000359971202303816	0.160907127429806	0.00143988480921526	0	0	0.0147588192944564	0	0.000359971202303816	0	0.0755939524838013	0	0	0	0	0	0	0.00107991360691145	0	0	0	0	0	0	0.00143988480921526	0.000719942404607631	0	0	0	0.000719942404607631	0	0.000359971202303816	0	0	0	0.00143988480921526	0.00287976961843053	0	0	0.000359971202303816	0.00143988480921526	0	0.0442764578833693	0.00107991360691145	0	0	0	0	0	0.000359971202303816	0.000359971202303816	0.000359971202303816	0	0.00323974082073434	0.00215982721382289	0	0.000359971202303816	0	0	0	0	0	0	0.0046796256299496	0	0.000719942404607631	0.00107991360691145	0	0.000359971202303816	0	0.000359971202303816	0	0	0.000359971202303816	0.11231101511879
0.000161969549724652	0.000323939099449304	0.000647878198898607	0.0351473922902494	0	0.000485908649173955	0	0.000323939099449304	0	0.000809847748623259	0.0699708454810496	0	0	0	0	0.470035633300939	0	0	0.000323939099449304	0	0	0	0	0.00145772594752187	0	0.000485908649173955	0	0.000323939099449304	0.0124716553287982	0	0	0	0	0	0.000971817298347911	0	0	0	0.00275348234531908	0	0.0242954324586978	0	0.00129575639779721	0	0	0.00113378684807256	0	0.00566893424036281	0.0767735665694849	0	0.0827664399092971	0.0178166504697117	0.00129575639779721	0	0	0.000323939099449304	0.000323939099449304	0.00113378684807256	0	0	0	0	0.000809847748623259	0.00129575639779721	0.00307742144476838	0	0.000809847748623259	0	0.000161969549724652	0	0	0	0	0.000161969549724652	0.00129575639779721	0	0	0	0.00372529964366699	0.0281827016520894	0	0	0	0	0.000161969549724652	0	0.000161969549724652	0	0	0.000161969549724652	0	0	0.000161969549724652	0	0.000161969549724652	0	0	0	0	0	0	0.150145772594752
