"N_0"	"N_0.25"	"N_0.5"	"N_1"	"N_2"	"N_4"	"N_8"	"N_Inf"
3.44879636046143	2.86348627101719	2.21976273534492	1.15668002501053	0.507447858816548	0.343600258293823	0.29450832049314	0.257687509950635
3.41090015712354	2.64892101317494	1.81730063046848	0.739841366408086	0.301521652566755	0.204101968512253	0.174939572117227	0.153066988190479
3.21957557998247	2.46217047989353	1.65927851435876	0.67193000718792	0.279591423537254	0.18987846013315	0.162752017918251	0.142403820552946
3.77477041200177	3.32604470742417	2.86709979739105	2.07519260848301	1.37729410407965	1.09157642407889	0.964035576196087	0.845067656025679
3.72267683369723	3.34487035262029	2.9805155271011	2.36665054539736	1.67588228955061	1.26260795163205	1.08896005799917	0.952892184810213
3.53098218123051	2.90216577698898	2.18187732042188	1.01878409767694	0.410023020228272	0.27602275475613	0.23659047781925	0.207015859208714
3.52636052461616	3.07060455320653	2.65012747484576	2.06325429719437	1.59009398228569	1.31634545068968	1.16744444529492	1.02417383632367
3.16505301817069	2.36397780114614	1.55823433853317	0.652358422534967	0.292784427897599	0.200631582744477	0.171977876966097	0.150476024994709
2.14943391349987	1.37586271444919	0.928378378470741	0.657089287240517	0.539093399973894	0.447363413133915	0.390121820902265	0.341426754245107
3.55627620206224	3.09175911423677	2.69711745971242	2.21924514220781	1.8987103105133	1.71097665676337	1.55863322994239	1.36984442481743
3.03122006648354	2.41277029714144	1.93829564306894	1.45413970793879	1.11906732004098	0.890386654405588	0.771048592489825	0.674711743962078
2.62611681833952	1.60055460428158	0.713124712427176	0.125881929531044	0.0346301031871843	0.0231104380999846	0.0198082441171534	0.0173317523037266
3.78214208457363	3.34022396041573	2.87315813475766	2.02581606506563	1.23805390115763	0.910175323271076	0.784290355120591	0.686270952984078
0.859720380385761	0.326111662165446	0.110989785089546	0.019635491302827	0.0056226376804917	0.00375332704779469	0.00321704437204484	0.00281485271483036
3.24940502990302	2.44487638112805	1.53568948172948	0.455769714651403	0.146574750088135	0.0980080086675723	0.0840055331944295	0.0735039613288197
3.88372640627303	3.47627513095543	3.12476618215204	2.65208999739424	2.23351039316453	1.93726659839163	1.7377766124229	1.5254758624274
3.3161840073352	2.74266664944285	2.21212466574594	1.53301787197867	1.11401783570939	0.953485045278918	0.874834614440707	0.774412847364079
3.19263451366297	2.70175068785081	2.19775952049877	1.34330652300497	0.673937919681108	0.461173668271185	0.395307449515782	0.345890049642861
3.29583686600433	2.52318925206141	1.70615804788136	0.688917671364705	0.279402412961333	0.188919795539284	0.161931831803954	0.141689382207619
3.33816883105618	2.80380483610283	2.2762617762126	1.45547543294661	0.800332090316302	0.556290054002077	0.476903006421989	0.417278700457359
2.81720351499873	1.78714865646373	0.876151760279163	0.211304643275847	0.0719871059245276	0.0483218399629661	0.0414185308121468	0.0362410514496696
3.28970700562879	2.60372430229336	1.9360274217673	1.11003349882888	0.656204463892907	0.47918391729728	0.411713532257519	0.360237546658762
3.41197245483011	2.85733559585571	2.27946419237337	1.34891266948732	0.680375807398723	0.467640050883378	0.400858126374913	0.350739048336476
3.45985929431074	2.87100501724161	2.27520588748826	1.37230609755736	0.738912179293525	0.518039283632116	0.444285271148165	0.38873778376956
3.51949880145278	2.91798091786598	2.2409826477314	1.14334644108982	0.506627676673279	0.344267344917051	0.295093628528143	0.258205042153027
3.33656996768484	2.68492504335936	1.98017586986723	0.934429614240924	0.392584946629841	0.265210046117588	0.227320398725962	0.198902336806952
3.52282486978385	2.99187888860802	2.47995647734903	1.7460323605261	1.22481995571986	1.01198952866746	0.908892327467672	0.799114274529142
3.50270046699268	3.01329200866984	2.57893315086651	2.0111119683211	1.58017622470245	1.33065269282953	1.18548778704898	1.04029946868276
3.06595771844349	2.50987750477623	2.0690028358447	1.53478592774141	1.07398873753071	0.807606130320998	0.695776775947419	0.608818449704111
3.3398537514211	2.70597936847459	2.03302908998834	1.02268074043655	0.453376010382499	0.307576796721242	0.263631996454057	0.230671125251793
3.14501397626975	2.53130720916445	1.98768194035845	1.31671271502863	0.865474770613445	0.655370489785475	0.565645712405063	0.494961478310045
3.78009033416732	3.37112946001378	2.98392891536354	2.33667937322185	1.60633414687859	1.18862832621196	1.02257206336124	0.894762126931774
3.50224862573188	2.93916014181855	2.3752699005003	1.51970745870664	0.858244731766295	0.600937418857707	0.515231319077184	0.450812534219588
