"feature","Sample.type.Drug.Before","visit","mean","sd","median","incidence"
"2628","1",1,39.8094604771151,8.95050864877419,38.1742346364189,1
"2628","1",2,44.7730053586866,NA,44.7730053586866,1
"2628","patient FALSE .",1,37.1138672348776,8.27430077693693,35.2498724966435,1
"2628","patient FALSE .",2,26.2089722680319,16.3877600263896,31.3271383808261,1
"2628","patient FALSE .",3,35.1454137696418,7.35052599558633,36.4799836398418,1
"2628","patient FALSE .",4,35.7666894368742,6.84243297804954,33.2528312844453,1
"2628","patient TRUE .",1,30.5133150667444,6.74127147761213,28.6014327303032,1
"2628","patient TRUE .",2,29.0433650213616,6.365651063995,29.7761314849735,1
"2628","patient TRUE .",3,33.2110968737306,5.98074152661036,34.2502814880349,1
"2628","patient TRUE .",4,30.0341992732438,7.11801878261785,29.6138830392409,1
"2641","1",1,39.8523484747997,8.95951567188047,38.223838345766,1
"2641","1",2,44.8139241672798,NA,44.8139241672798,1
"2641","patient FALSE .",1,37.1517357807067,8.28048905453905,35.3017103347093,1
"2641","patient FALSE .",2,26.2396128444941,16.4080123883094,31.3638832550419,1
"2641","patient FALSE .",3,35.1824080617418,7.36038078569043,36.5192771459679,1
"2641","patient FALSE .",4,35.8088626470254,6.85742636768916,33.28811577692,1
"2641","patient TRUE .",1,31.4865941205912,6.55285383533057,29.096403042102,1
"2641","patient TRUE .",2,29.0782547396619,6.37072413217397,29.8164972517744,1
"2641","patient TRUE .",3,33.2477900354585,5.98460297099294,34.2887652185791,1
"2641","patient TRUE .",4,30.0702290782005,7.12687153562601,29.6395222031164,1
"2670","1",1,39.9473550318261,8.9793718034854,38.3340364452196,1
"2670","1",2,44.9043219235636,NA,44.9043219235636,1
"2670","patient FALSE .",1,36.6372164708322,8.65692952539613,35.1830822499046,1
"2670","patient FALSE .",2,26.30756162969,16.4529144695471,31.4453848309982,1
"2670","patient FALSE .",3,35.2644660943166,7.38237475109067,36.6064646497246,1
"2670","patient FALSE .",4,35.9022823396373,6.89072511488472,33.3662752819961,1
"2670","patient TRUE .",1,31.5621030831935,6.56567119265677,29.1756667084008,1
"2670","patient TRUE .",2,29.1555732995623,6.38197369018251,29.9060675250833,1
"2670","patient TRUE .",3,33.329055293465,5.99311068129556,34.3737469128604,1
"2670","patient TRUE .",4,30.1501255654651,7.14657170532879,29.6963666118632,1
"2697","1",1,40.0349964511268,8.99757018548323,38.4360796339404,1
"2697","1",2,44.9874075565744,NA,44.9874075565744,1
"2697","patient FALSE .",1,36.7215251349267,8.67618875436399,35.261491154367,1
"2697","patient FALSE .",2,26.3703320164099,16.4943824317173,31.5206945824008,1
"2697","patient FALSE .",3,33.5901724103405,6.7476728781753,33.3115333346163,1
"2697","patient FALSE .",4,35.9884537229088,6.9215425080209,33.4383694001506,1
"2697","patient TRUE .",1,31.6316786576399,6.57758635090611,29.2484887840287,1
"2697","patient TRUE .",2,29.2269336068694,6.39236438166931,29.9888773168496,1
"2697","patient TRUE .",3,33.4039995405924,6.00089942756641,34.451810755574,1
"2697","patient TRUE .",4,30.223929224808,7.16485473645736,29.7488658319399,1
"2778","1",1,40.2933779018959,9.05055367015721,38.739121118696,1
"2778","1",2,45.2306295114879,NA,45.2306295114879,1
"2778","patient FALSE .",1,37.2299957217049,9.3999141741841,35.8373713859569,1
"2778","patient FALSE .",2,26.5558866122331,16.6168947366193,31.7434261394532,1
"2778","patient FALSE .",3,33.805006247052,6.81369996751521,33.5397639581512,1
"2778","patient FALSE .",4,36.2424449524909,7.01291215938257,33.6508581780414,1
"2778","patient TRUE .",1,31.8363173311567,6.61321946830676,29.4614305713384,1
"2778","patient TRUE .",2,29.4375041690369,6.4230611274169,30.2340229605946,1
"2778","patient TRUE .",3,33.624844587801,6.0234969011917,34.680093039818,1
"2778","patient TRUE .",4,30.4420818224804,7.21938110950217,29.9040186110644,1
"2801","1",1,40.3655433983498,9.06517176913795,38.8243556033214,1
"2801","1",2,45.2980935807215,NA,45.2980935807215,1
"2801","patient FALSE .",1,37.3032588786268,9.41649824549008,35.9254572508006,1
"2801","patient FALSE .",2,26.6078440693971,16.6511800736847,31.8058230575993,1
"2801","patient FALSE .",3,33.8650491372318,6.8322660527924,33.6039575194792,1
"2801","patient FALSE .",4,36.3133637100253,7.03855726838904,33.7101851148986,1
"2801","patient TRUE .",1,32.2984598429241,7.04611096273402,29.9833726176729,1
"2801","patient TRUE .",2,29.4963637773128,6.43164868830555,30.3027570212734,1
"2801","patient TRUE .",3,33.6865028239789,6.02970218132246,34.7433497355946,1
"2801","patient TRUE .",4,30.5031637093497,7.23477963025051,29.9474611941161,1
"2938","1",1,40.0179444209112,8.97939240507052,39.0086086221066,1
"2938","1",2,45.6861223080728,NA,45.6861223080728,1
"2938","patient FALSE .",1,37.7285682300725,9.51452522754987,36.4397457179043,1
"2938","patient FALSE .",2,26.9109891229175,16.8510358217955,32.1701374638765,1
"2938","patient FALSE .",3,34.2143253930688,6.941287422098,33.9809750231309,1
"2938","patient FALSE .",4,36.7253172741494,7.18851317427529,34.0547500714929,1
"2938","patient TRUE .",1,32.629560426562,7.11105658866626,30.3370910592227,1
"2938","patient TRUE .",2,29.838858217033,6.48163577762281,30.7045090414393,1
"2938","patient TRUE .",3,34.0447624496704,6.06470747254586,35.1066128436672,1
"2938","patient TRUE .",4,30.8595369881717,7.32579178698335,30.2010399915379,1
"2945","1",1,40.0385562133123,8.98338906394956,39.0314664561369,1
"2945","1",2,45.7053385479097,NA,45.7053385479097,1
"2945","patient FALSE .",1,37.7498102188025,9.519501415837,36.4655590670995,1
"2945","patient FALSE .",2,26.9261973225097,16.8610536644977,32.1884262594895,1
"2945","patient FALSE .",3,34.2317993854847,6.94678878158913,34,1
"2945","patient FALSE .",4,36.7459004075312,7.1960446241078,34.0719628487468,1
"2945","patient TRUE .",1,32.6461150703666,7.11432175296716,30.3548673943536,1
"2945","patient TRUE .",2,29.855998314209,6.48413665868864,30.7246947254064,1
"2945","patient TRUE .",3,35.2366104133433,5.70834691286059,35.4307203044905,1
"2945","patient TRUE .",4,30.8774158972075,7.3304113134535,30.213770611515,1
"3042","1",1,40.320025216212,9.03734390607577,39.3452004890094,1
"3042","1",2,45.9658736040809,NA,45.9658736040809,1
"3042","patient FALSE .",1,38.0395455376186,9.58816145462941,36.8188029388811,1
"3042","patient FALSE .",2,27.1342703764363,16.9980269059609,32.4387628399007,1
"3042","patient FALSE .",3,34.5226489297066,8.10761190762305,35.513733338622,1
"3042","patient FALSE .",4,37.026681453532,7.29907724189474,34.306721152598,1
"3042","patient TRUE .",1,32.8720358383622,7.15901796959277,30.5983802597765,1
"3042","patient TRUE .",2,30.0900883838804,6.51826265564797,31.001133566574,1
"3042","patient TRUE .",3,35.4784128351111,5.74173064588334,35.6763573905183,1
"3042","patient TRUE .",4,31.1220426335596,7.39414315523425,30.3880857866294,1
"3055","1",1,40.3571752899652,9.04437866112105,39.3868314674099,1
"3055","1",2,46,NA,46,1
"3055","patient FALSE .",1,38.0777393171083,9.59732320390445,36.8655257061179,1
"3055","patient FALSE .",2,27.1617872757008,17.0161285627046,32.4718852868186,1
"3055","patient FALSE .",3,34.5533268373944,8.11924052626738,35.5416622115118,1
"3055","patient FALSE .",4,37.0636961527151,7.31269523310801,34.3376610633355,1
"3055","patient TRUE .",1,32.9018300416329,7.16492886996923,30.63062615225,1
"3055","patient TRUE .",2,30.1209874907857,6.52276135820355,31.0377267996074,1
"3055","patient TRUE .",3,37.2072397318367,4.43557141040238,36.0175527972678,1
"3055","patient TRUE .",4,31.1543963379174,7.40264632011651,30.4111611842423,1
"3064","1",1,40.3828174603789,9.0492225201304,39.4155967916885,1
"3064","1",2,NA,NA,NA,NA
"3064","patient FALSE .",1,38.1040954413169,9.60366064006747,36.8977881988649,1
"3064","patient FALSE .",2,27.1807875702467,17.0286259092513,32.4947584416842,1
"3064","patient FALSE .",3,34.5744929981568,8.12727698378367,35.56094578584,1
"3064","patient FALSE .",4,37.0892383586163,7.32209645473394,34.3590100905324,1
"3064","patient TRUE .",1,32.9223910476049,7.16900983608301,30.6528974879484,1
"3064","patient TRUE .",2,30.1423151337474,6.52586548351656,31.0629988026206,1
"3064","patient TRUE .",3,37.2301069082535,4.43790455283888,36.0400908484993,1
"3064","patient TRUE .",4,31.1767369034825,7.40852806941578,30.4270982207444,1
"3105","1",1,40.4988448133474,9.07102046384598,39.5460652704367,1
"3105","1",2,NA,NA,NA,NA
"3105","patient FALSE .",1,38.2232875351525,9.63247739881852,37.0439006758099,1
"3105","patient FALSE .",2,27.2668347525469,17.0852046471056,32.5983679676093,1
"3105","patient FALSE .",3,34.6701764601739,8.16374298554366,35.6482643700719,1
"3105","patient FALSE .",4,37.2047442747108,7.36464733811503,34.4555400690153,1
"3105","patient TRUE .",1,33.0153834092875,7.1874837067742,30.7538159203417,1
"3105","patient TRUE .",2,30.7603309650526,6.788436697648,31.7938903040946,1
"3105","patient TRUE .",3,37.3334736942568,4.44844134573126,36.1419750987997,1
"3105","patient TRUE .",4,31.2779167711222,7.43527159588429,30.4993117558068,1
"3107","1",1,40.5044720575349,9.07207266166578,39.5524057788791,1
"3107","1",2,NA,NA,NA,NA
"3107","patient FALSE .",1,38.2290655267582,9.63388087940844,37.0509922967722,1
"3107","patient FALSE .",2,27.271011017009,17.0879498971703,32.6033975858555,1
"3107","patient FALSE .",3,34.6748132156604,8.16551580915118,35.6525018860105,1
"3107","patient FALSE .",4,37.2103432646748,7.36671132932997,34.4602186156963,1
"3107","patient TRUE .",1,30.6889076943843,4.04550208060487,29.2130706724079,1
"3107","patient TRUE .",2,30.7651905460112,6.78904381467505,31.79884968261,1
"3107","patient TRUE .",3,37.3384825413087,4.44895151965891,36.1469123363492,1
"3107","patient TRUE .",4,31.2828277447836,7.43657405690012,30.5028183187528,1
"3209","1",1,40.7875653475784,9.12441281508882,39.8729174310841,1
"3209","1",2,NA,NA,NA,NA
"3209","patient FALSE .",1,38.5194158203669,9.70519847941253,37.4083494830772,1
"3209","patient FALSE .",2,27.4814647504429,17.2261942484268,32.8569726387875,1
"3209","patient FALSE .",3,34.9076047001273,8.25520714260952,35.8659969283449,1
"3209","patient FALSE .",4,37.9317303105756,8.26487792049955,34.0992145924256,1
"3209","patient TRUE .",1,30.9046590519158,4.08945029970676,29.4194649526385,1
"3209","patient TRUE .",2,31.0094796045164,6.8195909564911,32.0487923437004,1
"3209","patient TRUE .",3,37.5899332567677,4.47451395597718,36.394799840818,1
"3209","patient TRUE .",4,31.5303428411349,7.50275478067685,30.6797554116116,1
"3223","1",1,40.8258401649009,9.13140029798815,39.9164819246388,1
"3223","1",2,NA,NA,NA,NA
"3223","patient FALSE .",1,38.5586227249772,9.71494892661029,37.4567502156881,1
"3223","patient FALSE .",2,27.5099712416585,17.2449047901915,32.8913381129812,1
"3223","patient FALSE .",3,34.9390057056345,8.26740914030105,35.8949098547904,1
"3223","patient FALSE .",4,34.4454681732723,2.939487000334,33.3691004363939,1
"3223","patient TRUE .",1,30.9337870504271,4.09539602400453,29.4472919899213,1
"3223","patient TRUE .",2,31.042476910179,6.82372047732848,32.0826498625489,1
"3223","patient TRUE .",3,37.6238484806888,4.47795439626242,36.4282397736025,1
"3223","patient TRUE .",4,31.5638759339485,7.51180268817968,30.7037600839055,1
"3317","1",1,41.0793573258991,9.17715089454053,40.2064146593217,1
"3317","1",2,NA,NA,NA,NA
"3317","patient FALSE .",1,38.8180201776093,9.78019287643199,37.7778060529325,1
"3317","patient FALSE .",2,27.6990947487025,17.3689424149283,33.1194443949587,1
"3317","patient FALSE .",3,35.1465391362606,8.34867807035977,36.0867131479018,1
"3317","patient FALSE .",4,34.6492567552375,2.97138318568684,33.5654986884413,1
"3317","patient TRUE .",1,31.1264242720683,4.13481362691019,29.6310451890679,1
"3317","patient TRUE .",2,30.5551112534649,7.0789569328625,31.7536364461749,1
"3317","patient TRUE .",3,37.8479858522378,4.5006476220146,36.6492738997691,1
"3317","patient TRUE .",4,31.7863978184413,7.5723486067426,30.8632797680436,1
"3383.86206896552","1",1,41.2565014207496,9.20857434077008,40.4104158657734,1
"3383.86206896552","1",2,NA,NA,NA,NA
"3383.86206896552","patient FALSE .",1,38.9989725454662,9.82647161617913,38.0025889741861,1
"3383.86206896552","patient FALSE .",2,27.8315538133498,17.4557130192945,33.2793245593627,1
"3383.86206896552","patient FALSE .",3,35.2910736403484,8.40591823034558,36.221048929001,1
"3383.86206896552","patient FALSE .",4,34.7914128454206,2.99389190244897,33.7019798191557,1
"3383.86206896552","patient TRUE .",1,31.8929536941493,4.31958508116422,31.4182017550831,1
"3383.86206896552","patient TRUE .",2,30.7093133620121,7.10224790752571,31.9304519659128,1
"3383.86206896552","patient TRUE .",3,38.0040702998149,4.51640664488785,36.8032415568645,1
"3383.86206896552","patient TRUE .",4,31.942309548182,7.61530285750077,30.9753037461613,1
"3606","1",1,41.8238976824886,9.30626447194246,41.0714881083947,1
"3606","1",2,NA,NA,NA,NA
"3606","patient FALSE .",1,39.5769392656536,9.97861260403952,38.7246200224599,1
"3606","patient FALSE .",2,28.257447800652,17.7340731108191,33.7940745727007,1
"3606","patient FALSE .",3,35.751312158461,8.59163179287553,36.6532309500744,1
"3606","patient FALSE .",4,35.2457035959658,3.06671690611357,34.1350178872493,1
"3606","patient TRUE .",1,32.3449169761709,4.39980027393202,31.9206374891471,1
"3606","patient TRUE .",2,31.2023440054558,7.17721090922811,32.4995112295661,1
"3606","patient TRUE .",3,38.5009459455787,4.56635480968438,37.2936881074238,1
"3606","patient TRUE .",4,32.4440734371653,7.756638752876,31.3374613640649,1
"3642","1",1,41.9132520778958,9.32124569663433,41.1766337133549,1
"3642","1",2,NA,NA,NA,NA
"3642","patient FALSE .",1,39.6677379258964,10.0031245571649,38.8385627790858,1
"3642","patient FALSE .",2,28.3247335765816,17.7779553911296,33.8754981867671,1
"3642","patient FALSE .",3,35.8234163637513,8.62118479972536,36.7215818100439,1
"3642","patient FALSE .",4,36.0695888246857,3.28879156530748,34.8024763005891,1
"3642","patient TRUE .",1,32.4159970921767,4.41218753275911,32,1
"3642","patient TRUE .",2,31.2798383762029,7.1890600317417,32.5894639389992,1
"3642","patient TRUE .",3,38.5787546651197,4.57415044760058,37.3705410125488,1
"3642","patient TRUE .",4,32.5234260246534,7.77943907908038,31.3949848359405,1
"3651","1",1,41.9354806871056,9.32495584114987,41.2028336818581,1
