"N_0"	"N_0.25"	"N_0.5"	"N_1"	"N_2"	"N_4"	"N_8"	"N_Inf"
5.21305899759613	4.772738301287	4.23194299711332	3.1020328098893	2.04139616003686	1.62323876648177	1.46312978742821	1.2975418889455
5.23717307847848	4.88287287594713	4.48936745525818	3.71352537073711	2.74254978937218	2.10537316732449	1.81813392325406	1.59088315971228
5.09824926726611	4.67218598482656	4.18215048525078	3.23459627729619	2.24281599485016	1.6914808532665	1.45704624569758	1.27487547934858
4.68619702463046	4.27079067914373	3.83516377732672	3.06360111819664	2.19853813507434	1.67269820259176	1.44683342287688	1.2662116165902
3.67522414329094	3.22920636435097	2.87029136030665	2.43726017035579	2.09933460090955	1.89539858539168	1.78621145684632	1.64654938442739
4.57003511521976	4.08496247068751	3.56210242606108	2.65420739312073	1.80089315925624	1.364030182826	1.17750394280996	1.03032599519815
4.72277542806235	4.23394516167991	3.68551721058004	2.75724048896521	2.07751800734113	1.79904711589663	1.66181757239535	1.51069009393812
5.12923281278608	4.82348355678574	4.51423908335077	3.95776263588536	3.22010568415998	2.64105187259177	2.35449709896506	2.08368437772419
5.05750297656076	4.67949550897148	4.2523701402605	3.37983426566736	2.28685863062752	1.67714441286202	1.44187893640669	1.26163740826791
4.89207695797212	4.51967520246754	4.14742416297358	3.52671917046474	2.79019044038891	2.17653986963696	1.87607588567092	1.64157759611396
4.94146383523496	4.52215832885125	4.05322882447427	3.19859773387504	2.42200385599551	2.06517848496329	1.9110494421447	1.73413449782313
4.99911923813501	4.54386500116049	4.00985232580587	2.9651656216314	1.94777985067779	1.45920756259085	1.25987305505198	1.10246609208426
4.73904526954412	4.35224046736339	3.96944063039589	3.34729789983191	2.64445123936857	2.07513118373794	1.79170289273659	1.56782478677569
5.33026409212892	5.02233156330927	4.69271058008056	4.06853068864996	3.2863325134826	2.71299140019293	2.39538828237871	2.10067277244204
5.2739862511097	4.93835683068717	4.57254955803995	3.88663177600398	3.11342966750186	2.6194215684459	2.35505814691444	2.07756580822828
4.16778862355961	3.60292825077173	3.00046024330339	2.05123517524065	1.31454868152597	0.962978927947267	0.826782606603851	0.723417008616277
5.08232009464437	4.67439150025387	4.21117241391829	3.28232568065126	2.16013391047567	1.55386668490135	1.33303714858594	1.16635531856331
5.38457533479656	5.08821552059357	4.76092108833145	4.09251464904279	3.15394692870175	2.49198730455277	2.17290672084275	1.90238915261742
4.94408586354605	4.49555606284391	3.9481207499825	2.73729464349452	1.49000558704069	1.03569290451853	0.888009988257855	0.776974022148624
4.85513092066133	4.40996837394286	3.93899266861175	3.16239566320785	2.41499313636908	1.89048686414634	1.63144488990371	1.42747245925857
5.12555497500305	4.73091931820868	4.27067391682703	3.28184577039412	2.04686964829792	1.44945352377524	1.24302061176977	1.08759502737455
