"feature","mean","sd","median","incidence"
"Unclassified_Bacteria",3.42478487167043,9.75902163316589,0.743628510964856,0.642857142857143
"Firmicutes",-0.515744505503442,1.89497244389635,-0.551436905057237,0.428571428571429
"Bacteroidetes",0.414874132843485,2.58781616966686,-0.018328468419499,0.5
"Proteobacteria",2.6952416063394,9.34026994308732,-0.480684506401255,0.428571428571429
"Verrucomicrobia",5.20369050267246,13.9288537288767,0,0.214285714285714
