"feature","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","i.baseMean","baseVar","allZero","dispGeneEst","dispGeneIter","dispFit","dispersion","dispIter","dispOutlier","dispMAP","Intercept","visit","SE_Intercept","SE_visit","WaldStatistic_Intercept","WaldStatistic_visit","WaldPvalue_Intercept","WaldPvalue_visit","betaConv","betaIter","deviance","maxCooks","replace"
"Bacteroidales.Otu0696",4.15199072847765,-2.07567090532797,0.950179974792734,-2.18450289460241,0.0289253148149978,0.114668212302313,4.15199072847765,908.096289981997,FALSE,38.618065955118,10,19.7128382211201,35.7494088200099,7,FALSE,35.7494088200099,6.34292790781789,-2.07567090532797,2.37469165570682,0.950179974792734,2.67105326814733,-2.18450289460241,0.00756136464036176,0.0289253148149978,TRUE,27,108.630085178123,NA,TRUE
"Prevotella.Otu1803",6.79241007229179,-2.15516562281742,1.01869532324425,-2.11561354375696,0.0343776890050898,0.128620560641119,6.79241007229179,935.273742822623,FALSE,46.8111474704032,6,17.2553598224697,41.2837537418795,8,FALSE,41.2837537418795,6.84843942535308,-2.15516562281742,2.54882755089928,1.01869532324425,2.6868979123114,-2.11561354375696,0.0072118990973425,0.0343776890050898,TRUE,100,125.133057929647,NA,TRUE
"Bacteroides.Otu0863",150.0905254719,-0.789291814259881,0.373874144702734,-2.11111633538458,0.0347623136867889,0.128620560641119,150.0905254719,155070.096744564,FALSE,5.62509546928712,9,8.09313252581647,5.67413094521233,8,FALSE,5.67413094521233,8.72303854178103,-0.789291814259881,0.941348988320066,0.373874144702734,9.26652989487798,-2.11111633538458,1.9230043518449e-20,0.0347623136867889,TRUE,28,616.179131620302,NA,FALSE
"Roseburia.Otu2637",10.3061391883269,0.688994899636205,0.338313409407583,2.03655805675186,0.0416943495848901,0.146741126574511,10.3061391883269,414.966091413429,FALSE,4.31451893394322,15,12.1059329768295,4.46973547212057,10,FALSE,4.46973547212057,1.5941618023418,0.688994899636205,0.861592727039046,0.338313409407583,1.85024983650954,2.03655805675186,0.0642775490385972,0.0416943495848901,TRUE,9,374.765116557426,NA,FALSE
"Bacteroides.Otu2523",3.1040276915444,-1.27416756031101,0.627508123252181,-2.03051962691318,0.0423037482016607,0.146741126574511,3.1040276915444,174.240969096613,FALSE,14.4874925500583,12,22.528403472675,15.0157903233586,10,FALSE,15.0157903233586,3.70611821361406,-1.27416756031101,1.56027035288585,0.627508123252181,2.37530515577591,-2.03051962691318,0.0175344471821431,0.0423037482016607,TRUE,27,148.32558567958,NA,TRUE
"Lachnospiraceae.Otu0898",25.106488262131,0.566270697433669,0.280766104587746,2.01687699540917,0.0437083513183566,0.147018999889018,25.106488262131,4468.15464351597,FALSE,3.05435049417164,13,9.5741542504597,3.13998147694359,9,FALSE,3.13998147694359,3.27334024867538,0.566270697433669,0.710982463798144,0.280766104587746,4.60396762979054,2.01687699540917,4.14516920815275e-06,0.0437083513183566,TRUE,12,509.250051722771,NA,FALSE
"Lachnospiraceae.Otu0491",11.095465890083,0.678929742817562,0.353093229749825,1.92280589264937,0.0545044317845397,0.177940939061291,11.095465890083,1062.79201041559,FALSE,4.77531145187193,14,11.4009053199182,4.91023727883041,11,FALSE,4.91023727883041,1.82344038689966,0.678929742817562,0.897178208630784,0.353093229749825,2.0324171601119,1.92280589264937,0.0421114423264019,0.0545044317845397,TRUE,16,373.127358636618,NA,FALSE
"Bacteroides.Otu2416",16.9176231787532,-0.597893434060925,0.329189735847795,-1.81625782626883,0.0693308313515751,0.219785757544534,16.9176231787532,1942.41937709581,FALSE,4.22224892871665,10,8.64001850535,4.31408303615585,10,FALSE,4.31408303615585,5.29474996412099,-0.597893434060925,0.827772528880294,0.329189735847795,6.3963827976788,-1.81625782626883,1.59100848096434e-10,0.0693308313515751,TRUE,11,433.177210826878,NA,FALSE
"Prevotella.Otu0882",5.61515492614882,-1.63222018365652,0.911083853953486,-1.79151477284312,0.0732107261184127,0.219785757544534,5.61515492614882,368.033418467185,FALSE,35.5271872607706,9,18.490531684257,32.9008480551396,7,FALSE,32.9008480551396,5.30421950808708,-1.63222018365652,2.27905585609738,0.911083853953486,2.32737582709796,-1.79151477284312,0.019945271172226,0.0732107261184127,TRUE,23,138.689641537488,NA,TRUE
"Prevotella.Otu1994",4.85087792776069,-2.3187200905025,1.29450973865949,-1.79119555554957,0.0732619191815113,0.219785757544534,4.85087792776069,1021.89162535043,FALSE,67,8,19.0635304949312,67,4,FALSE,67,5.47831422473969,-2.3187200905025,3.24611137244701,1.29450973865949,1.68765442592008,-1.79119555554957,0.09147758501769,0.0732619191815113,TRUE,25,63.5974901295813,NA,TRUE
"Lachnospiracea_incertae_sedis.Otu0651",29.2885565083741,0.654807725488965,0.37112913315374,1.76436627306677,0.0776703326766888,0.226879129660854,29.2885565083741,5075.5606407287,FALSE,5.42443560732996,9,11.9232683876395,5.54278532948768,9,FALSE,5.54278532948768,3.28855986717628,0.654807725488965,0.937525249349119,0.37112913315374,3.50770271996341,1.76436627306677,0.000451993832591365,0.0776703326766888,TRUE,19,454.181700044588,NA,FALSE
"Bacteroides.Otu2120",26.9710494273141,-0.704643772315632,0.406224229043948,-1.73461778479835,0.0828085272392697,0.235685808296383,26.9710494273141,4899.08284615586,FALSE,6.54487045196668,11,10.6678013336856,6.65162502710104,11,FALSE,6.65162502710104,6.22251307051395,-0.704643772315632,1.0221006765685,0.406224229043948,6.08796492670842,-1.73461778479835,1.14354913997864e-09,0.0828085272392697,TRUE,20,435.958538143109,NA,FALSE
"Veillonella.Otu0362",5.1405519928535,0.643776155871365,0.385310078347417,1.6708001997573,0.0947611490846717,0.262962188709964,5.1405519928535,280.297851913054,FALSE,5.43721199021744,13,18.8523090832796,5.69810386631396,11,FALSE,5.69810386631396,0.768269164607696,0.643776155871365,0.985329170471451,0.385310078347417,0.779708129659961,1.6708001997573,0.435562692544398,0.0947611490846717,TRUE,14,278.203241139148,NA,TRUE
"Bacteroides.Otu0929",157.233257158492,-0.593915821563089,0.360722877289658,-1.64646009154052,0.0996690700512247,0.264596710787354,157.233257158492,132127.917581014,FALSE,5.22748539258511,11,8.09394809659068,5.28399333952364,8,FALSE,5.28399333952364,8.49247112251013,-0.593915821563089,0.908382334443098,0.360722877289658,9.34900514959553,-1.64646009154052,8.84759818761167e-21,0.0996690700512247,TRUE,17,657.353622684533,NA,FALSE
"Bacteroides.Otu2520",346.726395213678,-0.591560153016153,0.359767756015852,-1.64428341096273,0.100117674351972,0.264596710787354,346.726395213678,489250.591105639,FALSE,5.22342986512632,9,7.29369020278384,5.26163662133814,10,FALSE,5.26163662133814,9.62015038214692,-0.591560153016153,0.90604780504208,0.359767756015852,10.6177072872001,-1.64428341096273,2.46542015218951e-26,0.100117674351972,TRUE,29,734.06521214406,NA,TRUE
"Bacteroides.Otu0661",108.579196721859,-0.566975407224876,0.364033938766701,-1.55747952827067,0.119356677315122,0.303871734369,108.579196721859,58129.2182462958,FALSE,5.32063772485995,15,8.04632075332377,5.37736080964923,8,FALSE,5.37736080964923,7.91630461577364,-0.566975407224876,0.916690665966703,0.364033938766701,8.63574257890522,-1.55747952827067,5.83467673103214e-18,0.119356677315122,TRUE,17,615.753438284216,NA,FALSE
"Alistipes.Otu2508",44.5274586047455,-0.796010775134251,0.515074202569941,-1.54542932098441,0.122242452636878,0.303871734369,44.5274586047455,9480.13145881387,FALSE,10.7832584783846,9,9.88488859981278,10.7513765174721,8,FALSE,10.7513765174721,7.04402566819812,-0.796010775134251,1.29657675579214,0.515074202569941,5.43278725052772,-1.54542932098441,5.54805407189297e-08,0.122242452636878,TRUE,100,403.530875197194,NA,TRUE
"Bacteroides.Otu0480",12.7779359895268,-1.2473915271229,0.813863074519085,-1.53267984035274,0.125354758703929,0.303871734369,12.7779359895268,2786.89198094297,FALSE,28.9582963141428,7,10.3358878549115,26.7218356840527,10,FALSE,26.7218356840527,6.15212192613835,-1.2473915271229,2.04583006093586,0.813863074519085,3.00715198374008,-1.53267984035274,0.00263707882029821,0.125354758703929,TRUE,25,174.324845222119,NA,TRUE
"Bacteroides.Otu0069",95.3445662837104,-0.454044856592497,0.297654432486237,-1.52540935742152,0.127157026248073,0.303871734369,95.3445662837104,23591.7740606334,FALSE,3.51958000081736,12,7.97555740952668,3.58945768227573,9,FALSE,3.58945768227573,7.52427424078498,-0.454044856592497,0.749578316560816,0.297654432486237,10.0380094708549,-1.52540935742152,1.0374652049499e-23,0.127157026248073,TRUE,12,667.534103318614,NA,FALSE
"Bacteroides.Otu0877",23.1948873585751,-0.484839122264691,0.319102880609453,-1.51938184117517,0.128666410048135,0.303871734369,23.1948873585751,2278.81727008605,FALSE,3.99487759685992,10,8.62300643385625,4.07788065485313,10,FALSE,4.07788065485313,5.52131642374295,-0.484839122264691,0.803205484998373,0.319102880609453,6.87410199116622,-1.51938184117517,6.23815665170632e-12,0.128666410048135,TRUE,11,471.529714854764,NA,TRUE
"Blautia.Otu0620",7.78468589892204,-0.38508762729423,0.259920436104848,-1.48155963826904,0.138457505227564,0.314128075337996,7.78468589892204,293.265055342242,FALSE,2.42852315119472,14,15.7606996326396,2.5722885561181,10,FALSE,2.5722885561181,3.78837157929541,-0.38508762729423,0.65439533811179,0.259920436104848,5.78911761539511,-1.48155963826904,7.07571408630905e-09,0.138457505227564,TRUE,9,394.651533200441,NA,TRUE
"Klebsiella.Otu1452",1.0115713661284,0.81209574850975,0.548429787072668,1.48076520942533,0.138669150374431,0.314128075337996,1.0115713661284,8.68989339072318,FALSE,10.0030182863499,10,28.0152616353002,11.1383138759059,6,FALSE,11.1383138759059,-2.24591923636919,0.81209574850975,1.40791324112372,0.548429787072668,-1.5952113885772,1.48076520942533,0.110664972886581,0.138669150374431,TRUE,12,129.108168842733,NA,TRUE
"Clostridiales.Otu0562",2.32820616308085,1.39621410406957,0.985107098834963,1.41732214265921,0.156388764184381,0.347183056489325,2.32820616308085,230.720672788636,FALSE,41.6225986279168,8,25.4794091704552,38.5552583226808,9,FALSE,38.5552583226808,-2.8528908162707,1.39621410406957,2.4994856551069,0.985107098834963,-1.14139115399271,1.41732214265921,0.253707184221422,0.156388764184381,TRUE,16,92.4753073114658,NA,TRUE
"Prevotella.Otu2227",2.16044625091304,-1.54660331831286,1.10561618884406,-1.39886095547304,0.161854683002536,0.352271957123167,2.16044625091304,95.9652108896932,FALSE,55.4630682767513,7,26.0257231492105,48.614730490137,9,FALSE,48.614730490137,4.11196644764269,-1.54660331831286,2.77084638511191,1.10561618884406,1.484010975757,-1.39886095547304,0.13780600882019,0.161854683002536,TRUE,19,96.1486225447048,NA,TRUE
