"Prevotella"	"Unclassified_Lachnospiraceae"	"Lachnospiracea_incertae_sedis"	"Alistipes"	"Roseburia"	"Lactobacillus"	"Enterococcus"	"Unclassified_Ruminococcaceae"	"Escherichia_Shigella"	"Haemophilus"	"Unclassified_Bacteroidales"	"Unclassified_Bacteria"	"Veillonella"	"Akkermansia"	"Unclassified_Clostridiaceae_1"	"Turicibacter"	"Klebsiella"	"Flavonifractor"	"Gemmiger"	"Unclassified_Burkholderiales"
2.56267535918555	8.38492923643988	6.60902387112311	4.60596994749817	5.81072954937593	-1.32464407941771	7.45135155338584	5.33033259463746	0.616262235194201	1.41978813168555	2.15887118865005	4.49066072211948	0.843152800640125	-1.33198220274999	-0.629420792802935	0.213887268067989	-1.22051345593005	2.52574623391714	-0.0203281100578625	5.16973674109821
2.8761166605887	5.2982466927166	2.69661477026324	1.89899895200444	4.04640098443842	-0.146952686532212	62.8644412961819	2.45814145972124	0.955272257282636	1.14038844652387	4.69710933978273	2.37211664662373	1.1416028364081	0.284023787492628	0.77147113592381	0.441075159276739	0.16276709323949	1.83213624926503	1.29128701503725	3.52325426271227
16.8006914876209	6.94348443604753	5.85382991054361	4.3555460836888	3.43075471899743	-1.57052107497934	7.45125139442487	4.77339316231958	0.218444655988946	2.4946964803972	3.86984925346979	4.56841782172464	1.03983662160594	-1.66936999389018	1.52738863333345	1.02218189610196	-1.50931310879608	1.03257980925662	3.42148706589952	3.49418297068481
2.54351968326073	8.06796419803742	8.04016646406402	2.14860485719327	7.22628433739384	1.33757405822143	7.45126856723316	6.41580281460398	-1.15409496997083	2.69921488728759	2.20187135990837	4.65671228359287	4.00014834392518	-1.60015795874169	0.275142334076246	-0.0327961870913544	-1.45006848806607	2.69418368919835	-0.0838369224237498	3.4944310402953
2.72557184860281	7.36554920250383	3.56363531917974	6.06227558179585	5.45966252667993	-0.532445068059483	7.452215251742	3.34525002214209	0.363088260384379	0.586024321098352	4.27493113493202	4.37865120754056	0.631146665535996	-0.244941611680942	0.312918777360626	-0.00716009774310122	-0.290020552523291	1.36653054377138	0.82501825968297	3.50790531119023
6.58109234853326	8.6753922655122	8.42015739700649	-0.283181793325937	5.52340749571417	0.507473165031726	7.45786704232258	3.23038075010414	-1.77914589927801	-1.04837421047639	2.21461581049453	3.3624009013453	0.681817911463955	-2.31620521774402	-0.992105685785491	8.54005790147869	-1.90885195044636	1.56575777677053	2.15585795490849	3.49263902490894
3.97721180718771	9.65303593437898	7.56379484675437	-0.117788285128287	7.36325362420847	-1.78419983081249	7.46754428655392	2.64262859170284	-1.55149072146464	6.5458801857181	0.963219230081568	5.80590640128089	0.280892314507571	-1.96257596576021	-0.924188135577127	-1.32963552779674	7.0258273780428	1.80513387547274	1.20790366888947	3.49334434004362
2.63609148419199	5.93603222112087	1.85626980163238	0.719869086654764	1.73028380469536	-0.867561877022133	7.46081869374722	2.8796803617917	10.520485425483	1.51130361384505	5.1904510650354	3.25681365388198	3.48759737654677	-0.704782597176954	-0.0857106392186998	-0.396820636304009	1.35141528626866	1.16219099200483	0.419680813598431	3.50067274612509
2.51545257120547	7.24743208011624	3.82533442759154	-0.252059669455539	6.99070164272734	-1.03497711431097	7.45115311766265	4.98009877617623	-1.73296612268688	0.400511459554989	-0.115197205149229	2.01547788236629	1.88515141893394	-2.26004222911621	5.86113571461447	-1.38711227153506	1.38638985699766	3.71741852914296	-0.192334120170418	3.49276077371127
3.86574501077948	6.93448185443178	5.60670497818756	1.03482440087299	5.05403813110403	-0.667527734491057	8.33312285252691	6.29711802015781	0.155577561983023	0.391766307646045	6.17549904153165	4.15423943443372	0.452274698249201	-0.430299507178945	0.15223473206823	-0.164228866435742	-0.448684550692565	2.36140629652514	2.544772251029	3.50448568553441
9.37040324380841	7.40883938065762	5.59912136124332	8.99955211277791	5.52307522522204	-1.60722966579855	7.45620102240806	4.89577751854506	-1.28796963179031	2.1672893922991	5.59929263136143	5.35737660409657	-0.566528846104879	-1.71974083213828	-0.86888384780454	-1.2568770143262	-1.55242990490616	1.75934754292483	2.6295458038334	3.49401570691748
3.13350347605156	8.49747123404277	8.5502986248638	6.89301953604526	5.68198337727469	-1.61140101947928	7.45123855210867	3.63166729034355	-1.29437756360299	0.416927558068839	2.70603351059816	3.64350425808871	0.48046224768394	0.942071257162039	2.04273949650666	-1.26171153060202	-1.55732945027528	2.85423377338005	-0.109426903589363	3.49399737093339
2.53553876696065	6.7069896179705	4.66802663885472	4.93365943253284	3.77381719857515	-1.62321693797533	7.45123500902472	5.54489186625666	-1.31252888948467	0.401077700521111	3.09491915463243	4.03964380040844	0.466338713842619	5.19984242775215	1.2343847712872	1.44831185300973	-1.57120806934721	2.30355696522449	4.07305619542044	3.49394615257551
3.28275791067239	8.29949272435497	8.47690918380766	3.62196543948738	6.19375852763496	-1.81655464898309	7.45118574150655	4.48289217729402	-0.167941611123908	4.50797445658191	2.34616564519601	3.62702716763594	0.241945247291626	-2.01110822589561	2.19887046690389	-0.378429515547213	-1.80016324950794	1.7713946094291	2.25996393938304	3.57128858028031
2.60963093605045	7.204872258367	6.65007252334677	6.46018245593748	6.25592256001162	-1.88786897790796	7.45112669642716	6.23800994471847	-1.89265662283039	0.426060247542234	4.56216834523638	4.71991005310154	-0.768857908819472	-2.40650902693364	-1.02058508378028	-0.378189487427553	-1.95032390210813	2.71339999976741	4.78497546314451	3.49237768337294
2.49385100326976	4.36841690929663	0.604150382338117	-0.635123128193273	0.744565991063441	5.47799985151661	7.45106902019004	1.43796351282664	-2.58738859275515	-1.40434798034921	-0.563051024051576	1.38931024263439	-0.923146091802054	-2.8676532049805	-1.12900726259157	-1.54813403369552	-2.12701897792009	0.968056167119155	-0.294485000498702	3.49154032450784
2.66488232876906	6.76335688131991	4.47350392936072	0.907112184550255	4.90836375945011	-0.744461026555821	7.57636033609571	4.21361377534072	0.03739451460617	0.281131028674726	4.89536490626159	4.41188460907303	0.35040219554402	-0.535865924303845	0.0607207509395687	-0.253683848153956	-0.539048059451874	4.5769026420988	1.77954473526764	3.50286271229821
8.15763275585058	7.28077103187815	4.50328768603418	1.23558155931362	4.81742171730712	-1.83052883618379	7.46387744437592	3.95513856314568	6.54318381748173	2.26658201984708	4.7457719728273	3.27249265144434	3.64478424596374	-2.06774843611493	1.97401168913405	-0.422647329315684	-1.82717574597232	1.31318418918388	1.77958468435462	3.49311225894286
2.51559123795948	6.53549425604939	3.97375642998901	-0.250052791411765	1.50457162084025	-0.605097827877185	7.45115367063544	4.30306073000522	-1.73005055662343	4.00554485704801	-0.113058685489221	4.21058468208102	7.24114207978128	-2.25508727948039	4.85632172121961	-1.38625834902557	7.27376057767972	4.03223891557504	-0.191740223478751	3.49276878809589
3.02580362792845	8.15588378812472	6.74070393725558	0.4035296552701	7.06053889818004	-1.171984693552	7.45143942602053	3.71164898342879	6.51586930408459	1.04263255978425	3.93916662680941	3.14653497321997	1.05066872149456	-1.12250586326405	2.42276525324762	1.38067854336675	1.24637580015586	2.73512158440333	0.0514690030239513	3.49689201553483
4.59031417744632	7.97646776528299	5.5847688648228	-0.347975403883753	5.59913659022642	0.894921585660084	7.45201301700865	3.37509703533119	8.80424457239894	3.61039682555778	2.29067169620323	3.54867539700131	4.60449077560543	-2.39873974998473	-0.408423994782343	1.10977469929492	3.58394223748334	2.02327051698653	1.666592267893	3.49240014434553
13.9130430080222	8.53382428675803	7.56999315233541	-0.139242394958754	5.17390520300224	-1.81486239725814	7.45118649590961	3.12389947036841	-1.57886415832652	3.29226246453083	3.90404224042445	3.94180861418268	-0.65080216785262	-2.00619571122445	-0.0563575459138864	2.54942580770819	-1.79763163364178	1.33639969151346	3.48626556721672	3.49324428762098
2.60066167595346	8.36291878036018	8.12337510414056	0.524674049508797	6.86542532300989	-1.05243787575666	7.4515267474787	4.358596795003	1.07286366887082	2.58418809482857	5.46621311096919	3.31343753241831	1.83253204717324	-0.958465967210826	-0.305625037852392	-0.611787117564301	-0.900788314723871	3.25795314606425	0.196065754117086	3.49814475007325
2.58478539968392	7.77051987619734	8.0185166478135	0.421954580041671	7.37588211548732	-1.15349616742973	7.451451760285	5.51575513863837	-0.590955295148554	-0.307089177495098	4.38251946249604	3.74470905136379	-0.191228513045882	-1.09713625527945	-0.425836279940905	-0.729293692305418	-1.01948831546103	4.51659936530793	0.0738316293078067	3.49706917062082
3.6061336342132	6.36891994411508	5.79265516708319	7.90568570924988	4.05484810095695	-0.513929547618326	7.45225326111488	6.77448993184165	0.391531351415266	0.612650892174788	3.99382922871661	4.96842330662885	0.65566430095243	-0.219534962599422	0.3349434294035	1.33557418449325	-0.268272784441834	1.38889397394717	0.847413536696309	3.50843818232686
11.1444821656977	7.56585870518067	7.72553217074946	0.324779104860164	5.62950002034207	1.14167153046873	7.45139015803241	2.84598462591986	1.87310139177833	3.65000149274149	8.60184717145764	2.35691346013799	6.05355392807242	-1.23297174728155	-0.543590078831096	-0.844398114570285	-1.13576176686401	2.95347718102587	1.10293927549634	3.4961837138567
2.52077184457817	8.42742470167536	7.65983024256262	3.07200845486166	5.85811711619973	-1.83370736295665	7.45890272049154	3.13269143233014	2.01229984211881	-0.957470226474418	0.847165042062086	2.84185105534573	-0.672220363250026	0.206047108096177	1.68424380191405	-1.35554432237619	-0.737313919518954	1.87376757542835	-0.17002045740156	3.49306987620199
3.57421819239715	7.74419426057023	8.17064212715396	1.24052064331841	7.065750626799	-0.543617199130137	7.45219290778129	3.90265929264576	0.345925905047855	7.7771776371959	5.29983090715732	3.18447402591263	0.61635290171578	-0.260271799914483	0.299629261670771	-0.0201506087930833	-0.30314299843414	2.51603155363828	0.81150511156749	3.50759177231204
3.03538793739402	6.20140323363155	2.8704895670068	2.12226312376603	4.27380215891191	-0.0124593058024592	7.49489060937363	4.14454004528472	1.16187770935763	1.33379902726837	6.88873677393084	2.56558263087322	1.31969449119764	2.8785650887499	0.931454211854977	0.597458729919635	0.320738934317226	1.99458014808038	1.45396224350169	3.53134888087441
3.09062441645535	7.67394923618345	7.93487272672785	10.0581199326067	5.34607085916963	-0.427069109045138	7.45129650360984	6.02478409389869	-1.04111249893904	-0.696449816922136	4.98784457856736	5.0817536030642	-0.491353260038875	-1.49923693047686	0.896625030639885	0.0582380895270239	-1.36368137301586	3.52461884715689	-0.0613571990272197	53.7723658071334
2.64886666166913	8.48445555631474	7.88944483404483	-0.265897838639801	5.64065036705244	-1.86091475711136	7.45233586563233	3.76201974313696	2.09523770124094	3.12623216375554	3.13267000720825	3.26868063019164	0.437281893245604	-2.28700861483802	-0.985122430684946	2.09725269625221	-1.89892224445988	2.2909416046964	-0.196411775955802	3.49270605537057
2.55040847165383	9.06824920177366	4.47929684529139	0.149509484557806	6.01803708137074	-1.44282511425109	7.45129801031122	3.80917954224741	-1.03541536844035	-0.693938162509459	6.00950410639234	3.31101710172948	-0.48951535947437	-1.49414799709777	-0.769999945225043	0.608514695429085	-1.35932531084664	2.80397910538259	-0.0601786601848329	3.49485605324556
5.45917526661756	7.76016119273842	8.37501712473547	-0.0887461831106218	6.90190532673473	-1.74252548891952	7.45315809207837	2.69547088043475	0.57109732415059	7.66592691314771	0.0543529965746883	4.3941996419984	2.90520665678202	-1.90539121723841	2.1049672943218	3.81692532344242	1.39278731216872	2.01508369017726	0.576674090882324	3.49348424221222
3.33926840885274	5.62938607738772	1.56569988897037	7.33998074102324	2.49484007182561	-1.15038610366227	7.45145387479648	5.1224712885818	6.28995522363085	1.07503274450272	4.93341726819402	4.11887167424768	1.08077211696199	-1.09286868424292	0.748926641764587	-0.72567743346619	2.72819180419745	1.09518818339503	0.0775933782590503	3.49709953424222
4.32506509033892	6.32272585774151	1.12505152346593	8.19220718097584	2.76326353976476	-1.6799143247151	7.48614306445297	4.9232651698369	1.38548753610636	-0.846059216579548	4.35735985475915	3.60793887355184	2.90324513008464	3.52055026899241	-0.89273212768026	-1.29737351557435	-1.63780309818046	2.476162792191	-0.126991226388235	3.4937146009983
3.12717640720306	7.64856564050426	4.21084751132205	8.98830763524439	5.27458286435402	-1.39831573519257	7.45131688125334	4.9397225033707	-0.967041145619372	-0.659156279397859	3.81986632787698	5.3167742232569	1.65250936372247	14.5809687100548	0.967086525334842	-1.0139601789553	-1.30704594574369	4.09947837039908	-0.045693932745545	3.4951282531219
2.51464625367684	8.49378042750188	7.70413664196419	-0.263818341704727	4.34109023915064	0.931642493980276	7.45114990560628	4.98011263231288	-1.75019667652654	-1.03128705397263	-0.127758756663645	2.75276767225125	-0.719295956547633	-2.28356789716085	-0.984280485775284	-1.39211262212381	-1.89773106941997	1.85259666439224	-0.195800962704511	3.49271421779021
2.72564974370674	8.02733712819045	6.28791833244398	6.25781266377155	6.75808926454939	-1.87672488558656	7.45113580433985	4.29708540648289	-1.83252776113028	0.230105192723386	4.43051266791935	4.05657399874386	-0.0679523738574188	-2.36257667066363	-1.0059318821682	-1.41491884835885	-1.92878340078287	2.16745805897058	6.02888086760281	3.49250977750581
15.236228902572	7.7706065515357	6.80158563911574	3.08408923857774	5.01186376287281	-1.47681757942937	7.45128456133085	5.95087565964369	0.368270422716693	2.88205214282572	7.07277397783178	5.1719041206432	1.17549364267568	-1.54079181880103	-0.81043479122413	-1.10523901094831	-1.39925182825476	1.5531272586511	1.87882314013986	3.49466196428919
3.39680079528998	6.53172041605831	4.78661430009588	6.89994985289818	4.40597419115489	-1.09024679547661	7.46997919101438	5.18019967525109	-0.493793152187098	-0.216132301440662	3.22937081906946	6.17330270696108	-0.107475801541335	2.98737971826778	-0.350599647320992	-0.655749830345216	-0.945197523748977	4.37550164758683	0.150334323915362	3.49772010914374
3.28519126601278	6.80405802601253	3.64275104682565	5.07866361214493	4.73725055087838	-1.83898413741624	7.55577487759815	5.12034561195396	3.89246734172827	-0.97182157470292	4.16843961308676	3.90889900161711	-0.68152614927002	-2.12595063012101	-0.956209199867474	-1.36278295014552	-1.85496469707852	2.81891650829101	0.795774554010313	3.49299661719314
2.55353384768403	7.48006576668707	6.69344808567601	4.12208944949	5.56114951929671	-1.41062022092753	7.45131151580949	3.49449369613726	1.89104778305215	-0.671745970150954	2.65898856162167	4.81635832418844	1.90328943853215	-1.44995704788951	-0.731691458472889	-1.0282673471127	-1.32149842105897	2.85055383942749	-0.0497612106082652	3.49505087658792
11.2306508487657	5.40551306221446	2.91700993930481	5.89008148186842	1.14382309554694	-1.64257694291194	7.4512293606807	5.52371906268035	-1.34226925700612	-0.823305259641769	6.03773480026588	3.85050680117092	-0.581871588365622	-0.433097449277732	-0.880679995475596	-1.28173941620929	0.453855456069062	3.62041227596107	1.09833975688018	3.52936733776875
2.76891985604959	8.7326987674933	8.10945890480379	-0.0221257429797972	6.80297152726941	-0.669854085777118	7.4512266787036	3.25629577587792	-1.35675349859219	3.08463723246121	0.121355923234683	4.08581159286016	7.78762430699682	-1.78118167780471	3.42206828604199	-1.28779981447606	-1.60502248639909	1.02432947125095	-0.120002022930313	3.49382570840138
10.827585859647	4.42321861474564	2.74445082765584	6.64391378274885	1.56444123600094	-1.05157862263655	7.45152744391633	5.00203710616732	-0.434392047930629	-0.160524852771118	7.63342009934741	3.55044657737084	1.22071937959902	-0.95728691623227	-0.304602935824683	-0.610788012104401	-0.899779062100447	1.11597866817775	2.81505212521178	3.49815472777843
2.90707530947814	7.7134839180299	7.92936258976261	7.59678387104203	5.92633480111104	-1.72781708397448	7.4532129430234	5.776997270599	-0.0276979971441932	0.263261261950469	2.12144877341594	4.41942449068834	0.820689064453882	-1.88520862047181	0.0376032967810286	-1.31256878984766	-0.559770544583966	4.58735511290405	7.33943751454762	3.49353610917069
3.78255293467268	7.14862105462008	5.4720509903077	7.40675754350197	3.09955797580063	-0.735859659755518	7.47485165355372	3.59701797761707	0.0506077245544722	0.293500376065775	6.74486433192094	4.42650568700349	1.6905430565365	-0.524063290475032	0.0709522813722085	-0.243682519870417	-0.528945155191036	2.2791773613875	0.578980016034052	3.50303373379574
4.40925760082959	7.12680641919045	6.55367396874995	6.4873109940387	6.06113177551056	-1.36628128526861	7.45133140725104	6.28091472799325	-0.917830604754081	2.02364043662474	3.78645165231492	4.17741535898314	0.788217436174773	1.92193509829354	0.464739286763272	0.160072700560528	-0.0908356657715171	2.64158667348971	0.968798902216099	3.49533767208287
2.77384630872752	7.89546051043074	6.2997439636685	5.36033378892897	5.41846855770383	-1.88958680732101	7.45112532333924	5.7192241602504	-1.90228687509323	-1.11798660612361	3.32070765972877	4.10031488746029	-0.150786161463776	-2.41350875490776	-0.430820353116397	0.641394942684915	-1.95368298953893	2.95834264420541	4.03681055323564	3.50521779736882
10.0305769309624	8.12218033937148	3.12016393058271	0.424867658824757	5.60535909171641	-1.15058401487368	7.45145373989313	4.30391564887984	2.0668505375608	-0.302901305095537	0.552664779253025	4.79566121339028	-0.18737233763493	-1.09314025428674	2.6412444066309	-0.725907556775919	-1.01606778949699	1.09514917395195	0.0773539965782808	3.49709759713798
2.52519813680747	8.0575775449929	7.13777983668149	7.31085162308061	4.53225542178757	-1.78873730872719	7.45119239680031	3.71529974148778	-1.55541256339709	-0.909603878515512	3.32341977209987	3.67466534029918	-0.640667467229231	-1.96880220765605	-0.925483707996893	0.130466404852166	-1.76562327076207	1.80075837057802	2.68889309502941	3.49332971530247
2.51916891710571	8.03263521521537	5.9982795519177	-0.199759398614537	4.8748635881658	-0.500219419423208	7.4511679964808	6.3849254677834	-1.65919715280404	-0.975860843167021	0.803990727685248	8.03850637469953	3.11797927770977	2.09751257988293	-0.152830472284702	-1.36480929109572	-1.86005358102866	2.51037380609806	-0.176645561420302	8.25658115438053
17.8122409480595	7.31308319406339	6.00368672435361	-0.149286265906952	4.80106604038673	-0.86523340893588	7.45118332545055	3.58379616015514	4.21119492247424	6.51728760330493	6.32032899947017	4.51612832898197	7.50067423364207	-2.02705264209154	4.62749973439786	1.91794665042067	-1.80776401208506	1.32839719435837	-0.161083800231562	3.49319838217124
3.01355426976493	7.56941918541444	6.01284486774156	-0.213898187851029	5.89868065738183	-1.84485404329365	7.45116387644188	4.59806518214549	2.99013925290252	-0.987958491705571	2.15296388653786	4.7760712848343	1.99783185825012	-2.16887421329511	7.36866115626409	1.28039785536356	-1.86927263470503	2.33112599305194	1.66847193456534	3.49291667894599
