"Species","chao","chao.se","jack1","jack1.se","jack2","boot","boot.se","n"
95.325,115.99761938148,10.4674213138718,120.095769230769,10.6070963163495,129.519455128205,107.204579493715,6.44326132637273,13
87.37,124.499681971988,17.423516387691,117.990769230769,11.0051435566426,134.807195512821,101.023138088987,5.98035924557083,13
88.3775,108.817361602137,10.6989586570324,111.636730769231,8.51440646815552,121.123349358974,99.3609468544814,5.1477815566175,13
92.675,127.25984499009,16.7111125143329,121.544230769231,11.0906396559104,137.009102564103,105.671849908458,6.16861742555535,13
