"Bacteroides"	"Prevotella"	"Parabacteroides"	"Faecalibacterium"	"Unclassified_Lachnospiraceae"	"Lactobacillus"	"Enterococcus"	"Alistipes"	"Lachnospiracea_incertae_sedis"	"Clostridium_XI"	"Blautia"	"Erysipelotrichaceae_incertae_sedis"	"Roseburia"	"Escherichia_Shigella"	"Unclassified_Clostridiales"	"Unclassified_Bacteroidales"	"Unclassified_Ruminococcaceae"	"Sutterella"	"Akkermansia"	"Unclassified_Bacteria"	"Megamonas"	"Ruminococcus"	"Clostridium_XlVa"	"Unclassified_Lactobacillales"	"Veillonella"	"Unclassified_Firmicutes"	"Unclassified_Enterobacteriaceae"	"Dorea"	"Clostridium_sensu_stricto"	"Unclassified_Burkholderiales"	"Clostridium_IV"	"Gemmiger"	"Clostridium_XVIII"	"Flavonifractor"	"Streptococcus"	"Oscillibacter"	"Turicibacter"	"Bifidobacterium"	"Odoribacter"	"Parasutterella"	"Phascolarctobacterium"	"Barnesiella"	"Coprobacillus"	"Haemophilus"	"Unclassified_Prevotellaceae"	"Unclassified_Bacilli"	"Acidaminococcus"	"Paraprevotella"	"Weissella"	"Clostridium_XlVb"	"Anaerovorax"	"Unclassified_Clostridiaceae_1"	"Unclassified_Acidaminococcaceae"	"Butyricicoccus"	"Megasphaera"	"Eggerthella"	"Coprococcus"	"Unclassified_Selenomonadales"	"Klebsiella"	"Unclassified_Bacteroidetes"	"Pseudoflavonifractor"	"Porphyromonas"	"Dialister"	"Butyricimonas"	"Unclassified_Proteobacteria"	"Catenibacterium"	"Rothia"	"Unclassified_Actinomycetales"	"Cellulosilyticum"	"Campylobacter"	"Bilophila"	"Unclassified_Veillonellaceae"	"Unclassified_Clostridia"	"Lactococcus"	"Unclassified_Fusobacteriaceae"	"Moraxella"	"Clostridium_III"	"Unclassified_Erysipelotrichaceae"	"Collinsella"	"Unclassified_Bacillales"	"Anaerobacter"	"Anaerotruncus"	"Anaerostipes"	"Unclassified_Porphyromonadaceae"	"Subdoligranulum"	"Holdemania"	"Gemella"	"Hespellia"	"Peptoniphilus"	"Finegoldia"	"Granulicatella"	"Allisonella"	"Enterobacter"	"Abiotrophia"	"Staphylococcus"	"Desulfovibrio"	"Unclassified_Alphaproteobacteria"	"Eubacterium"	"Unclassified_Peptostreptococcaceae"	"Fusobacterium"	"Atopobium"	"Unclassified_Pseudomonadaceae"	"Anaerococcus"	"Streptophyta"	"Corynebacterium"	"Asaccharobacter"	"Anaerofustis"	"Scardovia"	"Unclassified_Flavobacteriales"	"Solobacterium"	"TM7_genus_incertae_sedis"	"Unclassified_Betaproteobacteria"	"Pseudomonas"	"Mogibacterium"	"Unclassified_Clostridiales_Incertae_Sedis_XI"	"Pasteurella"	"Victivallis"	"Leuconostoc"	"Unclassified_Coriobacteriaceae"	"Unclassified_Gammaproteobacteria"	"Acetobacterium"	"Aggregatibacter"	"Unclassified_Pasteurellaceae"	"Cloacibacterium"	"Erysipelothrix"	"Pseudobutyrivibrio"	"Unclassified_Actinobacteria"	"Unclassified_Rikenellaceae"	"Catonella"	"Syntrophococcus"	"Brevundimonas"
0	0	0	0	0	0.997119815668203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00268817204301075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000192012288786482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.929152848959904	0	0	0.0111546578233343	0.00633102200783841	0	0.00331624962315345	0	0.00120590895387398	0.000301477238468496	0.0069339764847754	0.00391920410009044	0.00211034066927947	0	0.00602954476936991	0.00301477238468496	0.00120590895387398	0.00180886343081097	0	0.00180886343081097	0	0.00331624962315345	0.00602954476936991	0	0	0.000602954476936991	0	0	0.000301477238468496	0	0.000602954476936991	0.000301477238468496	0	0.00422068133855894	0	0.00120590895387398	0	0.000301477238468496	0	0	0	0	0.00211034066927947	0	0	0	0	0	0	0	0	0	0	0.00120590895387398	0.000301477238468496	0.000602954476936991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000602954476936991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0810545811090533	0.00806188037912627	0.00108944329447652	0.131495805643316	0.0992482841268112	0.00196099793005774	0.000108944329447652	0	0.0156879834404619	0.217561825906962	0.0528379997821113	0.0351890184115917	0.0183026473472056	0.128663253077677	0.0218978102189781	0.00119838762392417	0.0022878309184007	0.000108944329447652	0	0.00326832988342957	0.000108944329447652	0.00403094018956313	0.0305044122453426	0.000108944329447652	0.0173221483821767	0.00196099793005774	0.00991393397973635	0.0442313977557468	0.00185205360061009	0	0.000762610306133566	0.00119838762392417	0.010349711297527	0.00098049896502887	0.0184115916766532	0	0.00141627628281948	0.00119838762392417	0.000108944329447652	0	0	0.000108944329447652	0.000108944329447652	0.00817082470857392	0.000108944329447652	0	0	0	0.000108944329447652	0	0	0.000108944329447652	0	0	0	0	0.000326832988342957	0	0.00686349275520209	0	0.000108944329447652	0.00599193811962087	0	0	0.000108944329447652	0	0.000217888658895305	0.000435777317790609	0	0.00196099793005774	0	0	0.000326832988342957	0.00217888658895304	0.00305044122453426	0	0	0.000326832988342957	0.000108944329447652	0	0.000108944329447652	0	0	0.000544721647238261	0	0	0.000108944329447652	0	0.000653665976685913	0.000762610306133566	0.000217888658895305	0	0.000762610306133566	0.000108944329447652	0	0	0	0	0.000435777317790609	0.000108944329447652	0.000108944329447652	0	0.000108944329447652	0	0	0	0	0	0	0.000108944329447652	0.000108944329447652	0	0.000108944329447652	0.000108944329447652	0.000108944329447652	0	0	0	0	0.000108944329447652	0	0.000108944329447652	0	0	0	0	0	0	0	0	0
0.330480437284235	0.461090333716916	0.0088463751438435	0.0215765247410817	0.0568181818181818	0	0	0	0.0291283084004603	0.00143843498273878	0.0161823935558113	0.000287686996547756	0.0042433831990794	0	0.0100690448791715	0.00194188722669735	0.000575373993095512	0.0336593785960875	0	0.00172612197928654	0	0.00151035673187572	0.00402761795166858	0	0	0.00273302646720368	0	0.000575373993095512	0.000575373993095512	0	0	0.00244533947065593	0.000503452243958573	7.1921749136939e-05	7.1921749136939e-05	0	0.00402761795166858	7.1921749136939e-05	0	0	0	0.000143843498273878	0	0.00208573072497123	0.000287686996547756	0	0	0.000143843498273878	0	0	0	7.1921749136939e-05	0	0.000287686996547756	0	0	0.000647295742232451	0	0	0	0.000863060989643268	0	0	0	0	0	0	0.000143843498273878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000431530494821634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000215765247410817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0195822454308094	0	0.70757180156658	0.0150130548302872	0.0391644908616188	0	0	0	0.0597258485639687	0.0120757180156658	0.000326370757180157	0.00881201044386423	0.0407963446475196	0	0.00195822454308094	0.00424281984334204	0.00946475195822454	0	0	0.00195822454308094	0	0.00456919060052219	0.000326370757180157	0	0	0.000326370757180157	0.0202349869451697	0.00097911227154047	0	0	0	0	0.00097911227154047	0.00881201044386423	0	0	0	0	0	0	0	0	0	0	0	0	0.0231723237597911	0	0	0.0140339425587467	0	0	0	0	0	0	0.000652741514360313	0	0	0	0	0.000326370757180157	0	0	0	0	0	0	0.00456919060052219	0	0	0	0	0	0	0.000326370757180157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.8678905687545	0.000359971202303816	0.00719942404607631	0.00899928005759539	0.00323974082073434	0	0	0.0280777537796976	0.00323974082073434	0.00179985601151908	0.00107991360691145	0	0.000719942404607631	0	0.000719942404607631	0.00107991360691145	0.0104391648668107	0	0	0.00251979841612671	0	0.0428365730741541	0.000719942404607631	0	0	0.000719942404607631	0	0.000359971202303816	0	0	0.00863930885529158	0	0.000359971202303816	0	0	0.00395968322534197	0.000359971202303816	0.00143988480921526	0	0	0	0	0.000719942404607631	0	0	0	0	0	0	0	0	0	0	0.000359971202303816	0	0	0	0	0	0	0.000359971202303816	0	0.000719942404607631	0	0	0	0	0	0	0	0	0	0	0	0	0.000359971202303816	0	0	0	0	0	0.000719942404607631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0259151279559443	0.658244250080985	0.00226757369614512	0.0587949465500486	0.0189504373177843	0.000809847748623259	0	0	0.0276967930029155	0	0.00194363459669582	0	0.00534499514091351	0.000485908649173955	0.00323939099449304	0.0827664399092971	0.000323939099449304	0.00615484288953677	0	0.000161969549724652	0	0	0.00113378684807256	0.00275348234531908	0.0440557175251053	0.0252672497570457	0	0.00113378684807256	0.000161969549724652	0	0.000161969549724652	0.000161969549724652	0.000971817298347911	0.000971817298347911	0	0	0	0	0	0	0	0	0	0.00242954324586978	0	0.0160349854227405	0	0	0	0	0	0	0	0	0.0046971169420149	0	0.000161969549724652	0	0	0.00421120829284095	0	0	0	0	0.000161969549724652	0	0	0	0	0.000485908649173955	0	0.00178166504697117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161969549724652	0	0	0	0	0	0	0	0	0	0	0	0
0.964271376957045	0	0.00120433560818948	0.0204737053392212	0.00120433560818948	0	0.000401445202729827	0	0	0	0.000401445202729827	0	0.000401445202729827	0	0.000802890405459655	0.00602167804094741	0.000401445202729827	0	0.000802890405459655	0	0	0	0.000401445202729827	0	0	0	0	0	0	0	0	0	0	0	0	0.000401445202729827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000802890405459655	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000401445202729827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000802890405459655	0	0	0.000401445202729827	0.000401445202729827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.697695134172141	0.00011134617525888	0.00016701926288832	0.00757153991760383	0.0101881750361875	5.56730876294399e-05	0	0.168188397728538	0.0159225030620198	0.00384144304643136	0.00228259659280704	0.000668077051553279	0.00200423115465984	0	0.0011134617525888	0.00205990424228928	0.00428682774746687	0	0	0.0022269235051776	0	0.00623538581449727	0.000779423226812159	5.56730876294399e-05	0	0.000779423226812159	0.00022269235051776	0.000668077051553279	5.56730876294399e-05	0.0558957799799577	0.0115243291392941	0	0.00011134617525888	0.000890769402071039	0.00016701926288832	0.000668077051553279	5.56730876294399e-05	0.00022269235051776	0	0	0	0	5.56730876294399e-05	0	0	5.56730876294399e-05	0	0	0	0.00033403852577664	0	0.00011134617525888	5.56730876294399e-05	0	0	0	0	0.00011134617525888	0	0	0.00122480792784768	0	0.00033403852577664	0	0	0	0	0	0	0	0	0	0.00016701926288832	0.00011134617525888	0	0	0	0	0	0	0	0.00038971161340608	0	5.56730876294399e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.56730876294399e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011134617525888	0	0	0.00011134617525888	0	0	0	0	0	0	0	0	0	0
0.703897713191393	0.000112650670271488	0.0328939957192745	0.0721527543088881	0.0479891855356539	0	0	0.0195448912921032	0.0133491044271713	0.00101385603244339	0.0119409710487777	0.00028162667567872	0.0231497127407908	0	0.00636476287033908	0.0042244001351808	0.0028162667567872	0.0199954939731891	0	0.00264729075137997	0	0.00343584544328039	0.00292891742705869	0	5.63253351357441e-05	0.000394277345950208	0	0.000450602681085952	0	0	0.00236566407570125	0.0121662723893207	0.00242198941083699	0.000563253351357441	0.00028162667567872	0.000732229356764673	0	0.00028162667567872	0.00253464008110848	0	0.00456235214599527	0	0	0.000112650670271488	0	0	0	5.63253351357441e-05	0	5.63253351357441e-05	0	0	0	0	0	0	0.000168976005407232	0	0	5.63253351357441e-05	0	0	0	0	0.000732229356764673	0	0	0	0	0	0.00028162667567872	0	0	0	0	0	0.00230933874056551	0	0	0	0	0	0	0.000168976005407232	0.000112650670271488	0	5.63253351357441e-05	5.63253351357441e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.63253351357441e-05	5.63253351357441e-05	5.63253351357441e-05	5.63253351357441e-05	5.63253351357441e-05	0
0.11734194558622	0.678214914856136	0.00137013114112351	0.0166373067136426	0.0207477001370131	0	0	0.000685065570561754	0.0114503816793893	0.00322959483264827	0.00293599530240752	0.000195733020160501	0.00274026228224702	9.78665100802505e-05	0.0364063417498532	0.0221178312781366	0.00743785476609904	0	0	0.00450185946369152	0	0.0317087492660012	0.00146799765120376	0	0.000195733020160501	9.78665100802505e-05	0	0.00254452926208651	0	0	0.000293599530240752	0.000391466040321002	0	9.78665100802505e-05	0.000489332550401253	0.00254452926208651	0	0.000195733020160501	0.00665492268545704	0	0	0	9.78665100802505e-05	0.00107653161088276	0.00479545899393228	0	0	0.0177138383245253	0.000391466040321002	0	0	0	0	0.000195733020160501	0	0	0.000293599530240752	0	0	0	0.000195733020160501	0	9.78665100802505e-05	0	0	0	0	0	0	0.000391466040321002	0.000293599530240752	0	0	0	9.78665100802505e-05	0	0	0	9.78665100802505e-05	0	0	0	0	0.000587199060481503	0	9.78665100802505e-05	0	9.78665100802505e-05	0	0	0	9.78665100802505e-05	0	0	0	9.78665100802505e-05	0	0.000195733020160501	0	9.78665100802505e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.78665100802505e-05	9.78665100802505e-05	0	0	0	0	0	0	0
0.772339636633296	0.000741564701520208	0.0152020763811643	0.057100482017056	0.0111234705228031	0	0.00111234705228031	0.0352243233222099	0.00370782350760104	0.00407860585836114	0.00185391175380052	0.000741564701520208	0.00296625880608083	0	0.00704486466444197	0.00148312940304042	0.00704486466444197	0	0.00667408231368187	0.0218761586948461	0	0.00444938820912125	0.00482017055988135	0	0	0.000741564701520208	0	0.00111234705228031	0	0	0.00296625880608083	0	0.00185391175380052	0.00778642936596218	0	0.0122358175750834	0	0	0	0.00741564701520208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000370782350760104	0	0	0	0	0.00111234705228031	0	0.000370782350760104	0	0	0	0	0.000370782350760104	0	0	0.00185391175380052	0	0	0.000370782350760104	0	0.000741564701520208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000741564701520208	0	0	0	0.000370782350760104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.819879187259747	0	0	0.0225151015925316	0.0389895661724327	0	0	0.00439319055464031	0.0260845689181768	0.00631521142229544	0.014277869302581	0.0013728720483251	0.0112575507962658	0.00109829763866008	0.00796265788028556	0.00109829763866008	0.00164744645799012	0	0	0.00796265788028556	0	0.00164744645799012	0.0126304228445909	0	0.00109829763866008	0.000274574409665019	0	0.00247116968698517	0	0	0.000274574409665019	0	0.00356946732564525	0.00192202086765513	0	0.00796265788028556	0	0.000549148819330038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000549148819330038	0	0	0.000274574409665019	0.000274574409665019	0	0	0	0	0	0.000549148819330038	0	0	0	0	0.000274574409665019	0	0	0	0	0	0	0	0.000274574409665019	0	0	0.000274574409665019	0	0	0	0	0	0.000274574409665019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.288487672296641	0.450203843913803	0.0620267909143856	0.0355270821199767	0.00184430207726655	0	0	0.0105804698116871	0.0003882741215298	0	0.00087361677344205	0.0017472335468841	0	0	0.0005824111822947	0.0124247718889536	0.00669772859638905	0.0307707241312367	9.706853038245e-05	0.0015530964861192	0	0.00048534265191225	0.00611531741409435	0	0	0.0005824111822947	0	0	0	9.706853038245e-05	0.0001941370607649	0.0001941370607649	0.0001941370607649	0.00242671325956125	9.706853038245e-05	0.001941370607649	0	0	0.0151426907396622	0	0	0.0124247718889536	0.0001941370607649	0	0.0244612696563774	0	0	0.001941370607649	0	0	0	0	0.00747427683944865	0	0.00029120559114735	0	0	0.00397980974568045	0.00029120559114735	0.0003882741215298	0.0001941370607649	0	0	0.00766841390021355	0.00087361677344205	0.0064065230052417	0.00029120559114735	0	0	0	0.00067947971267715	0	0	0	0	0	0	0	0	0	0	0	0	0.0003882741215298	0.0005824111822947	9.706853038245e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.706853038245e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00248215947874651	0.000310269934843314	0	0.353707725721378	0.220291653738753	0.000310269934843314	0	0	0.147067949115731	0.00403350915296308	0.0170648464163823	0.000620539869686627	0.057399937946013	0	0.0397145516599441	0	0.0021718895439032	0	0	0.00651566863170959	0	0.00124107973937325	0.0102389078498294	0	0.0691901954700589	0.00558485882717965	0.000310269934843314	0.00186161960905988	0.0198572758299721	0	0	0	0.000620539869686627	0	0.00775674837108284	0	0	0.00775674837108284	0	0	0	0	0	0.00558485882717965	0	0	0	0	0	0	0	0.0089978281104561	0	0.00186161960905988	0.00155134967421657	0.000310269934843314	0.000930809804529941	0	0	0.000620539869686627	0	0	0	0	0	0	0	0	0	0.000310269934843314	0	0	0	0	0	0.000620539869686627	0	0	0	0	0.00124107973937325	0	0.00124107973937325	0	0	0	0.000310269934843314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000310269934843314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.543759512937595	0.180365296803653	0.0502283105022831	0.0479452054794521	0	0	0	0.0273972602739726	0.000380517503805175	0.00418569254185693	0.00114155251141553	0	0	0	0.00114155251141553	0.0643074581430746	0.00570776255707763	0.0578386605783866	0	0.0015220700152207	0	0.000380517503805175	0.00076103500761035	0	0.000380517503805175	0	0	0	0.00875190258751903	0	0	0.00190258751902588	0	0	0	0	0	0	0	0	0	0.000380517503805175	0	0	0	0	0	0.000380517503805175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000380517503805175	0	0	0	0	0	0.000380517503805175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000380517503805175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.794032395566922	0.000170502983802217	0	0.00485933503836317	0.0265984654731458	0	8.52514919011083e-05	0.0437340153452685	0.0398124467178176	0.000341005967604433	0.00716112531969309	0.00051150895140665	0.00843989769820972	8.52514919011083e-05	0.00954816709292413	0.000341005967604433	0.00861040068201194	0	0	0.00289855072463768	0	0.00502983802216539	0.00332480818414322	0	0.000170502983802217	0.00110826939471441	0	0.00119352088661552	0	0	0.00119352088661552	0.0153452685421995	0.00213128729752771	0.00673486786018755	0	0	0	0.00127877237851662	0	0.0121909633418585	0	0	0	8.52514919011083e-05	0	0	0	0	0	0	0	8.52514919011083e-05	0	0.000255754475703325	0	0	0.000170502983802217	0	8.52514919011083e-05	0.000170502983802217	0	0.000255754475703325	0	0	0	0	0	0	0	0	0	0	0.000255754475703325	0	0	0	0	0.000170502983802217	0	0	0	0	0.000426257459505541	0	0	0	0	8.52514919011083e-05	0.000426257459505541	8.52514919011083e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000170502983802217	0	0	0	0	0	0	0.000170502983802217	0	0	0	8.52514919011083e-05	8.52514919011083e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.609625668449198	0.000822706705059646	0.000411353352529823	0.04648292883587	0.0127519539284245	0	0.000822706705059646	0.0316742081447964	0.00411353352529823	0	0.00246812011517894	0	0.000411353352529823	0	0.0053475935828877	0.0193336075689017	0.000822706705059646	0.0431921020156314	0	0.00246812011517894	0.20855614973262	0	0.0053475935828877	0.000822706705059646	0.000411353352529823	0	0	0	0	0	0	0	0	0.000411353352529823	0	0.00123406005758947	0	0	0	0	0	0.00164541341011929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000411353352529823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000411353352529823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.408828382838284	0.00577557755775578	0.133663366336634	0.0152640264026403	0.037953795379538	0	0	0.0453795379537954	0.0321782178217822	0.0066006600660066	0.08003300330033	0.000412541254125413	0.0243399339933993	0	0.0169141914191419	0.00453795379537954	0.0346534653465347	0.0185643564356436	0.00288778877887789	0.00577557755775578	0	0.0214521452145215	0.00206270627062706	0	0.000412541254125413	0.0305280528052805	0	0.00577557755775578	0	0	0.0107260726072607	0.000412541254125413	0.0132013201320132	0.00206270627062706	0.000412541254125413	0.00536303630363036	0.000412541254125413	0.00165016501650165	0.00701320132013201	0	0.000825082508250825	0.0123762376237624	0.00165016501650165	0.00165016501650165	0	0	0	0	0	0.000412541254125413	0.00206270627062706	0.000412541254125413	0	0	0	0	0.000412541254125413	0	0.000412541254125413	0	0	0	0.00165016501650165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000825082508250825	0.00123762376237624	0	0	0	0	0	0	0	0	0.000412541254125413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000412541254125413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.637544632682519	0	0	0.0555344526323786	0.0444427562105903	0.000151941046873813	0	0	0.00957228595305022	0.000683734710932158	0.00212717465623338	0.0011395578515536	0.00402643774215604	0	0.0577375978120489	7.59705234369065e-05	0.0182329256248576	7.59705234369065e-05	0.00167135151561194	0.0904049228899187	0	0.00668540606244777	0.0214996581326445	0	0.0023550862265441	0.00144343994530122	0	0.0011395578515536	0.000151941046873813	0.0163336625389349	0.000683734710932158	0	0.00417837878902986	0.000835675757805971	0.00129149889842741	0.00714122920306921	0	0.00326673250778698	0	0	0	0	0	0	0	0	0	0	0	0	0.00197523360935957	7.59705234369065e-05	0	0.0012155283749905	0	7.59705234369065e-05	0.000607764187495252	0	0	0.000531793664058345	0.0012155283749905	0	0	0	0.000151941046873813	0	0	0	0	0	0	0	0.0011395578515536	0	0	0	0	0	0	0	0	0.000227911570310719	7.59705234369065e-05	0	0	0.000987616804679784	0	0	0	0	0	0	0	0	0	0	0.000835675757805971	0	0	0	0	0	0	0	0	0	0.000379852617184532	0	0	0	7.59705234369065e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
