"Bacteroides.Otu0001"	"Bacteroides.Otu2520"	"Prevotella.Otu1987"	"Bacteroides.Otu2654"	"Bacteroides.Otu0863"	"Faecalibacterium.Otu0067"	"Bacteroides.Otu2038"	"Alistipes.Otu2508"	"Bacteroides.Otu0848"	"Bacteroides.Otu0929"	"Bacteroides.Otu2431"	"Parabacteroides.Otu1736"	"Ruminococcus.Otu1859"	"Bacteroides.Otu2065"	"Bacteroides.Otu2625"	"Prevotella.Otu1994"	"Alistipes.Otu1466"	"Escherichia_Shigella.Otu2393"	"Bacteroides.Otu1201"	"Blautia.Otu2475"	"Erysipelotrichaceae_incertae_sedis.Otu0818"	"Bacteroides.Otu0661"	"Bacteroides.Otu0069"	"Clostridium_XI.Otu1804"	"Bacteroides.Otu2765"	"Bacteroides.Otu0480"	"Bacteroides.Otu0786"	"Bacteroides.Otu0006"	"Akkermansia.Otu1935"	"Bacteroides.Otu2481"	"Bacteroides.Otu2437"	"Faecalibacterium.Otu0751"	"Bacteroides.Otu1726"	"Clostridium_XlVa.Otu0236"	"Prevotella.Otu1633"	"Dorea.Otu1142"	"Bacteroides.Otu1624"	"Bifidobacterium.Otu1244"	"Bacteroides.Otu2343"	"Prevotella.Otu2602"	"Sutterella.Otu0171"	"Bacteroides.Otu2104"	"Lactobacillus.Otu0959"	"Megamonas.Otu2657"	"Prevotella.Otu1803"	"Lachnospiraceae.Otu0220"	"Lachnospiraceae.Otu2512"	"Ruminococcaceae.Otu1504"	"Clostridiales.Otu1597"	"Prevotella.Otu0634"	"Bacteroides.Otu0877"	"Parabacteroides.Otu1378"	"Lachnospiraceae.Otu2222"	"Clostridium_XI.Otu2681"	"Bacteroides.Otu1565"	"Gemmiger.Otu0907"	"Enterococcus.Otu1019"	"Bacteroides.Otu2216"	"Lachnospiraceae.Otu0898"	"Megamonas.Otu1877"	"Ruminococcus.Otu0422"	"Sutterella.Otu1997"	"Clostridium_IV.Otu1864"	"Prevotella.Otu1319"	"Phascolarctobacterium.Otu1814"	"Prevotella.Otu0738"	"Lachnospiracea_incertae_sedis.Otu1152"	"Lachnospiracea_incertae_sedis.Otu0113"	"Roseburia.Otu1051"	"Klebsiella.Otu1452"	"Blautia.Otu2495"	"Prevotella.Otu1563"	"Bacteroides.Otu2120"	"Bacteroides.Otu2375"	"Lachnospiraceae.Otu0790"	"Parabacteroides.Otu1107"	"Bacteroidales.Otu1168"	"Lachnospiraceae.Otu2599"	"Prevotella.Otu0773"	"Bacteroides.Otu2534"	"Lachnospiracea_incertae_sedis.Otu0778"	"Bacteria.Otu0435"	"Alistipes.Otu0529"	"Lachnospiracea_incertae_sedis.Otu1990"	"Bacteroides.Otu2460"	"Streptococcus.Otu0749"	"Prevotella.Otu0882"	"Oscillibacter.Otu0154"	"Lachnospiraceae.Otu0272"	"Blautia.Otu0620"	"Lachnospiracea_incertae_sedis.Otu2549"	"Roseburia.Otu2084"	"Lachnospiraceae.Otu0875"	"Bacteroides.Otu2416"	"Ruminococcaceae.Otu0064"	"Bacteroides.Otu1411"	"Lachnospiracea_incertae_sedis.Otu2746"	"Ruminococcus.Otu1429"	"Prevotella.Otu2666"	"Bacteroides.Otu1669"	"Lachnospiracea_incertae_sedis.Otu0651"	"Bacteroides.Otu2383"	"Blautia.Otu0591"	"Lachnospiraceae.Otu1734"	"Bacteroides.Otu0775"	"Catenibacterium.Otu2320"	"Lachnospiraceae.Otu0578"	"Prevotellaceae.Otu2503"	"Lachnospiraceae.Otu2612"	"Prevotella.Otu2327"	"Bacteroides.Otu0752"	"Prevotella.Otu2501"	"Ruminococcaceae.Otu2507"	"Prevotella.Otu2702"	"Prevotella.Otu2220"	"Bacteroides.Otu1854"	"Bacteroides.Otu0801"
0.00440372013335452	0.00123304531023418	0.135746182598609	0.000704597440378425	0.000528448099413653	0.0663596000418918	0.000176149373758775	0.009159639401533	0	0	0	0.000528448099413653	0.000176149373758775	0.00387527654305903	0	0	0	0.00176149283575366	0	0.00563675014001821	0	0.000176149373758775	0.00123304531023418	0.0366308773671779	0	0	0	0.000176149373758775	0	0	0.00176149283575366	0.0204319058386584	0	0.00158534370794946	0.00510830964864974	0.00422757239927347	0	0.0028183862634989	0	0.00211379092192717	0	0	0.180279582130514	0.129984194779587	0.00158534370794946	0.00457986773079782	0.0035229802058766	0	0	0.0246584135050284	0.000176149373758775	0.000176149373758775	0.00440372013335452	0.00246608874575035	0	0.00422757239927347	0	0.000352298742051882	0	0	0	0.00176149283575366	0.000704597440378425	0.000352298742051882	0.0341663310208481	0	0.000704597440378425	0.00422757239927347	0.00176149283575366	0	0.00123304531023418	0.0102164860029275	0.000176149373758775	0	0.000352298742051882	0.00105689605125434	0	0.000704597440378425	0.00123304531023418	0	0.00158534370794946	0	0.000704597440378425	0.00317068343144885	0	0	0.000176149373758775	0.000528448099413653	0	0.000528448099413653	0.000352298742051882	0.000704597440378425	0.00158534370794946	0	0	0	0.00176149283575366	0.00563675014001821	0	0	0.00193764190890142	0	0.00158534370794946	0.000880746759480538	0	0	0.0169095341263166	0	0.00299453489393144	0	0	0.000176149373758775	0	0	0	0.000176149373758775	0
0.0941562991474145	0	0	0	0	0.0808907011798295	0.00629832078450186	0	0	0.00107971906320081	0.000539859610270975	0.0115167509884212	0.101141132543288	0	0	0	0.000539859610270975	0	0	0.0185341197144081	0.00125967215201801	0.000539859610270975	0.0151154942218722	0.0106170400550845	0	0	0	0.00179953115040755	0.00197948404109207	0	0	0.0138559539708673	0	0.00593842109846135	0.000539859610270975	0.00953737565502483	0	0	0	0	0	0	0	0	0	0.0116966920797365	0.0178144257435219	0	0	0	0.00107971906320081	0.000359906416559737	0.0102571532346481	0.00287924741644404	0	0.00629832078450186	0.00377900846084505	0	0.00449881512859924	0	0.0410178295803613	0	0.0210529705793207	0	0	0	0.0241113941315337	0.0215927075052829	0.00269929490454076	0	0.0286086580897812	0	0.000179953211193595	0.00305919983510923	0.000179953211193595	0.000359906416559737	0	0.00575847096408416	0	0	0.00575847096408416	0	0.000899765939418951	0.00485871761169279	0.000359906416559737	0	0	0.00485871761169279	0.0070181176625875	0.00143962520004314	0.00233938962432895	0.00413891206277809	0.00143962520004314	0	0	0.000539859610270975	0.00161957820144878	0.00071981278649986	0	0	0	0	0.00845770013771074	0.00251934230522664	0.000179953211193595	0	0	0	0.00359905647340416	0	0.00179953115040755	0	0.00107971906320081	0	0	0	0
0.179079684757191	0.0261006832358487	0	0.0885598182957047	0.000767754243193021	0.00460650962005501	0.00345488756071127	0	0	0.00921292149392405	0.0161221422613724	0.000767754243193021	0	0	0	0	0.00767746776314022	0.000383877149880892	0.00690973388388898	0.00652586538873787	0.00307101244729005	0.00652586538873787	0.0226468165061388	0.0015355080338364	0.0019193846180308	0	0.00383876216502263	0.00729360136087508	0	0	0	0.00268713688132503	0	0.00499038235764758	0	0.0118999110830535	0.0195764846895368	0	0.00345488756071127	0	0	0.0015355080338364	0	0.0207278822986083	0	0.0203440860730471	0.0011516312233677	0	0	0	0.0445150472652567	0.00652586538873787	0.00575812557017099	0	0.000383877149880892	0	0	0	0.00575812557017099	0.0284030906709451	0	0	0.000383877149880892	0	0.00921292149392405	0	0.01458681476292	0	0.00345488756071127	0	0.000383877149880892	0	0.00268713688132503	0.00230326091938289	0.0015355080338364	0.00844519711729112	0	0.00383876216502263	0	0.0609986336673349	0.00268713688132503	0	0	0	0.0019193846180308	0	0	0.00230326091938289	0.00844519711729112	0.000767754243193021	0.0015355080338364	0.00345488756071127	0.00844519711729112	0.00690973388388898	0	0	0	0	0	0.000383877149880892	0.0011516312233677	0.0019193846180308	0.0011516312233677	0.0015355080338364	0.00383876216502263	0	0.00767746776314022	0	0.000383877149880892	0	0.000767754243193021	0	0.000767754243193021	0	0	0	0
0.3071436853602	0.000403442700190559	0	0.0627613711851541	0.0149268259978027	0.0220530806220511	0.00658951659373454	0.0497374250014587	0.0473196168730681	0	0	0.0418113776083507	0	0	0.000134480903306323	0	0.010892737792325	0	0	0.0168093213646148	0	0	0.0368394343158234	0.00336201625922403	0.0496031098187906	0	0.0126408682955485	0.0220530806220511	0	0	0	0.00376545640573163	0	0.00215169279907499	0	0.0016137701440954	0	0	0.00995142262427292	0	0	0.021918632214443	0	0	0	0.0138510901832139	0.00645503855048937	0	0.000941366186946579	0	0.000672404467889575	0.0147923599400227	0.00806876666957899	0.000403442700190559	0	0.00215169279907499	0	0	0	0	0	0	0	0	0.00107584702215409	0	0.00349649637210405	0.00551368911540583	0.000806885334714377	0	0.00215169279907499	0	0.0104893181391911	0.0047068142506834	0.00268961483144081	0.011296155672772	0	0.00147928940130755	0	0	0.00121032783790481	0	0	0.00215169279907499	0	0	0	0.000134480903306323	0.000672404467889575	0.00147928940130755	0.00645503855048937	0.00282409522400855	0.000403442700190559	0.00632056039051057	0	0	0.00336201625922403	0.000268961804180543	0	0	0.000672404467889575	0	0.00215169279907499	0.00147928940130755	0	0	0.000268961804180543	0	0	0	0	0	0	0	0	0.000268961804180543	0
0.0626383196884003	0.0195053609642888	0	0.0246676072624681	0.0141991786292501	0.00774518934483026	0.00372919388079759	0.0992346410638809	0.0238072748061224	0.00788861582904393	0.01118737420802	0.0176410815365163	0.016063566183693	0.0255279214646385	0.00573720317902666	0	0.143369498354284	0.000286861728710573	0.00473320091548653	0.0103268388256914	0	0.00631091622659551	0.00745833590137939	0.00573720317902666	0.00989656822707247	0.00358576397394101	0	0.00616748815206359	0.00545034593530363	0	0.00301204363835478	0.00344233399331788	0	0.000860585091708744	0	0.00200803077905431	0.0149162569599727	0	0	0	0.00129087743838979	0.00444634220531374	0	0	0	0.00415948312926266	0.016206978381019	0	0	0.00215146133506046	0.00100401589557433	0.000717154270138863	0.00143430817143827	0.000717154270138863	0.000143430865830646	0.0107571075125504	0	0.00229489184680614	0	0	0	0	0	0	0	0	0.00286861339217112	0.00444634220531374	0.000573723433815398	0	0.00143430817143827	0	0.000860585091708744	0.00200803077905431	0.000717154270138863	0.00243832231134068	0.00616748815206359	0.000286861728710573	0	0	0.00186460018173834	0	0.0200789720677481	0.00458977160761015	0.00172116954606323	0	0	0.0051634882430913	0.000430292585689063	0.00143430817143827	0.000860585091708744	0.00114744667878492	0.00172116954606323	0.000573723433815398	0.00903602161308913	0.00100401589557433	0.00157773887497964	0.000717154270138863	0	0.00100401589557433	0.000286861728710573	0.00186460018173834	0.00186460018173834	0.000573723433815398	0.00286861339217112	0	0	0	0.000860585091708744	0	0.000860585091708744	0	0.00573720317902666	0	0	0	0
0.0613425957773132	0.0266379408161355	0	0.000213128728139249	0.0798384292706548	0.0155577696530474	0.00213128568400957	0.0921542493745427	0.00468881487395469	0.00447568838212087	0.0343069953771497	0.00937752666835088	0.00660694255486302	0	0.0208850971803546	0	0.0140660323240233	0.00468881487395469	0.0306857211761969	0.00127877202999625	0.000639386145693241	0.00383630772555518	0.00980376452169762	0.0072463133952462	0.00127877202999625	0.0866349774709509	0.00277066994189167	0.00127877202999625	0.0208850971803546	0.000213128728139249	0.0291944886338863	0.00298379778905371	0.000639386145693241	0.00255754196887642	0.000426257446597371	0.00362318047861312	0	0	0.00127877202999625	0	0	0.000639386145693241	0	0	0	0.00191815739151976	0.000213128728139249	0.0351589962998458	0.010016882785308	0	0.00213128568400957	0.0104431179380183	0.00106564344707378	0.00341005306709512	0.000639386145693241	0.00383630772555518	0	0	0.000426257446597371	0	0.00341005306709512	0	0.00511506720900879	0	0.0245073506202957	0	0.00234441387968876	0.000213128728139249	0.00191815739151976	0.000213128728139249	0.00213128568400957	0	0.000852514815745745	0.000852514815745745	0.00127877202999625	0	0	0.000639386145693241	0	0	0	0	0.00618069381133254	0.000426257446597371	0.00213128568400957	0	0	0.00596756901362264	0.000852514815745745	0	0.00170502901190027	0.00170502901190027	0.00170502901190027	0.000639386145693241	0.00127877202999625	0.000852514815745745	0.000426257446597371	0.00277066994189167	0	0.000426257446597371	0	0.000426257446597371	0.000213128728139249	0.00106564344707378	0.00468881487395469	0	0.00277066994189167	0	0.000213128728139249	0	0.00298379778905371	0	0.00170502901190027	0	0	0	0
0.0593259242251054	0.239445885282908	0	0.00161160284790144	0.00940088221198718	0.000805801685560528	0.00161160284790144	0.000268600587691545	0.0013430025508874	0.000268600587691545	0.000268600587691545	0	0.209056737800752	0	0.00053720115600456	0	0.105097847373322	0	0.000805801685560528	0.00161160284790144	0.000805801685560528	0	0.0107438169432392	0.0048347918008477	0	0	0.00671496430912742	0.00510338907487164	0.000268600587691545	0	0	0	0	0.00161160284790144	0	0.00429759622577239	0	0.000268600587691545	0.00107440215698096	0	0	0	0	0	0	0.00698355859901766	0	0	0.00510338907487164	0	0.0013430025508874	0.00966947059203604	0	0.00053720115600456	0	0	0.000268600587691545	0	0.00268600267946803	0	0.081831819244812	0.000268600587691545	0.0252457737326495	0	0	0	0.00859511308037297	0.00053720115600456	0.00053720115600456	0	0	0	0.00107440215698096	0.000805801685560528	0.00107440215698096	0.00376039941050561	0	0.000268600587691545	0	0	0	0	0	0.000805801685560528	0	0	0	0.00376039941050561	0	0.00161160284790144	0	0.00053720115600456	0.00537198598071786	0.0013430025508874	0	0	0.0013430025508874	0.00214880307373904	0	0.00456619417802241	0.000805801685560528	0	0.00053720115600456	0.000805801685560528	0	0	0	0	0	0	0.00161160284790144	0	0.00053720115600456	0	0	0.000268600587691545	0
0	0.0711437464836217	0	0	0.000393391020537864	0	0	0	0.0059008312159052	0.00078678198019593	0.00275373373450699	0.461421396472703	0	0	0.0691816231998538	0	0	0.173789474650614	0.00196695388509512	0	0.0102279884689053	0.000393391020537864	0	0.0393289634914039	0.00629421493106899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118017281809448	0	0	0.00472067483500161	0	0	0	0	0	0	0	0	0	0	0.000393391020537864	0	0	0	0	0.00078678198019593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00393390016027896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157356347335398	0	0	0	0	0.00078678198019593	0	0	0	0	0	0	0	0	0	0	0.00236034399243897	0
0.10348689121796	0	0	0	0	0.0064794363035754	0.00359970424894943	0.000719942342414573	0	0	0.0190773165218792	0	0.0273543998656973	0.3769020526905	0	0	0.0269945615352514	0	0	0.000719942342414573	0	0	0.0107989261785097	0.00179985503975374	0	0.160220750855987	0.00143988431167115	0.00287976563808874	0	0	0.0147582835458755	0.000359971194529682	0	0.000719942342414573	0	0.000359971194529682	0	0	0.00143988431167115	0	0	0	0	0	0	0.000719942342414573	0.000719942342414573	0	0	0	0	0.00287976563808874	0	0	0.000359971194529682	0	0	0.0755221407393939	0	0	0	0	0.00431964099405493	0	0	0	0.000719942342414573	0.00143988431167115	0	0	0	0	0.00143988431167115	0.00107991339700994	0.000359971194529682	0.00215982553461346	0	0	0	0	0	0	0	0	0.000359971194529682	0	0	0.00395967287804255	0	0	0	0.000359971194529682	0	0.00107991339700994	0	0.00107991339700994	0	0.00611947224548786	0	0	0.000359971194529682	0	0.000359971194529682	0	0.00323973515341738	0	0	0	0	0	0.00467960855034539	0	0	0	0	0	0
0.0029015503327874	0.00414506585040659	0.0772289071369161	0.000829015449082341	0.00165803032841073	0.0708216108342609	0	0.0234175487683796	0.000207253884526626	0.000621761617970208	0.000829015449082341	0.000414507760150834	0.0592399561407342	0	0.000829015449082341	0.216947034954481	0	0.000414507760150834	0.0012435229955753	0.0174084471281997	0.000621761617970208	0	0	0.00683932491842375	0.000414507760150834	0	0.000207253884526626	0	0	0.000207253884526626	0.00518132396715547	0.0140927977561457	0	0.00538857495845649	0.0194806331275653	0.00476682132580027	0	0.00186528389245101	0.000207253884526626	0.00145077669315138	0.00352330877261919	0.000207253884526626	0	0	0.00186528389245101	0.0012435229955753	0.00186528389245101	0	0.0277684519394382	0.00227979077126525	0.000207253884526626	0	0.0118131967422218	0.000207253884526626	0	0.00932628967026469	0	0	0	0	0	0.00145077669315138	0.00849730706914035	0.00227979077126525	0	0.000414507760150834	0.00186528389245101	0.00518132396715547	0.00145077669315138	0	0.0190662023340846	0.00103626924458483	0.000829015449082341	0	0.00580307623779888	0.000414507760150834	0	0.000621761617970208	0.000621761617970208	0	0.00103626924458483	0	0	0.0076683186286644	0.000207253884526626	0	0.000829015449082341	0.000414507760150834	0.00248704406823472	0.0012435229955753	0.00393781365731887	0.0012435229955753	0.000207253884526626	0	0.0358472443527293	0.000207253884526626	0.0029015503327874	0.0029015503327874	0	0.000207253884526626	0	0	0.00601032650803792	0.000207253884526626	0	0	0.00145077669315138	0.0279756253484811	0.00704657380887381	0.000207253884526626	0.000621761617970208	0.000207253884526626	0	0	0.000207253884526626	0.000207253884526626	0
0.187968481360094	0.000504744577800737	0	0.248396737422437	0.029069194743627	0.0116593360785619	0.0391077370176503	0.00267514318520417	0.00191802830106688	0.0720656088173853	0.0252345517224561	0	0	0	0.00030284675491035	0	0.0416294043844298	0	0.00499695073713785	0.010498494808441	0.00237229739125961	0.0802691150229717	0.0161006570745125	0.0021704000727063	0.00312941140740727	0	0	0.0265969045143153	0.0262437065756877	0	0	0.003684627237017	0	0.00817677139133559	5.04744599018468e-05	5.04744599018468e-05	0	0	0	0	0.000151423379191171	0.0021704000727063	0	0	0	0.000656167931916411	0	0	0	0	0	0	0	0.000201897838321464	0	0	0	0	0.00040379566841302	0	0	0	0	0	0	0	5.04744599018468e-05	0.000252372296937387	0.000858065713400094	0	0.00191802830106688	0	0	0.00787393438530937	0	0	0	0.000151423379191171	0	0	0	0	0	0	0.00156470761914003	0	0	0.000504744577800737	0	0.0249822589544066	0	0.000201897838321464	0.000201897838321464	0.00100948902700922	0	5.04744599018468e-05	0.000100948919675101	0	0	5.04744599018468e-05	0	0.0143847249910355	0.00171613079502715	0.000605693482044763	0.000353321212111758	0	0	0	0	0	0.00111043789010375	0	0	0	0	0	0
0.157805758668429	0.0926877421318214	7.32600731945417e-05	0.0120143629771933	0.00520144174726898	0.0272493748882786	0.0324485179461783	0	0.0812293239148746	0.0266635071837697	0.0199254214273972	0.00769223183330498	0.0181674987639197	0.0258579241908249	0.00417581203992514	0	0.000732600667069145	0.00065934061156813	0.000146520145995894	0.00666661728493825	0.00556773680136564	0.0182407467000084	0.0137724583740476	0.0112818119570425	0.0234410766345286	7.32600731945417e-05	0	0.0257114527379178	0	0	0.000146520145995894	0.0118678532763421	0	0.00542121886661808	0	0.00945040878023045	0	0.000219780218010867	7.32600731945417e-05	7.32600731945417e-05	0	0.0115015779166335	0	0	0	0.0046153682295608	0.0128934156568742	0	0	7.32600731945417e-05	0.00879109555653586	0.000293040288846271	0.00278387918804517	0.00344321663957206	7.32600731945417e-05	0.00131868093650131	0	0.00981669214783379	0.000805860718638267	0	0	0.00608054861109048	0	0	0	0	0.00293039873639651	0.00271061939126137	0.00329669732516512	0	0.0022710603188148	0	0	0.00835155126674146	0.000805860718638267	0.00109890087773206	0.000366300358108916	0.00146520094094914	0	0	0.0067398757122965	0	0.0049084051991569	0.00593403110843683	0.00102564084582239	0	0	0.00300365848717769	0.00190476075298032	0.00329669732516512	0.000366300358108916	0.00424907146318589	0.00256409975444337	0.000219780218010867	0.0213903101817276	0.000146520145995894	0.00344321663957206	0.0033699569914118	0	0.00424907146318589	0.00820503614073258	0.000366300358108916	0.0012454209234647	0.00139194094246051	0.0019780206881657	0	0.000366300358108916	0	0.00827829372594995	0	0.00117216090374389	0	0	0	0	0.000219780218010867	0
0.0802667781770239	0.0315785878462571	0	0.00774105908605971	0.0108373788176208	0.0311143477665687	0.00278680549638744	0.031269095209576	0.0184228624858754	0.0191968391818624	0.0226021938124312	0.00541876896053372	0.0184228624858754	0.040243046106899	0.00371573692108461	0	0.00263198333682661	0	0.0018578716669188	0.0108373788176208	0	0.0130047425793626	0.00897959754657617	0.00696696639764756	0.0162556705098534	0	0	0.00526394844124057	0	0	0	0.0128499327873221	0	0.0133143612247722	0	0.00294162758914903	0.00510912779577483	0	0	0	0	0.00913441392461096	0	0	0	0.00464466513944886	0.0185776587226894	0.00805069488862308	0	0.000774113562567507	0.00201269410481077	0.00309644961140039	0.00743142254134056	0.000154822727357948	0	0.00882478095332287	0	0.00263198333682661	0	0	0	0.0256977443967065	0.00805069488862308	0	0	0	0.0017030491844937	0.00557358934994366	0.00526394844124057	0	0.00371573692108461	0	0.00356091521798359	0.000928936234258795	0.000464468167229395	0.00108375888368344	0.000309645451004784	0.00201269410481077	0	0	0.00665732812739559	0	0.0040253800563812	0.00356091521798359	0.000619290872320672	0	0	0.000154822727357948	0.00495430702784717	0.000774113562567507	0.00232233883215116	0.00247716111417751	0.00201269410481077	0.00232233883215116	0	0.0034060934295286	0.00263198333682661	0.00247716111417751	0	0.00123858150713033	0.0222926263543778	0.00278680549638744	0.0013934041008884	0.00263198333682661	0.000154822727357948	0	0.000928936234258795	0	0.00418020148115504	0	0.000619290872320672	0	0.00108375888368344	0	0	0	0
0.0275031364188663	0.0108531233293315	0	0.000689100669018065	0.00792457537820138	0.0206141366444505	0.00298609869767275	0	0.00166532597884861	0.0218197914589314	0.0452355187220821	0.00315837306533072	0.00918788037775821	5.74250602647521e-05	0.00155047600678257	0	0	0	0.0125183361865842	0.0049959594628859	0	0.0352516854663896	0.00367519558544233	0.00258412483733089	0.00143562601426497	0.00275639940382178	0.000631675621251533	0.00338807207551392	0	0.269605841674292	0.0480462879591054	0.00815426819605385	0.211411199058709	0.000918800835466499	0	0.00189502585556632	0.00028712529753642	0	0.000344550354960667	0	0.00166532597884861	0.000746525714512194	0	0.0109679666143214	0	0.0060870188021745	0.0118867075596463	0.000746525714512194	0	5.74250602647521e-05	0.000574250571401965	0.00028712529753642	0.00166532597884861	5.74250602647521e-05	0.00143562601426497	0.00562762620433895	0	0	0	0	0.00315837306533072	0	0.000172275180036788	0	0	0	0.00149305101298553	0.00528308097126319	0.00103365090126897	0	0.00206730069815205	0	0.000803950757544554	0.00292867388850704	0.000172275180036788	0.000344550354960667	0	0.000918800835466499	0	0	0.000918800835466499	0	0	0.00189502585556632	0.000918800835466499	0	0	0	0.000229700239165338	0.000401975411248712	0.000803950757544554	0.00114850095343704	0.00223957547938325	0.000401975411248712	0	0.0208437875440318	0.00132077600281072	0.000574250571401965	0	0.000574250571401965	5.74250602647521e-05	0.00275639940382178	0.000689100669018065	0.000976225869977352	0.00453656420266392	0	0.00287124906968374	0	0.00189502585556632	0	0.00671868150691125	0	0.000114850120340137	0	0	0	0.0251495251526346
0.0332435085931954	0.100101164730457	0	0.00225127526518645	0.159338759866214	0.00614767969290665	0.157200902591274	0.000519525476672724	0.00588792164705869	0.0874286235504924	0.0298682750707193	0	0.00216468789293766	0	0.00121222586987505	0	0.00831231227780285	0	0.0268389285805032	0.0106500714207579	0.000952463272735762	0.0582405131141537	0.00207810050445942	0.00086587572520843	0.0010390508131221	0	0.00259762457890374	0.0200869685049764	0	0	0	0.00337690933217079	0	0.00519523163014399	0	0.000346350326437582	0.000173175165815521	0	0.00251103727806443	0	0	0.00121222586987505	0	0	0	0.000519525476672724	0.000173175165815521	0	0	0	0.00372325748127074	0	0	0	0	0.00744646334959213	0	0	0.00086587572520843	0	0	0	0	0	0	0	0	0.000346350326437582	0.00121222586987505	0	0.00649402310575742	0	0	0.00735987813902456	0.00311714795223811	0	0	8.65875832323519e-05	0	0	0.0129877723635998	0	0	8.65875832323519e-05	0.00121222586987505	0	0	0	8.65875832323519e-05	0.00458912580914265	0.000259762747100325	0.00337690933217079	0.00320373510311811	0	0	8.65875832323519e-05	0	0	0	0.00216468789293766	8.65875832323519e-05	0.014719357647383	0.00138540089027386	0.000173175165815521	8.65875832323519e-05	0	0	0	0.00735987813902456	0	0.000606113046272245	0	0	0	0	0	0
0.512053218903656	0.0152543260973094	0	0.0806031792959098	0.0301038431073677	0.0180640516934718	0.00160578012082724	0	0.0505605508836112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0617832475279762	0	0.0457487931025753	0	0	0.0164585102479617	0.000802890319198071	0	0	0.00200722466581394	0	0.000401445191947127	0	0	0	0	0	0	0	0.0284987515566602	0	0	0	0	0	0	0	0	0.00321155610112127	0	0	0	0	0	0.000401445191947127	0	0	0	0	0	0	0	0	0	0	0	0.000401445191947127	0	0	0	0.0104373857635111	0.00281011272065545	0	0	0	0	0	0.000401445191947127	0	0	0	0	0	0	0	0.000401445191947127	0	0.000401445191947127	0	0	0	0.00321155610112127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.192866018599937	0.045646247537748	0.0418447128069484	0.00494670737519204	0.0251115159968343	0.0330989789441486	0.0197856192574674	0.0197856192574674	0.0175029114862868	0.0197856192574674	0.00570773156575742	0.00570773156575742	0.000380517494622428	0	0.0220682239489678	0.0642632170535115	0	0	0.0460263656615288	0.000380517494622428	0	0.00570773156575742	0.0175029114862868	0.00418568031971568	0.0201660608518527	0.000761034934148385	0	0.0129372342378302	0	0	0.000761034934148385	0.00913229315377961	0	0.000380517494622428	0.00114155226348147	0	0	0	0	0.00532721985613368	0	0.00761027661603394	0	0	0.00418568031971568	0	0	0	0	0.00228310303936213	0.00114155226348147	0.0361412944290104	0	0	0.000380517494622428	0.00190258637118424	0	0	0	0	0	0.0578064609798797	0	0.00380516585536357	0	0	0	0	0	0	0	0.00875179086487475	0.0129372342378302	0.000380517494622428	0	0	0.0513472967969118	0	0.000380517494622428	0	0	0	0.00761027661603394	0	0.00722976958931115	0	0.0186442775143083	0	0	0	0	0	0	0.00152206942752544	0	0	0	0	0	0.0034246508400586	0	0.000761034934148385	0.000761034934148385	0	0	0	0	0	0	0.00114155226348147	0.00456619417802241	0	0	0	0.000761034934148385	0	0
0.15064668961402	0.00862005957952217	0.106578905432322	0.0342918279507038	0.027556762320392	0.00267103427918007	0.0156006541311114	0.0382957441107293	0.00528134496197106	0.0146901776381108	0.00412795525285126	0.000182116189122616	0	0	0.000667759314181517	0	0.0353838622825269	0	0.0136582895993107	0.00254962389946945	0	0.0133547903005235	0.0183320030064763	0.00030352697888825	0.00661683995754806	0	0.0125049858091588	0.0180892216776953	0	0	6.07053966724828e-05	0.000849875451627561	0	0.000485643154588376	0.0447249651579659	0.00254962389946945	6.07053966724828e-05	0	0.0105625426206654	0.0114730682740158	0	0.00455288902389643	0	0	0.0109874557278634	0.00030352697888825	0.0013962236706821	0	0.000849875451627561	0.0149329725913534	0.000910580824810697	0.0106232446116671	0	0.000182116189122616	0	0.000667759314181517	6.07053966724828e-05	0	0.000728464696089264	0	0	0.0126263870179662	0.000546348543207365	0.000182116189122616	0.00030352697888825	0.0970369822027908	0.000121410793121257	0.000607053929812981	0.000607053929812981	0	0.00030352697888825	0.00285314977436383	0.00862005957952217	0.00339949566799114	0.00115340228174998	0.00127481298561176	0.000789170075312514	0.000485643154588376	0.000121410793121257	0.000242821584452849	0.000546348543207365	0	0	0.000121410793121257	0.000728464696089264	0	0.00813443345091396	0.000242821584452849	0	0.000485643154588376	0	0.00163904497728986	0.000789170075312514	0.00333879061582635	0.000121410793121257	6.07053966724828e-05	6.07053966724828e-05	0.000728464696089264	6.07053966724828e-05	0.00036423237220511	0.000121410793121257	0.00327808555135782	0.000667759314181517	0.000849875451627561	0.000182116189122616	0	0	0	0.00121410763591795	0.000728464696089264	0.000607053929812981	0.025978987456335	0	0	0.0348378503077016	0	0
