"feature","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","i.baseMean","baseVar","allZero","dispGeneEst","dispGeneIter","dispFit","dispersion","dispIter","dispOutlier","dispMAP","Intercept","Drug.Before.Diet_DrugBefore_YES_vs_DrugBefore_NO","DietStatus_before.diet_vs_after.diet","SE_Intercept","SE_Drug.Before.Diet_DrugBefore_YES_vs_DrugBefore_NO","SE_DietStatus_before.diet_vs_after.diet","WaldStatistic_Intercept","WaldStatistic_Drug.Before.Diet_DrugBefore_YES_vs_DrugBefore_NO","WaldStatistic_DietStatus_before.diet_vs_after.diet","WaldPvalue_Intercept","WaldPvalue_Drug.Before.Diet_DrugBefore_YES_vs_DrugBefore_NO","WaldPvalue_DietStatus_before.diet_vs_after.diet","betaConv","betaIter","deviance","maxCooks","replace"
"Prevotella.Otu2327",15.0110951382757,4.30286012121803,2.9378691528049,1.4646193882086,NA,NA,15.0110951382757,7059.5162569427,FALSE,33,7,9.42951892248833,33,5,FALSE,33,5.33052180457325,-10.2220066130701,4.30286012121803,2.8085221789823,3.03081624066639,2.9378691528049,1.89798102520409,-3.37269098532433,1.4646193882086,0.0576985816418373,0.000744374424207036,0.143024789286777,TRUE,100,65.024132114319,71.0069919283227,TRUE
"Bacteroides.Otu2065",19.7359002914582,4.08750416209143,2.90543202179971,1.40684900951822,0.159472166337365,0.608228514972377,19.7359002914582,11542.9377539054,FALSE,33,9,9.91081843208179,32.5976910264743,6,FALSE,32.5976910264743,-24.1172440385681,25.8409864965624,4.08750416209143,2.84799434729477,3.04185025359165,2.90543202179971,-8.46815024807772,8.49515404844497,1.40684900951822,2.49320583157184e-17,1.97670566530119e-17,0.159472166337365,TRUE,100,65.6314721860381,5.37829379535629e-06,TRUE
"Lachnospiracea_incertae_sedis.Otu0651",24.9325795359405,-1.81593032744164,1.30299057895425,-1.39366343607724,0.163419262551333,0.608228514972377,24.9325795359405,4961.08519311756,FALSE,6.357104388474,9,10.4919272561051,6.51808044326687,9,FALSE,6.51808044326687,3.20964942625287,2.42881131677917,-1.81593032744164,1.26421868665973,1.363917069732,1.30299057895425,2.5388403605497,1.78076172714548,-1.39366343607724,0.011122056017325,0.0749513843066788,0.163419262551333,TRUE,20,189.973176999037,0.247872886332689,FALSE
"Prevotella.Otu1994",2.48033301313401,4.03554862699845,2.9375500628983,1.37378037500298,0.169509875499066,0.608228514972377,2.48033301313401,203.0177112494,FALSE,33,2,11.2130823952673,33,8,FALSE,33,-3.45832253418393,1.74026011778073,4.03554862699845,2.85552137639126,3.05536712465055,2.9375500628983,-1.21110020845106,0.569574799617497,1.37378037500298,0.225857001530032,0.568966124610061,0.169509875499066,TRUE,44,24.2992393451017,3.95978509687949e-06,TRUE
"Parabacteroides.Otu1378",13.5336130139308,2.50843936184503,1.82850076707951,1.37185578863689,0.170108335918502,0.608228514972377,13.5336130139308,1044.79063102284,FALSE,13.4185540105707,9,9.30284258715452,13.0388310940154,7,FALSE,13.0388310940154,2.49515771094474,-0.771658656278041,2.50843936184503,1.77294650206174,1.89882497119799,1.82850076707951,1.40735081856285,-0.406387459604131,1.37185578863689,0.159323387151638,0.684457932420241,0.170108335918502,TRUE,22,140.169655126239,0.229293533922708,FALSE
"Bacteroides.Otu2383",1.92973745252212,1.31761871245239,0.972502115307599,1.35487490640124,0.175457415826386,0.608228514972377,1.92973745252212,14.9214482893271,FALSE,2.64256216807306,8,12.3099165356381,2.94914870065225,7,FALSE,2.94914870065225,0.307680714724712,-0.256936925282765,1.31761871245239,0.967671824062593,1.01278225152937,0.972502115307599,0.317959774247607,-0.253694142936226,1.35487490640124,0.750515450141777,0.799731859321783,0.175457415826386,TRUE,10,119.249022922095,1.3697870826344,TRUE
"Bacteroides.Otu1976",2.25210659079874,3.91029757162098,2.93862069647374,1.33065746672009,0.18330174423825,0.608228514972377,2.25210659079874,167.375475178531,FALSE,33,2,11.6028424445438,33,8,FALSE,33,-3.43497940790564,1.69785353310907,3.91029757162098,2.85604309305392,3.05660995809125,2.93862069647374,-1.20270573516896,0.555469476442235,1.33065746672009,0.229090213765036,0.578573582486343,0.18330174423825,TRUE,30,21.8110604995623,3.6858072088537e-06,TRUE
"Lachnospiracea_incertae_sedis.Otu0778",37.1495011119741,-1.64086517001797,1.26295389492121,-1.29922808474361,0.193865665994348,0.615312765982062,37.1495011119741,6992.08740194087,FALSE,6.08643299996586,10,11.067138736204,6.24684810475587,9,FALSE,6.24684810475587,6.14228221754012,-0.596805140738663,-1.64086517001797,1.21973139902656,1.31162360201392,1.26295389492121,5.03576625349004,-0.455012504976508,-1.29922808474361,4.75941061552817e-07,0.649100242476455,0.193865665994348,TRUE,21,228.442938936698,0.280279228259635,FALSE
"Bacteroides.Otu2520",451.131864076994,1.28360970407457,1.08428300514859,1.18383272446353,0.236479285434714,0.671388790290775,451.131864076994,543831.45638256,FALSE,4.61570652133275,11,5.92157614192112,4.64938768413514,8,FALSE,4.64938768413514,7.95143061973241,0.120700556286306,1.28360970407457,1.04949273160171,1.12653526440697,1.08428300514859,7.57645134673504,0.107143167284554,1.18383272446353,3.55134796435986e-14,0.914675401707171,0.236479285434714,TRUE,24,397.192109038383,0.0762895079260423,FALSE
"Bacteroides.Otu0786",37.8761364856853,-1.97828128328502,1.68894393783,-1.17131258117826,0.241473156165615,0.671388790290775,37.8761364856853,9360.21609327356,FALSE,11.211391752294,11,11.0636553647454,11.2035934912261,5,FALSE,11.2035934912261,7.21310037146293,-2.06081922376047,-1.97828128328502,1.63070577678083,1.75292441102296,1.68894393783,4.42329969892071,-1.17564637174391,-1.17131258117826,9.72047515111035e-06,0.239736216972218,0.241473156165615,TRUE,100,190.246920473275,0.968215553909227,TRUE
"Prevotella.Otu0634",6.13793580774094,2.17213460806822,1.92088657878957,1.13079795134857,NA,NA,6.13793580774094,705.204949583135,FALSE,14.282119500897,13,9.03967298025575,13.5165400713784,9,FALSE,13.5165400713784,2.67356542534442,-5.01816309419202,2.17213460806822,1.81897246535513,1.96960097652399,1.92088657878957,1.46982182318106,-2.54780696902791,1.13079795134857,0.141610017022243,0.0108402434705312,0.258140142418295,TRUE,14,77.4545836034229,11.6777502075477,TRUE
"Prevotella.Otu1987",207.079838877792,-2.59824907455983,2.33286828161884,-1.11375729827182,0.265383320707369,0.671388790290775,207.079838877792,487345.484175881,FALSE,23.1103705644609,8,8.27013935780194,21.520990049446,8,FALSE,21.520990049446,8.68595955051177,-0.547888298937635,-2.59824907455983,2.25710259803765,2.42359843283985,2.33286828161884,3.84827856654077,-0.226063976405384,-1.11375729827182,0.000118950748212273,0.821151662003933,0.265383320707369,TRUE,100,171.343077042798,0.326910535469314,FALSE
"Sutterella.Otu1997",1.27197533000641,3.2702361072843,2.94537002204661,1.11029720639716,0.266870976522328,0.671388790290775,1.27197533000641,31.5661783311705,FALSE,33,71,14.8818217382856,33,9,FALSE,33,-3.27967491145269,1.41583163498694,3.2702361072843,2.85897785014676,3.06359620748615,2.94537002204661,-1.14714946507345,0.462146947279553,1.11029720639716,0.251319853185256,0.643975945326088,0.266870976522328,TRUE,21,32.2077353066606,3.93306748235484e-06,TRUE
"Faecalibacterium.Otu0067",187.186399424798,-0.855149278763549,0.770504385093306,-1.10985647234181,0.267060879823051,0.671388790290775,187.186399424798,90307.0919959407,FALSE,2.24276416645395,11,8.41329743889912,2.33802978242975,11,FALSE,2.33802978242975,8.72354826502524,-1.51303279196597,-0.855149278763549,0.744801793156431,0.800100319744051,0.770504385093306,11.7125768831132,-1.89105385240939,-1.10985647234181,1.09888226273139e-31,0.0586171558590574,0.267060879823051,TRUE,8,388.41213543195,0.178234374421466,FALSE
"Prevotella.Otu2227",9.11567503712463,3.23878244299059,2.94063661360833,1.10138819193182,NA,NA,9.11567503712463,2640.40908971338,FALSE,33,100,8.99264461103133,33,7,FALSE,33,4.62033187219808,-9.51152694054233,3.23878244299059,2.80999146115852,3.03288789487935,2.94063661360833,1.64425121430554,-3.13612875589676,1.10138819193182,0.10012432200446,0.00171194026532389,0.270727742382537,TRUE,100,37.7781404020517,60.5341139084076,TRUE
"Bacteroides.Otu0848",138.353844244412,1.02876867829441,0.957744398165165,1.07415786536085,0.28275193325853,0.671388790290775,138.353844244412,42962.2363785588,FALSE,3.51029690068851,9,8.71139083218646,3.61758383963793,9,FALSE,3.61758383963793,6.05566963204337,0.667275635832316,1.02876867829441,0.927848320016405,0.995388972563991,0.957744398165165,6.52657282597257,0.670366715148051,1.07415786536085,6.72916059325718e-11,0.502624047438382,0.28275193325853,TRUE,12,351.145860323186,0.639872280058773,FALSE
"Bacteroides.Otu2343",26.7043559642034,-1.58009513915292,1.50297178932894,-1.05131390380814,0.293114443391972,0.671388790290775,26.7043559642034,4267.35474458223,FALSE,8.75018362255576,12,10.6521915267162,8.84195530619786,10,FALSE,8.84195530619786,6.33070998418171,-1.64916125115901,-1.58009513915292,1.45019937973328,1.55959215248904,1.50297178932894,4.36540662798109,-1.05743110371966,-1.05131390380814,1.26886495020197e-05,0.290314882461902,0.293114443391972,TRUE,30,190.107941504024,0.479182304257519,TRUE
"Roseburia.Otu2084",13.5892490808798,-0.97864838937992,0.95708490272413,-1.02253038010987,0.306529941422822,0.671388790290775,13.5892490808798,323.346505897918,FALSE,3.32349287441657,13,9.30739369637429,3.48572436619901,8,FALSE,3.48572436619901,4.66975498959085,-0.806046863367556,-0.97864838937992,0.920189422183697,0.992393353710816,0.95708490272413,5.07477577661029,-0.812225172965476,-1.02253038010987,3.87953200463206e-07,0.416662437633856,0.306529941422822,TRUE,9,218.226620328066,0.102216518395511,FALSE
"Clostridium_XI.Otu2681",41.4545281626239,1.67511518354853,1.66276304931731,1.00742867977268,0.313728814909597,0.671388790290775,41.4545281626239,40570.7394027777,FALSE,10.7568670164455,11,10.9931253103867,10.7695567870612,5,FALSE,10.7695567870612,5.0848308517314,-3.43518846436659,1.67511518354853,1.60219222485724,1.72270422569419,1.66276304931731,3.173670907175,-1.994067474341,1.00742867977268,0.00150524253478361,0.0461446811779612,0.313728814909597,TRUE,100,150.268044760963,3.03282356222078,FALSE
"Prevotella.Otu2666",1.24815326287463,-2.95029582848949,2.94066742901068,-1.00327422250603,0.315728569929384,0.671388790290775,1.24815326287463,35.863508159011,FALSE,33,7,15.0273289681198,33,8,FALSE,33,0.638028607373283,0.921844802751695,-2.95029582848949,2.84498218820281,3.06155007013643,2.94066742901068,0.224264534948224,0.301103944614114,-1.00327422250603,0.822551470394583,0.763335233166643,0.315728569929384,TRUE,14,45.2568511947863,1.23795453956393,TRUE
"Bacteroides.Otu2069",10.9940145544647,-1.57119918454588,1.58587623680718,-0.990745146487064,0.321810040138559,0.671388790290775,10.9940145544647,604.482280549906,FALSE,9.7427865193806,10,9.11321127409257,9.69752401744705,6,FALSE,9.69752401744705,5.10115682457915,-1.85514630193659,-1.57119918454588,1.52372856833874,1.64250158437518,1.58587623680718,3.34781202543228,-1.12946393451566,-0.990745146487064,0.000814522381673227,0.258702175402315,0.321810040138559,TRUE,22,149.675973187275,0.997066871035637,TRUE
"Bacteroidales.Otu0696",47.9746092960478,-2.65555327928986,2.68085094898718,-0.990563567248346,0.32189873507092,0.671388790290775,47.9746092960478,52727.8773504678,FALSE,32.5298499413886,10,10.6687629732778,27.7296213952947,7,FALSE,27.7296213952947,7.07896721479821,-5.91769406921665,-2.65555327928986,2.57100019705099,2.77179794647683,2.68085094898718,2.75339038204586,-2.13496588982559,-0.990563567248346,0.00589815184519813,0.0327637964598137,0.32189873507092,TRUE,100,88.7270919245961,0.361060160039167,FALSE
"Parabacteroides.Otu1107",10.0225352876453,2.56085281550863,2.77883389979265,0.921556634133372,0.356759887404106,0.723429771680549,10.0225352876453,1343.87980649313,FALSE,33,10,9.04928353229051,29.8830472417807,7,FALSE,29.8830472417807,-2.65492357954231,4.40523502768748,2.56085281550863,2.71935855733389,2.9048931310712,2.77883389979265,-0.976305082087168,1.51648781174371,0.921556634133372,0.328913302254378,0.129396049937899,0.356759887404106,TRUE,48,76.3301247600563,0.263773678548541,FALSE
"Bacteroides.Otu0312",3.95885511284168,1.80586522818551,1.98610441875369,0.909249891966262,NA,NA,3.95885511284168,415.572508379198,FALSE,15.3930832477064,9,9.7684928960837,14.4186978255703,6,FALSE,14.4186978255703,1.73680686593176,-4.08518042752753,1.80586522818551,1.88869387013972,2.03959651592235,1.98610441875369,0.919580930181805,-2.00293557850099,0.909249891966262,0.357791795849296,0.045184203637481,0.363218233828989,TRUE,29,66.6185464612048,17.7879615325668,TRUE
"Bacteroides.Otu2216",7.21381592945897,2.42632481064586,2.77625882271385,0.873954831154421,0.382142852536394,0.737610123471016,7.21381592945897,1451.4261854239,FALSE,33,9,8.94452706869858,29.7648485932818,7,FALSE,29.7648485932818,-2.95915437184397,4.42866929835725,2.42632481064586,2.71574709640041,2.902854316402,2.77625882271385,-1.08962810851062,1.52562575163829,0.873954831154421,0.27587699603903,0.12710309508005,0.382142852536394,TRUE,24,62.7671800078145,3.9700634231061e-06,TRUE
"Bacteroides.Otu2375",25.9749102762955,-0.806964441501753,0.926884331857852,-0.870620436407927,0.383961434135597,0.737610123471016,25.9749102762955,1104.9167546721,FALSE,3.15531441244903,14,10.5892344358913,3.31918890259215,10,FALSE,3.31918890259215,4.1678503136592,1.24225984444705,-0.806964441501753,0.899268349305588,0.966396170843471,0.926884331857852,4.6347125603582,1.28545609132826,-0.870620436407927,3.57433789895849e-06,0.198632951060916,0.383961434135597,TRUE,11,256.364391642314,0.313436747202285,FALSE
"Enterococcus.Otu1019",35.0202720753747,1.6930485273276,2.03526035694091,0.831858450715526,NA,NA,35.0202720753747,36098.8975449968,FALSE,16.6001938295792,9,11.0546256772459,16.0370494785464,7,FALSE,16.0370494785464,4.85505356190284,-4.31950954613952,1.6930485273276,1.95611415696217,2.1056526357111,2.03526035694091,2.48198886789036,-2.05138752369799,0.831858450715526,0.0130651356908981,0.0402292230759179,0.405488846715301,TRUE,100,111.785086104904,114.738354101283,TRUE
"Lachnospiraceae.Otu2599",17.581319031169,-0.73160694462,0.887918454327617,-0.823957358982943,0.409963787072266,0.767368114263471,17.581319031169,1334.6395181727,FALSE,2.79453476978365,11,9.67766024454613,2.93103987921036,7,FALSE,2.93103987921036,5.84618263834745,-3.00997569141894,-0.73160694462,0.843238288636658,0.913581652090057,0.887918454327617,6.93301373660288,-3.29469805411792,-0.823957358982943,4.11968183885725e-12,0.000985274862922949,0.409963787072266,TRUE,13,217.349417728875,0.0923839927597705,FALSE
"Prevotella.Otu2602",39.2605441716691,2.3145119396598,2.93032208568134,0.789848989969186,NA,NA,39.2605441716691,49071.078594773,FALSE,33,9,11.046610921561,33,9,FALSE,33,6.72952260299455,-8.86571000792559,2.3145119396598,2.80584742790582,3.02590619029627,2.93032208568134,2.39839220624238,-2.92993551365105,0.789848989969186,0.0164672225046867,0.00339032353439004,0.429615964587139,TRUE,100,60.2247740664315,106.495054686938,TRUE
"Parabacteroides.Otu1736",39.5037884292187,-1.18439485920019,1.50472862293087,-0.787115258626007,NA,NA,39.5037884292187,19839.0939938526,FALSE,8.75103113397301,10,11.0422466236295,8.86090876573442,10,FALSE,8.86090876573442,6.78797236893709,-2.57971874090627,-1.18439485920019,1.45124798638845,1.56065734070336,1.50472862293087,4.67733456487304,-1.65296934415061,-0.787115258626007,2.90627873068499e-06,0.0983371027746316,0.431214397896285,TRUE,100,192.843223341852,33.0190873820393,TRUE
"Lachnospiraceae.Otu0898",10.1893134476084,-0.724725093541002,0.944203727929067,-0.767551612119294,0.442753619135407,0.808025354922117,10.1893134476084,354.688481963446,FALSE,3.21131655389663,8,9.05997821329484,3.36123390109345,9,FALSE,3.36123390109345,4.16601228044462,-0.735224889156837,-0.724725093541002,0.907610322521215,0.978936425433727,0.944203727929067,4.59008913524917,-0.75104457251255,-0.767551612119294,4.43056766146829e-06,0.452625831470934,0.442753619135407,TRUE,17,204.055269817642,0.159377456171905,FALSE
"Bacteroides.Otu1411",3.71407803605627,-0.882583712628727,1.24624505958244,-0.708194352180172,0.478824572978084,0.852541312863418,3.71407803605627,59.6913506313643,FALSE,5.4437515891479,9,9.92726263495733,5.67266654756951,7,FALSE,5.67266654756951,2.08320559090608,0.318400298964042,-0.882583712628727,1.20366388317297,1.29959262690264,1.24624505958244,1.73072036141398,0.245000081081481,-0.708194352180172,0.0835016518518724,0.806456368578061,0.478824572978084,TRUE,10,136.866704925829,1.96463333134155,TRUE
"Bacteroides.Otu1260",7.22419258350821,-0.609997043030732,0.911269932347298,-0.669392263892071,0.50324528518812,0.85905835233457,7.22419258350821,93.0332875993101,FALSE,2.87797749492418,14,8.94413906038104,3.04658870551116,9,FALSE,3.04658870551116,2.68624282991801,0.672494460207032,-0.609997043030732,0.885706964993824,0.952974538394201,0.911269932347298,3.03287987572362,0.705679357750955,-0.669392263892071,0.0024223200370525,0.480387560777588,0.50324528518812,TRUE,8,189.108878279868,0.642601011946366,FALSE
"Roseburia.Otu1051",22.6655047022951,-0.602345678758936,0.905719475955813,-0.665046622877659,0.506020673292966,0.85905835233457,22.6655047022951,1390.49998710498,FALSE,3.03082037756801,8,10.2527631625598,3.1710494544801,7,FALSE,3.1710494544801,5.24075635812884,-0.736315294277263,-0.602345678758936,0.87378350056635,0.940050773501037,0.905719475955813,5.9977744541205,-0.783271834919085,-0.665046622877659,2.00040095108073e-09,0.433467498960576,0.506020673292966,TRUE,15,250.423083059687,0.110173966824309,FALSE
"Alistipes.Otu1466",38.9410369405188,1.20868143730767,1.88535026403666,0.641091186271033,NA,NA,38.9410369405188,8133.83100020514,FALSE,14.2440218185376,12,11.0517299858248,13.9928018925586,6,FALSE,13.9928018925586,2.89984625866558,2.30772354902092,1.20868143730767,1.83082121895599,1.96133772857107,1.88535026403666,1.5839046590902,1.17660692261409,0.641091186271033,0.113215416990279,0.239352433445937,0.52146344021962,TRUE,39,183.251909767202,8.11192430839767,TRUE
"Bacteroides.Otu2765",69.4856808123866,0.569729999831738,0.929290502257925,0.613080622741165,0.539823032053178,0.889127714477441,69.4856808123866,8516.09321228273,FALSE,3.26853734562271,14,9.46533286060637,3.39460498784634,8,FALSE,3.39460498784634,5.55175431623645,0.372955597639947,0.569729999831738,0.900386034345184,0.96592701094474,0.929290502257925,6.16597115511018,0.386111573042327,0.613080622741165,7.00518546233414e-10,0.699414039154984,0.539823032053178,TRUE,11,317.268493262407,0.67270058527011,FALSE
"Bacteroides.Otu2104",33.2076628046873,0.581311775222763,0.996218491393666,0.583518354903785,0.559544404477578,0.889127714477441,33.2076628046873,2264.02191434127,FALSE,3.70898774901525,14,11.0160274016393,3.88060530365038,7,FALSE,3.88060530365038,4.76106072888643,-0.0556456971306391,0.581311775222763,0.965180942865908,1.03533991794946,0.996218491393666,4.93281675739414,-0.0537463070494261,0.583518354903785,8.10521870178699e-07,0.95713728840404,0.559544404477578,TRUE,11,268.585392768039,0.350499799395362,FALSE
"Bacteroides.Otu0480",14.5764150286606,-1.24804944237155,2.15590019720776,-0.578899451833614,NA,NA,14.5764150286606,3298.22409846821,FALSE,19.1037614384264,10,9.39100304213419,17.6676746955313,10,FALSE,17.6676746955313,5.86369585066857,-5.27234210866062,-1.24804944237155,2.05726974420647,2.22296440546623,2.15590019720776,2.85023189942956,-2.37176182204989,-0.578899451833614,0.00436873638163043,0.0177034987415048,0.562657020104264,TRUE,28,92.1326597398258,36.2291239408833,TRUE
"Bacteroides.Otu0752",8.47608287650658,0.484164316556507,0.843361044609144,0.574089021127236,0.56590756234369,0.889127714477441,8.47608287650658,149.459517131509,FALSE,2.26122216507617,12,8.95486666210525,2.43883276903783,10,FALSE,2.43883276903783,0.420631877095733,2.93769682331495,0.484164316556507,0.886021548858317,0.92055911787863,0.843361044609144,0.474742265171472,3.19120930558451,0.574089021127236,0.634970688827261,0.0014167860205897,0.56590756234369,TRUE,8,188.360220615795,0.138154587003149,FALSE
"Bacteroides.Otu1669",12.6218418370062,0.650836919073667,1.1533391445916,0.564306624053873,0.572545474135256,0.889127714477441,12.6218418370062,341.125220482736,FALSE,4.96597665067998,9,9.23071682075416,5.13668966405535,10,FALSE,5.13668966405535,2.99495534559618,0.480187686345814,0.650836919073667,1.12175986141654,1.20062244371744,1.1533391445916,2.66987208992681,0.399948950528552,0.564306624053873,0.00758801469644358,0.689194117155255,0.572545474135256,TRUE,18,204.368712697834,0.329679297596538,FALSE
"Gemmiger.Otu0907",10.9348496155905,0.629320515527311,1.17154462474934,0.537171612785947,0.591149077811014,0.889127714477441,10.9348496155905,428.805953843897,FALSE,5.14125532985798,14,9.10919721070114,5.28989631919818,9,FALSE,5.28989631919818,3.27772577163201,-0.276859564532359,0.629320515527311,1.1355330267783,1.2173635655472,1.17154462474934,2.88650853329336,-0.227425538571882,0.537171612785947,0.00389542183753109,0.82009286361058,0.591149077811014,TRUE,14,188.360542532509,3.91180547059028,TRUE
"Bacteroides.Otu2437",30.3456292925742,-0.86373142667104,1.66778681500962,-0.517890787298291,0.604534470156832,0.889127714477441,30.3456292925742,4807.77705706274,FALSE,10.9534614568236,10,10.9000086321975,10.9492073787391,4,FALSE,10.9492073787391,5.40922394056769,-0.194660824637624,-0.86373142667104,1.61316430955759,1.73275021937778,1.66778681500962,3.35317605808622,-0.112342115130434,-0.517890787298291,0.000798898711598676,0.910552150092933,0.604534470156832,TRUE,100,192.929329750447,1.14989346400604,FALSE
