"Species","chao","chao.se","jack1","jack1.se","jack2","boot","boot.se","n"
91.2525,123.328658257589,15.5652634328605,119.8321875,9.27751356226296,134.748604166667,104.239259596684,5.14794364762245,16
94.7825,114.333963915412,10.772767506083,116.19734375,9.5157842002848,125.106447916667,105.132050805722,5.836549585397,16
