"feature","Sample.type","age.quant","mean","sd","median","incidence"
"Erysipelotrichaceae_incertae_sedis.Otu0818","patient","(15.3,26.4]",0.00490216684561685,0.0112871327096074,0.000952463416746039,0.666666666666667
"Parabacteroides.Otu1378","control","[3.18,6.27]",0.000179230443997449,0.000206960855697143,0.000178507675830061,0.5
"Parabacteroides.Otu1378","control","(6.27,8.71]",0.0048348106365834,0.00683745477376194,0.0048348106365834,0.5
"Parabacteroides.Otu1378","control","(8.71,15.3]",0.00192511635224104,0.00378092884943158,0.000293040293040293,1
"Parabacteroides.Otu1378","control","(15.3,26.4]",0.000929426827916637,0.00125111721725504,0.000596099804138636,0.8
"Parabacteroides.Otu1378","patient","[3.18,6.27]",0.00903729071537291,0.0180745814307458,0,0.25
"Parabacteroides.Otu1378","patient","(6.27,8.71]",0.00156761355444731,0.00268834979653438,0,0.333333333333333
"Parabacteroides.Otu1378","patient","(8.71,15.3]",0.00493738842150645,0.00635455980966734,0.00295513398587004,0.75
"Parabacteroides.Otu1378","patient","(15.3,26.4]",0.00539496384137676,0.00658414908461241,0.000504456028249538,0.666666666666667
"Bacteroides.Otu2104","control","[3.18,6.27]",0.00255092093312344,0.00496463403890428,0.000103626943005181,0.5
"Bacteroides.Otu2104","control","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu2104","control","(8.71,15.3]",0.00332636532941409,0.00391307048845914,0.00272789270288702,1
"Bacteroides.Otu2104","control","(15.3,26.4]",0.00210181423119913,0.00394692956398137,0.000596099804138636,0.6
"Bacteroides.Otu2104","patient","[3.18,6.27]",0.00477616422420221,0.00454581390135717,0.00476618547187932,0.75
"Bacteroides.Otu2104","patient","(6.27,8.71]",0.00576873689988055,0.00960538822958459,0.00185295520696854,0.666666666666667
"Bacteroides.Otu2104","patient","(8.71,15.3]",0.0121488664648588,0.0127821012917682,0.0093767853756659,1
"Bacteroides.Otu2104","patient","(15.3,26.4]",0.00430272390678892,0.00677902305317532,0.00128617363344051,0.888888888888889
"Bacteroides.Otu2437","control","[3.18,6.27]",0.00290190587003531,0.00338915697705295,0.00259067357512953,0.5
"Bacteroides.Otu2437","control","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu2437","control","(8.71,15.3]",0.0263248537710455,0.0339155058346118,0.00954762446010457,1
"Bacteroides.Otu2437","control","(15.3,26.4]",0.000383483452337475,0.00077133359290406,7.07664001132262e-05,0.6
"Bacteroides.Otu2437","patient","[3.18,6.27]",0.000441501741890457,0.000320841753172714,0.000502485979975739,0.75
"Bacteroides.Otu2437","patient","(6.27,8.71]",0.00338195855096465,0.00599683619529129,0,0.333333333333333
"Bacteroides.Otu2437","patient","(8.71,15.3]",0.00340159161490683,0.00422082849162654,0.00245535714285714,0.5
"Bacteroides.Otu2437","patient","(15.3,26.4]",0.00385053061635739,0.00843907934512593,0,0.444444444444444
"Dorea.Otu1142","control","[3.18,6.27]",0.00384385141948877,0.00431019778309323,0.00291894271660935,0.75
"Dorea.Otu1142","control","(6.27,8.71]",0.00853084698089153,0.00598670192222909,0.00853084698089153,1
"Dorea.Otu1142","control","(8.71,15.3]",0.00688471219741744,0.00779154937009046,0.0036231884057971,1
"Dorea.Otu1142","control","(15.3,26.4]",0.00639609209299993,0.00786510163971335,0.00375061920600099,1
"Dorea.Otu1142","patient","[3.18,6.27]",0.000395857115841031,0.000457842977619286,0.000379852617184532,0.5
"Dorea.Otu1142","patient","(6.27,8.71]",0.00215505433101265,0.00478048436436661,0.000205222831113547,0.666666666666667
"Dorea.Otu1142","patient","(8.71,15.3]",0.00501345695264645,0.00536438678148482,0.00374672066857792,0.75
"Dorea.Otu1142","patient","(15.3,26.4]",0.00573239247975356,0.0108261902865643,0.00161377084454008,0.777777777777778
"Phascolarctobacterium.Otu1814","control","[3.18,6.27]",0.00303463048911103,0.00606926097822206,0,0.25
"Phascolarctobacterium.Otu1814","control","(6.27,8.71]",0,0,0,0
"Phascolarctobacterium.Otu1814","control","(8.71,15.3]",0.00389538054604081,0.00914802667534017,0,0.285714285714286
"Phascolarctobacterium.Otu1814","control","(15.3,26.4]",0.00683459573718513,0.0152826206670762,0,0.2
"Phascolarctobacterium.Otu1814","patient","[3.18,6.27]",0,0,0,0
"Phascolarctobacterium.Otu1814","patient","(6.27,8.71]",0.00183714557483364,0.0036548798299087,0.00019669551534225,0.5
"Phascolarctobacterium.Otu1814","patient","(8.71,15.3]",0.00780764751552795,0.00913137187746048,0.00691964285714286,0.5
"Phascolarctobacterium.Otu1814","patient","(15.3,26.4]",0.000242288846028036,0.000385711181728207,0,0.444444444444444
"Clostridiales.Otu1597","control","[3.18,6.27]",0.00694300518134715,0.0138860103626943,0,0.25
"Clostridiales.Otu1597","control","(6.27,8.71]",0.030280578853189,0.0356058919183835,0.030280578853189,1
"Clostridiales.Otu1597","control","(8.71,15.3]",0.00152310178505557,0.0037531767143549,0,0.285714285714286
"Clostridiales.Otu1597","control","(15.3,26.4]",0.000592382005136071,0.00124699408853389,0,0.4
"Clostridiales.Otu1597","patient","[3.18,6.27]",0.0120223353338905,0.0240446706677809,0,0.25
"Clostridiales.Otu1597","patient","(6.27,8.71]",0.000617970584600173,0.00151371260831985,0,0.166666666666667
"Clostridiales.Otu1597","patient","(8.71,15.3]",0,0,0,0
"Clostridiales.Otu1597","patient","(15.3,26.4]",0.000199026875546495,0.000395593500667572,0,0.222222222222222
"Ruminococcaceae.Otu1504","control","[3.18,6.27]",0.0199036058550518,0.0398072117101035,0,0.25
"Ruminococcaceae.Otu1504","control","(6.27,8.71]",0,0,0,0
"Ruminococcaceae.Otu1504","control","(8.71,15.3]",0.00513039517043703,0.0132474845601609,0,0.285714285714286
"Ruminococcaceae.Otu1504","control","(15.3,26.4]",0.00161015637095526,0.00360041909986032,0,0.2
"Ruminococcaceae.Otu1504","patient","[3.18,6.27]",1.89926308592266e-05,3.79852617184532e-05,0,0.25
"Ruminococcaceae.Otu1504","patient","(6.27,8.71]",0,0,0,0
"Ruminococcaceae.Otu1504","patient","(8.71,15.3]",0,0,0,0
"Ruminococcaceae.Otu1504","patient","(15.3,26.4]",0.00412906600900547,0.0123871980270164,0,0.111111111111111
"Lachnospiraceae.Otu0272","control","[3.18,6.27]",0.00246555931455328,0.00322757463946547,0.00142203099189224,0.75
"Lachnospiraceae.Otu0272","control","(6.27,8.71]",0.0123239436619718,0.0174286882686825,0.0123239436619718,0.5
"Lachnospiraceae.Otu0272","control","(8.71,15.3]",0.00329090097288123,0.00656831195787289,0.000852514919011083,1
"Lachnospiraceae.Otu0272","control","(15.3,26.4]",0.00117592890350963,0.00213491694604647,8.81367882954345e-05,0.8
"Lachnospiraceae.Otu0272","patient","[3.18,6.27]",6.86436024162548e-05,0.00013728720483251,0,0.25
"Lachnospiraceae.Otu0272","patient","(6.27,8.71]",0.00141492682681485,0.00344420968138289,0,0.333333333333333
"Lachnospiraceae.Otu0272","patient","(8.71,15.3]",0.000364498637550676,0.000536230976095516,0.000161030595813205,0.5
"Lachnospiraceae.Otu0272","patient","(15.3,26.4]",0.000204145982419242,0.000320123756687912,8.6587583340549e-05,0.555555555555556
"Bacteroides.Otu1565","control","[3.18,6.27]",0.000892538379150304,0.00178507675830061,0,0.25
"Bacteroides.Otu1565","control","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu1565","control","(8.71,15.3]",0.0158826809460314,0.0389296641851082,0.000773594636410521,1
"Bacteroides.Otu1565","control","(15.3,26.4]",2.83065600452905e-05,6.32953924704491e-05,0,0.2
"Bacteroides.Otu1565","patient","[3.18,6.27]",0.0001710998993882,0.000200030993698438,0.000151941046873813,0.5
"Bacteroides.Otu1565","patient","(6.27,8.71]",0.000308405793979854,0.00043146021903434,0.000179985601151908,0.5
"Bacteroides.Otu1565","patient","(8.71,15.3]",0.00305958132045089,0.00611916264090177,0,0.25
"Bacteroides.Otu1565","patient","(15.3,26.4]",0.00121641176815832,0.00358002220261857,0,0.222222222222222
"Klebsiella.Otu1452","control","[3.18,6.27]",0.022819335673778,0.045638671347556,0,0.25
"Klebsiella.Otu1452","control","(6.27,8.71]",0,0,0,0
"Klebsiella.Otu1452","control","(8.71,15.3]",3.0446961393253e-05,8.0555088024132e-05,0,0.142857142857143
"Klebsiella.Otu1452","control","(15.3,26.4]",0.000123391503613608,0.000275911789925939,0,0.2
"Klebsiella.Otu1452","patient","[3.18,6.27]",0,0,0,0
"Klebsiella.Otu1452","patient","(6.27,8.71]",0.0001311303435615,0.000321202431521529,0,0.166666666666667
"Klebsiella.Otu1452","patient","(8.71,15.3]",0.000111607142857143,0.000223214285714286,0,0.25
"Klebsiella.Otu1452","patient","(15.3,26.4]",0.00081365003952955,0.00227107824374954,0,0.333333333333333
"Ruminococcus.Otu1429","control","[3.18,6.27]",0.000905341813201107,0.00137338672659812,0.000359906424329674,0.5
"Ruminococcus.Otu1429","control","(6.27,8.71]",0.00767651503974154,0.00781736289262488,0.00767651503974154,1
"Ruminococcus.Otu1429","control","(8.71,15.3]",0.00111697701564713,0.00137195161276497,0.000574250602963133,0.714285714285714
"Ruminococcus.Otu1429","control","(15.3,26.4]",0.00389696485551283,0.00402196266026214,0.00247716364762347,0.8
"Ruminococcus.Otu1429","patient","[3.18,6.27]",0.00161572427964946,0.00240491670581209,0.000686436024162548,0.5
"Ruminococcus.Otu1429","patient","(6.27,8.71]",0.00114351252344751,0.00245571174505074,0,0.333333333333333
"Ruminococcus.Otu1429","patient","(8.71,15.3]",0,0,0,0
"Ruminococcus.Otu1429","patient","(15.3,26.4]",0.000820800325085337,0.00210264193044361,0,0.333333333333333
"Bacteroides.Otu1726","control","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu1726","control","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu1726","control","(8.71,15.3]",0.0305184192611835,0.0804625577983796,0,0.285714285714286
"Bacteroides.Otu1726","control","(15.3,26.4]",1.41532800226452e-05,3.16476962352245e-05,0,0.2
"Bacteroides.Otu1726","patient","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu1726","patient","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu1726","patient","(8.71,15.3]",0,0,0,0
"Bacteroides.Otu1726","patient","(15.3,26.4]",0,0,0,0
"Clostridium_XI.Otu2681","control","[3.18,6.27]",0.00166416469931224,0.00182585708761116,0.00154325264032388,0.75
"Clostridium_XI.Otu2681","control","(6.27,8.71]",0.00114888228106215,0.000865047706363563,0.00114888228106215,1
"Clostridium_XI.Otu2681","control","(8.71,15.3]",0.00119675906117705,0.00154800644101431,0.000620518477661335,0.857142857142857
"Clostridium_XI.Otu2681","control","(15.3,26.4]",0.000524182794670509,0.00108762793459846,0,0.4
"Clostridium_XI.Otu2681","patient","[3.18,6.27]",0.000549148819330038,0.00109829763866008,0,0.25
"Clostridium_XI.Otu2681","patient","(6.27,8.71]",0.000882228759777871,0.00188643649334647,0.000100948919846558,0.5
"Clostridium_XI.Otu2681","patient","(8.71,15.3]",0.0025047805958132,0.00459020026113451,0.000322061191626409,0.5
"Clostridium_XI.Otu2681","patient","(15.3,26.4]",0.011483163851319,0.033853219265963,0,0.444444444444444
"Prevotella.Otu2327","control","[3.18,6.27]",5.18134715025907e-05,0.000103626943005181,0,0.25
"Prevotella.Otu2327","control","(6.27,8.71]",0,0,0,0
"Prevotella.Otu2327","control","(8.71,15.3]",0.00191556767111177,0.0050681156772769,0,0.142857142857143
"Prevotella.Otu2327","control","(15.3,26.4]",0.00471826707477835,0.00769827950200871,0,0.4
"Prevotella.Otu2327","patient","[3.18,6.27]",0.000285388127853881,0.000570776255707763,0,0.25
"Prevotella.Otu2327","patient","(6.27,8.71]",7.37724268177526e-06,1.80704802790308e-05,0,0.166666666666667
"Prevotella.Otu2327","patient","(8.71,15.3]",0,0,0,0
"Prevotella.Otu2327","patient","(15.3,26.4]",0.00212665440136386,0.00567906794237335,0,0.444444444444444
"Lachnospiracea_incertae_sedis.Otu1152","control","[3.18,6.27]",0.00676251536479045,0.0115926983730467,0.00146816551453681,0.75
"Lachnospiracea_incertae_sedis.Otu1152","control","(6.27,8.71]",0.0164014826941774,0.0110397241157788,0.0164014826941774,1
"Lachnospiracea_incertae_sedis.Otu1152","control","(8.71,15.3]",0.00217515822392703,0.000891806269112188,0.00234441602728048,1
"Lachnospiracea_incertae_sedis.Otu1152","control","(15.3,26.4]",0.00139404544760309,0.00105133800246067,0.00170305000774114,0.8
"Lachnospiracea_incertae_sedis.Otu1152","patient","[3.18,6.27]",0,0,0,0
"Lachnospiracea_incertae_sedis.Otu1152","patient","(6.27,8.71]",0.00259651103312116,0.00588062726673127,0.000135895870188268,0.666666666666667
"Lachnospiracea_incertae_sedis.Otu1152","patient","(8.71,15.3]",0.00114294842321631,0.00135814960484801,0.000946611132146914,0.5
"Lachnospiracea_incertae_sedis.Otu1152","patient","(15.3,26.4]",0.00136708389542379,0.00187209965627305,0.000121410793419535,0.555555555555556
"Bacteroides.Otu2120","control","[3.18,6.27]",0.000966272892371815,0.00130924332411823,0.000504484378103144,0.75
"Bacteroides.Otu2120","control","(6.27,8.71]",0.0005372011818426,0.00075971719708466,0.0005372011818426,0.5
"Bacteroides.Otu2120","control","(8.71,15.3]",0.00242824389426113,0.0040667121527396,0.000852514919011083,0.857142857142857
"Bacteroides.Otu2120","control","(15.3,26.4]",0.00160455204547993,0.0014799733779097,0.00167459897761326,1
"Bacteroides.Otu2120","patient","[3.18,6.27]",0.00323439878234399,0.00646879756468798,0,0.25
"Bacteroides.Otu2120","patient","(6.27,8.71]",0.00124113068852955,0.0014881101530058,0.000719942404607631,0.5
"Bacteroides.Otu2120","patient","(8.71,15.3]",0.00310663142049158,0.00493540944963413,0.000994475205495405,0.75
"Bacteroides.Otu2120","patient","(15.3,26.4]",0.0035385180687174,0.00387511548811972,0.00206868018204386,0.888888888888889
"Oscillibacter.Otu0154","control","[3.18,6.27]",0.00167532647677795,0.00220541934451051,0.000921284589330605,0.75
"Oscillibacter.Otu0154","control","(6.27,8.71]",0.00364076751673079,0.000169197579984524,0.00364076751673079,1
"Oscillibacter.Otu0154","control","(8.71,15.3]",0.00221410356797024,0.00254429784929411,0.00136394635144351,0.571428571428571
"Oscillibacter.Otu0154","control","(15.3,26.4]",0.000380971443159613,0.000258544523078224,0.00042578557438474,1
"Oscillibacter.Otu0154","patient","[3.18,6.27]",0.00405845637844796,0.00403698503137209,0.00413558381675314,0.75
"Oscillibacter.Otu0154","patient","(6.27,8.71]",0.00335168245962977,0.00457768482826376,0.00170492467906021,0.833333333333333
"Oscillibacter.Otu0154","patient","(8.71,15.3]",0.000962126598589059,0.00145232644345735,0.000361753197178118,0.75
"Oscillibacter.Otu0154","patient","(15.3,26.4]",0.000456835108218068,0.000523580894949619,0.00024282158683907,0.666666666666667
"Bacteroides.Otu2431","control","[3.18,6.27]",0.0041801338254803,0.00745560434586425,0.000684437590267981,0.75
"Bacteroides.Otu2431","control","(6.27,8.71]",0.00013430029546065,0.000189929299271165,0.00013430029546065,0.5
"Bacteroides.Otu2431","control","(8.71,15.3]",0.0330810799422153,0.0236138765926837,0.0343137254901961,1
"Bacteroides.Otu2431","control","(15.3,26.4]",0.010780163874098,0.0143857438790229,0.00136251383803117,0.6
"Bacteroides.Otu2431","patient","[3.18,6.27]",0.0315530016568608,0.053531782235377,0.00662234675939501,1
"Bacteroides.Otu2431","patient","(6.27,8.71]",0.0190842433881105,0.00950895372346398,0.0198083586740823,1
"Bacteroides.Otu2431","patient","(8.71,15.3]",0.00958617293535772,0.0111622210733182,0.00870535714285714,0.5
"Bacteroides.Otu2431","patient","(15.3,26.4]",0.00868475071534718,0.0110100744481233,0.00412796697626419,0.777777777777778
"Bacteroides.Otu1201","control","[3.18,6.27]",0.0025422267768913,0.00429562405720996,0.000621761658031088,0.5
"Bacteroides.Otu1201","control","(6.27,8.71]",0.00040290088638195,0.000569787897813495,0.00040290088638195,0.5
"Bacteroides.Otu1201","control","(8.71,15.3]",0.00827420590694665,0.0106074909397433,0.00386451466242328,1
"Bacteroides.Otu1201","control","(15.3,26.4]",0.00221194689350973,0.00247871270998988,0.0018578727357176,0.6
"Bacteroides.Otu1201","patient","[3.18,6.27]",0.0658109734397679,0.0946339021257322,0.0283012603590781,1
"Bacteroides.Otu1201","patient","(6.27,8.71]",0.0060876151699637,0.00818346487268169,0.00348196334291355,0.833333333333333
"Bacteroides.Otu1201","patient","(8.71,15.3]",0.0109543588568178,0.0160543421917754,0.00449800342792128,0.75
"Bacteroides.Otu1201","patient","(15.3,26.4]",0.00773109883955671,0.0090022373501319,0.00495049504950495,0.777777777777778
"Lachnospiraceae.Otu0790","control","[3.18,6.27]",0.00167427318094381,0.00276920759466172,0.00044699195774254,0.75
"Lachnospiraceae.Otu0790","control","(6.27,8.71]",0.00163755329451866,0.000796415684047707,0.00163755329451866,1
"Lachnospiraceae.Otu0790","control","(8.71,15.3]",0.00258283102367239,0.00496942151901923,0.000805860805860806,0.857142857142857
"Lachnospiraceae.Otu0790","control","(15.3,26.4]",0.00130024652278435,0.00134959941350544,0.000464468183929401,1
"Lachnospiraceae.Otu0790","patient","[3.18,6.27]",0.00367471795728966,0.00417936889173574,0.00317105712554946,0.75
"Lachnospiraceae.Otu0790","patient","(6.27,8.71]",0.00110068014786398,0.00168359947212951,0.00036537677653196,0.666666666666667
"Lachnospiraceae.Otu0790","patient","(8.71,15.3]",0.000511383418055792,0.000629022804065247,0.000378644452858766,0.5
"Lachnospiraceae.Otu0790","patient","(15.3,26.4]",0.00381509156320075,0.00425492312398957,0.00268961807423346,0.777777777777778
"Prevotella.Otu0773","control","[3.18,6.27]",0.000155440414507772,0.000310880829015544,0,0.25
"Prevotella.Otu0773","control","(6.27,8.71]",0,0,0,0
"Prevotella.Otu0773","control","(8.71,15.3]",0.000165770279230826,0.000438586933610501,0,0.142857142857143
"Prevotella.Otu0773","control","(15.3,26.4]",0.0117005983360783,0.0164549988044141,0.00123304562268804,0.6
"Prevotella.Otu0773","patient","[3.18,6.27]",9.51293759512938e-05,0.000190258751902588,0,0.25
"Prevotella.Otu0773","patient","(6.27,8.71]",0,0,0,0
"Prevotella.Otu0773","patient","(8.71,15.3]",0,0,0,0
"Prevotella.Otu0773","patient","(15.3,26.4]",0.00257612148527386,0.00564454323690048,0,0.333333333333333
"Bacteroides.Otu2343","control","[3.18,6.27]",0.000944351850652894,0.00175325874055906,0.000103626943005181,0.5
"Bacteroides.Otu2343","control","(6.27,8.71]",0.0005372011818426,0.00075971719708466,0.0005372011818426,0.5
"Bacteroides.Otu2343","control","(8.71,15.3]",0.00111897444180714,0.00226008976201187,7.32600732600733e-05,0.571428571428571
"Bacteroides.Otu2343","control","(15.3,26.4]",4.24598400679357e-05,9.49430887056736e-05,0,0.2
"Bacteroides.Otu2343","patient","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu2343","patient","(6.27,8.71]",0.000823173783181184,0.00141037814801742,2.21317280453258e-05,0.5
"Bacteroides.Otu2343","patient","(8.71,15.3]",0.00130100500345066,0.00182203195675759,0.000669642857142857,0.5
"Bacteroides.Otu2343","patient","(15.3,26.4]",0.0188971267591008,0.0423010398178456,0.00251103991687592,0.777777777777778
"Alistipes.Otu1466","control","[3.18,6.27]",0.000402726422868719,0.00051310615935316,0.000269929818247256,0.5
"Alistipes.Otu1466","control","(6.27,8.71]",0.0526457158205748,0.0744522853142967,0.0526457158205748,0.5
"Alistipes.Otu1466","control","(8.71,15.3]",0.0226657508310976,0.0536940130728476,0,0.428571428571429
"Alistipes.Otu1466","control","(15.3,26.4]",0.00545577511359883,0.00730668858741145,0.00263198637559994,0.6
"Alistipes.Otu1466","patient","[3.18,6.27]",0.000892366831411312,0.00178473366282262,0,0.25
"Alistipes.Otu1466","patient","(6.27,8.71]",0.0159285693658508,0.0165545190731486,0.0134660732928069,0.666666666666667
"Alistipes.Otu1466","patient","(8.71,15.3]",0.0055548366689671,0.00947022163367546,0.00128824476650564,0.5
"Alistipes.Otu1466","patient","(15.3,26.4]",0.0142585160455896,0.0239997945848784,0.0031061929722384,0.555555555555556
"Escherichia_Shigella.Otu2393","control","[3.18,6.27]",0.042253372274304,0.0839925959377587,0.000385761561840423,0.75
"Escherichia_Shigella.Otu2393","control","(6.27,8.71]",0.000220070422535211,0.000311226576226473,0.000220070422535211,0.5
"Escherichia_Shigella.Otu2393","control","(8.71,15.3]",0.000929051745066934,0.00167521349877433,0.000413678985107557,0.714285714285714
"Escherichia_Shigella.Otu2393","control","(15.3,26.4]",0.000458062895293961,0.000763774100055955,0,0.4
"Escherichia_Shigella.Otu2393","patient","[3.18,6.27]",0.000205930807248764,0.000411861614497529,0,0.25
"Escherichia_Shigella.Otu2393","patient","(6.27,8.71]",0.0291749157972045,0.0712757617580821,0,0.333333333333333
"Escherichia_Shigella.Otu2393","patient","(8.71,15.3]",0.000774234935359983,0.0012684306565221,0.000223214285714286,0.5
"Escherichia_Shigella.Otu2393","patient","(15.3,26.4]",0.0160883856478408,0.0423583545817169,0,0.444444444444444
"Enterococcus.Otu1019","control","[3.18,6.27]",0.0148523968159313,0.0272437546690933,0.00188950872773079,0.5
"Enterococcus.Otu1019","control","(6.27,8.71]",0.00013430029546065,0.000189929299271165,0.00013430029546065,0.5
"Enterococcus.Otu1019","control","(8.71,15.3]",3.24749131296074e-05,8.59205439893674e-05,0,0.142857142857143
"Enterococcus.Otu1019","control","(15.3,26.4]",0,0,0,0
"Enterococcus.Otu1019","patient","[3.18,6.27]",0.000829062405788363,0.00165812481157673,0,0.25
"Enterococcus.Otu1019","patient","(6.27,8.71]",0.000185391175380052,0.000454113782495954,0,0.166666666666667
"Enterococcus.Otu1019","patient","(8.71,15.3]",0.00028968352711184,0.000364681849469655,0.000200722601364914,0.5
"Enterococcus.Otu1019","patient","(15.3,26.4]",0.00798310526146568,0.0239265596835473,0,0.222222222222222
"Prevotella.Otu1563","control","[3.18,6.27]",0.000259067357512953,0.000518134715025907,0,0.25
"Prevotella.Otu1563","control","(6.27,8.71]",0,0,0,0
"Prevotella.Otu1563","control","(8.71,15.3]",0.00281809474692404,0.00745597787137851,0,0.142857142857143
"Prevotella.Otu1563","control","(15.3,26.4]",0.00807217277251657,0.00763080522028375,0.0102166637308438,0.6
"Prevotella.Otu1563","patient","[3.18,6.27]",0.00218797564687976,0.00437595129375951,0,0.25
"Prevotella.Otu1563","patient","(6.27,8.71]",0,0,0,0
"Prevotella.Otu1563","patient","(8.71,15.3]",9.46611132146914e-05,0.000189322226429383,0,0.25
"Prevotella.Otu1563","patient","(15.3,26.4]",0.00274995464703525,0.00558393570870703,0,0.333333333333333
"Prevotella.Otu2220","control","[3.18,6.27]",5.18134715025907e-05,0.000103626943005181,0,0.25
"Prevotella.Otu2220","control","(6.27,8.71]",0,0,0,0
"Prevotella.Otu2220","control","(8.71,15.3]",0.000184189199145362,0.000487318815122779,0,0.142857142857143
"Prevotella.Otu2220","control","(15.3,26.4]",0.000594562682939376,0.000993455867525756,0,0.4
"Prevotella.Otu2220","patient","[3.18,6.27]",0.000190258751902588,0.000380517503805175,0,0.25
"Prevotella.Otu2220","patient","(6.27,8.71]",0,0,0,0
"Prevotella.Otu2220","patient","(8.71,15.3]",0,0,0,0
"Prevotella.Otu2220","patient","(15.3,26.4]",0.00435699795317964,0.0115238674753382,0,0.222222222222222
"Blautia.Otu2495","control","[3.18,6.27]",0.0120984872376207,0.014109795892516,0.00989069410813681,0.75
"Blautia.Otu2495","control","(6.27,8.71]",0.00242077464788732,0.00342349233849121,0.00242077464788732,0.5
"Blautia.Otu2495","control","(8.71,15.3]",0.00180520415850843,0.000883540840602356,0.00206730217066728,1
"Blautia.Otu2495","control","(15.3,26.4]",0.00234376338886114,0.00150845916722102,0.00318448800509518,1
"Blautia.Otu2495","patient","[3.18,6.27]",0.000411861614497529,0.000823723228995058,0,0.25
"Blautia.Otu2495","patient","(6.27,8.71]",0.000489711620616272,0.000720459103553182,0.000318181543652007,0.666666666666667
"Blautia.Otu2495","patient","(8.71,15.3]",0.00110905636393141,0.00132840266222909,0.000892857142857143,0.5
"Blautia.Otu2495","patient","(15.3,26.4]",0.00153081038675721,0.00201230923597398,0.00141479099678457,0.888888888888889
"Sutterella.Otu0171","control","[3.18,6.27]",0.000880829015544041,0.00176165803108808,0,0.25
"Sutterella.Otu0171","control","(6.27,8.71]",0,0,0,0
"Sutterella.Otu0171","control","(8.71,15.3]",0.0151659254959125,0.0388281065976516,0,0.428571428571429
"Sutterella.Otu0171","control","(15.3,26.4]",0.0034403474410287,0.00769285074435762,0,0.2
"Sutterella.Otu0171","patient","[3.18,6.27]",0,0,0,0
"Sutterella.Otu0171","patient","(6.27,8.71]",3.26144726434147e-05,6.08376043761766e-05,0,0.333333333333333
"Sutterella.Otu0171","patient","(8.71,15.3]",0.00233514649814419,0.00209373194949531,0.00257689525071672,0.75
"Sutterella.Otu0171","patient","(15.3,26.4]",0.00602557046575347,0.0120931798062118,0,0.222222222222222
"Roseburia.Otu2084","control","[3.18,6.27]",0.00214889634019863,0.0018735239580019,0.00222833074050163,0.75
"Roseburia.Otu2084","control","(6.27,8.71]",0.00136895270359736,0.00117627428259004,0.00136895270359736,1
"Roseburia.Otu2084","control","(8.71,15.3]",0.00248397350531109,0.00164671648595308,0.00170502983802217,1
"Roseburia.Otu2084","control","(15.3,26.4]",0.00177829563369836,0.00139775996486648,0.00169839360271743,1
"Roseburia.Otu2084","patient","[3.18,6.27]",0.000433842377559484,0.000502242327243251,0.000411861614497529,0.5
"Roseburia.Otu2084","patient","(6.27,8.71]",0.00137585686807663,0.00164477137654889,0.000550767951912012,0.833333333333333
"Roseburia.Otu2084","patient","(8.71,15.3]",0.000809512573007955,0.00107604935720754,0.000483091787439614,0.5
"Roseburia.Otu2084","patient","(15.3,26.4]",0.00238243991683879,0.0024891100152046,0.00163904571116372,0.777777777777778
"Bacteroides.Otu2065","control","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu2065","control","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu2065","control","(8.71,15.3]",0.0122535583292129,0.0155339746097662,5.74250602963133e-05,0.571428571428571
"Bacteroides.Otu2065","control","(15.3,26.4]",0.00882583910332305,0.0176487809487247,0,0.4
"Bacteroides.Otu2065","patient","[3.18,6.27]",0.0244196563159481,0.0488393126318963,0,0.25
"Bacteroides.Otu2065","patient","(6.27,8.71]",0.0643222320542968,0.15753496406854,0,0.333333333333333
"Bacteroides.Otu2065","patient","(8.71,15.3]",0,0,0,0
"Bacteroides.Otu2065","patient","(15.3,26.4]",0.000237438567294416,0.000596659687346425,0,0.222222222222222
"Bacteroides.Otu0480","control","[3.18,6.27]",0,0,0,0
"Bacteroides.Otu0480","control","(6.27,8.71]",0,0,0,0
"Bacteroides.Otu0480","control","(8.71,15.3]",0.0236804248831174,0.037898001853495,0.00275640289422304,0.857142857142857
"Bacteroides.Otu0480","control","(15.3,26.4]",0,0,0,0
"Bacteroides.Otu0480","patient","[3.18,6.27]",0.000190258751902588,0.000380517503805175,0,0.25
"Bacteroides.Otu0480","patient","(6.27,8.71]",0.0268178545716343,0.0656900596966691,0,0.166666666666667
"Bacteroides.Otu0480","patient","(8.71,15.3]",0.0046875,0.009375,0,0.25
"Bacteroides.Otu0480","patient","(15.3,26.4]",0.00298147089195644,0.00890806982156986,0,0.222222222222222
"Faecalibacterium.Otu0751","control","[3.18,6.27]",0.00752293842383946,0.00750177740779144,0.00799924472332659,0.75
"Faecalibacterium.Otu0751","control","(6.27,8.71]",0.000660211267605634,0.00093367972867942,0.000660211267605634,0.5
"Faecalibacterium.Otu0751","control","(8.71,15.3]",0.00571742982992921,0.00408215346609139,0.00344234079173838,1
