"feature","Sample.type.Drug.Before","visit","mean","sd","median","incidence"
"2417","patient TRUE .",2,142.414031953935,44.1560882894625,145.955446288232,1
"2417","patient TRUE .",3,160.427574402455,41.2207609956942,160.121763834046,1
"2417","patient TRUE .",4,140.100587355346,34.7075984334181,130.251988389507,1
"2424","1",1,205.302657568566,58.0373741820633,208.773721133291,1
"2424","1",2,225.616152848393,46.7604447629537,225.616152848393,1
"2424","patient FALSE .",1,162.746055224321,54.0746304494443,169.62503975751,1
"2424","patient FALSE .",2,121.590961737297,73.0003934090195,122.922801144215,1
"2424","patient FALSE .",3,128.069887321652,53.5173126999789,126.409935259433,1
"2424","patient FALSE .",4,152.247090696622,26.7287395524394,149.536618087991,1
"2424","patient TRUE .",1,138.321505746218,52.9423208062366,146.528584921574,1
"2424","patient TRUE .",2,142.577088103808,44.2133179536572,146.121060305866,1
"2424","patient TRUE .",3,160.610456272333,41.2700865133192,160.319240110514,1
"2424","patient TRUE .",4,140.262839232735,34.7482557707719,130.390896662271,1
"2431","1",1,205.546443005359,58.1042542023731,209.031424753632,1
"2431","1",2,225.875246639859,46.8260215047485,225.875246639859,1
"2431","patient FALSE .",1,162.941918690051,54.1536275789584,169.804977627844,1
"2431","patient FALSE .",2,102.831423611372,63.2262533540255,119,1
"2431","patient FALSE .",3,128.213094915106,53.5833143764279,126.556739505266,1
"2431","patient FALSE .",4,152.429118740748,26.7616677457059,149.703721191576,1
"2431","patient TRUE .",1,138.477008563152,53.0059061972798,146.699098951793,1
"2431","patient TRUE .",2,142.739825423485,44.2704486127713,146.286353104812,1
"2431","patient TRUE .",3,160.792964612003,41.3192978944068,160.51634098466,1
"2431","patient TRUE .",4,140.424767125207,34.7888282989516,130.529536827029,1
"2472","1",1,206.964156834207,58.4933276722757,210.529893174259,1
"2472","1",2,227.381483404733,47.2085465631061,227.381483404733,1
"2472","patient FALSE .",1,164.081124939052,54.6137497745711,170.849762645419,1
"2472","patient FALSE .",2,99.5066540462014,72.8053482885661,110.509391775773,1
"2472","patient FALSE .",3,129.046613691567,53.967358436343,127.411160428007,1
"2472","patient FALSE .",4,153.488358636718,26.9530523224536,150.675472236258,1
"2472","patient TRUE .",1,139.381364906553,53.3759544719114,147.691652979315,1
"2472","patient TRUE .",2,143.686677475709,44.6031088556969,147.248128630933,1
"2472","patient TRUE .",3,161.854532733856,41.6052715014819,161.663336209013,1
"2472","patient TRUE .",4,141.366775486243,35.0247876752044,131.336254547107,1
"2491","1",1,207.615339681831,58.6721160150892,211.21806626311,1
"2491","1",2,261.579232325819,NA,261.579232325819,1
"2491","patient FALSE .",1,164.604485092605,54.8255048154457,171.328724997313,1
"2491","patient FALSE .",2,99.8363888456442,73.057109216878,110.866895118554,1
"2491","patient FALSE .",3,129.429874935543,54.1438819826416,127.804015280603,1
"2491","patient FALSE .",4,153.975271300824,27.0409032224588,151.121802153855,1
"2491","patient TRUE .",1,139.796776503626,53.5460796060473,148.14809851539,1
"2491","patient TRUE .",2,144.121854035451,44.7561498231152,147.69019772834,1
"2491","patient TRUE .",3,162.342250431143,41.7365032309998,162.190612936359,1
"2491","patient TRUE .",4,141.799648484421,35.1331778827899,131.707065015264,1
"2502","1",1,207.990685263972,58.7751935230079,211.614705454868,1
"2502","1",2,262.049784053192,NA,262.049784053192,1
"2502","patient FALSE .",1,164.906181579386,54.9476795124812,171.604537972293,1
"2502","patient FALSE .",2,100.02651661053,73.2022664034303,111.073047096796,1
"2502","patient FALSE .",3,129.650908068194,54.2456670977751,128.030576446853,1
"2502","patient FALSE .",4,154.256040295835,27.0915267140898,151.379065241201,1
"2502","patient TRUE .",1,148.488858458102,47.1420052248886,155.643535643922,1
"2502","patient TRUE .",2,144.372770161147,44.8444340651427,147.945098272739,1
"2502","patient TRUE .",3,162.623408321829,41.8121110732764,162.4946638269,1
"2502","patient TRUE .",4,142.049214117882,35.1956579988163,131.920880185147,1
"2542","1",1,206.40455623121,60.0002473297972,211.718112169034,1
"2542","1",2,263.748555712064,NA,263.748555712064,1
"2542","patient FALSE .",1,165.995331909028,55.3893877066427,172.598494289969,1
"2542","patient FALSE .",2,100.713194916899,73.7264584401258,111.817683816998,1
"2542","patient FALSE .",3,130.449465232561,54.6132812567727,128.849078070433,1
"2542","patient FALSE .",4,155.270146659303,27.2741760653408,152.307634250955,1
"2542","patient TRUE .",1,149.412982438097,47.4440950653025,156.641518985465,1
"2542","patient TRUE .",2,145.278933103551,45.1635311700731,148.865717082795,1
"2542","patient TRUE .",3,163.638464313176,42.0848053684338,163.592901145127,1
"2542","patient TRUE .",4,142.950363433153,35.421205096762,132.693126653275,1
"2605","1",1,208.496881060972,60.6021558221225,213.800634401958,1
"2605","1",2,266.38582155909,NA,266.38582155909,1
"2605","patient FALSE .",1,167.68611737787,56.0771002612672,174.136132140941,1
"2605","patient FALSE .",2,101.780142772691,74.5407021120182,112.97498437057,1
"2605","patient FALSE .",3,131.691079349446,55.1844656966026,130.121626031776,1
"2605","patient FALSE .",4,156.846005874344,27.5574439808741,153.748600882643,1
"2605","patient TRUE .",1,160.595494716901,37.2741958041072,160.885575245949,1
"2605","patient TRUE .",2,146.686713194416,45.6601090257461,150.296180425629,1
"2605","patient TRUE .",3,165.21440476782,42.5073350471973,165.299610743639,1
"2605","patient TRUE .",4,144.349928605441,35.7713269891171,133.893079459489,1
"2628","1",1,209.251689798426,60.8195140661822,214.551036131192,1
"2628","1",2,267.337254247971,NA,267.337254247971,1
"2628","patient FALSE .",1,168.296074347868,56.3257957735205,174.689262026743,1
"2628","patient FALSE .",2,102.165340863759,74.8345877060814,113.392903208604,1
"2628","patient FALSE .",3,132.139593305611,55.3906735214181,130.581294972925,1
"2628","patient FALSE .",4,157.414971361938,27.6595698745799,154.268276007813,1
"2628","patient TRUE .",1,154.088256728893,31.8077084006519,158.752576990339,1
"2628","patient TRUE .",2,147.194900034691,45.8396222959999,150.812628877376,1
"2628","patient TRUE .",3,165.782989484661,42.6595252981563,165.915853154786,1
"2628","patient TRUE .",4,144.855022409717,35.8976370964078,134.326309892759,1
"2641","1",1,209.676221375408,60.9418152958226,214.972888165608,1
"2641","1",2,267.872381650003,NA,267.872381650003,1
"2641","patient FALSE .",1,168.639136819166,56.4658114952917,175,1
"2641","patient FALSE .",2,102.382060151908,74.9999129309604,113.628057429746,1
"2641","patient FALSE .",3,132.391996365383,55.5066875477438,130.839971724621,1
"2641","patient FALSE .",4,157.735087613773,27.716997744619,154.560523715263,1
"2641","patient TRUE .",1,155.653767341177,33.8289469295015,161.75732121853,1
"2641","patient TRUE .",2,147.480800279453,45.9406751693752,151.103195174813,1
"2641","patient TRUE .",3,166.102797160078,42.7450670160521,166.262576373531,1
"2641","patient TRUE .",4,145.139152828513,35.9686804068092,134.570055911454,1
"2670","1",1,210.617860738094,61.2132191736354,215.908071618212,1
"2670","1",2,269.05934807664,NA,269.05934807664,1
"2670","patient FALSE .",1,168.614043844166,60.6445121823913,168.845841014989,1
"2670","patient FALSE .",2,102.862940111536,75.3667001423416,114.149912309207,1
"2670","patient FALSE .",3,132.952214568676,55.7641047088868,131.414106093123,1
"2670","patient FALSE .",4,158.445407676747,27.8443530742521,155.208655467875,1
"2670","patient TRUE .",1,156.329183816614,33.9764023540635,162.453782245235,1
"2670","patient TRUE .",2,148.115147723848,46.1650461602126,151.74794397433,1
"2670","patient TRUE .",3,166.812192153222,42.9346613647655,167.031955353615,1
"2670","patient TRUE .",4,145.769497183516,36.1262663521228,135.110912365037,1
"2697","1",1,211.487956916591,61.4641640428447,216.771579438933,1
"2697","1",2,270.156153533594,NA,270.156153533594,1
"2697","patient FALSE .",1,169.325697372724,60.9535139031688,169.551298962092,1
"2697","patient FALSE .",2,103.307510248359,75.7057226573838,114.632453270438,1
"2697","patient FALSE .",3,118.811236770627,48.048129091597,122.944571799341,1
"2697","patient FALSE .",4,159.102102731863,27.9620111377467,155.807429988243,1
"2697","patient TRUE .",1,156.953359479984,34.1127570196819,163.097664091778,1
"2697","patient TRUE .",2,148.701548892777,46.3726538872108,152.344021968325,1
"2697","patient TRUE .",3,167.467740218662,43.1096756377894,167.743274811735,1
"2697","patient TRUE .",4,146.352104652764,36.2718908740104,135.610937485865,1
"2778","1",1,214.061058542185,62.2071845462547,219.321758529915,1
"2778","1",2,273.399816908803,NA,273.399816908803,1
"2778","patient FALSE .",1,179.041748853591,62.6518501640657,188.003967474651,1
"2778","patient FALSE .",2,104.62352625704,76.7088678358207,116.061425849538,1
"2778","patient FALSE .",3,120.199807182384,48.7393694161232,124.291551309111,1
"2778","patient FALSE .",4,161.046039182003,28.3099256020254,157.577527392176,1
"2778","patient TRUE .",1,158.799616786628,34.5165338717534,165.00372387959,1
"2778","patient TRUE .",2,150.437123903179,46.9882363297812,154.108608678189,1
"2778","patient TRUE .",3,169.406673802342,43.6262537073061,169.849049596824,1
"2778","patient TRUE .",4,148.075932429955,36.7026371366762,137.09113725261,1
"2801","1",1,214.781778367055,62.4155478844092,220.035153852991,1
"2801","1",2,274.308396357834,NA,274.308396357834,1
"2801","patient FALSE .",1,179.669809877127,62.9051265340752,188.676659199634,1
"2801","patient FALSE .",2,104.992498916754,76.989996317638,116.462229791865,1
"2801","patient FALSE .",3,120.589529225337,48.9332763618727,124.669920280873,1
"2801","patient FALSE .",4,161.591042329998,28.4073905237789,158.073159559518,1
"2801","patient TRUE .",1,164.73291729224,33.5456293019421,168.211599052734,1
"2801","patient TRUE .",2,150.923646604771,47.1611066377517,154.603369621873,1
"2801","patient TRUE .",3,169.949852603167,43.7706824454102,170.439465513522,1
"2801","patient TRUE .",4,148.559024833987,36.8233224381923,137.506144962271,1
"2938","1",1,217.278629640277,65.677505781078,218.657286099108,1
"2938","1",2,279.611364583999,NA,279.611364583999,1
"2938","patient FALSE .",1,183.338510442048,64.3884897780551,192.608206883437,1
"2938","patient FALSE .",2,107.149142139392,78.631959386589,118.806535497304,1
"2938","patient FALSE .",3,122.8711676192,50.0675036915572,126.888222179855,1
"2938","patient FALSE .",4,164.776110168163,28.9767165729885,160.964269716481,1
"2938","patient TRUE .",1,167.846597542663,34.2007551005222,171.3204525034,1
"2938","patient TRUE .",2,153.766562405479,48.1740472496912,157.495440313331,1
"2938","patient TRUE .",3,173.120733489651,44.6112821758968,173.890336000174,1
"2938","patient TRUE .",4,151.380739668868,37.5280843629268,139.972723462697,1
"2945","1",1,217.490792205853,65.7418529986578,218.852165556888,1
"2945","1",2,279.877464747271,NA,279.877464747271,1
"2945","patient FALSE .",1,183.522735188076,64.4631509266027,192.805723325952,1
"2945","patient FALSE .",2,107.257504117269,78.7144011179731,118.924405044091,1
"2945","patient FALSE .",3,122.985981990726,50.1245295966548,127,1
"2945","patient FALSE .",4,164.936114837683,29.0053178553785,161.109266969498,1
"2945","patient TRUE .",1,168.002863976735,34.2336677476946,171.476624660122,1
"2945","patient TRUE .",2,153.909367117977,48.2250586312931,157.640762681293,1
"2945","patient TRUE .",3,183.142793305554,39.6935520217044,179.009774612321,1
"2945","patient TRUE .",4,151.522429131232,37.5634693860129,140.122863118724,1
"3042","1",1,220.394392631594,66.6233974571981,221.514761368447,1
"3042","1",2,283.518461955791,NA,283.518461955791,1
"3042","patient FALSE .",1,186.044637616976,65.4868524644699,195.510423071288,1
"3042","patient FALSE .",2,108.741591439942,79.8428605483394,120.539537123709,1
"3042","patient FALSE .",3,123.566665890266,58.7250157080532,112.861082874741,1
"3042","patient FALSE .",4,167.127035600373,29.3971427526728,163.092449774013,1
"3042","patient TRUE .",1,170.141098558313,34.6843273253328,173.615145107152,1
"3042","patient TRUE .",2,155.864740659227,48.9248347920072,159.631112967215,1
"3042","patient TRUE .",3,185.450106617875,40.1987117867766,181.404005115048,1
"3042","patient TRUE .",4,153.462078888344,38.0478762604862,142.181450143022,1
"3055","1",1,220.778489004573,66.7401374983351,221.866357265069,1
"3055","1",2,284,NA,284,1
"3055","patient FALSE .",1,186.37833011177,65.622534319789,195.868417768451,1
"3055","patient FALSE .",2,108.938063041648,79.99215996413,120.75347851862,1
"3055","patient FALSE .",3,123.776577953535,58.8447578741633,113.045929066903,1
"3055","patient FALSE .",4,167.417008849703,29.4490412626586,163.354620179658,1
"3055","patient TRUE .",1,170.423886900587,34.7439700623447,173.898201621072,1
"3055","patient TRUE .",2,156.123540081077,49.017636607634,159.894614343865,1
"3055","patient TRUE .",3,195.663694558711,35.9206729491489,186.689794704236,1
"3055","patient TRUE .",4,153.718736383863,38.1119774114725,142.454298392507,1
"3064","1",1,221.043718154674,66.8207670942688,222.10906002081,1
"3064","1",2,NA,NA,NA,NA
"3064","patient FALSE .",1,186.608765654691,65.716261986796,196.115650786526,1
"3064","patient FALSE .",2,109.073753238461,80.0952582928256,120.901251229221,1
"3064","patient FALSE .",3,123.921576637231,58.9274606764109,113.173610305728,1
"3064","patient FALSE .",4,167.617263137628,29.4848893698932,163.535632621648,1
"3064","patient TRUE .",1,170.619150091962,34.7851583934209,174.093682848487,1
"3064","patient TRUE .",2,156.302266845157,49.0817511484452,160.076598518723,1
"3064","patient TRUE .",3,195.8871189234,35.9588030996943,186.910673981107,1
"3064","patient TRUE .",4,153.895975997312,38.1562445585733,142.642780331469,1
"3105","1",1,222.244984463184,67.1861298854683,223.207445117699,1
"3105","1",2,NA,NA,NA,NA
"3105","patient FALSE .",1,187.652563449682,66.1411321394412,197.235690105996,1
"3105","patient FALSE .",2,109.688534459581,80.5622364786396,121.57095587065,1
"3105","patient FALSE .",3,124.578800580734,59.3022138048728,113.752310640676,1
"3105","patient FALSE .",4,168.524444143974,29.6473702567483,164.355226648816,1
"3105","patient TRUE .",1,171.50341981377,34.9717389397923,174.979283891762,1
"3105","patient TRUE .",2,165.822704390027,44.7819344604071,162.393660536029,1
"3105","patient TRUE .",3,196.89896835081,36.1310898720153,187.911665781679,1
"3105","patient TRUE .",4,154.698832464565,38.35677640373,143.497190116255,1
"3107","1",1,222.303291871196,67.2038714098999,223.260723280098,1
"3107","1",2,NA,NA,NA,NA
"3107","patient FALSE .",1,187.703232439324,66.1617696400692,197.290066456383,1
"3107","patient FALSE .",2,109.718384044393,80.5849039620433,121.603479806264,1
"3107","patient FALSE .",3,124.610722132531,59.3204110980298,113.780417024124,1
"3107","patient FALSE .",4,168.568485152937,29.6552620683245,164.394998256981,1
"3107","patient TRUE .",1,163.294937054528,29.9410828865775,172.382873637619,1
"3107","patient TRUE .",2,165.864344239416,44.7950666998573,162.434840724148,1
"3107","patient TRUE .",3,196.948078568417,36.13943524659,187.960276826929,1
"3107","patient TRUE .",4,154.737806347299,38.366511576172,143.538692754312,1
"3209","1",1,225.241981423057,68.0989404654343,225.941702577357,1
"3209","1",2,NA,NA,NA,NA
"3209","patient FALSE .",1,190.257506183997,67.2036786161377,200.031976833606,1
"3209","patient FALSE .",2,111.223921957425,81.7274693262509,123.244863752055,1
"3209","patient FALSE .",3,126.222134074167,60.2384337779089,115.199089186581,1
"3209","patient FALSE .",4,179.789184568381,22.836705079514,166.528285516227,1
"3209","patient TRUE .",1,165.358578387558,30.3528277313817,174.563082794145,1
"3209","patient TRUE .",2,167.964302765495,45.4583241999685,164.512102828391,1
"3209","patient TRUE .",3,199.422829574384,36.5579880712398,190.413182585754,1
"3209","patient TRUE .",4,156.702658281959,38.857396874166,145.634159664806,1
"3223","1",1,225.640083004071,68.2203306671076,226.304256455995,1
"3223","1",2,NA,NA,NA,NA
"3223","patient FALSE .",1,190.603613491622,67.345090871441,200.403619262949,1
"3223","patient FALSE .",2,111.428047668548,81.8822690103097,123.467557433855,1
"3223","patient FALSE .",3,126.440823659953,60.3629290189108,115.391599346394,1
"3223","patient FALSE .",4,183.54769975041,24.8901756911658,174.134227242676,1
"3223","patient TRUE .",1,165.638116087813,30.4088278557559,174.858657133234,1
"3223","patient TRUE .",2,168.248982531794,45.5483833462575,164.793776894819,1
"3223","patient TRUE .",3,199.758019596195,36.6143794394633,190.74590968327,1
"3223","patient TRUE .",4,156.968923430809,38.9239354604217,145.918596364288,1
"3317","1",1,228.281399914194,69.0265578156724,228.868789057539,1
"3317","1",2,NA,NA,NA,NA
"3317","patient FALSE .",1,192.900433841853,68.2849076543674,202.870538789924,1
"3317","patient FALSE .",2,112.783446766747,82.9094213495129,124.94720393497,1
"3317","patient FALSE .",3,127.894220618065,61.189708398338,116.670879479878,1
"3317","patient FALSE .",4,185.612583067975,25.3455187346847,176.001704762243,1
"3317","patient TRUE .",1,167.492578903671,30.7817430804292,176.821076950347,1
"3317","patient TRUE .",2,168.1723639838,49.4811795256547,165.051999934768,1
"3317","patient TRUE .",3,201.981537137078,36.9866545963602,192.956049416348,1
"3317","patient TRUE .",4,158.736095796143,39.3656780792567,147.809221149714,1
"3383.86206896552","1",1,230.131377595744,69.5921050193154,230.743004765311,1
"3383.86206896552","1",2,NA,NA,NA,NA
"3383.86206896552","patient FALSE .",1,194.509599422515,68.9447629887788,204.599528216494,1
"3383.86206896552","patient FALSE .",2,113.733902153608,83.6289213173042,125.985817930315,1
"3383.86206896552","patient FALSE .",3,128.914760529983,61.7695787578895,117.569028183125,1
"3383.86206896552","patient FALSE .",4,187.058856091742,25.6670654322853,177.308802525629,1
"3383.86206896552","patient TRUE .",1,177.165122836841,26.05316095379,180.802848750109,1
"3383.86206896552","patient TRUE .",2,169.495955560802,49.9382832617084,166.326660369501,1
"3383.86206896552","patient TRUE .",3,203.538463703137,37.2454634513104,194.506639201304,1
"3383.86206896552","patient TRUE .",4,159.974428224207,39.6753914110099,149.137019648622,1
"3606","1",1,236.078549874113,71.4151137816778,236.756304472114,1
"3606","1",2,NA,NA,NA,NA
"3606","patient FALSE .",1,199.685084273989,71.0746922967872,210.163891859243,1
"3606","patient FALSE .",2,116.79602273628,85.9422819309854,129.338211458543,1
"3606","patient FALSE .",3,132.210630863501,63.6379443022568,120.468963532169,1
"3606","patient FALSE .",4,191.708639422055,26.7159159632046,181.505885921643,1
"3606","patient TRUE .",1,181.582280454445,26.7325875423122,185.205122005078,1
"3606","patient TRUE .",2,173.758674358676,51.4149765457397,170.432505420751,1
"3606","patient TRUE .",3,208.541001539636,38.0667086646976,199.50529496929,1
"3606","patient TRUE .",4,163.959025793596,40.6732126793279,153.426241660215,1
"3642","1",1,237.017844741734,71.7037394265097,237.704437312226,1
"3642","1",2,NA,NA,NA,NA
"3642","patient FALSE .",1,200.502823035559,71.4122670807821,211.043550499486,1
"3642","patient FALSE .",2,117.280623773106,86.3076969104606,129.869675340791,1
"3642","patient FALSE .",3,132.733375035925,63.9335988202198,120.928826083901,1
"3642","patient FALSE .",4,193.365418860112,32.8481314866154,174.660003177708,1
"3642","patient TRUE .",1,182.279837734384,26.8408524181685,185.90121648645,1
"3642","patient TRUE .",2,174.433014564018,51.6491849185347,171.082118899349,1
"3642","patient TRUE .",3,209.330723122982,38.1949200997408,200.296648277213,1
"3642","patient TRUE .",4,164.588908543821,40.831160521167,154.10666144518,1
"3651","1",1,237.251618060276,71.7756032169028,237.94034348203,1
"3651","1",2,NA,NA,NA,NA
"3651","patient FALSE .",1,200.706356405444,71.4963317869106,211.262515516936,1
"3651","patient FALSE .",2,117.401274682823,86.3986436989045,130.002034662783,1
"3651","patient FALSE .",3,132.863572682272,64.0072047747361,121.043358882578,1
"3651","patient FALSE .",4,193.553072175101,32.8987066331064,174.821324803045,1
"3651","patient TRUE .",1,193.534712031936,11.9948802458128,193.41219582224,1
"3651","patient TRUE .",2,174.600891832893,51.7075156607077,171.243843856352,1
"3651","patient TRUE .",3,209.527253618259,38.2267663314728,200.493678042096,1
"3651","patient TRUE .",4,164.745699927888,40.8704874700745,154.276135718818,1
"3703","1",1,239.169278969585,75.1028476964603,244.920990298905,1
"3703","1",2,NA,NA,NA,NA
"3703","patient FALSE .",1,201.87536852305,71.9794945147484,212.52031411231,1
"3703","patient FALSE .",2,118.094517222692,86.9209728589523,130.762873108299,1
"3703","patient FALSE .",3,133.612061571479,64.4301050738338,121.701769143576,1
"3703","patient FALSE .",4,194.630952359878,33.1899997160467,175.747722030829,1
"3703","patient TRUE .",1,194.596808991556,12.05753713989,194.480466763486,1
"3703","patient TRUE .",2,175.565385365387,52.0428252391707,172.173016084434,1
"3703","patient TRUE .",3,210.655816156264,38.4091747248432,201.625821212452,1
"3703","patient TRUE .",4,165.646366168949,41.0964788850477,155.250460518919,1
