".record.id","Sample.type","feature","Abundance"
"SB26","control","Alistipes",0.106365834004835
"SB28","patient","Alistipes",0
"SB29","patient","Alistipes",0.0280777537796976
"SB3","control","Alistipes",0.0238341968911917
"SB30","patient","Alistipes",0.0448717948717949
"SB31","control","Alistipes",0.00586080586080586
"SB32","control","Alistipes",0.0390153274500697
"SB33","control","Alistipes",0
"SB34","patient","Alistipes",0.00978439691748203
"SB35","patient","Alistipes",0
"SB36","patient","Alistipes",0.0273972602739726
"SB38","patient","Alistipes",0.0786134887391489
"SB39","patient","Alistipes",0.0151368760064412
"SB4","patient","Alistipes",0
"SB40","control","Alistipes",0.026419136022849
"SB41","patient","Alistipes",0.0561260623229462
"SB42","patient","Alistipes",0
"SB43","patient","Alistipes",0.0105804698116871
"SB44","patient","Alistipes",0.00439319055464031
"SB45","control","Alistipes",8.81367882954345e-05
"SB5","patient","Alistipes",0
"SB6","patient","Alistipes",0.0352243233222099
"SB7","control","Alistipes",0.0641851249026962
"SB8","patient","Alistipes",0.116361190516227
"SB9","patient","Alistipes",0
"SB1","control","Faecalibacterium",0.0227324391907252
"SB10","control","Faecalibacterium",0.0579919952312016
"SB11","patient","Faecalibacterium",0.00401785714285714
"SB12","control","Faecalibacterium",0
"SB13","control","Faecalibacterium",0.0242077464788732
"SB14","control","Faecalibacterium",0.0357142857142857
"SB15","control","Faecalibacterium",0.0119277440706012
"SB16","patient","Faecalibacterium",0.000413736036408771
"SB17","patient","Faecalibacterium",0.0280385852090032
"SB18","patient","Faecalibacterium",0.00154981092306739
"SB19","control","Faecalibacterium",0.105865774176502
"SB21","control","Faecalibacterium",0.119488932877452
"SB22","patient","Faecalibacterium",0.0126679462571977
"SB23","patient","Faecalibacterium",0.0289133942980097
"SB24","control","Faecalibacterium",0.0140562248995984
"SB25","control","Faecalibacterium",0.0210997442455243
"SB26","control","Faecalibacterium",0.0037604082728982
"SB28","patient","Faecalibacterium",0
"SB29","patient","Faecalibacterium",0.00899928005759539
"SB3","control","Faecalibacterium",0.101761658031088
"SB30","patient","Faecalibacterium",0.0162023016353725
"SB31","control","Faecalibacterium",0.0448351648351648
"SB32","control","Faecalibacterium",0.0558910047995046
"SB33","control","Faecalibacterium",0.0357758125646032
"SB34","patient","Faecalibacterium",0.0103039224175253
"SB35","patient","Faecalibacterium",0.0204737053392212
"SB36","patient","Faecalibacterium",0.0479452054794521
"SB38","patient","Faecalibacterium",0.00473502094336186
"SB39","patient","Faecalibacterium",0.0322061191626409
"SB4","patient","Faecalibacterium",0.0111546578233343
"SB40","control","Faecalibacterium",0.0253480899678686
"SB41","patient","Faecalibacterium",0.00889695467422096
"SB42","patient","Faecalibacterium",0.0555344526323786
"SB43","patient","Faecalibacterium",0.0355270821199767
"SB44","patient","Faecalibacterium",0.0225151015925316
"SB45","control","Faecalibacterium",0.00652212233386215
"SB5","patient","Faecalibacterium",0.131495805643316
"SB6","patient","Faecalibacterium",0.057100482017056
"SB7","control","Faecalibacterium",0.0375061920600099
"SB8","patient","Faecalibacterium",0.0218597612241466
"SB9","patient","Faecalibacterium",0.0670200681560015
"SB1","control","Ruminococcus",0.0106842464196408
"SB10","control","Ruminococcus",0.00306565613557013
"SB11","patient","Ruminococcus",0.00803571428571428
"SB12","control","Ruminococcus",0
"SB13","control","Ruminococcus",0.0184859154929577
"SB14","control","Ruminococcus",0.00760701392470346
"SB15","control","Ruminococcus",0.00117209045780474
"SB16","patient","Ruminococcus",0.0136532892014894
"SB17","patient","Ruminococcus",0.00115755627009646
"SB18","patient","Ruminococcus",0.000123984873845391
"SB19","control","Ruminococcus",0.0103928131055135
"SB21","control","Ruminococcus",0.183012416771639
"SB22","patient","Ruminococcus",0.000383877159309021
"SB23","patient","Ruminococcus",0.0029585798816568
"SB24","control","Ruminococcus",0.0286861732644865
"SB25","control","Ruminococcus",0.0245098039215686
"SB26","control","Ruminococcus",0.323126510878324
"SB28","patient","Ruminococcus",0
"SB29","patient","Ruminococcus",0.0428365730741541
"SB3","control","Ruminococcus",0.0795854922279793
"SB30","patient","Ruminococcus",0.000302846759539673
"SB31","control","Ruminococcus",0.0356776556776557
"SB32","control","Ruminococcus",0.035144759250658
"SB33","control","Ruminococcus",0.0198690708625244
"SB34","patient","Ruminococcus",0.00476231708373019
"SB35","patient","Ruminococcus",0
"SB36","patient","Ruminococcus",0.000380517503805175
"SB38","patient","Ruminococcus",0.00163904571116372
"SB39","patient","Ruminococcus",0.00128824476650564
"SB4","patient","Ruminococcus",0.00331624962315345
"SB40","control","Ruminococcus",0.0296322741877901
"SB41","patient","Ruminococcus",0.0042050283286119
"SB42","patient","Ruminococcus",0.00668540606244777
"SB43","patient","Ruminococcus",0.00048534265191225
"SB44","patient","Ruminococcus",0.00164744645799012
"SB45","control","Ruminococcus",0.00405429226158999
"SB5","patient","Ruminococcus",0.00403094018956313
"SB6","patient","Ruminococcus",0.00444938820912125
"SB7","control","Ruminococcus",0.212440733139905
"SB8","patient","Ruminococcus",0.0147973768286531
"SB9","patient","Ruminococcus",0.00189322226429383
"SB1","control","Parabacteroides",0.00159127074335076
"SB10","control","Parabacteroides",0.0132845099208039
"SB11","patient","Parabacteroides",0.0303571428571429
"SB12","control","Parabacteroides",0
"SB13","control","Parabacteroides",0.00572183098591549
"SB14","control","Parabacteroides",0.00541516245487365
"SB15","control","Parabacteroides",0.00868725868725869
"SB16","patient","Parabacteroides",0
"SB17","patient","Parabacteroides",0.0312540192926045
"SB18","patient","Parabacteroides",6.19924369226954e-05
"SB19","control","Parabacteroides",0.00211379249603664
"SB21","control","Parabacteroides",0.0134964909123628
"SB22","patient","Parabacteroides",0.018809980806142
"SB23","patient","Parabacteroides",0.0746369015599785
"SB24","control","Parabacteroides",0.0232358003442341
"SB25","control","Parabacteroides",0.0228047740835465
"SB26","control","Parabacteroides",0.0230996508192318
"SB28","patient","Parabacteroides",0.509441384736428
"SB29","patient","Parabacteroides",0.00719942404607631
"SB3","control","Parabacteroides",0.000829015544041451
"SB30","patient","Parabacteroides",0
"SB31","control","Parabacteroides",0.0105494505494505
"SB32","control","Parabacteroides",0.0123858182381174
"SB33","control","Parabacteroides",0.00511083036637188
"SB34","patient","Parabacteroides",0
"SB35","patient","Parabacteroides",0.00120433560818948
"SB36","patient","Parabacteroides",0.0502283105022831
"SB38","patient","Parabacteroides",0.020093486310933
"SB39","patient","Parabacteroides",0.0328502415458937
"SB4","patient","Parabacteroides",0
"SB40","control","Parabacteroides",0.00749732238486255
"SB41","patient","Parabacteroides",0.000265580736543909
"SB42","patient","Parabacteroides",0
"SB43","patient","Parabacteroides",0.0620267909143856
"SB44","patient","Parabacteroides",0
"SB45","control","Parabacteroides",0.00123391503613608
"SB5","patient","Parabacteroides",0.00108944329447652
"SB6","patient","Parabacteroides",0.0152020763811643
"SB7","control","Parabacteroides",0.00205222560328356
"SB8","patient","Parabacteroides",0.00168152009416513
"SB9","patient","Parabacteroides",0.00265051117001136
"SB1","control","Unclassified_Ruminococcaceae",0.00795635371675381
"SB10","control","Unclassified_Ruminococcaceae",0.0223963212126373
"SB11","patient","Unclassified_Ruminococcaceae",0.00982142857142857
"SB12","control","Unclassified_Ruminococcaceae",0
"SB13","control","Unclassified_Ruminococcaceae",0.0189260563380282
"SB14","control","Unclassified_Ruminococcaceae",0.00954100051572976
"SB15","control","Unclassified_Ruminococcaceae",0.000689464975179261
"SB16","patient","Unclassified_Ruminococcaceae",0.0107571369466281
"SB17","patient","Unclassified_Ruminococcaceae",0.00385852090032154
"SB18","patient","Unclassified_Ruminococcaceae",0.00105387142768582
"SB19","control","Unclassified_Ruminococcaceae",0.0206094768363572
"SB21","control","Unclassified_Ruminococcaceae",0.0277127946733849
"SB22","patient","Unclassified_Ruminococcaceae",0.0126679462571977
"SB23","patient","Unclassified_Ruminococcaceae",0.00201721355567509
"SB24","control","Unclassified_Ruminococcaceae",0.0562248995983936
"SB25","control","Unclassified_Ruminococcaceae",0.053921568627451
"SB26","control","Unclassified_Ruminococcaceae",0.0198764437281762
"SB28","patient","Unclassified_Ruminococcaceae",0.0003933910306845
"SB29","patient","Unclassified_Ruminococcaceae",0.0104391648668107
"SB3","control","Unclassified_Ruminococcaceae",0.0723316062176166
"SB30","patient","Unclassified_Ruminococcaceae",0.00131233595800525
"SB31","control","Unclassified_Ruminococcaceae",0.0321611721611722
"SB32","control","Unclassified_Ruminococcaceae",0.0873200185787274
"SB33","control","Unclassified_Ruminococcaceae",0.00826920868266912
"SB34","patient","Unclassified_Ruminococcaceae",0.0120356740843363
"SB35","patient","Unclassified_Ruminococcaceae",0.000401445202729827
"SB36","patient","Unclassified_Ruminococcaceae",0.00570776255707763
"SB38","patient","Unclassified_Ruminococcaceae",0.00218539428155163
"SB39","patient","Unclassified_Ruminococcaceae",0.0219001610305958
"SB4","patient","Unclassified_Ruminococcaceae",0.00120590895387398
"SB40","control","Unclassified_Ruminococcaceae",0.107104605498036
"SB41","patient","Unclassified_Ruminococcaceae",0.0219104107648725
"SB42","patient","Unclassified_Ruminococcaceae",0.0182329256248576
"SB43","patient","Unclassified_Ruminococcaceae",0.00669772859638905
"SB44","patient","Unclassified_Ruminococcaceae",0.00164744645799012
"SB45","control","Unclassified_Ruminococcaceae",0.00863740525295258
"SB5","patient","Unclassified_Ruminococcaceae",0.0022878309184007
"SB6","patient","Unclassified_Ruminococcaceae",0.00704486466444197
"SB7","control","Unclassified_Ruminococcaceae",0.0569669520911471
"SB8","patient","Unclassified_Ruminococcaceae",0.124768790987052
"SB9","patient","Unclassified_Ruminococcaceae",0.00681560015145778
"SB1","control","Lachnospiracea_incertae_sedis",0.0140941122982496
"SB10","control","Lachnospiracea_incertae_sedis",0.0320190751937324
"SB11","patient","Lachnospiracea_incertae_sedis",0.00491071428571429
"SB12","control","Lachnospiracea_incertae_sedis",0
"SB13","control","Lachnospiracea_incertae_sedis",0.10387323943662
"SB14","control","Lachnospiracea_incertae_sedis",0.0239814337287261
"SB15","control","Lachnospiracea_incertae_sedis",0.0371621621621622
"SB16","patient","Lachnospiracea_incertae_sedis",0.0124120810922631
"SB17","patient","Lachnospiracea_incertae_sedis",0.00784565916398714
"SB18","patient","Lachnospiracea_incertae_sedis",0.00068191680614965
"SB19","control","Lachnospiracea_incertae_sedis",0.0239563149550819
"SB21","control","Lachnospiracea_incertae_sedis",0.0971747345690121
"SB22","patient","Lachnospiracea_incertae_sedis",0.0291746641074856
"SB23","patient","Lachnospiracea_incertae_sedis",0.03617536309844
"SB24","control","Lachnospiracea_incertae_sedis",0.0185025817555938
"SB25","control","Lachnospiracea_incertae_sedis",0.0087382779198636
"SB26","control","Lachnospiracea_incertae_sedis",0.0131614289551437
"SB28","patient","Lachnospiracea_incertae_sedis",0
"SB29","patient","Lachnospiracea_incertae_sedis",0.00323974082073434
"SB3","control","Lachnospiracea_incertae_sedis",0.033160621761658
"SB30","patient","Lachnospiracea_incertae_sedis",0.000504744599232788
"SB31","control","Lachnospiracea_incertae_sedis",0.0405128205128205
"SB32","control","Lachnospiracea_incertae_sedis",0.0687412912215513
"SB33","control","Lachnospiracea_incertae_sedis",0.0153324910991157
"SB34","patient","Lachnospiracea_incertae_sedis",0.0233786475019482
"SB35","patient","Lachnospiracea_incertae_sedis",0
"SB36","patient","Lachnospiracea_incertae_sedis",0.000380517503805175
"SB38","patient","Lachnospiracea_incertae_sedis",0.00315668062890791
"SB39","patient","Lachnospiracea_incertae_sedis",0.00740740740740741
"SB4","patient","Lachnospiracea_incertae_sedis",0.00120590895387398
"SB40","control","Lachnospiracea_incertae_sedis",0.0328454123527312
"SB41","patient","Lachnospiracea_incertae_sedis",0.00115084985835694
"SB42","patient","Lachnospiracea_incertae_sedis",0.00957228595305022
"SB43","patient","Lachnospiracea_incertae_sedis",0.0003882741215298
"SB44","patient","Lachnospiracea_incertae_sedis",0.0260845689181768
"SB45","control","Lachnospiracea_incertae_sedis",0.00616957518068042
"SB5","patient","Lachnospiracea_incertae_sedis",0.0156879834404619
"SB6","patient","Lachnospiracea_incertae_sedis",0.00370782350760104
"SB7","control","Lachnospiracea_incertae_sedis",0.0339678720543486
"SB8","patient","Lachnospiracea_incertae_sedis",0.0279132335631411
"SB9","patient","Lachnospiracea_incertae_sedis",0.0189322226429383
"SB1","control","Blautia",0.00727438054103205
"SB10","control","Blautia",0.0269948054159925
"SB11","patient","Blautia",0.00267857142857143
"SB12","control","Blautia",0.199567917904402
"SB13","control","Blautia",0.0290492957746479
"SB14","control","Blautia",0.00889633831872099
"SB15","control","Blautia",0.0232349696635411
"SB16","patient","Blautia",0.00124120810922631
"SB17","patient","Blautia",0.00771704180064309
"SB18","patient","Blautia",0.00415349327382059
"SB19","control","Blautia",0.00986436498150432
"SB21","control","Blautia",0.0581248875292424
"SB22","patient","Blautia",0.00998080614203455
"SB23","patient","Blautia",0.0272996234534696
"SB24","control","Blautia",0.0174985656913368
"SB25","control","Blautia",0.00426257459505541
"SB26","control","Blautia",0.0037604082728982
"SB28","patient","Blautia",0
"SB29","patient","Blautia",0.00107991360691145
"SB3","control","Blautia",0.0458031088082902
"SB30","patient","Blautia",0.0433575610740965
"SB31","control","Blautia",0.0153846153846154
"SB32","control","Blautia",0.0224492955565877
"SB33","control","Blautia",0.00924543470770644
"SB34","patient","Blautia",0.0317776430859815
"SB35","patient","Blautia",0.000401445202729827
"SB36","patient","Blautia",0.00114155251141553
"SB38","patient","Blautia",0.00406726157955442
"SB39","patient","Blautia",0.00322061191626409
"SB4","patient","Blautia",0.0069339764847754
"SB40","control","Blautia",0.00749732238486255
"SB41","patient","Blautia",0.00314270538243626
"SB42","patient","Blautia",0.00212717465623338
"SB43","patient","Blautia",0.00087361677344205
"SB44","patient","Blautia",0.014277869302581
"SB45","control","Blautia",0.0074034902168165
"SB5","patient","Blautia",0.0528379997821113
"SB6","patient","Blautia",0.00185391175380052
"SB7","control","Blautia",0.0245559408392895
"SB8","patient","Blautia",0.0166470489322347
"SB9","patient","Blautia",0.0473305566073457
"SB1","control","Unclassified_Clostridiales",0.0113662195953626
"SB10","control","Unclassified_Clostridiales",0.0172017372051435
"SB11","patient","Unclassified_Clostridiales",0.00803571428571428
"SB12","control","Unclassified_Clostridiales",0
"SB13","control","Unclassified_Clostridiales",0.09375
"SB14","control","Unclassified_Clostridiales",0.00786487880350696
"SB15","control","Unclassified_Clostridiales",0.00496414782129068
"SB16","patient","Unclassified_Clostridiales",0.00744724865535788
"SB17","patient","Unclassified_Clostridiales",0.00295819935691318
"SB18","patient","Unclassified_Clostridiales",0.00260368235075321
"SB19","control","Unclassified_Clostridiales",0.0103928131055135
"SB21","control","Unclassified_Clostridiales",0.0413892387979125
"SB22","patient","Unclassified_Clostridiales",0.0337811900191939
"SB23","patient","Unclassified_Clostridiales",0.0104895104895105
"SB24","control","Unclassified_Clostridiales",0.011617900172117
"SB25","control","Unclassified_Clostridiales",0.0202472293265132
"SB26","control","Unclassified_Clostridiales",0.0139672307279076
"SB28","patient","Unclassified_Clostridiales",0.000786782061369001
"SB29","patient","Unclassified_Clostridiales",0.000719942404607631
"SB3","control","Unclassified_Clostridiales",0.0387564766839378
"SB30","patient","Unclassified_Clostridiales",0.00832828588734101
"SB31","control","Unclassified_Clostridiales",0.0162637362637363
"SB32","control","Unclassified_Clostridiales",0.0179594364452702
"SB33","control","Unclassified_Clostridiales",0.00511083036637188
"SB34","patient","Unclassified_Clostridiales",0.00770629491730886
"SB35","patient","Unclassified_Clostridiales",0.000802890405459655
"SB36","patient","Unclassified_Clostridiales",0.00114155251141553
"SB38","patient","Unclassified_Clostridiales",0.00309597523219814
"SB39","patient","Unclassified_Clostridiales",0.007085346215781
"SB4","patient","Unclassified_Clostridiales",0.00602954476936991
"SB40","control","Unclassified_Clostridiales",0.0099964298464834
"SB41","patient","Unclassified_Clostridiales",0.00168201133144476
"SB42","patient","Unclassified_Clostridiales",0.0577375978120489
"SB43","patient","Unclassified_Clostridiales",0.0005824111822947
"SB44","patient","Unclassified_Clostridiales",0.00796265788028556
"SB45","control","Unclassified_Clostridiales",0.00625771196897585
"SB5","patient","Unclassified_Clostridiales",0.0218978102189781
"SB6","patient","Unclassified_Clostridiales",0.00704486466444197
"SB7","control","Unclassified_Clostridiales",0.0167716368268346
"SB8","patient","Unclassified_Clostridiales",0.0351437699680511
"SB9","patient","Unclassified_Clostridiales",0.024233244982961
"SB1","control","Clostridium_XI",0.00136394635144351
"SB10","control","Clostridium_XI",0.00246955633143149
"SB11","patient","Clostridium_XI",0.0410714285714286
"SB12","control","Clostridium_XI",0
"SB13","control","Clostridium_XI",0.0123239436619718
"SB14","control","Clostridium_XI",0.000644662197008767
"SB15","control","Clostridium_XI",0.00965250965250965
"SB16","patient","Clostridium_XI",0.00165494414563508
"SB17","patient","Clostridium_XI",0.00308681672025723
"SB18","patient","Clostridium_XI",0
"SB19","control","Clostridium_XI",0.0415712524220539
"SB21","control","Clostridium_XI",0.0136764441245276
"SB22","patient","Clostridium_XI",0.00153550863723608
"SB23","patient","Clostridium_XI",0.00376546530392684
"SB24","control","Clostridium_XI",0.00645438898450947
"SB25","control","Clostridium_XI",0.0106564364876385
"SB26","control","Clostridium_XI",0.005372011818426
"SB28","patient","Clostridium_XI",0.0444531864673485
"SB29","patient","Clostridium_XI",0.00179985601151908
"SB3","control","Clostridium_XI",0.00725388601036269
"SB30","patient","Clostridium_XI",0.00242277407631738
"SB31","control","Clostridium_XI",0.0148717948717949
"SB32","control","Clostridium_XI",0.00727666821489395
"SB33","control","Clostridium_XI",0.00269897783392673
"SB34","patient","Clostridium_XI",0.00086587583340549
"SB35","patient","Clostridium_XI",0
"SB36","patient","Clostridium_XI",0.00418569254185693
"SB38","patient","Clostridium_XI",0.00048564317367814
"SB39","patient","Clostridium_XI",0.00772946859903382
"SB4","patient","Clostridium_XI",0.000301477238468496
"SB40","control","Clostridium_XI",0.020706890396287
"SB41","patient","Clostridium_XI",0
"SB42","patient","Clostridium_XI",0.000683734710932158
"SB43","patient","Clostridium_XI",0
"SB44","patient","Clostridium_XI",0.00631521142229544
"SB45","control","Clostridium_XI",0.00158646218931782
"SB5","patient","Clostridium_XI",0.217561825906962
"SB6","patient","Clostridium_XI",0.00407860585836114
"SB7","control","Clostridium_XI",0.00983652961573845
"SB8","patient","Clostridium_XI",0.0235412813183118
"SB9","patient","Clostridium_XI",0.0348352896630064
"SB1","control","Escherichia_Shigella",0.000454648783814503
"SB10","control","Escherichia_Shigella",0
"SB11","patient","Escherichia_Shigella",0.000446428571428571
"SB12","control","Escherichia_Shigella",0.168241965973535
"SB13","control","Escherichia_Shigella",0.000440140845070423
"SB14","control","Escherichia_Shigella",0
"SB15","control","Escherichia_Shigella",0.000413678985107557
"SB16","patient","Escherichia_Shigella",0.014480761274307
"SB17","patient","Escherichia_Shigella",0.000128617363344051
"SB18","patient","Escherichia_Shigella",0
"SB19","control","Escherichia_Shigella",0.0017614937466972
"SB21","control","Escherichia_Shigella",0
"SB22","patient","Escherichia_Shigella",0.000383877159309021
"SB23","patient","Escherichia_Shigella",0
"SB24","control","Escherichia_Shigella",0.000286861732644865
"SB25","control","Escherichia_Shigella",0.00468883205456096
"SB26","control","Escherichia_Shigella",0
"SB28","patient","Escherichia_Shigella",0.174665617623918
"SB29","patient","Escherichia_Shigella",0
"SB3","control","Escherichia_Shigella",0.000414507772020725
"SB30","patient","Escherichia_Shigella",0
"SB31","control","Escherichia_Shigella",0.000659340659340659
"SB32","control","Escherichia_Shigella",0
"SB33","control","Escherichia_Shigella",0
"SB34","patient","Escherichia_Shigella",0
"SB35","patient","Escherichia_Shigella",0
"SB36","patient","Escherichia_Shigella",0
"SB38","patient","Escherichia_Shigella",0
"SB39","patient","Escherichia_Shigella",0
"SB4","patient","Escherichia_Shigella",0
"SB40","control","Escherichia_Shigella",0.000357015351660121
"SB41","patient","Escherichia_Shigella",0
"SB42","patient","Escherichia_Shigella",0
"SB43","patient","Escherichia_Shigella",0
"SB44","patient","Escherichia_Shigella",0.00109829763866008
"SB45","control","Escherichia_Shigella",0.000528820729772607
"SB5","patient","Escherichia_Shigella",0.128663253077677
"SB6","patient","Escherichia_Shigella",0
"SB7","control","Escherichia_Shigella",0
"SB8","patient","Escherichia_Shigella",0.00184967210358164
"SB9","patient","Escherichia_Shigella",0.00265051117001136
"SB1","control","Erysipelotrichaceae_incertae_sedis",0
"SB10","control","Erysipelotrichaceae_incertae_sedis",0.00476879843310909
"SB11","patient","Erysipelotrichaceae_incertae_sedis",0
"SB12","control","Erysipelotrichaceae_incertae_sedis",0
"SB13","control","Erysipelotrichaceae_incertae_sedis",0.00176056338028169
"SB14","control","Erysipelotrichaceae_incertae_sedis",0.000515729757607014
"SB15","control","Erysipelotrichaceae_incertae_sedis",0.000206839492553778
"SB16","patient","Erysipelotrichaceae_incertae_sedis",0.00455109640049648
"SB17","patient","Erysipelotrichaceae_incertae_sedis",0
"SB18","patient","Erysipelotrichaceae_incertae_sedis",0.000433947058458868
"SB19","control","Erysipelotrichaceae_incertae_sedis",0
"SB21","control","Erysipelotrichaceae_incertae_sedis",0.0014396256973187
"SB22","patient","Erysipelotrichaceae_incertae_sedis",0.00307101727447217
"SB23","patient","Erysipelotrichaceae_incertae_sedis",0
"SB24","control","Erysipelotrichaceae_incertae_sedis",0.000143430866322433
"SB25","control","Erysipelotrichaceae_incertae_sedis",0.000852514919011083
"SB26","control","Erysipelotrichaceae_incertae_sedis",0.0013430029546065
"SB28","patient","Erysipelotrichaceae_incertae_sedis",0.010228166797797
"SB29","patient","Erysipelotrichaceae_incertae_sedis",0
"SB3","control","Erysipelotrichaceae_incertae_sedis",0.000621761658031088
"SB30","patient","Erysipelotrichaceae_incertae_sedis",0.00257419745608722
"SB31","control","Erysipelotrichaceae_incertae_sedis",0.00556776556776557
"SB32","control","Erysipelotrichaceae_incertae_sedis",0.0018578727357176
"SB33","control","Erysipelotrichaceae_incertae_sedis",0
"SB34","patient","Erysipelotrichaceae_incertae_sedis",0.00121222616676769
"SB35","patient","Erysipelotrichaceae_incertae_sedis",0
"SB36","patient","Erysipelotrichaceae_incertae_sedis",0
"SB38","patient","Erysipelotrichaceae_incertae_sedis",0.00097128634735628
"SB39","patient","Erysipelotrichaceae_incertae_sedis",0.00676328502415459
"SB4","patient","Erysipelotrichaceae_incertae_sedis",0.00391920410009044
"SB40","control","Erysipelotrichaceae_incertae_sedis",0.000714030703320243
"SB41","patient","Erysipelotrichaceae_incertae_sedis",0.000619688385269122
"SB42","patient","Erysipelotrichaceae_incertae_sedis",0.0011395578515536
"SB43","patient","Erysipelotrichaceae_incertae_sedis",0.0017472335468841
"SB44","patient","Erysipelotrichaceae_incertae_sedis",0.0013728720483251
"SB45","control","Erysipelotrichaceae_incertae_sedis",8.81367882954345e-05
"SB5","patient","Erysipelotrichaceae_incertae_sedis",0.0351890184115917
"SB6","patient","Erysipelotrichaceae_incertae_sedis",0.000741564701520208
"SB7","control","Erysipelotrichaceae_incertae_sedis",0.000495364800792584
"SB8","patient","Erysipelotrichaceae_incertae_sedis",0.00168152009416513
"SB9","patient","Erysipelotrichaceae_incertae_sedis",0.385460053010223
"SB1","control","Unclassified_Bacteria",0.0136394635144351
"SB10","control","Unclassified_Bacteria",0.00919696840671038
"SB11","patient","Unclassified_Bacteria",0.00803571428571428
"SB12","control","Unclassified_Bacteria",0.0305157980016203
"SB13","control","Unclassified_Bacteria",0.0118838028169014
"SB14","control","Unclassified_Bacteria",0.00283651366683858
"SB15","control","Unclassified_Bacteria",0.0168918918918919
"SB16","patient","Unclassified_Bacteria",0.0148944973107158
"SB17","patient","Unclassified_Bacteria",0.00385852090032154
"SB18","patient","Unclassified_Bacteria",0.00365755377843903
"SB19","control","Unclassified_Bacteria",0.0155011449709354
"SB21","control","Unclassified_Bacteria",0.0421090516465719
"SB22","patient","Unclassified_Bacteria",0.00690978886756238
"SB23","patient","Unclassified_Bacteria",0.00228617536309844
"SB24","control","Unclassified_Bacteria",0.0174985656913368
"SB25","control","Unclassified_Bacteria",0.00490196078431373
"SB26","control","Unclassified_Bacteria",0.0163846360461993
"SB28","patient","Unclassified_Bacteria",0.000786782061369001
"SB29","patient","Unclassified_Bacteria",0.00251979841612671
"SB3","control","Unclassified_Bacteria",0.0397927461139896
"SB30","patient","Unclassified_Bacteria",0.00232182515647083
"SB31","control","Unclassified_Bacteria",0.00373626373626374
"SB32","control","Unclassified_Bacteria",0.00696702275894101
"SB33","control","Unclassified_Bacteria",0.00212472723096359
"SB34","patient","Unclassified_Bacteria",0.00086587583340549
"SB35","patient","Unclassified_Bacteria",0
"SB36","patient","Unclassified_Bacteria",0.0015220700152207
"SB38","patient","Unclassified_Bacteria",0.00418867237297396
"SB39","patient","Unclassified_Bacteria",0.00611916264090177
"SB4","patient","Unclassified_Bacteria",0.00180886343081097
"SB40","control","Unclassified_Bacteria",0.0135665833630846
"SB41","patient","Unclassified_Bacteria",0.00225743626062323
"SB42","patient","Unclassified_Bacteria",0.0904049228899187
"SB43","patient","Unclassified_Bacteria",0.0015530964861192
"SB44","patient","Unclassified_Bacteria",0.00796265788028556
"SB45","control","Unclassified_Bacteria",0.00528820729772607
"SB5","patient","Unclassified_Bacteria",0.00326832988342957
"SB6","patient","Unclassified_Bacteria",0.0218761586948461
"SB7","control","Unclassified_Bacteria",0.00629820961007714
"SB8","patient","Unclassified_Bacteria",0.00470825626366235
"SB9","patient","Unclassified_Bacteria",0.00567966679288148
"SB1","control","Clostridium_IV",0.0181859513525801
"SB10","control","Clostridium_IV",0.00298049902069318
"SB11","patient","Clostridium_IV",0.00714285714285714
"SB12","control","Clostridium_IV",0
"SB13","control","Clostridium_IV",0.0294894366197183
"SB14","control","Clostridium_IV",0.00116039195461578
"SB15","control","Clostridium_IV",0.00199944842801986
"SB16","patient","Clostridium_IV",0.0132395531650807
"SB17","patient","Clostridium_IV",0.00090032154340836
"SB18","patient","Clostridium_IV",6.19924369226954e-05
"SB19","control","Clostridium_IV",0.0169103399682931
"SB21","control","Clostridium_IV",0.024293683642253
"SB22","patient","Clostridium_IV",0.0345489443378119
"SB23","patient","Clostridium_IV",0.00282409897794513
"SB24","control","Clostridium_IV",0.00057372346528973
"SB25","control","Clostridium_IV",0.0841858482523444
"SB26","control","Clostridium_IV",0.032232070910556
"SB28","patient","Clostridium_IV",0
"SB29","patient","Clostridium_IV",0.00863930885529158
"SB3","control","Clostridium_IV",0.0122279792746114
"SB30","patient","Clostridium_IV",0.00383605895416919
"SB31","control","Clostridium_IV",0.00366300366300366
"SB32","control","Clostridium_IV",0.011921350054188
"SB33","control","Clostridium_IV",0.000803950844148386
"SB34","patient","Clostridium_IV",0.00285739025023812
"SB35","patient","Clostridium_IV",0
"SB36","patient","Clostridium_IV",0
"SB38","patient","Clostridium_IV",0.0022460996782614
"SB39","patient","Clostridium_IV",0.00998389694041868
"SB4","patient","Clostridium_IV",0.000602954476936991
"SB40","control","Clostridium_IV",0.0446269189575152
"SB41","patient","Clostridium_IV",0.0014606940509915
"SB42","patient","Clostridium_IV",0.000683734710932158
"SB43","patient","Clostridium_IV",0.0001941370607649
"SB44","patient","Clostridium_IV",0.000274574409665019
"SB45","control","Clostridium_IV",0.00096950467124978
"SB5","patient","Clostridium_IV",0.000762610306133566
"SB6","patient","Clostridium_IV",0.00296625880608083
"SB7","control","Clostridium_IV",0.0220083504352134
"SB8","patient","Clostridium_IV",0.0253909534218934
"SB9","patient","Clostridium_IV",0
"SB1","control","Sutterella",0.116162764264606
"SB10","control","Sutterella",0.0202673933407136
"SB11","patient","Sutterella",0.00401785714285714
"SB12","control","Sutterella",0
"SB13","control","Sutterella",0
"SB14","control","Sutterella",0.00219185146982981
"SB15","control","Sutterella",0
"SB16","patient","Sutterella",0
