"N_0"	"N_0.25"	"N_0.5"	"N_1"	"N_2"	"N_4"	"N_8"	"N_Inf"
3.557844941688	3.0925227530477	2.69747338818042	2.21944753399719	1.89840295248977	1.70954369309891	1.55643043342405	1.36777165781616
3.58733110734246	3.13845373488311	2.76217153438911	2.26918757978818	1.79999959409538	1.4500138945479	1.26582304707446	1.10833562818289
3.03073738275268	2.4125336407519	1.93813186059604	1.4538546400788	1.11860477544058	0.889872150314181	0.770580225315641	0.674301080878495
3.45623781341997	3.05220318914596	2.73873267279836	2.34789811562278	1.98992558823274	1.72791235907607	1.56120806455746	1.37573612688521
2.61794312829607	1.59308043489872	0.709029428412305	0.125270265443361	0.0344776434682423	0.0230085914551042	0.0197209357469135	0.0172553500802578
3.49938221357089	2.86131936004532	2.23479450369205	1.45746888236923	1.07564273265911	0.961508989060368	0.922318248758375	0.878384429444293
3.38582990453103	2.77588063693451	2.17850738574079	1.31634524563606	0.708600185570436	0.492296106576269	0.422035172508772	0.36926921906375
3.78077471881819	3.3386559110944	2.87109085791512	2.02275528952927	1.2352942987892	0.907960785038027	0.782349266075141	0.684573173002241
3.56026452726923	2.99336720004038	2.39468865672474	1.41977420390266	0.719398504210204	0.495221549437982	0.424507639281602	0.37143289283014
3.51705263441262	3.0466312950248	2.54510327809261	1.61914931573332	0.81581246328079	0.556775006829101	0.477227251940878	0.417558845621526
0.877549903557724	0.331309820160914	0.11158032774895	0.0193843080460864	0.00551364154676291	0.00368039475978511	0.00315454725922775	0.00276017842516527
3.25076201373052	2.44632386764111	1.53688953037643	0.456158566021206	0.146704372454809	0.0980953877198551	0.0840804724357975	0.0735695612038996
3.50352831275962	2.96718131370677	2.4596957590233	1.73375317790272	1.13819517309245	0.840867594631343	0.723078900146799	0.632677270506045
3.34964089474775	3.08986737522898	2.88931625861509	2.59789259503617	2.20299877411573	1.79935775598981	1.56674335716612	1.37141698874189
3.53317548522425	2.9278187427759	2.29908934189953	1.32226972672961	0.658967239760716	0.452455618366928	0.387839896408303	0.33935278802637
3.88413780193861	3.47645369680141	3.12522807177939	2.65365640903506	2.23596881275792	1.94023704326852	1.74089087247713	1.52828287313464
3.31154615970951	2.74081306551242	2.21264839291267	1.53499382060422	1.11556330985039	0.954673851815229	0.875912537123972	0.775378082761994
3.22286784613774	2.61549169066063	2.0570723358654	1.34002055253801	0.849102464284486	0.62661010693085	0.538926182517634	0.471558967630198
3.19181290531851	2.70128335908972	2.19754315231122	1.34308334591791	0.673589804262748	0.460900812219801	0.395073033306033	0.345684771138613
3.29805662274264	2.52536335524782	1.70757387222105	0.689042953401	0.279370590971885	0.188897475671188	0.161912520720454	0.141672367644711
3.33541364111615	2.80332246254972	2.27769343421266	1.45892348971948	0.803554886282128	0.558653192950589	0.47892939513888	0.419051809997932
3.74478708605223	3.36092098631291	3.0081613306662	2.46563172781164	1.9184666217176	1.56618479449356	1.38150572676951	1.21124708162239
3.20589189730991	2.44786261112958	1.68018879499662	0.746987050524653	0.334026449300591	0.228224299593375	0.195631925643025	0.171176411509517
2.8160073426073	1.78737715635487	0.877628351988536	0.212402267983051	0.0724520158060634	0.0486352103707526	0.0416871454668005	0.0364760961916182
3.28447628195215	2.59998792100043	1.93493886950957	1.11220335822142	0.658274758291783	0.480774099619324	0.413085837509214	0.361438848332099
3.4289746626616	3.01054700874167	2.65605908324301	2.16193165152282	1.66284819668006	1.31014829255817	1.13451964547313	0.992776625627481
2.81135861263391	2.1626503354162	1.62322800580647	1.07153819811293	0.809780744382397	0.698338019207659	0.626574365096309	0.549776320734889
3.83481793451917	3.36268352321791	2.95681194223528	2.46433591529598	2.12953954838633	1.91783646081505	1.74350922953126	1.53308699582659
3.22107340841169	2.49640528410526	1.75496656059615	0.837076808854396	0.413534586291118	0.288814917905321	0.247648698756851	0.216687673648351
3.49141887847718	2.75015492827794	1.92405012396402	0.814655580199508	0.344073235721772	0.233998082820967	0.200570411788834	0.175494203549316
3.24746328172011	2.56961378115745	1.87367737708817	0.917314613400714	0.412369684697697	0.280314068983566	0.240264506158272	0.210224479032173
3.45576447797408	3.03432937462888	2.6683533885737	2.13257363106637	1.59548683213681	1.27905764444377	1.12843933898166	0.989363493888954
3.3976076128116	2.84656948404627	2.27317900842511	1.34921238161663	0.68203547213246	0.468849069595402	0.401894282211189	0.351645489922142
3.4573413922802	2.86928308352601	2.27460191598274	1.37342076491612	0.739943407871308	0.518708410969074	0.444857360968407	0.389239017707513
3.52031286255232	2.91883744999198	2.2417891243176	1.1439098335769	0.506969785927994	0.344506508222684	0.295298801969502	0.258384683125099
3.25279404307166	2.43951269491382	1.58467793193099	0.627716713423887	0.285748494478277	0.197724071229302	0.169503862250101	0.148310874639517
3.33505757915761	2.6844108137785	1.98037570587167	0.934555707996444	0.392419363886544	0.265084145773315	0.227212967533312	0.198808671302607
3.51712684866922	2.98847524468835	2.47887659958736	1.74709368171425	1.22549251805165	1.01167035884205	0.907973978240916	0.798162120415683
3.49779461164982	3.00982335093	2.57667679632188	2.00978272182728	1.57898164136322	1.32963648455527	1.18464961370643	1.03957855362624
3.06886655754149	2.51134016596128	2.06952910321078	1.53478916520726	1.07376212687829	0.807339093787191	0.69553897572594	0.608610270892384
3.34100495810126	2.70708836209764	2.03403410379863	1.02284733783393	0.452968227101893	0.307250124925157	0.263351190291862	0.230425004994295
3.15081109395407	2.5352883801121	1.98990530057824	1.31718807957017	0.865208427377107	0.654911070415591	0.565215393037931	0.494584696727055
3.77923419416468	3.37044458150488	2.98338610834385	2.33637376188151	1.6063515987917	1.18873153228292	1.02266954494737	0.894846949145634
3.72611502509877	3.1994036893057	2.62859788373853	1.62549161064091	0.82868853481097	0.56921039214873	0.487919065946213	0.426915486559824
3.16684541677382	2.48934383661357	1.80678424524378	0.914570189097772	0.448907460372062	0.310790836251681	0.266445867256171	0.233136397115552
3.24814332254877	2.74184750879016	2.2520633716284	1.49167396588521	0.850504070120467	0.593909219773063	0.509159483198954	0.445500657142365
3.50337784631335	2.94033179379563	2.3761233901854	1.52027303435543	0.858984273215077	0.601540345048666	0.515747200625639	0.451261882199528
3.63929522475818	3.04061861291705	2.42975652604292	1.5678727293616	1.05166282380209	0.85923053269328	0.76180240369425	0.667794660731053
3.64818765945065	3.16764134774671	2.64724052734879	1.67405593903355	0.83909035009038	0.57319498059847	0.4913124671257	0.429886097939982
