"Bacteroidales"	"Clostridiales"	"Lactobacillales"	"Erysipelotrichales"	"Selenomonadales"	"Enterobacteriales"	"Burkholderiales"	"Pasteurellales"	"Unclassified_Bacteria"	"Unclassified_Firmicutes"	"Verrucomicrobiales"	"Bifidobacteriales"	"Rhizobiales"	"Fusobacteriales"
12.3068996447036	10.2480284314781	2.46592395025004	6.04591131427781	4.19795856081915	0.98073105206441	5.94298661838438	1.42641210525983	3.14015602145031	4.51471399396291	-0.545855829356093	1.82919226988896	4.31323412129325	-0.660627533487425
10.5696215344244	11.5785710633527	2.2098593041209	5.2413936676054	4.39166439817241	1.62533243904375	1.61347502863514	3.81634439374114	4.28807235919431	3.88229540543338	-0.558609403240279	6.17047002770824	0.608165820743536	-0.695163237019957
11.9587909326907	11.4376363066114	2.28761782027116	5.19959816529776	2.59475765013991	5.54684893729464	1.6234491004995	2.44252091800255	4.00375753757056	3.38774253840706	-0.550409886940855	5.15543882349447	0.613192171565913	-0.673320522701149
12.6258593567394	9.24603168988206	2.84304736249915	5.42122077781999	5.37337709130607	3.35984705328836	1.58624982709378	2.3570183860085	3.48815924505054	2.70111005070214	2.26058812421213	-0.896044293073411	1.66117704408243	-0.757585650211623
13.5086331354914	10.0738674307962	2.06715459410436	4.4770653532438	4.79020680136346	0.453470092951078	2.01693256113286	0.422423938333652	4.92899163576648	3.63133902353447	0.447293558633508	-0.646201654749632	3.10074702713153	-0.559806420418209
11.1473448978859	8.91448449062204	1.43945098012952	5.22073300449898	4.88162201081029	1.73599124406385	3.56480263553089	0.479069391096928	4.30039861302171	3.67255037004402	2.74913173614643	-0.488666911177606	0.651270939262191	-0.330581668007079
9.05660751656974	10.1287454142197	7.1387546613594	9.85959509859486	2.27295675745018	3.13796731226385	2.8655928222614	2.00859757783879	4.30002864795571	4.6077154366989	-0.468841022612061	4.1894802258646	1.59026735391514	-0.235511043754375
11.0325304847542	11.2288159968804	4.05776591370097	5.38814425797745	3.38528390362288	2.06831978032143	1.6444689392367	0.42023441597746	3.73055633271911	3.58090852552595	-0.533306289863279	4.39514582717242	3.00738389040835	-0.570217662845815
11.1907737318507	8.2538464718645	2.47704488754848	5.83368871447337	2.58497562015755	4.21491650072267	4.08707330019881	0.462418924858984	4.90130440891487	3.86290342960101	-0.503378705375865	0.603807698493225	0.643336679935885	-0.391334468155378
11.6670978508724	8.86942719506199	4.94813350224865	5.4214473428731	7.45828249883871	4.72523919340409	1.64494653650055	2.59044870222338	2.86138645313035	4.77939791321897	-0.532920394875801	1.20444354484793	1.62333594548443	0.313532338139394
10.136395138372	11.1108839869541	2.74209037705641	4.28115155400908	4.3795981574793	1.93355644960598	5.08403177057332	3.70745155354416	2.90539969306751	4.07603346238385	-0.430336379905791	-0.356278092580819	3.95201876629868	-0.188411158092885
13.0111312251247	8.54897796555133	7.11452311137717	4.71075649427004	2.47636937995858	0.446289038937257	3.53098447132824	0.417964928240766	5.04129081604371	3.40458223659283	-0.534913747760425	-0.659910382424497	4.19091835534933	-0.581169438024495
11.4189590911813	10.7154205314901	3.50105928083064	5.61597781132511	3.47585171848032	3.09664027387331	2.90394004120742	0.422177028867917	4.3010611693154	3.38277423195632	-0.531930111848601	0.873114992810557	3.5275424429351	-0.56097305075475
11.4171068672256	10.2201132002542	3.55054307695274	5.2201683379615	6.7974161257059	1.50202727985014	4.9362160290763	1.79631945838251	4.61804719177283	2.62758875826674	-0.411404990605038	1.90818605594111	0.676134470953463	-0.169253038426805
11.415967975343	4.82414532883953	15.236731780673	5.61931278261571	2.43249346190751	0.880245224462549	1.92557497611805	0.834940105787749	1.73384903503095	2.39511780752948	0.0268024324411129	0.314985354700455	0.822683700501032	0.274202542984404
12.9118010209614	9.8342386616331	3.05773555331814	5.00514654386482	4.42185042975472	1.87066693036092	8.60358443094768	3.02457682237321	5.03041034547204	3.38920309108667	-0.468191148554948	1.79190307403911	3.50639321268144	-0.232839970338722
10.4762982499614	10.1689343112538	3.85843550391437	3.78354940024184	4.41456022819781	0.425664229731357	1.63142758140734	2.36555301187525	4.20656956046126	4.320785521563	-0.543890066001054	-0.700201203881312	0.617237580749363	-0.645666325791276
13.158828522056	9.60578688500093	1.78104446960692	5.93139477280143	2.51322076985555	1.11403666981505	2.02313251193058	1.05149148989483	4.29403296861304	3.05939675696887	0.204187096076354	0.575457311118515	1.01101207669293	0.453711640751356
10.0561907755086	10.4223069357555	3.88231164691104	5.90828381532842	4.67208903483191	3.01226867309509	1.57719162934039	0.341404736627626	2.92019054061186	3.45402826083699	-0.588915760946232	0.338022649060372	1.78392792920633	-0.779353910359883
8.51536191665203	10.0694513748592	3.59918001468722	4.75089800105629	2.29270373655374	5.34159424214285	1.58182637948304	8.19443094501245	4.99614784057973	3.13155789510832	-0.585001263703211	3.76454875780521	1.0312876096819	1.13927888777454
12.3806798713616	8.90492666834718	3.03961890652578	6.18044015678161	4.69627005045943	11.3356340041864	1.9029102947731	1.84883389063437	3.25238091993031	2.38856489659591	-0.0183666226753347	0.248659033615971	0.774727949254726	0.228492524064096
7.10060103338453	12.0576772476956	2.71182914395675	8.64079783987666	4.47672169376479	4.25766425733589	2.90078830043742	2.03633100513717	2.87726330270592	5.58904198610158	-0.248647020057105	-0.0894851125662421	0.707901273220883	-0.00454580924086834
15.5507465623915	9.93528748509791	6.60418130168702	4.86628040555428	2.47176488309305	0.991162594885741	1.9733638635313	0.944746681340842	4.12681586495086	2.40951791467279	0.116748763422726	1.7977267015844	2.37865038365885	0.365226109458879
13.7968300328116	9.89453202967153	2.62944360991858	5.13026317640538	3.45767101225531	0.567709822347683	7.82188288182774	2.94693938605627	5.86357245249933	3.15466322263171	-0.477631211999772	0.777824877362108	2.96459137307664	1.24646080581384
13.1030920773551	11.1025059514593	3.06377038999181	4.87965824997187	7.34598379671893	0.587806995749187	11.2046376425561	1.2847252803518	4.08877822083912	3.55459673372905	1.36529401476141	1.41949672972627	0.666272595983618	-0.228851378230299
10.6086816973642	8.69439168746026	3.37004681129735	5.55062122714295	4.89412440967505	0.437996701063612	3.60393106599366	0.925401619461629	3.82892023467564	3.12536146220212	3.79253513832232	4.40930286554472	3.35702075077472	-0.606513467339891
11.9588746785921	10.4992637635309	2.03748051424582	3.85213994664784	5.33672425483426	0.868470183887734	5.23718980353199	4.6563261476778	3.38952330524531	3.00248660804485	-0.561272441710917	1.71744208278764	2.01247123323825	-0.702337961974944
11.919993859682	10.0824247191894	2.09656159050463	4.99058242248587	5.69279697183774	0.36439597701828	7.209026569994	1.18319586306272	5.07583753083516	3.05032778503992	-0.56969051255469	1.95817709300902	4.61385320004154	-0.0341420941621032
7.00888931304398	-0.491193350360719	7.58042041040078	3.29777296890289	2.14990947590288	0.264303743134762	1.55380191715062	0.430489872739618	1.09791337714454	2.30923605404123	-0.60887420671916	-1.08872742277668	0.578852165685561	-0.838197746548498
13.2043755922142	9.48924013087653	4.70179830255289	5.93255609054733	3.18945152423258	0.906653314231076	4.30879353746406	0.870590860154431	4.41536137767024	3.26058531307116	0.056005187702879	1.69390925149633	1.7947527552965	0.30375504285625
12.2795022328751	9.31636380022422	2.94267614711573	5.29379770955389	4.51258360897616	5.30570922662669	7.31429826567881	2.4036894187098	3.20126048648595	3.71387409566155	-0.553121967374221	0.630451167916203	1.79444201064839	-0.680504443231536
7.009302043188	8.63751966976007	1.76210157020781	4.86786608952697	5.00729565209633	3.9578189944618	1.55828333135584	2.79028101973124	3.06998300392537	4.26450382746645	-0.60502332116304	-1.05796861331683	0.581006467686134	-0.826609276045193
13.3850831138916	11.7686928915659	3.24518995261341	5.71327630446392	3.2582258661299	7.97013139827412	2.93804917380619	2.04242577693088	3.85018573668209	3.57925475838083	0.116748763422731	1.79772670158441	0.918179252997163	0.36522610945889
8.84073775863197	10.2201853339545	4.70933064716797	6.04227471280584	4.75045437553455	5.73439391832668	1.7015058998567	3.24647162656228	3.11682272083345	2.87850663685726	-0.595575715701185	1.20585969345302	1.45694115604841	1.89919503287345
12.1574991077685	9.86814826592947	1.61710343870493	5.08210313228803	2.18544939773636	0.372973900336704	7.12378066593682	3.0429637556728	3.6257127996841	3.74323443660928	-0.566158328319447	0.0117815285695209	2.85790102840544	-0.715607727748845
12.3076642856207	10.2200773118804	1.56131678863394	3.71036347560558	5.67719873750674	1.73857741791004	1.8105072603681	2.68545748668269	3.24423731154411	3.34315029317678	-0.225562808883921	2.80065593941509	0.712973890170141	0.0188148682576211
11.7167507915089	9.9384783311646	1.47732195163373	5.42089236645669	5.90308184538307	5.07700725353093	1.73189499518408	0.51701879113978	3.46887340710834	2.60976176354615	-0.448098272956055	-0.382359688011213	0.669893375364502	-0.206385775124276
13.2141751432635	10.2199418960581	1.75927117746612	4.77662939220735	3.75720999065839	1.06198672716273	2.00165921541477	1.00627396807939	4.79666853932541	3.38515579045232	0.167147873580853	3.36567514033442	0.971687726520631	0.416228820783162
11.6675451119749	9.07786916288495	3.68177605366366	3.87035905151967	6.61806161658972	1.62361283683753	4.38864022794909	2.79304550977613	1.70683015499241	5.30589987396275	-0.540539841846412	-0.684922957444561	0.964795589665787	-0.62089279118057
8.27064759995632	10.2201666325332	3.60444014122199	5.64490740313407	5.32330388487413	2.49647667742799	1.92263380129116	0.393500505114897	2.7588245880923	4.52294164167905	0.519842348080595	2.8653301324116	0.612076354878538	-0.678112268226344
13.1087639587412	9.77152406098618	2.75496913917285	4.52824299716878	2.47580401506441	1.00356838116724	1.97824235359882	7.98955703705519	2.94612753297187	3.7908035008119	0.125576836133232	0.460025865229699	0.927551971948172	50.2296052147968
12.0928144190584	7.28080953573468	3.12756847054438	3.37038542867843	2.31388370109556	0.667080289085096	1.77660671454307	0.564507567590824	1.49202337881805	2.35526450542757	1.0722326704158	-0.186171261395107	0.694221430941387	-0.0711788686362383
13.5256296144109	10.3210474489465	3.27635231813275	4.64477939171004	3.69903094358505	2.15378305758279	10.7597592923041	0.460644051075779	5.00012178747936	3.63432183769607	-0.504639462530254	1.76886659195024	0.642499550066355	-0.398085309875501
11.138037219231	11.3976759075567	2.79935293993183	6.68273759349477	2.67313863059517	3.05620799852689	1.64206145225663	3.87101486276006	3.70616914866552	2.87617514728176	-0.535253338434161	5.75960525953203	0.622662813501877	-0.583504804625423
14.2300005335327	11.0486193563307	2.20712769760547	7.69252700565333	2.3090339656994	0.657714775910099	1.77033979319104	0.557924380204504	3.67868751644553	2.89614220927999	-0.331969294003873	-0.211835688221092	0.690782597494678	-0.0888659861577965
9.39033675829731	10.2021104784101	4.10283879499643	6.77388103232978	4.17650048055977	3.22882739692862	1.62992110863397	8.12976721032342	4.31539262239895	3.54273932310524	-0.545118485303749	-0.705878773816654	0.945266602056302	-0.654977389976638
12.7368612223159	10.2201171704972	2.10038276217	5.06226110625079	6.12382829107492	5.41891509647603	4.61546604091807	1.32188274685626	3.87057326522187	2.3455598940516	-0.43677332397162	-0.365730112726304	0.671785195129274	-0.194925193736962
12.8825422117112	9.19062223164981	3.5458180607375	5.32069069796436	5.99196964527581	1.9497466882192	1.65122078225744	0.427917971280575	3.59912325775617	3.25796812204631	2.71923496821312	-0.629614851848246	0.627365738834744	2.65174146801703
13.3862465983019	10.6447511290306	2.34231246841007	6.83064474862594	3.62762640987415	0.473270211324614	2.53820434848009	0.434833344681637	4.93400972042164	3.34839045877664	21.6060557748312	0.445874389789721	0.630515693128192	-0.503434542348786
7.23838227702546	11.3022230811856	6.35138914055611	7.39252440326882	2.25145272082508	0.537869997437019	1.69463222229251	0.476452978558056	3.4961038090841	2.86183527354905	-0.493155618653429	-0.495369263099764	0.650014517390458	-0.339837812711756
